checkpoint	score_field	benchmark_id	state_id	prefix_step	candidate_count	selected_action	selected_type	best_action	best_type	top1_hit	type_hit	within_best_type_top1_hit	within_best_type_regret_pp	selected_delta_tc_pp	best_delta_tc_pp	top1_regret_pp	negative_top1	spearman	pairwise_accuracy	same_type_pairwise_accuracy
round10_b15_selected	typed_return_pred	subckt_0230	prefix_0320	320	15	__aig_and_46051::observe	observe	__aig_and_25933::observe	observe	0	1	0	0.0	0.0009999999999843467	0.0009999999999843467	0.0	0	0.5474566082020361	0.7160493827160493	0.26666666666666666
round10_b15_selected	typed_return_pred	subckt_0230	prefix_0448	448	15	__aig_not_23178::observe	observe	__aig_not_33479::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.8416679826779603	0.9012345679012346	0.8666666666666667
round10_b15_selected	typed_return_pred	subckt_0230	prefix_0576	576	15	__buf_split_29770::observe	observe	__aig_and_21604::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.6960508876609139	0.8356164383561644	0.4
round10_b15_selected	typed_return_pred	subckt_0230	prefix_0704	704	15	new_n21684::observe	observe	__aig_not_20202::control0	control0	0	0	0	0.06699999999998374	0.002999999999997449	0.023999999999979593	0.020999999999982144	0	0.30348720965251275	0.6486486486486487	0.3333333333333333
round10_b15_selected	typed_return_pred	subckt_0230	prefix_0767	767	15	__aig_and_25947::observe	observe	__aig_and_25947::observe	observe	1	1	1	0.0	0.0030000000000085514	0.0030000000000085514	0.0	0	0.7010681840159741	0.864406779661017	0.25
round10_b15_selected	typed_return_pred	subckt_0360	prefix_0320	320	15	GT_146_U7::observe	observe	__aig_and_1237::observe	observe	0	1	0	0.10699999999999044	0.03300000000000525	0.13999999999999568	0.10699999999999044	0	0.5305036065106266	0.6823529411764706	0.2631578947368421
round10_b15_selected	typed_return_pred	subckt_0360	prefix_0448	448	15	__aig_and_629::observe	observe	GT_134_U6::control1	control1	0	0	0	0.2569999999999961	0.020999999999993246	0.18199999999999328	0.16100000000000003	0	0.3611346714877573	0.6744186046511628	0.5263157894736842
round10_b15_selected	typed_return_pred	subckt_0360	prefix_0576	576	15	__buf_split_1022::observe	observe	__aig_and_629::observe	observe	0	1	0	0.0	0.01700000000001145	0.01700000000001145	0.0	0	0.6557892373388907	0.8028169014084507	0.5
round10_b15_selected	typed_return_pred	subckt_0360	prefix_0704	704	15	U917::control0	control0	__aig_and_899::control0	control0	0	1	0	0.031999999999987594	-0.023999999999990695	0.007999999999996898	0.031999999999987594	1	-0.12274859413914169	0.43548387096774194	0.16666666666666666
round10_b15_selected	typed_return_pred	subckt_0360	prefix_0767	767	15	__buf_split_664::control0	control0	U751::control0	control0	0	1	0	0.15199999999999658	-0.020999999999993246	0.13100000000000334	0.15199999999999658	1	-0.023073510088207093	0.4931506849315068	0.4117647058823529
horizon_r8_pairwise_e006	typed_return_pred	subckt_0230	prefix_0320	320	15	__aig_and_46051::observe	observe	__aig_and_25933::observe	observe	0	1	0	0.0	0.0009999999999843467	0.0009999999999843467	0.0	0	0.532559829747559	0.7037037037037037	0.2
horizon_r8_pairwise_e006	typed_return_pred	subckt_0230	prefix_0448	448	15	__aig_not_23178::observe	observe	__aig_not_33479::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.8007018419281481	0.8641975308641975	0.7333333333333333
horizon_r8_pairwise_e006	typed_return_pred	subckt_0230	prefix_0576	576	15	__aig_and_24744::observe	observe	__aig_and_21604::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.5806833372198785	0.7671232876712328	0.3
horizon_r8_pairwise_e006	typed_return_pred	subckt_0230	prefix_0704	704	15	__aig_not_46005::observe	observe	__aig_not_20202::control0	control0	0	0	0	0.06699999999998374	0.002999999999997449	0.023999999999979593	0.020999999999982144	0	0.4225771273642583	0.7027027027027027	0.2222222222222222
horizon_r8_pairwise_e006	typed_return_pred	subckt_0230	prefix_0767	767	15	__aig_and_25947::observe	observe	__aig_and_25947::observe	observe	1	1	1	0.0	0.0030000000000085514	0.0030000000000085514	0.0	0	0.5897220606722606	0.8135593220338984	0.25
horizon_r8_pairwise_e006	typed_return_pred	subckt_0360	prefix_0320	320	15	GT_146_U7::observe	observe	__aig_and_1237::observe	observe	0	1	0	0.10699999999999044	0.03300000000000525	0.13999999999999568	0.10699999999999044	0	0.5490526836613477	0.6941176470588235	0.3684210526315789
horizon_r8_pairwise_e006	typed_return_pred	subckt_0360	prefix_0448	448	15	__aig_and_629::observe	observe	GT_134_U6::control1	control1	0	0	0	0.2569999999999961	0.020999999999993246	0.18199999999999328	0.16100000000000003	0	0.4698435777009087	0.686046511627907	0.5263157894736842
horizon_r8_pairwise_e006	typed_return_pred	subckt_0360	prefix_0576	576	15	__buf_split_1022::observe	observe	__aig_and_629::observe	observe	0	1	0	0.0	0.01700000000001145	0.01700000000001145	0.0	0	0.7136529935746752	0.8450704225352113	0.5
horizon_r8_pairwise_e006	typed_return_pred	subckt_0360	prefix_0704	704	15	U917::control0	control0	__aig_and_899::control0	control0	0	1	0	0.031999999999987594	-0.023999999999990695	0.007999999999996898	0.031999999999987594	1	0.14890813059502434	0.5806451612903226	0.6333333333333333
horizon_r8_pairwise_e006	typed_return_pred	subckt_0360	prefix_0767	767	15	__aig_and_420::control1	control1	U751::control0	control0	0	0	0	0.15199999999999658	-0.051000000000001044	0.13100000000000334	0.18200000000000438	1	-0.05576098271316714	0.4657534246575342	0.4411764705882353
horizon_r8_pairwise_e008	typed_return_pred	subckt_0230	prefix_0320	320	15	__aig_and_46051::observe	observe	__aig_and_25933::observe	observe	0	1	0	0.0	0.0009999999999843467	0.0009999999999843467	0.0	0	0.532559829747559	0.7037037037037037	0.2
horizon_r8_pairwise_e008	typed_return_pred	subckt_0230	prefix_0448	448	15	__aig_not_23178::observe	observe	__aig_not_33479::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.8286333015302928	0.8888888888888888	0.7333333333333333
horizon_r8_pairwise_e008	typed_return_pred	subckt_0230	prefix_0576	576	15	__aig_and_24744::observe	observe	__aig_and_21604::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.5806833372198785	0.7671232876712328	0.3
horizon_r8_pairwise_e008	typed_return_pred	subckt_0230	prefix_0704	704	15	__aig_not_46005::observe	observe	__aig_not_20202::control0	control0	0	0	0	0.06699999999998374	0.002999999999997449	0.023999999999979593	0.020999999999982144	0	0.3457449223889386	0.6756756756756757	0.2222222222222222
horizon_r8_pairwise_e008	typed_return_pred	subckt_0230	prefix_0767	767	15	__aig_and_25947::observe	observe	__aig_and_25947::observe	observe	1	1	1	0.0	0.0030000000000085514	0.0030000000000085514	0.0	0	0.5691024082012026	0.7966101694915254	0.25
horizon_r8_pairwise_e008	typed_return_pred	subckt_0360	prefix_0320	320	15	GT_146_U7::observe	observe	__aig_and_1237::observe	observe	0	1	0	0.10699999999999044	0.03300000000000525	0.13999999999999568	0.10699999999999044	0	0.5490526836613477	0.6941176470588235	0.3684210526315789
horizon_r8_pairwise_e008	typed_return_pred	subckt_0360	prefix_0448	448	15	__aig_and_629::observe	observe	GT_134_U6::control1	control1	0	0	0	0.2569999999999961	0.020999999999993246	0.18199999999999328	0.16100000000000003	0	0.4698435777009087	0.686046511627907	0.5263157894736842
horizon_r8_pairwise_e008	typed_return_pred	subckt_0360	prefix_0576	576	15	__buf_split_1022::observe	observe	__aig_and_629::observe	observe	0	1	0	0.0	0.01700000000001145	0.01700000000001145	0.0	0	0.6943650748294137	0.8309859154929577	0.4
horizon_r8_pairwise_e008	typed_return_pred	subckt_0360	prefix_0704	704	15	U917::control0	control0	__aig_and_899::control0	control0	0	1	0	0.031999999999987594	-0.023999999999990695	0.007999999999996898	0.031999999999987594	1	0.14890813059502434	0.5806451612903226	0.6333333333333333
horizon_r8_pairwise_e008	typed_return_pred	subckt_0360	prefix_0767	767	15	__aig_and_420::control1	control1	U751::control0	control0	0	0	0	0.15199999999999658	-0.051000000000001044	0.13100000000000334	0.18200000000000438	1	-0.09229404035282837	0.4520547945205479	0.4117647058823529
horizon_r8_pairwise_e010	typed_return_pred	subckt_0230	prefix_0320	320	15	__aig_and_46051::observe	observe	__aig_and_25933::observe	observe	0	1	0	0.0	0.0009999999999843467	0.0009999999999843467	0.0	0	0.532559829747559	0.7037037037037037	0.2
horizon_r8_pairwise_e010	typed_return_pred	subckt_0230	prefix_0448	448	15	__aig_not_23178::observe	observe	__aig_not_33479::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.8435300799847699	0.9012345679012346	0.7333333333333333
horizon_r8_pairwise_e010	typed_return_pred	subckt_0230	prefix_0576	576	15	__aig_and_24744::observe	observe	__aig_and_21604::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.6076024323227868	0.7945205479452054	0.3
horizon_r8_pairwise_e010	typed_return_pred	subckt_0230	prefix_0704	704	15	__aig_not_46005::observe	observe	__aig_not_20202::control0	control0	0	0	0	0.06699999999998374	0.002999999999997449	0.023999999999979593	0.020999999999982144	0	0.3457449223889386	0.6756756756756757	0.2222222222222222
horizon_r8_pairwise_e010	typed_return_pred	subckt_0230	prefix_0767	767	15	__aig_and_25947::observe	observe	__aig_and_25947::observe	observe	1	1	1	0.0	0.0030000000000085514	0.0030000000000085514	0.0	0	0.5691024082012026	0.7966101694915254	0.25
horizon_r8_pairwise_e010	typed_return_pred	subckt_0360	prefix_0320	320	15	GT_146_U7::observe	observe	__aig_and_1237::observe	observe	0	1	0	0.10699999999999044	0.03300000000000525	0.13999999999999568	0.10699999999999044	0	0.5490526836613477	0.6941176470588235	0.3684210526315789
horizon_r8_pairwise_e010	typed_return_pred	subckt_0360	prefix_0448	448	15	__aig_and_629::observe	observe	GT_134_U6::control1	control1	0	0	0	0.2569999999999961	0.020999999999993246	0.18199999999999328	0.16100000000000003	0	0.49932395904684806	0.6976744186046512	0.5263157894736842
horizon_r8_pairwise_e010	typed_return_pred	subckt_0360	prefix_0576	576	15	__buf_split_1022::observe	observe	__aig_and_629::observe	observe	0	1	0	0.0	0.01700000000001145	0.01700000000001145	0.0	0	0.7136529935746752	0.8450704225352113	0.4
horizon_r8_pairwise_e010	typed_return_pred	subckt_0360	prefix_0704	704	15	U917::control0	control0	__aig_and_899::control0	control0	0	1	0	0.031999999999987594	-0.023999999999990695	0.007999999999996898	0.031999999999987594	1	0.14890813059502434	0.5806451612903226	0.6333333333333333
horizon_r8_pairwise_e010	typed_return_pred	subckt_0360	prefix_0767	767	15	__aig_and_420::control1	control1	U751::control0	control0	0	0	0	0.15199999999999658	-0.051000000000001044	0.13100000000000334	0.18200000000000438	1	-0.05576098271316714	0.4657534246575342	0.4411764705882353
horizon_r8_hybrid_e006	typed_return_pred	subckt_0230	prefix_0320	320	15	__aig_and_46051::observe	observe	__aig_and_25933::observe	observe	0	1	0	0.0	0.0009999999999843467	0.0009999999999843467	0.0	0	0.532559829747559	0.7037037037037037	0.2
horizon_r8_hybrid_e006	typed_return_pred	subckt_0230	prefix_0448	448	15	__aig_not_23178::observe	observe	__aig_not_33479::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.8007018419281481	0.8641975308641975	0.7333333333333333
horizon_r8_hybrid_e006	typed_return_pred	subckt_0230	prefix_0576	576	15	__aig_and_24744::observe	observe	__aig_and_21604::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.5806833372198785	0.7671232876712328	0.3
horizon_r8_hybrid_e006	typed_return_pred	subckt_0230	prefix_0704	704	15	__aig_not_46005::observe	observe	__aig_not_20202::control0	control0	0	0	0	0.06699999999998374	0.002999999999997449	0.023999999999979593	0.020999999999982144	0	0.4225771273642583	0.7027027027027027	0.2222222222222222
horizon_r8_hybrid_e006	typed_return_pred	subckt_0230	prefix_0767	767	15	__aig_and_25947::observe	observe	__aig_and_25947::observe	observe	1	1	1	0.0	0.0030000000000085514	0.0030000000000085514	0.0	0	0.5897220606722606	0.8135593220338984	0.25
horizon_r8_hybrid_e006	typed_return_pred	subckt_0360	prefix_0320	320	15	GT_146_U7::observe	observe	__aig_and_1237::observe	observe	0	1	0	0.10699999999999044	0.03300000000000525	0.13999999999999568	0.10699999999999044	0	0.5490526836613477	0.6941176470588235	0.3684210526315789
horizon_r8_hybrid_e006	typed_return_pred	subckt_0360	prefix_0448	448	15	__aig_and_629::observe	observe	GT_134_U6::control1	control1	0	0	0	0.2569999999999961	0.020999999999993246	0.18199999999999328	0.16100000000000003	0	0.4698435777009087	0.686046511627907	0.5263157894736842
horizon_r8_hybrid_e006	typed_return_pred	subckt_0360	prefix_0576	576	15	__buf_split_1022::observe	observe	__aig_and_629::observe	observe	0	1	0	0.0	0.01700000000001145	0.01700000000001145	0.0	0	0.7136529935746752	0.8450704225352113	0.5
horizon_r8_hybrid_e006	typed_return_pred	subckt_0360	prefix_0704	704	15	U917::control0	control0	__aig_and_899::control0	control0	0	1	0	0.031999999999987594	-0.023999999999990695	0.007999999999996898	0.031999999999987594	1	0.14890813059502434	0.5806451612903226	0.6333333333333333
horizon_r8_hybrid_e006	typed_return_pred	subckt_0360	prefix_0767	767	15	__aig_and_420::control1	control1	U751::control0	control0	0	0	0	0.15199999999999658	-0.051000000000001044	0.13100000000000334	0.18200000000000438	1	-0.05576098271316714	0.4657534246575342	0.4411764705882353
horizon_r8_hybrid_e008	typed_return_pred	subckt_0230	prefix_0320	320	15	__aig_and_46051::observe	observe	__aig_and_25933::observe	observe	0	1	0	0.0	0.0009999999999843467	0.0009999999999843467	0.0	0	0.532559829747559	0.7037037037037037	0.2
horizon_r8_hybrid_e008	typed_return_pred	subckt_0230	prefix_0448	448	15	__aig_not_23178::observe	observe	__aig_not_33479::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.8435300799847699	0.9012345679012346	0.7333333333333333
horizon_r8_hybrid_e008	typed_return_pred	subckt_0230	prefix_0576	576	15	__aig_and_24744::observe	observe	__aig_and_21604::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.5806833372198785	0.7671232876712328	0.3
horizon_r8_hybrid_e008	typed_return_pred	subckt_0230	prefix_0704	704	15	__aig_not_46005::observe	observe	__aig_not_20202::control0	control0	0	0	0	0.06699999999998374	0.002999999999997449	0.023999999999979593	0.020999999999982144	0	0.42641873761302423	0.7162162162162162	0.2222222222222222
horizon_r8_hybrid_e008	typed_return_pred	subckt_0230	prefix_0767	767	15	__aig_and_25947::observe	observe	__aig_and_25947::observe	observe	1	1	1	0.0	0.0030000000000085514	0.0030000000000085514	0.0	0	0.5691024082012026	0.7966101694915254	0.25
horizon_r8_hybrid_e008	typed_return_pred	subckt_0360	prefix_0320	320	15	GT_146_U7::observe	observe	__aig_and_1237::observe	observe	0	1	0	0.10699999999999044	0.03300000000000525	0.13999999999999568	0.10699999999999044	0	0.5490526836613477	0.6941176470588235	0.3684210526315789
horizon_r8_hybrid_e008	typed_return_pred	subckt_0360	prefix_0448	448	15	__aig_and_629::observe	observe	GT_134_U6::control1	control1	0	0	0	0.2569999999999961	0.020999999999993246	0.18199999999999328	0.16100000000000003	0	0.4698435777009087	0.686046511627907	0.5263157894736842
horizon_r8_hybrid_e008	typed_return_pred	subckt_0360	prefix_0576	576	15	__buf_split_1022::observe	observe	__aig_and_629::observe	observe	0	1	0	0.0	0.01700000000001145	0.01700000000001145	0.0	0	0.6943650748294137	0.8309859154929577	0.4
horizon_r8_hybrid_e008	typed_return_pred	subckt_0360	prefix_0704	704	15	U917::control0	control0	__aig_and_899::control0	control0	0	1	0	0.031999999999987594	-0.023999999999990695	0.007999999999996898	0.031999999999987594	1	0.14890813059502434	0.5806451612903226	0.6333333333333333
horizon_r8_hybrid_e008	typed_return_pred	subckt_0360	prefix_0767	767	15	__aig_and_420::control1	control1	U751::control0	control0	0	0	0	0.15199999999999658	-0.051000000000001044	0.13100000000000334	0.18200000000000438	1	-0.09229404035282837	0.4520547945205479	0.4117647058823529
horizon_r8_hybrid_e010	typed_return_pred	subckt_0230	prefix_0320	320	15	__aig_and_46051::observe	observe	__aig_and_25933::observe	observe	0	1	0	0.0	0.0009999999999843467	0.0009999999999843467	0.0	0	0.532559829747559	0.7037037037037037	0.2
horizon_r8_hybrid_e010	typed_return_pred	subckt_0230	prefix_0448	448	15	__aig_not_23178::observe	observe	__aig_not_33479::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.8435300799847699	0.9012345679012346	0.7333333333333333
horizon_r8_hybrid_e010	typed_return_pred	subckt_0230	prefix_0576	576	15	__aig_and_24744::observe	observe	__aig_and_21604::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.6076024323227868	0.7945205479452054	0.3
horizon_r8_hybrid_e010	typed_return_pred	subckt_0230	prefix_0704	704	15	__aig_not_46005::observe	observe	__aig_not_20202::control0	control0	0	0	0	0.06699999999998374	0.002999999999997449	0.023999999999979593	0.020999999999982144	0	0.42641873761302423	0.7162162162162162	0.2222222222222222
horizon_r8_hybrid_e010	typed_return_pred	subckt_0230	prefix_0767	767	15	__aig_and_25947::observe	observe	__aig_and_25947::observe	observe	1	1	1	0.0	0.0030000000000085514	0.0030000000000085514	0.0	0	0.6350852961085883	0.8305084745762712	0.25
horizon_r8_hybrid_e010	typed_return_pred	subckt_0360	prefix_0320	320	15	GT_146_U7::observe	observe	__aig_and_1237::observe	observe	0	1	0	0.10699999999999044	0.03300000000000525	0.13999999999999568	0.10699999999999044	0	0.5490526836613477	0.6941176470588235	0.3684210526315789
horizon_r8_hybrid_e010	typed_return_pred	subckt_0360	prefix_0448	448	15	__aig_and_629::observe	observe	GT_134_U6::control1	control1	0	0	0	0.2569999999999961	0.020999999999993246	0.18199999999999328	0.16100000000000003	0	0.5085365782174541	0.7093023255813954	0.5789473684210527
horizon_r8_hybrid_e010	typed_return_pred	subckt_0360	prefix_0576	576	15	__buf_split_1022::observe	observe	__aig_and_629::observe	observe	0	1	0	0.0	0.01700000000001145	0.01700000000001145	0.0	0	0.7136529935746752	0.8450704225352113	0.4
horizon_r8_hybrid_e010	typed_return_pred	subckt_0360	prefix_0704	704	15	U917::control0	control0	__aig_and_899::control0	control0	0	1	0	0.031999999999987594	-0.023999999999990695	0.007999999999996898	0.031999999999987594	1	0.14890813059502434	0.5806451612903226	0.6333333333333333
horizon_r8_hybrid_e010	typed_return_pred	subckt_0360	prefix_0767	767	15	__aig_and_420::control1	control1	U751::control0	control0	0	0	0	0.15199999999999658	-0.051000000000001044	0.13100000000000334	0.18200000000000438	1	-0.05576098271316714	0.4657534246575342	0.4411764705882353
horizon_r10_pairwise_e006	typed_return_pred	subckt_0230	prefix_0320	320	15	__aig_and_46051::observe	observe	__aig_and_25933::observe	observe	0	1	0	0.0	0.0009999999999843467	0.0009999999999843467	0.0	0	0.5474566082020361	0.7160493827160493	0.26666666666666666
horizon_r10_pairwise_e006	typed_return_pred	subckt_0230	prefix_0448	448	15	__aig_and_24681::observe	observe	__aig_not_33479::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.869599442280105	0.9259259259259259	0.8666666666666667
horizon_r10_pairwise_e006	typed_return_pred	subckt_0230	prefix_0576	576	15	__buf_split_29770::observe	observe	__aig_and_21604::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.7095104352123681	0.8356164383561644	0.4
horizon_r10_pairwise_e006	typed_return_pred	subckt_0230	prefix_0704	704	15	new_n21684::observe	observe	__aig_not_20202::control0	control0	0	0	0	0.06699999999998374	0.002999999999997449	0.023999999999979593	0.020999999999982144	0	0.35726975313523657	0.6756756756756757	0.3333333333333333
horizon_r10_pairwise_e006	typed_return_pred	subckt_0230	prefix_0767	767	15	__aig_and_25947::observe	observe	__aig_and_25947::observe	observe	1	1	1	0.0	0.0030000000000085514	0.0030000000000085514	0.0	0	0.7010681840159741	0.864406779661017	0.25
horizon_r10_pairwise_e006	typed_return_pred	subckt_0360	prefix_0320	320	15	GT_146_U7::observe	observe	__aig_and_1237::observe	observe	0	1	0	0.10699999999999044	0.03300000000000525	0.13999999999999568	0.10699999999999044	0	0.5175192525051217	0.6705882352941176	0.2631578947368421
horizon_r10_pairwise_e006	typed_return_pred	subckt_0360	prefix_0448	448	15	__aig_and_629::observe	observe	GT_134_U6::control1	control1	0	0	0	0.2569999999999961	0.020999999999993246	0.18199999999999328	0.16100000000000003	0	0.3611346714877573	0.6744186046511628	0.5263157894736842
horizon_r10_pairwise_e006	typed_return_pred	subckt_0360	prefix_0576	576	15	__buf_split_1022::observe	observe	__aig_and_629::observe	observe	0	1	0	0.0	0.01700000000001145	0.01700000000001145	0.0	0	0.6557892373388907	0.8028169014084507	0.5
horizon_r10_pairwise_e006	typed_return_pred	subckt_0360	prefix_0704	704	15	U917::control0	control0	__aig_and_899::control0	control0	0	1	0	0.031999999999987594	-0.023999999999990695	0.007999999999996898	0.031999999999987594	1	-0.15092040263009224	0.41935483870967744	0.16666666666666666
horizon_r10_pairwise_e006	typed_return_pred	subckt_0360	prefix_0767	767	15	__buf_split_664::control0	control0	U751::control0	control0	0	1	0	0.15199999999999658	-0.020999999999993246	0.13100000000000334	0.15199999999999658	1	-0.023073510088207093	0.4931506849315068	0.4117647058823529
horizon_r10_pairwise_e008	typed_return_pred	subckt_0230	prefix_0320	320	15	__aig_and_46051::observe	observe	__aig_and_25933::observe	observe	0	1	0	0.0	0.0009999999999843467	0.0009999999999843467	0.0	0	0.5474566082020361	0.7160493827160493	0.26666666666666666
horizon_r10_pairwise_e008	typed_return_pred	subckt_0230	prefix_0448	448	15	__aig_and_24681::observe	observe	__aig_not_33479::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.869599442280105	0.9259259259259259	0.8666666666666667
horizon_r10_pairwise_e008	typed_return_pred	subckt_0230	prefix_0576	576	15	__buf_split_29770::observe	observe	__aig_and_21604::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.7229699827638222	0.8493150684931506	0.4
horizon_r10_pairwise_e008	typed_return_pred	subckt_0230	prefix_0704	704	15	new_n21684::observe	observe	__aig_not_20202::control0	control0	0	0	0	0.06699999999998374	0.002999999999997449	0.023999999999979593	0.020999999999982144	0	0.3687945838815345	0.6891891891891891	0.3333333333333333
horizon_r10_pairwise_e008	typed_return_pred	subckt_0230	prefix_0767	767	15	__aig_and_25947::observe	observe	__aig_and_25947::observe	observe	1	1	1	0.0	0.0030000000000085514	0.0030000000000085514	0.0	0	0.7010681840159741	0.864406779661017	0.25
horizon_r10_pairwise_e008	typed_return_pred	subckt_0360	prefix_0320	320	15	GT_146_U7::observe	observe	__aig_and_1237::observe	observe	0	1	0	0.10699999999999044	0.03300000000000525	0.13999999999999568	0.10699999999999044	0	0.5175192525051217	0.6705882352941176	0.2631578947368421
horizon_r10_pairwise_e008	typed_return_pred	subckt_0360	prefix_0448	448	15	__aig_and_629::observe	observe	GT_134_U6::control1	control1	0	0	0	0.2569999999999961	0.020999999999993246	0.18199999999999328	0.16100000000000003	0	0.3611346714877573	0.6744186046511628	0.5263157894736842
horizon_r10_pairwise_e008	typed_return_pred	subckt_0360	prefix_0576	576	15	__buf_split_1022::observe	observe	__aig_and_629::observe	observe	0	1	0	0.0	0.01700000000001145	0.01700000000001145	0.0	0	0.6557892373388907	0.8028169014084507	0.5
horizon_r10_pairwise_e008	typed_return_pred	subckt_0360	prefix_0704	704	15	U917::control0	control0	__aig_and_899::control0	control0	0	1	0	0.031999999999987594	-0.023999999999990695	0.007999999999996898	0.031999999999987594	1	-0.22537446792760443	0.3870967741935484	0.13333333333333333
horizon_r10_pairwise_e008	typed_return_pred	subckt_0360	prefix_0767	767	15	__buf_split_664::control0	control0	U751::control0	control0	0	1	0	0.15199999999999658	-0.020999999999993246	0.13100000000000334	0.15199999999999658	1	-0.023073510088207093	0.4931506849315068	0.4117647058823529
horizon_r10_pairwise_e010	typed_return_pred	subckt_0230	prefix_0320	320	15	__aig_and_46051::observe	observe	__aig_and_25933::observe	observe	0	1	0	0.0	0.0009999999999843467	0.0009999999999843467	0.0	0	0.5474566082020361	0.7160493827160493	0.26666666666666666
horizon_r10_pairwise_e010	typed_return_pred	subckt_0230	prefix_0448	448	15	__aig_and_24681::observe	observe	__aig_not_33479::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.869599442280105	0.9259259259259259	0.8666666666666667
horizon_r10_pairwise_e010	typed_return_pred	subckt_0230	prefix_0576	576	15	__buf_split_29770::observe	observe	__aig_and_21604::observe	observe	0	1	0	0.0	0.002999999999997449	0.002999999999997449	0.0	0	0.7229699827638222	0.8493150684931506	0.4
