line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
28,__buf_split_13985 /1 undetected,output,,__buf_split_13985,__buf_split_13985,1,undetected,__buf_split_13985,__buf_split_13985,__buf_split_13985,sa1,1
29,new_n48566_ /1 undetected,output,,new_n48566_,new_n48566_,1,undetected,new_n48566_,new_n48566_,new_n48566_,sa1,1
30,new_n50740_->__tpi_cp_4_new_n50740_ /0 undetected,input_edge,new_n50740_,__tpi_cp_4_new_n50740_,__tpi_cp_4_new_n50740_,0,undetected,__tpi_cp_4_new_n50740_,__tpi_cp_4_new_n50740_,__tpi_cp_4_new_n50740_,sa0,1
31,new_n50723_ /0 undetected,output,,new_n50723_,new_n50723_,0,undetected,new_n50723_,new_n50723_,new_n50723_,sa0,1
32,__buf_split_15400 /1 undetected,output,,__buf_split_15400,__buf_split_15400,1,undetected,__buf_split_15400,__buf_split_15400,__buf_split_15400,sa1,1
33,new_n50722_ /0 undetected,output,,new_n50722_,new_n50722_,0,undetected,new_n50722_,new_n50722_,new_n50722_,sa0,1
34,test_en->__tpi_cp_0_new_n50721_ /0 undetected,input_edge,test_en,__tpi_cp_0_new_n50721_,__tpi_cp_0_new_n50721_,0,undetected,__tpi_cp_0_new_n50721_,__tpi_cp_0_new_n50721_,__tpi_cp_0_new_n50721_,sa0,1
35,new_n50721_ /0 undetected,output,,new_n50721_,new_n50721_,0,undetected,new_n50721_,new_n50721_,new_n50721_,sa0,1
36,new_n50720_ /1 undetected,output,,new_n50720_,new_n50720_,1,undetected,new_n50720_,new_n50720_,new_n50720_,sa1,1
37,new_n50719_ /1 undetected,output,,new_n50719_,new_n50719_,1,undetected,new_n50719_,new_n50719_,new_n50719_,sa1,1
38,new_n50718_ /1 undetected,output,,new_n50718_,new_n50718_,1,undetected,new_n50718_,new_n50718_,new_n50718_,sa1,1
39,__buf_split_15395 /1 undetected,output,,__buf_split_15395,__buf_split_15395,1,undetected,__buf_split_15395,__buf_split_15395,__buf_split_15395,sa1,1
40,__buf_split_15394 /1 undetected,output,,__buf_split_15394,__buf_split_15394,1,undetected,__buf_split_15394,__buf_split_15394,__buf_split_15394,sa1,1
41,__buf_split_15396 /1 undetected,output,,__buf_split_15396,__buf_split_15396,1,undetected,__buf_split_15396,__buf_split_15396,__buf_split_15396,sa1,1
42,__buf_split_15397 /1 undetected,output,,__buf_split_15397,__buf_split_15397,1,undetected,__buf_split_15397,__buf_split_15397,__buf_split_15397,sa1,1
43,__buf_split_15398 /1 undetected,output,,__buf_split_15398,__buf_split_15398,1,undetected,__buf_split_15398,__buf_split_15398,__buf_split_15398,sa1,1
44,new_n48575_ /0 undetected,output,,new_n48575_,new_n48575_,0,undetected,new_n48575_,new_n48575_,new_n48575_,sa0,1
45,new_n50740_ /0 undetected,output,,new_n50740_,new_n50740_,0,undetected,new_n50740_,new_n50740_,new_n50740_,sa0,1
46,new_n50738_ /1 undetected,output,,new_n50738_,new_n50738_,1,undetected,new_n50738_,new_n50738_,new_n50738_,sa1,1
47,new_n50737_ /1 undetected,output,,new_n50737_,new_n50737_,1,undetected,new_n50737_,new_n50737_,new_n50737_,sa1,1
48,__buf_split_15417 /1 undetected,output,,__buf_split_15417,__buf_split_15417,1,undetected,__buf_split_15417,__buf_split_15417,__buf_split_15417,sa1,1
49,test_en->__tpi_cp_15_new_n47871_ /0 undetected,input_edge,test_en,__tpi_cp_15_new_n47871_,__tpi_cp_15_new_n47871_,0,undetected,__tpi_cp_15_new_n47871_,__tpi_cp_15_new_n47871_,__tpi_cp_15_new_n47871_,sa0,1
50,test_en->__tpi_cp_22_new_n47880_ /0 undetected,input_edge,test_en,__tpi_cp_22_new_n47880_,__tpi_cp_22_new_n47880_,0,undetected,__tpi_cp_22_new_n47880_,__tpi_cp_22_new_n47880_,__tpi_cp_22_new_n47880_,sa0,1
51,test_en->__tpi_cp_8_new_n47889_ /0 undetected,input_edge,test_en,__tpi_cp_8_new_n47889_,__tpi_cp_8_new_n47889_,0,undetected,__tpi_cp_8_new_n47889_,__tpi_cp_8_new_n47889_,__tpi_cp_8_new_n47889_,sa0,1
52,__tpi_not_test_en->__tpi_cp_20_new_n47873_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_20_new_n47873_,__tpi_cp_20_new_n47873_,1,undetected,__tpi_cp_20_new_n47873_,__tpi_cp_20_new_n47873_,__tpi_cp_20_new_n47873_,sa1,1
53,__tpi_not_test_en->__tpi_cp_14_new_n47881_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_14_new_n47881_,__tpi_cp_14_new_n47881_,1,undetected,__tpi_cp_14_new_n47881_,__tpi_cp_14_new_n47881_,__tpi_cp_14_new_n47881_,sa1,1
54,__tpi_not_test_en->__tpi_cp_5_new_n47866_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_5_new_n47866_,__tpi_cp_5_new_n47866_,1,undetected,__tpi_cp_5_new_n47866_,__tpi_cp_5_new_n47866_,__tpi_cp_5_new_n47866_,sa1,1
55,__tpi_not_test_en->__tpi_cp_23_new_n22150_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_23_new_n22150_,__tpi_cp_23_new_n22150_,1,undetected,__tpi_cp_23_new_n22150_,__tpi_cp_23_new_n22150_,__tpi_cp_23_new_n22150_,sa1,1
56,__tpi_not_test_en->__tpi_cp_24___buf_split_13482 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_24___buf_split_13482,__tpi_cp_24___buf_split_13482,1,undetected,__tpi_cp_24___buf_split_13482,__tpi_cp_24___buf_split_13482,__tpi_cp_24___buf_split_13482,sa1,1
57,__tpi_not_test_en->__tpi_cp_16___buf_split_13498 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_16___buf_split_13498,__tpi_cp_16___buf_split_13498,1,undetected,__tpi_cp_16___buf_split_13498,__tpi_cp_16___buf_split_13498,__tpi_cp_16___buf_split_13498,sa1,1
58,__tpi_not_test_en->__tpi_cp_18_new_n22146_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_18_new_n22146_,__tpi_cp_18_new_n22146_,1,undetected,__tpi_cp_18_new_n22146_,__tpi_cp_18_new_n22146_,__tpi_cp_18_new_n22146_,sa1,1
59,__tpi_not_test_en->__tpi_cp_17_new_n22143_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_17_new_n22143_,__tpi_cp_17_new_n22143_,1,undetected,__tpi_cp_17_new_n22143_,__tpi_cp_17_new_n22143_,__tpi_cp_17_new_n22143_,sa1,1
