benchmark_id,net,fault_count,hard_fault_count,hard_fault_ratio,status_counts,source_fault_csv_count,source_label_count
iscas99__b20,__tpi_cp_133_N10141,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_143_N14471,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_146_N14456,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_150_N8407,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_153_N8417,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_156_N16754,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_16_N4618,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_173_N16750,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_17_N4801,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_18_N3997,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_1_N4805,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_213_N16772,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_214_N10202,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_215_N10206,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_24_N4807,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_38_N4809,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_3_N3980,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_40_N4810,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_45_N4613,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_48_N2690,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_56_N8750,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_58_N10137,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_60_N8764,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_61_N14444,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_64_N14445,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_70_N14468,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_72_N8642,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,__tpi_cp_98_N8636,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b20,N10068,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10069,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10070,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10071,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10072,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10073,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10074,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10075,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10076,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10078,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10079,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10080,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10081,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10082,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10084,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10085,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10086,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10087,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10088,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10089,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10090,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10091,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10092,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10093,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10094,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10095,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10096,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10098,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10099,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10100,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10101,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10102,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10103,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10104,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10105,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10107,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10108,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10109,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10110,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10111,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10114,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10124,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10125,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10126,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10127,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10128,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10129,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10130,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10131,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10132,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10133,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10134,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10135,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10136,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10137,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10138,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10139,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10140,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10141,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10142,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10154,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10159,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10167,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10169,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10170,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10171,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10172,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10173,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10177,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10178,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10180,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10181,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10182,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10184,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10185,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10186,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10187,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10188,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10189,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10190,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10191,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10192,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10193,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10194,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10195,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10196,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10197,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10198,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10199,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10200,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10201,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10202,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10203,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10204,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10205,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10206,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10207,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10208,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10209,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10210,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10211,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10212,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10213,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10214,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10215,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10216,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10217,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10218,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10219,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10220,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10221,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10222,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10223,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10224,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10225,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10226,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10227,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10228,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10229,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10230,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10231,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10232,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N10241,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12259,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12260,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12261,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12262,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12263,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12264,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12265,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12266,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12267,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12268,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12269,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12270,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12271,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12272,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12273,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12274,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12275,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12276,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12277,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12278,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12279,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12280,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12281,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12282,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12284,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12285,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12287,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12288,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12289,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12290,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12291,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12292,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12293,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12294,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12295,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12296,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12297,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12298,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12299,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12300,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12301,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12303,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12304,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12305,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12306,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12307,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12308,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12309,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12310,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12317,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12318,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12319,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12320,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12321,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12322,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12323,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12324,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12325,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12326,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12327,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12328,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12329,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12330,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12331,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b20,N12332,1,1,1.0,"{""UNDETECTED"": 1}",1,1
