[typed-five-r2/b17_C] [gmean] 2026-07-20T19:28:59 out_dir=autoresearch/loop-260720-0945/typed_winner_round2_five/b17_C
[typed-five-r2/b17_C] [gmean] 2026-07-20T19:28:59 budgets=iscas99__b17:994
[typed-five-r2/b17_C] [gmean] 2026-07-20T19:28:59 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r2/b17_C] [gmean] 2026-07-20T19:28:59 [1/1] plan_start benchmark=iscas99__b17 budget=994 planner=greedy score=q_typed_residual_context
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=21 node=N13624 type=control0 q_typed_residual_context=3.140155 sequence=49.485753
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=22 node=N4256 type=control0 q_typed_residual_context=2.947588 sequence=52.433341
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=23 node=N12511 type=control0 q_typed_residual_context=2.662637 sequence=55.095977
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=24 node=N11941 type=control0 q_typed_residual_context=2.019775 sequence=57.115752
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=25 node=N7680 type=control0 q_typed_residual_context=2.581883 sequence=59.697636
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=26 node=N7682 type=control0 q_typed_residual_context=2.380764 sequence=62.078400
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=27 node=N11923 type=control0 q_typed_residual_context=2.045266 sequence=64.123666
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=28 node=N11952 type=control0 q_typed_residual_context=2.267046 sequence=66.390712
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=29 node=N18340 type=control0 q_typed_residual_context=2.695879 sequence=69.086591
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=30 node=N18879 type=control0 q_typed_residual_context=2.233414 sequence=71.320006
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=31 node=N18771 type=control0 q_typed_residual_context=2.073037 sequence=73.393043
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=32 node=N18496 type=control1 q_typed_residual_context=1.944992 sequence=75.338035
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=33 node=N13589 type=observe q_typed_residual_context=1.728172 sequence=77.066207
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=34 node=N13509 type=observe q_typed_residual_context=1.283288 sequence=78.349495
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=35 node=N15365 type=control1 q_typed_residual_context=1.174932 sequence=79.524427
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=36 node=N9508 type=control1 q_typed_residual_context=1.007938 sequence=80.532364
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=37 node=N7639 type=observe q_typed_residual_context=1.396480 sequence=81.928845
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=38 node=N19351 type=control1 q_typed_residual_context=1.015268 sequence=82.944113
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=39 node=N14731 type=control1 q_typed_residual_context=0.846121 sequence=83.790234
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=40 node=N13493 type=observe q_typed_residual_context=1.267370 sequence=85.057604
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=41 node=N13605 type=observe q_typed_residual_context=1.115086 sequence=86.172690
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=42 node=N13573 type=observe q_typed_residual_context=2.045708 sequence=88.218398
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=43 node=N13557 type=observe q_typed_residual_context=1.885833 sequence=90.104231
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=44 node=N12782 type=control0 q_typed_residual_context=2.545273 sequence=92.649504
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=45 node=N13187 type=observe q_typed_residual_context=1.996283 sequence=94.645787
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=46 node=N13186 type=observe q_typed_residual_context=1.998829 sequence=96.644616
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=47 node=N13208 type=observe q_typed_residual_context=2.156724 sequence=98.801340
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=48 node=N12791 type=control0 q_typed_residual_context=2.709806 sequence=101.511147
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=49 node=N12824 type=control0 q_typed_residual_context=1.349311 sequence=102.860458
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=50 node=N12866 type=control0 q_typed_residual_context=1.891358 sequence=104.751815
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=51 node=N12863 type=control0 q_typed_residual_context=1.816786 sequence=106.568601
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=52 node=N12794 type=control0 q_typed_residual_context=2.246629 sequence=108.815230
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=53 node=N12797 type=control0 q_typed_residual_context=2.351135 sequence=111.166365
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=54 node=N18004 type=control0 q_typed_residual_context=1.132483 sequence=112.298848
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=55 node=N12803 type=control0 q_typed_residual_context=2.801857 sequence=115.100704
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=56 node=N12806 type=control0 q_typed_residual_context=3.092744 sequence=118.193448
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=57 node=N12809 type=control0 q_typed_residual_context=3.181548 sequence=121.374996
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=58 node=N12812 type=control0 q_typed_residual_context=3.252504 sequence=124.627500
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=59 node=N12821 type=control0 q_typed_residual_context=3.211291 sequence=127.838791
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=60 node=N12830 type=control0 q_typed_residual_context=3.485651 sequence=131.324442
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=61 node=N12836 type=control0 q_typed_residual_context=3.431145 sequence=134.755587
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=62 node=N12765 type=control0 q_typed_residual_context=2.845248 sequence=137.600835
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=63 node=N12769 type=control0 q_typed_residual_context=2.770680 sequence=140.371515
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=64 node=N12847 type=control0 q_typed_residual_context=2.880516 sequence=143.252031
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=65 node=N3777 type=observe q_typed_residual_context=1.609790 sequence=144.861820
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=66 node=N13984 type=observe q_typed_residual_context=5.582861 sequence=150.444681
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=67 node=N2858 type=control1 q_typed_residual_context=3.777049 sequence=154.221730
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=68 node=N13988 type=observe q_typed_residual_context=2.383654 sequence=156.605384
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=69 node=N19512 type=observe q_typed_residual_context=2.438900 sequence=159.044284
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=70 node=N2231 type=control1 q_typed_residual_context=3.171569 sequence=162.215853
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=71 node=N14004 type=observe q_typed_residual_context=4.875246 sequence=167.091098
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=72 node=N29355 type=control1 q_typed_residual_context=3.755120 sequence=170.846218
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=73 node=N16901 type=control0 q_typed_residual_context=5.890804 sequence=176.737022
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=74 node=N27363 type=control1 q_typed_residual_context=4.450819 sequence=181.187841
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=75 node=N6892 type=control0 q_typed_residual_context=2.551472 sequence=183.739313
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=76 node=N19206 type=control0 q_typed_residual_context=5.260074 sequence=188.999387
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=77 node=N6868 type=control0 q_typed_residual_context=1.009454 sequence=190.008842
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=78 node=N13455 type=control0 q_typed_residual_context=1.028671 sequence=191.037513
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=79 node=N26503 type=control1 q_typed_residual_context=0.782110 sequence=191.819623
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=80 node=N19160 type=control0 q_typed_residual_context=1.140254 sequence=192.959877
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=81 node=N13541 type=observe q_typed_residual_context=1.988962 sequence=194.948839
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=82 node=N7645 type=control0 q_typed_residual_context=2.059396 sequence=197.008236
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=83 node=N19172 type=control0 q_typed_residual_context=2.154522 sequence=199.162758
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=84 node=N7643 type=control0 q_typed_residual_context=1.685457 sequence=200.848215
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=85 node=N12135 type=control0 q_typed_residual_context=0.765237 sequence=201.613452
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=86 node=N19222 type=control0 q_typed_residual_context=5.126056 sequence=206.739507
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=87 node=N19232 type=control0 q_typed_residual_context=2.887824 sequence=209.627332
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=88 node=N19170 type=control0 q_typed_residual_context=1.615108 sequence=211.242440
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=89 node=N18176 type=control0 q_typed_residual_context=2.488146 sequence=213.730585
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=90 node=N19477 type=control0 q_typed_residual_context=4.506923 sequence=218.237508
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=91 node=N19476 type=control0 q_typed_residual_context=1.693200 sequence=219.930708
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=92 node=N13459 type=control0 q_typed_residual_context=2.685030 sequence=222.615738
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=93 node=N19471 type=control0 q_typed_residual_context=3.386997 sequence=226.002736
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=94 node=N12208 type=control0 q_typed_residual_context=1.475435 sequence=227.478171
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=95 node=N6988 type=control0 q_typed_residual_context=3.682028 sequence=231.160199
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=96 node=N19468 type=control0 q_typed_residual_context=4.007833 sequence=235.168032
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=97 node=N19474 type=control0 q_typed_residual_context=1.433581 sequence=236.601613
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=98 node=N19464 type=control0 q_typed_residual_context=1.522951 sequence=238.124564
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=99 node=N18233 type=control0 q_typed_residual_context=1.955082 sequence=240.079646
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=100 node=N4557 type=control0 q_typed_residual_context=1.421415 sequence=241.501061
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=101 node=N19462 type=control0 q_typed_residual_context=1.456336 sequence=242.957398
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=102 node=N4609 type=control0 q_typed_residual_context=1.643720 sequence=244.601118
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=103 node=N4660 type=control0 q_typed_residual_context=2.557666 sequence=247.158784
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=104 node=N4761 type=control0 q_typed_residual_context=1.775110 sequence=248.933894
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=105 node=N4709 type=control0 q_typed_residual_context=1.461973 sequence=250.395867
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=106 node=N26506 type=control1 q_typed_residual_context=1.590096 sequence=251.985963
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=107 node=N4505 type=control0 q_typed_residual_context=2.448232 sequence=254.434195
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=108 node=N4813 type=control0 q_typed_residual_context=2.101118 sequence=256.535314
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=109 node=N18188 type=control0 q_typed_residual_context=2.131296 sequence=258.666610
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=110 node=N4350 type=control0 q_typed_residual_context=2.205743 sequence=260.872353
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=111 node=N4298 type=control0 q_typed_residual_context=2.285279 sequence=263.157632
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=112 node=N4402 type=control0 q_typed_residual_context=2.335709 sequence=265.493341
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=113 node=N4453 type=control0 q_typed_residual_context=2.374303 sequence=267.867643
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=114 node=N19455 type=control0 q_typed_residual_context=2.282206 sequence=270.149849
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=115 node=N19453 type=control0 q_typed_residual_context=1.723454 sequence=271.873303
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=116 node=N27347 type=control1 q_typed_residual_context=1.284319 sequence=273.157622
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=117 node=N19459 type=control0 q_typed_residual_context=1.596370 sequence=274.753992
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=118 node=N27348 type=control1 q_typed_residual_context=1.265958 sequence=276.019950
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=119 node=N26516 type=control1 q_typed_residual_context=1.207685 sequence=277.227635
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=120 node=N7032 type=control0 q_typed_residual_context=1.368529 sequence=278.596165
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=121 node=N7064 type=control0 q_typed_residual_context=1.900219 sequence=280.496384
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=122 node=N27346 type=control1 q_typed_residual_context=1.721893 sequence=282.218276
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=123 node=N18272 type=control0 q_typed_residual_context=1.814011 sequence=284.032288
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=124 node=N18711 type=control0 q_typed_residual_context=3.260645 sequence=287.292933
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=125 node=N7112 type=control0 q_typed_residual_context=2.189817 sequence=289.482750
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=126 node=N12330 type=control0 q_typed_residual_context=2.336655 sequence=291.819405
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=127 node=N7916 type=observe q_typed_residual_context=2.080362 sequence=293.899767
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=128 node=N7280 type=control0 q_typed_residual_context=1.274620 sequence=295.174386
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=129 node=N7376 type=control0 q_typed_residual_context=1.261817 sequence=296.436203
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=130 node=N7344 type=control0 q_typed_residual_context=1.641934 sequence=298.078137
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=131 node=N7277 type=control0 q_typed_residual_context=1.979989 sequence=300.058127
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=132 node=N7123 type=control0 q_typed_residual_context=2.077404 sequence=302.135531
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=133 node=N12392 type=control0 q_typed_residual_context=2.064318 sequence=304.199849
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=134 node=N12424 type=control0 q_typed_residual_context=2.217421 sequence=306.417270
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=135 node=N7049 type=control0 q_typed_residual_context=1.975623 sequence=308.392894
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=136 node=N18114 type=control0 q_typed_residual_context=2.277770 sequence=310.670663
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=137 node=N12344 type=control0 q_typed_residual_context=2.099164 sequence=312.769827
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=138 node=N7292 type=control0 q_typed_residual_context=2.515582 sequence=315.285409
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=139 node=N7324 type=control0 q_typed_residual_context=2.230170 sequence=317.515579
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=140 node=N18699 type=control0 q_typed_residual_context=2.238830 sequence=319.754410
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=141 node=N18765 type=control0 q_typed_residual_context=1.658521 sequence=321.412930
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=142 node=N18750 type=control0 q_typed_residual_context=1.479439 sequence=322.892369
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=143 node=N18063 type=control0 q_typed_residual_context=0.976118 sequence=323.868487
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=144 node=N12369 type=control0 q_typed_residual_context=1.288892 sequence=325.157379
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=145 node=N12401 type=control0 q_typed_residual_context=1.326831 sequence=326.484210
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=146 node=N12417 type=control0 q_typed_residual_context=1.725638 sequence=328.209848
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=147 node=N12433 type=control0 q_typed_residual_context=1.742232 sequence=329.952080
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=148 node=N12448 type=control0 q_typed_residual_context=1.874449 sequence=331.826529
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=149 node=N12464 type=control0 q_typed_residual_context=1.891738 sequence=333.718267
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=150 node=N12611 type=control0 q_typed_residual_context=1.889964 sequence=335.608231
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=151 node=N12385 type=control0 q_typed_residual_context=2.240480 sequence=337.848711
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=152 node=N12351 type=control0 q_typed_residual_context=2.024772 sequence=339.873483
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=153 node=N12569 type=control0 q_typed_residual_context=1.902498 sequence=341.775981
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=154 node=N7021 type=control0 q_typed_residual_context=1.976414 sequence=343.752395
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=155 node=N19511 type=observe q_typed_residual_context=1.863660 sequence=345.616055
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=156 node=N27350 type=control1 q_typed_residual_context=0.969499 sequence=346.585554
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=157 node=N29495 type=control1 q_typed_residual_context=2.317559 sequence=348.903113
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=158 node=N27352 type=control1 q_typed_residual_context=1.072222 sequence=349.975336
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=159 node=N27356 type=control1 q_typed_residual_context=1.279799 sequence=351.255135
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=160 node=N26511 type=control1 q_typed_residual_context=1.124985 sequence=352.380120
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=161 node=N26514 type=control1 q_typed_residual_context=1.190620 sequence=353.570740
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=162 node=N26512 type=control1 q_typed_residual_context=1.357396 sequence=354.928136
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=163 node=N14047 type=control1 q_typed_residual_context=1.727759 sequence=356.655895
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=164 node=N27361 type=control1 q_typed_residual_context=1.883856 sequence=358.539751
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=165 node=N27358 type=control1 q_typed_residual_context=1.946680 sequence=360.486431
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=166 node=N26517 type=control1 q_typed_residual_context=1.795947 sequence=362.282377
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=167 node=N18557 type=observe q_typed_residual_context=1.033671 sequence=363.316049
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=168 node=N12323 type=observe q_typed_residual_context=0.676939 sequence=363.992988
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=169 node=N31089 type=control1 q_typed_residual_context=0.821765 sequence=364.814753
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=170 node=N31076 type=control1 q_typed_residual_context=0.863506 sequence=365.678259
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=171 node=N18577 type=observe q_typed_residual_context=0.972874 sequence=366.651133
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=172 node=N13594 type=observe q_typed_residual_context=0.880244 sequence=367.531377
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=173 node=N13562 type=observe q_typed_residual_context=0.821383 sequence=368.352761
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=174 node=N13615 type=control0 q_typed_residual_context=0.994393 sequence=369.347154
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=175 node=N13552 type=observe q_typed_residual_context=0.872017 sequence=370.219170
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=176 node=N12739 type=control0 q_typed_residual_context=0.632834 sequence=370.852005
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=177 node=N19450 type=control0 q_typed_residual_context=1.014476 sequence=371.866481
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=178 node=N13613 type=control0 q_typed_residual_context=0.795978 sequence=372.662458
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=179 node=N7067 type=control0 q_typed_residual_context=1.939231 sequence=374.601690
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=180 node=N7083 type=control0 q_typed_residual_context=3.926333 sequence=378.528023
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=181 node=N7115 type=control0 q_typed_residual_context=2.988662 sequence=381.516685
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=182 node=N7131 type=control0 q_typed_residual_context=2.193070 sequence=383.709755
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=183 node=N31074 type=control1 q_typed_residual_context=2.279712 sequence=385.989467
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=184 node=N12570 type=control0 q_typed_residual_context=3.113278 sequence=389.102745
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=185 node=N12604 type=control0 q_typed_residual_context=2.478808 sequence=391.581553
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=186 node=N31078 type=control1 q_typed_residual_context=1.684153 sequence=393.265707
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=187 node=N12706 type=control0 q_typed_residual_context=1.959952 sequence=395.225659
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=188 node=N12740 type=control0 q_typed_residual_context=1.873707 sequence=397.099365
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=189 node=N31079 type=control1 q_typed_residual_context=1.164757 sequence=398.264123
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=190 node=N12671 type=control0 q_typed_residual_context=0.884222 sequence=399.148345
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=191 node=N12641 type=control0 q_typed_residual_context=2.270535 sequence=401.418880
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=192 node=N18085 type=control0 q_typed_residual_context=1.650964 sequence=403.069844
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=193 node=N31080 type=control1 q_typed_residual_context=1.317301 sequence=404.387145
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=194 node=N31081 type=control1 q_typed_residual_context=2.783560 sequence=407.170705
[typed-five-r2/b17_C] [plan iscas99__b17] [plan] step=195 node=N18037 type=control0 q_typed_residual_context=2.462182 sequence=409.632888
