[typed-five-r2/b20_C] [gmean] 2026-07-20T19:28:59 out_dir=autoresearch/loop-260720-0945/typed_winner_round2_five/b20_C
[typed-five-r2/b20_C] [gmean] 2026-07-20T19:28:59 budgets=iscas99__b20:616
[typed-five-r2/b20_C] [gmean] 2026-07-20T19:28:59 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r2/b20_C] [gmean] 2026-07-20T19:28:59 [1/1] plan_start benchmark=iscas99__b20 budget=616 planner=greedy score=q_typed_residual_context
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=42 node=N4178 type=observe q_typed_residual_context=1.281835 sequence=65.199368
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=43 node=N4179 type=observe q_typed_residual_context=1.095472 sequence=66.294840
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=44 node=N5784 type=control0 q_typed_residual_context=1.301924 sequence=67.596764
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=45 node=N3302 type=control1 q_typed_residual_context=0.999752 sequence=68.596516
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=46 node=N1909 type=control0 q_typed_residual_context=1.475525 sequence=70.072042
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=47 node=N4170 type=observe q_typed_residual_context=0.871833 sequence=70.943875
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=48 node=N828 type=control0 q_typed_residual_context=0.893220 sequence=71.837095
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=49 node=N3484 type=control0 q_typed_residual_context=1.482116 sequence=73.319212
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=50 node=N4583 type=observe q_typed_residual_context=0.871779 sequence=74.190991
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=51 node=N4172 type=observe q_typed_residual_context=0.875952 sequence=75.066943
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=52 node=N4169 type=observe q_typed_residual_context=0.878961 sequence=75.945905
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=53 node=N830 type=control0 q_typed_residual_context=1.776648 sequence=77.722552
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=54 node=N4138 type=observe q_typed_residual_context=0.861436 sequence=78.583988
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=55 node=N829 type=control0 q_typed_residual_context=2.403232 sequence=80.987220
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=56 node=N4575 type=observe q_typed_residual_context=0.925710 sequence=81.912931
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=57 node=N4585 type=observe q_typed_residual_context=0.954823 sequence=82.867753
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=58 node=N4582 type=observe q_typed_residual_context=0.958650 sequence=83.826403
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=59 node=N4584 type=observe q_typed_residual_context=0.943549 sequence=84.769952
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=60 node=N3960 type=control1 q_typed_residual_context=0.925920 sequence=85.695872
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=61 node=N4581 type=observe q_typed_residual_context=0.981699 sequence=86.677571
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=62 node=N4136 type=observe q_typed_residual_context=1.154966 sequence=87.832536
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=63 node=N4580 type=observe q_typed_residual_context=1.243628 sequence=89.076164
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=64 node=N4586 type=observe q_typed_residual_context=1.161874 sequence=90.238038
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=65 node=N4577 type=observe q_typed_residual_context=1.206861 sequence=91.444899
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=66 node=N4576 type=observe q_typed_residual_context=1.629857 sequence=93.074756
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=67 node=N4183 type=observe q_typed_residual_context=1.283391 sequence=94.358146
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=68 node=N4574 type=observe q_typed_residual_context=1.666795 sequence=96.024942
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=69 node=N4579 type=observe q_typed_residual_context=1.120787 sequence=97.145729
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=70 node=N3997 type=control0 q_typed_residual_context=1.969464 sequence=99.115193
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=71 node=N4565 type=observe q_typed_residual_context=1.949911 sequence=101.065104
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=72 node=N4578 type=observe q_typed_residual_context=1.755366 sequence=102.820470
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=73 node=N4180 type=observe q_typed_residual_context=2.037091 sequence=104.857561
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=74 node=N4562 type=observe q_typed_residual_context=1.986722 sequence=106.844283
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=75 node=N4135 type=observe q_typed_residual_context=2.055605 sequence=108.899888
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=76 node=N8477 type=control1 q_typed_residual_context=2.143384 sequence=111.043272
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=77 node=N4171 type=observe q_typed_residual_context=2.508255 sequence=113.551527
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=78 node=N4560 type=observe q_typed_residual_context=1.840583 sequence=115.392110
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=79 node=N4133 type=observe q_typed_residual_context=1.804257 sequence=117.196367
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=80 node=N4131 type=observe q_typed_residual_context=1.677717 sequence=118.874085
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=81 node=N4559 type=observe q_typed_residual_context=1.343595 sequence=120.217680
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=82 node=N1707 type=observe q_typed_residual_context=1.876018 sequence=122.093697
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=83 node=N1705 type=observe q_typed_residual_context=1.771618 sequence=123.865315
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=84 node=N1706 type=observe q_typed_residual_context=1.676109 sequence=125.541425
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=85 node=N1708 type=observe q_typed_residual_context=1.679718 sequence=127.221142
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=86 node=N1670 type=observe q_typed_residual_context=1.058254 sequence=128.279396
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=87 node=N4802 type=observe q_typed_residual_context=1.428301 sequence=129.707697
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=88 node=N4069 type=control1 q_typed_residual_context=1.840675 sequence=131.548373
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=89 node=N4616 type=observe q_typed_residual_context=1.964686 sequence=133.513058
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=90 node=N6008 type=control1 q_typed_residual_context=1.050145 sequence=134.563203
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=91 node=N10721 type=control1 q_typed_residual_context=1.076980 sequence=135.640184
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=92 node=N1616 type=control1 q_typed_residual_context=1.594576 sequence=137.234759
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=93 node=N12535 type=observe q_typed_residual_context=1.458887 sequence=138.693646
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=94 node=N4181 type=observe q_typed_residual_context=1.271686 sequence=139.965333
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=95 node=N4132 type=observe q_typed_residual_context=1.482555 sequence=141.447887
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=96 node=N4168 type=observe q_typed_residual_context=1.539239 sequence=142.987126
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=97 node=N4167 type=observe q_typed_residual_context=1.582271 sequence=144.569397
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=98 node=N4140 type=observe q_typed_residual_context=1.395451 sequence=145.964848
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=99 node=N4558 type=observe q_typed_residual_context=1.401928 sequence=147.366776
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=100 node=N1021 type=observe q_typed_residual_context=1.159062 sequence=148.525837
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=101 node=N8710 type=control1 q_typed_residual_context=1.213865 sequence=149.739702
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=102 node=N4809 type=control1 q_typed_residual_context=1.153488 sequence=150.893190
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=103 node=N4066 type=control1 q_typed_residual_context=1.929717 sequence=152.822907
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=104 node=N4807 type=control1 q_typed_residual_context=1.224051 sequence=154.046958
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=105 node=N4070 type=control1 q_typed_residual_context=2.758917 sequence=156.805875
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=106 node=N1438 type=observe q_typed_residual_context=1.210800 sequence=158.016675
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=107 node=N12538 type=observe q_typed_residual_context=2.869226 sequence=160.885901
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=108 node=N2690 type=control0 q_typed_residual_context=1.948020 sequence=162.833921
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=109 node=N1672 type=observe q_typed_residual_context=4.432470 sequence=167.266390
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=110 node=N1696 type=observe q_typed_residual_context=3.525697 sequence=170.792087
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=111 node=N4137 type=control0 q_typed_residual_context=2.644478 sequence=173.436565
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=112 node=N8709 type=control1 q_typed_residual_context=3.091039 sequence=176.527604
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=113 node=N1667 type=observe q_typed_residual_context=1.732569 sequence=178.260173
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=114 node=N4620 type=observe q_typed_residual_context=1.663643 sequence=179.923816
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=115 node=N8758 type=control0 q_typed_residual_context=1.910956 sequence=181.834772
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=116 node=N10718 type=control1 q_typed_residual_context=2.250899 sequence=184.085671
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=117 node=N4810 type=control1 q_typed_residual_context=1.273704 sequence=185.359375
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=118 node=N10723 type=control1 q_typed_residual_context=1.720201 sequence=187.079576
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=119 node=N10719 type=control1 q_typed_residual_context=1.794502 sequence=188.874078
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=120 node=N10720 type=control1 q_typed_residual_context=1.812503 sequence=190.686581
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=121 node=N10722 type=control1 q_typed_residual_context=1.750718 sequence=192.437299
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=122 node=N1781 type=control0 q_typed_residual_context=1.061599 sequence=193.498898
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=123 node=N8762 type=control0 q_typed_residual_context=0.946292 sequence=194.445190
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=124 node=N8648 type=control0 q_typed_residual_context=0.868972 sequence=195.314162
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=125 node=N8674 type=control0 q_typed_residual_context=0.897033 sequence=196.211195
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=126 node=N1433 type=observe q_typed_residual_context=0.966154 sequence=197.177350
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=127 node=N6945 type=observe q_typed_residual_context=0.864333 sequence=198.041683
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=128 node=N1697 type=observe q_typed_residual_context=1.541114 sequence=199.582797
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=129 node=N6010 type=control0 q_typed_residual_context=1.240304 sequence=200.823101
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=130 node=N8764 type=control0 q_typed_residual_context=1.031882 sequence=201.854983
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=131 node=N8756 type=control0 q_typed_residual_context=0.952671 sequence=202.807654
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=132 node=N6906 type=observe q_typed_residual_context=0.916371 sequence=203.724025
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=133 node=N8754 type=control0 q_typed_residual_context=1.060701 sequence=204.784726
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=134 node=N1662 type=observe q_typed_residual_context=1.507782 sequence=206.292508
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=135 node=N8766 type=control0 q_typed_residual_context=0.965727 sequence=207.258235
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=136 node=N12506 type=observe q_typed_residual_context=1.276116 sequence=208.534351
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=137 node=N1699 type=observe q_typed_residual_context=1.495789 sequence=210.030140
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=138 node=N3409 type=observe q_typed_residual_context=1.160759 sequence=211.190899
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=139 node=N10813 type=control1 q_typed_residual_context=1.206369 sequence=212.397268
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=140 node=N10806 type=control1 q_typed_residual_context=1.116589 sequence=213.513857
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=141 node=N10137 type=control1 q_typed_residual_context=1.456150 sequence=214.970008
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=142 node=N16600 type=control1 q_typed_residual_context=1.263296 sequence=216.233304
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=143 node=N8752 type=control0 q_typed_residual_context=0.882117 sequence=217.115420
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=144 node=N8750 type=control0 q_typed_residual_context=1.201822 sequence=218.317242
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=145 node=N16601 type=control1 q_typed_residual_context=1.291447 sequence=219.608690
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=146 node=N8737 type=control0 q_typed_residual_context=1.339052 sequence=220.947741
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=147 node=N8748 type=control0 q_typed_residual_context=1.167683 sequence=222.115425
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=148 node=N8707 type=control1 q_typed_residual_context=1.922759 sequence=224.038184
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=149 node=N8642 type=control0 q_typed_residual_context=1.569784 sequence=225.607968
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=150 node=N14445 type=control0 q_typed_residual_context=1.859713 sequence=227.467681
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=151 node=N8561 type=control1 q_typed_residual_context=1.757489 sequence=229.225171
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=152 node=N8744 type=control0 q_typed_residual_context=1.168263 sequence=230.393433
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=153 node=N8649 type=control0 q_typed_residual_context=1.645630 sequence=232.039063
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=154 node=N8741 type=control0 q_typed_residual_context=1.459066 sequence=233.498129
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=155 node=N14468 type=control0 q_typed_residual_context=1.743554 sequence=235.241684
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=156 node=N3108 type=control0 q_typed_residual_context=2.274990 sequence=237.516674
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=157 node=N8651 type=control0 q_typed_residual_context=1.737133 sequence=239.253806
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=158 node=N8556 type=control0 q_typed_residual_context=1.574801 sequence=240.828607
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=159 node=N8653 type=control0 q_typed_residual_context=1.344430 sequence=242.173037
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=160 node=N8650 type=control0 q_typed_residual_context=1.225935 sequence=243.398972
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=161 node=N2965 type=control0 q_typed_residual_context=1.524283 sequence=244.923255
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=162 node=N3072 type=control0 q_typed_residual_context=2.380447 sequence=247.303702
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=163 node=N3117 type=control0 q_typed_residual_context=2.760311 sequence=250.064013
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=164 node=N3054 type=control0 q_typed_residual_context=5.081696 sequence=255.145709
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=165 node=N8652 type=control0 q_typed_residual_context=2.763999 sequence=257.909708
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=166 node=N2938 type=control0 q_typed_residual_context=3.654027 sequence=261.563734
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=167 node=N2947 type=control0 q_typed_residual_context=4.202324 sequence=265.766059
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=168 node=N3099 type=control0 q_typed_residual_context=3.703616 sequence=269.469675
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=169 node=N2916 type=control0 q_typed_residual_context=4.865962 sequence=274.335637
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=170 node=N3135 type=control0 q_typed_residual_context=6.768839 sequence=281.104476
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=171 node=N10826 type=control1 q_typed_residual_context=4.691534 sequence=285.796010
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=172 node=N3009 type=control0 q_typed_residual_context=5.992239 sequence=291.788248
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=173 node=N3045 type=control0 q_typed_residual_context=6.879797 sequence=298.668045
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=174 node=N16602 type=control1 q_typed_residual_context=6.685705 sequence=305.353750
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=175 node=N3018 type=control0 q_typed_residual_context=7.464943 sequence=312.818693
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=176 node=N2992 type=control0 q_typed_residual_context=6.583911 sequence=319.402605
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=177 node=N840 type=control1 q_typed_residual_context=6.864068 sequence=326.266672
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=178 node=N8636 type=control0 q_typed_residual_context=6.543218 sequence=332.809890
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=179 node=N839 type=control1 q_typed_residual_context=5.329108 sequence=338.138998
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=180 node=N10823 type=control1 q_typed_residual_context=3.750756 sequence=341.889754
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=181 node=N3027 type=control0 q_typed_residual_context=5.189965 sequence=347.079719
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=182 node=N12541 type=observe q_typed_residual_context=1.355288 sequence=348.435006
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=183 node=N1700 type=observe q_typed_residual_context=6.694744 sequence=355.129750
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=184 node=N3063 type=control0 q_typed_residual_context=6.299778 sequence=361.429528
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=185 node=N2534 type=observe q_typed_residual_context=7.051709 sequence=368.481237
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=186 node=N16775 type=control0 q_typed_residual_context=7.081735 sequence=375.562972
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=187 node=N1701 type=observe q_typed_residual_context=6.802289 sequence=382.365261
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=188 node=N3884 type=observe q_typed_residual_context=7.112359 sequence=389.477620
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=189 node=N3162 type=control0 q_typed_residual_context=6.949318 sequence=396.426938
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=190 node=N1702 type=observe q_typed_residual_context=6.586604 sequence=403.013542
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=191 node=N2956 type=control0 q_typed_residual_context=6.643665 sequence=409.657207
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=192 node=N18423 type=control1 q_typed_residual_context=4.448124 sequence=414.105331
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=193 node=N16603 type=control1 q_typed_residual_context=4.287025 sequence=418.392356
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=194 node=N4068 type=control1 q_typed_residual_context=7.127675 sequence=425.520031
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=195 node=N3144 type=control0 q_typed_residual_context=5.659209 sequence=431.179240
[typed-five-r2/b20_C] [plan iscas99__b20] [plan] step=196 node=N12543 type=control1 q_typed_residual_context=6.896027 sequence=438.075267
