[typed-five-r2/b22_C] [gmean] 2026-07-20T19:29:00 out_dir=autoresearch/loop-260720-0945/typed_winner_round2_five/b22_C
[typed-five-r2/b22_C] [gmean] 2026-07-20T19:29:00 budgets=iscas99__b22:915
[typed-five-r2/b22_C] [gmean] 2026-07-20T19:29:00 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r2/b22_C] [gmean] 2026-07-20T19:29:00 [1/1] plan_start benchmark=iscas99__b22 budget=915 planner=greedy score=q_typed_residual_context
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=126 node=N19329 type=control0 q_typed_residual_context=1.536068 sequence=257.136898
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=127 node=N3840 type=observe q_typed_residual_context=0.515716 sequence=257.652614
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=128 node=N19331 type=control0 q_typed_residual_context=1.359360 sequence=259.011974
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=129 node=N19333 type=control0 q_typed_residual_context=0.752946 sequence=259.764920
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=130 node=N3848 type=observe q_typed_residual_context=0.515776 sequence=260.280696
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=131 node=N7574 type=control0 q_typed_residual_context=0.673073 sequence=260.953769
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=132 node=N3836 type=observe q_typed_residual_context=0.681739 sequence=261.635508
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=133 node=N7014 type=observe q_typed_residual_context=0.680973 sequence=262.316481
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=134 node=N7008 type=observe q_typed_residual_context=0.810597 sequence=263.127078
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=135 node=N7005 type=observe q_typed_residual_context=0.810680 sequence=263.937758
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=136 node=N10497 type=control0 q_typed_residual_context=1.484261 sequence=265.422019
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=137 node=N6990 type=observe q_typed_residual_context=0.811858 sequence=266.233877
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=138 node=N7002 type=observe q_typed_residual_context=0.810854 sequence=267.044731
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=139 node=N6999 type=observe q_typed_residual_context=0.810910 sequence=267.855641
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=140 node=N6996 type=observe q_typed_residual_context=0.810913 sequence=268.666554
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=141 node=N5944 type=observe q_typed_residual_context=0.811084 sequence=269.477637
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=142 node=N5925 type=observe q_typed_residual_context=0.811100 sequence=270.288737
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=143 node=N6039 type=observe q_typed_residual_context=0.810985 sequence=271.099723
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=144 node=N12999 type=control1 q_typed_residual_context=2.962706 sequence=274.062429
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=145 node=N6058 type=observe q_typed_residual_context=0.811004 sequence=274.873433
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=146 node=N13003 type=control1 q_typed_residual_context=0.999620 sequence=275.873052
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=147 node=N6095 type=observe q_typed_residual_context=0.811049 sequence=276.684101
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=148 node=N13002 type=control1 q_typed_residual_context=2.016968 sequence=278.701068
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=149 node=N19301 type=control1 q_typed_residual_context=5.625531 sequence=284.326599
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=150 node=N18522 type=control1 q_typed_residual_context=1.534498 sequence=285.861097
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=151 node=N19310 type=control1 q_typed_residual_context=1.224585 sequence=287.085683
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=152 node=N13047 type=control0 q_typed_residual_context=1.306965 sequence=288.392647
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=153 node=N21464 type=control1 q_typed_residual_context=1.220470 sequence=289.613117
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=154 node=N13018 type=control0 q_typed_residual_context=0.795916 sequence=290.409033
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=155 node=N2297 type=control1 q_typed_residual_context=0.612115 sequence=291.021148
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=156 node=N19325 type=control0 q_typed_residual_context=1.634416 sequence=292.655564
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=157 node=N19366 type=control0 q_typed_residual_context=1.263052 sequence=293.918616
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=158 node=N19335 type=control0 q_typed_residual_context=1.254317 sequence=295.172933
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=159 node=N13049 type=control0 q_typed_residual_context=5.094538 sequence=300.267471
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=160 node=N13020 type=control0 q_typed_residual_context=2.057082 sequence=302.324553
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=161 node=N7131 type=observe q_typed_residual_context=0.571765 sequence=302.896317
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=162 node=N13010 type=control0 q_typed_residual_context=1.091107 sequence=303.987425
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=163 node=N18523 type=control0 q_typed_residual_context=2.946953 sequence=306.934377
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=164 node=N7598 type=control1 q_typed_residual_context=1.942773 sequence=308.877151
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=165 node=N13053 type=control0 q_typed_residual_context=1.209185 sequence=310.086335
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=166 node=N13022 type=control0 q_typed_residual_context=0.816701 sequence=310.903036
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=167 node=N19248 type=control0 q_typed_residual_context=0.744565 sequence=311.647602
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=168 node=N4453 type=control1 q_typed_residual_context=6.210826 sequence=317.858428
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=169 node=N18592 type=control0 q_typed_residual_context=0.835334 sequence=318.693762
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=170 node=N18518 type=control0 q_typed_residual_context=1.122964 sequence=319.816726
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=171 node=N18580 type=control0 q_typed_residual_context=1.702832 sequence=321.519558
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=172 node=N19247 type=control0 q_typed_residual_context=0.819401 sequence=322.338959
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=173 node=N13055 type=control0 q_typed_residual_context=1.685244 sequence=324.024203
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=174 node=N13024 type=control0 q_typed_residual_context=1.504855 sequence=325.529058
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=175 node=N7024 type=control1 q_typed_residual_context=1.265464 sequence=326.794521
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=176 node=N7145 type=observe q_typed_residual_context=0.681216 sequence=327.475737
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=177 node=N7021 type=control1 q_typed_residual_context=0.767263 sequence=328.243000
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=178 node=N7166 type=observe q_typed_residual_context=0.654860 sequence=328.897860
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=179 node=N7180 type=observe q_typed_residual_context=0.644558 sequence=329.542418
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=180 node=N12990 type=control1 q_typed_residual_context=0.684006 sequence=330.226424
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=181 node=N7194 type=observe q_typed_residual_context=0.653412 sequence=330.879836
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=182 node=N7208 type=observe q_typed_residual_context=0.644109 sequence=331.523945
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=183 node=N7229 type=observe q_typed_residual_context=0.678961 sequence=332.202906
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=184 node=N19368 type=control0 q_typed_residual_context=1.098133 sequence=333.301039
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=185 node=N18572 type=control0 q_typed_residual_context=0.975390 sequence=334.276429
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=186 node=N19339 type=control0 q_typed_residual_context=0.787619 sequence=335.064048
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=187 node=N12937 type=control0 q_typed_residual_context=0.853153 sequence=335.917201
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=188 node=N18571 type=control0 q_typed_residual_context=0.952225 sequence=336.869427
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=189 node=N3889 type=control0 q_typed_residual_context=0.621928 sequence=337.491354
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=190 node=N2152 type=control0 q_typed_residual_context=1.084550 sequence=338.575904
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=191 node=N7201 type=observe q_typed_residual_context=0.747204 sequence=339.323108
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=192 node=N7187 type=observe q_typed_residual_context=0.767582 sequence=340.090690
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=193 node=N1255 type=observe q_typed_residual_context=1.011849 sequence=341.102540
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=194 node=N7116 type=observe q_typed_residual_context=0.757843 sequence=341.860383
[typed-five-r2/b22_C] [plan iscas99__b22] [plan] step=195 node=N6115 type=observe q_typed_residual_context=0.749117 sequence=342.609500
