step,node,type,q_pred,q_pred_context,score_pred,reward_pred,reward_pred_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
14,N11114,control1,0.3887414038181305,0.42076960336416963,0.3887414038181305,0.23282435536384583,1.0673444990999998,0.0023282435536384582,-0.14910253882408142,0.8848471641540527,0.23282435536384583,1.4981758697051555,-0.008573354221880436,-0.05489031970500946,-0.04756385087966919,71627.84375,30533.474609375,41094.3671875,71558.828125,30547.302734375,41011.5234375,0.0009635306778363883,-0.00045288409455679357,0.0020159392151981592,0.09635306778363883,0.26033609732985497,-0.7082054982241244,-0.577917542308569,-0.9873408446367831,0.23282435536384583,3.276621177792549,3.276621177792549,greedy,0.23282435536384583,0.0,hard_fault_cluster
15,N11116,control1,0.3871319890022278,-0.15054473251104353,0.3871319890022278,0.2291426956653595,0.9725679356604815,0.002291426956653595,-0.14841051399707794,0.8842586874961853,0.2291426956653595,1.4593457176163793,-0.008551512844860554,-0.055378325283527374,-0.04819847643375397,71558.859375,30547.3671875,41011.4921875,71489.7265625,30564.494140625,40925.23046875,0.000966097170021385,-0.0005606687045656145,0.0021033547818660736,0.0966097170021385,0.2582500986754894,-1.0008274757862092,-0.5768009386956692,-1.233768745660782,0.2291426956653595,3.5057638734579086,3.5057638734579086,greedy,0.2291426956653595,0.0,hard_fault_cluster
16,N18180,control1,0.38733044266700745,0.9824784755706788,0.38733044266700745,0.22637924551963806,1.3036527544260026,0.0022637924551963807,-0.14704443514347076,0.8838552236557007,0.22637924551963806,1.8224297854304314,-0.008534089662134647,-0.05576760321855545,-0.048704713582992554,71489.6875,30564.48828125,40925.203125,71418.5859375,30578.095703125,40840.4921875,0.0009945709025487304,-0.00044520365190692246,0.0020698965527117252,0.09945709025487304,0.256825502961874,-1.0246771174669267,-0.57585034891963,-1.3221449452638627,0.22637924551963806,3.7321431189775467,3.7321431189775467,greedy,0.22637924551963806,0.0,hard_fault_cluster
17,N11120,control1,0.38642817735671997,0.8101951718330384,0.38642817735671997,0.22357651591300964,1.3596765369176866,0.0022357651591300965,-0.1448652297258377,0.8832756280899048,0.22357651591300964,1.8793046978116035,-0.00851147435605526,-0.05627290531992912,-0.04936182498931885,71418.546875,30578.08984375,40840.453125,71342.5625,30593.990234375,40748.5703125,0.001063930569216609,-0.0005199929582886398,0.002249798970296979,0.1063930569216609,0.25570470839738846,-0.9528039260208607,-0.5744343996047974,-1.2882074876129628,0.22357651591300964,3.9557196348905563,3.9557196348905563,greedy,0.22357651591300964,0.0,hard_fault_cluster
18,N11152,control1,0.3850098252296448,0.3625685080885887,0.3850098252296448,0.22031977772712708,1.198788572102785,0.002203197777271271,-0.1433781087398529,0.8834699988365173,0.22031977772712708,1.706665042117238,-0.008483829908072948,-0.05689055100083351,-0.05016504228115082,71342.53125,30593.921875,40748.60546875,71253.9296875,30602.7265625,40651.203125,0.0012419178383424878,-0.00028779206331819296,0.0023903234396129847,0.12419178383424878,0.25540678575634956,-0.9491541969776154,-0.5724355466663837,-1.2651661026477814,0.22031977772712708,4.176039412617683,4.176039412617683,greedy,0.22031977772712708,0.0,hard_fault_cluster
19,N1678,control1,0.3830929100513458,0.006408061683177924,0.3830929100513458,0.22148925065994263,2.565021764487028,0.0022148925065994265,-0.14331398904323578,0.884436845779419,0.22148925065994263,3.2413750424236056,-0.008462633937597275,-0.057364147156476974,-0.05078092962503433,71255.4296875,30603.931640625,40651.49609375,71004.84375,30518.20703125,40486.640625,0.0035167275927960873,0.0028010979294776917,0.0040553356520831585,0.3516727592796087,0.2596627026796341,0.34003754973411554,-0.5697818696498871,-0.8892496424913408,0.22148925065994263,4.397528663277626,4.397528663277626,greedy,0.22148925065994263,0.0,hard_fault_cluster
20,N11156,control1,0.38172638416290283,3.0750464145094156,0.38172638416290283,0.2165721356868744,1.3741559779271484,0.002165721356868744,-0.1410379856824875,0.8856987953186035,0.2165721356868744,1.6757142374292016,-0.008430115878582,-0.058090690523386,-0.051725760102272034,71003.1484375,30516.90625,40486.2421875,70918.78125,30550.1953125,40368.58203125,0.0011882175458595157,-0.001090839970856905,0.0029061762616038322,0.11882175458595157,0.25925934314727783,-0.6563427990861237,-0.5674438551068306,-0.6588618105836213,0.2165721356868744,4.6141007989645,4.6141007989645,greedy,0.2165721356868744,0.0,hard_fault_cluster
21,N18174,control1,0.38144364953041077,5.047619353234768,0.38144364953041077,0.213609978556633,1.6484212907403706,0.00213609978556633,-0.13971014320850372,0.8866645097732544,0.213609978556633,1.8443738923966884,-0.008412189781665802,-0.05849121883511543,-0.05224662274122238,70918.703125,30550.1171875,40368.58203125,70786.34375,30546.703125,40239.640625,0.001866353559307754,0.00011175284453202039,0.003194103017449379,0.1866353559307754,0.2590555101633072,-0.43544842533767214,-0.5661503560841084,-0.5259548597782849,0.213609978556633,4.827710777521133,4.827710777521133,greedy,0.213609978556633,0.0,hard_fault_cluster
22,N8966,control1,0.3804612159729004,5.063299679756165,0.3804612159729004,0.21027350425720215,1.5475257204473016,0.0021027350425720215,-0.13826745748519897,0.887981116771698,0.21027350425720215,1.6992316392064093,-0.00838231947273016,-0.059158604592084885,-0.05311451852321625,70785.578125,30546.08203125,40239.5,70627.7421875,30541.064453125,40086.6796875,0.0022297753021121025,0.0001642625720705837,0.0037977686151862144,0.22297753021121025,0.26002267375588417,-0.2153050519526004,-0.5636682920157909,-0.4610648967325687,0.21027350425720215,5.037984281778336,5.037984281778336,greedy,0.21027350425720215,0.0,hard_fault_cluster
23,N8969,control1,0.37829074263572693,5.034136890619993,0.37829074263572693,0.20780444145202637,1.4991905028000472,0.002078044414520264,-0.13642491400241852,0.888839840888977,0.20780444145202637,1.657842368558049,-0.008357122540473938,-0.059721577912569046,-0.05384664237499237,70627.796875,30541.11328125,40086.6875,70442.2265625,30527.056640625,39915.171875,0.0026274402625858784,0.00046025303890928626,0.004278617911040783,0.26274402625858784,0.2609320282936096,-0.2790737365558743,-0.5615511834621429,-0.5331126664951443,0.20780444145202637,5.245788723230362,5.245788723230362,greedy,0.20780444145202637,0.0,hard_fault_cluster
24,N18202,control1,0.37587258219718933,3.8189635625109073,0.37587258219718933,0.20615312457084656,1.4407454759813845,0.0020615312457084654,-0.134337916970253,0.8892838954925537,0.20615312457084656,1.6407587075792254,-0.008339186199009418,-0.06012232229113579,-0.054367795586586,70442.28125,30527.57421875,39914.703125,70237.4375,30507.328125,39730.109375,0.002907965797930956,0.0006632067379541695,0.004624705761671066,0.2907965797930956,0.2615184001624584,0.577260121004656,-0.5600593648850918,0.5860049568582326,0.20615312457084656,5.4519418478012085,5.4519418478012085,greedy,0.20615312457084656,0.0,hard_fault_cluster
25,N15818,control1,0.37500301003456116,5.126959027349949,0.37500301003456116,0.20400270819664001,1.6174445811659095,0.0020400270819664,-0.13310888409614563,0.8904321789741516,0.20400270819664001,1.7679270650446415,-0.008316462859511375,-0.06063001975417137,-0.05502802133560181,70237.3515625,30506.80078125,39730.55078125,70030.515625,30491.25390625,39539.2578125,0.0029448140412569046,0.0005096199456602335,0.004814757499843836,0.29448140412569046,0.2627886012196541,1.4741218300908803,-0.5580375641584396,1.4218979688733815,0.20400270819664001,5.6559445559978485,5.6559445559978485,greedy,0.20400270819664001,0.0,hard_fault_cluster
26,N16680,control1,0.39666685461997986,-0.35098565563559536,0.39666685461997986,0.17917031049728394,1.504751294851303,0.0017917031049728394,-0.11640536040067673,0.9149734377861023,0.17917031049728394,1.9552959801256657,-0.009364637546241283,-0.06400135159492493,-0.05517210811376572,70030.578125,30491.8125,39538.76953125,69831.5625,30473.96484375,39357.6015625,0.0028418388683348894,0.0005853261682204902,0.00458203349262476,0.28418388683348894,0.1576799936592579,1.6611455810070037,-0.6629278175532818,1.5453906667232513,0.17917031049728394,5.8351148664951324,5.8351148664951324,greedy,0.17917031049728394,0.0,hard_fault_cluster
27,N14046,control1,0.3879848122596741,-2.009371888041496,0.3879848122596741,0.17868994176387787,1.2623997032642367,0.0017868994176387786,-0.12202899158000946,0.9189242720603943,0.17868994176387787,1.8044688498973844,-0.009834134951233864,-0.06663385778665543,-0.05651865899562836,69831.53125,30473.953125,39357.578125,69656.15625,30463.783203125,39192.37109375,0.002511401427909732,0.0003337250673212111,0.004197591450065374,0.2511401427909732,0.11420071870088577,1.7673093986511228,-0.7090099416673183,1.349022121429443,0.17868994176387787,6.01380480825901,6.01380480825901,greedy,0.17868994176387787,0.0,hard_fault_cluster
28,N11101,control1,0.3779687285423279,-5.255510800629854,0.3779687285423279,0.18320147693157196,2.619480007886887,0.0018320147693157195,-0.1299000382423401,0.9225080013275146,0.18320147693157196,3.4349878485500813,-0.01043827086687088,-0.06893942505121231,-0.05701567232608795,69656.40625,30463.96875,39192.4375,69283.6640625,30331.302734375,38952.359375,0.00535115459933877,0.004354849923402071,0.0061256238259375095,0.535115459933877,0.061882391571998596,1.0603715032339094,-0.7673997171223164,0.5821812182664869,0.18320147693157196,6.197006285190582,6.197006285190582,greedy,0.18320147693157196,0.0,hard_fault_cluster
29,N11099,control1,0.37035468220710754,-5.278078375309706,0.37035468220710754,0.18581292033195496,2.3771698445081713,0.0018581292033195496,-0.13705764710903168,0.9261971712112427,0.18581292033195496,3.0892632319033146,-0.010948884300887585,-0.07118082046508789,-0.057770103216171265,69283.6640625,30331.306640625,38952.35546875,69009.03125,30245.86328125,38763.1640625,0.003963890019804239,0.002817002357915044,0.004856995306909084,0.3963890019804239,0.017121661454439163,0.7310258799791335,-0.8168859072029591,0.3638271206617354,0.18581292033195496,6.382819205522537,6.382819205522537,greedy,0.18581292033195496,0.0,hard_fault_cluster
30,N11079,control1,0.3635876774787903,-5.252334521636367,0.3635876774787903,0.1879594624042511,2.592047699913383,0.001879594624042511,-0.14370602369308472,0.9291495084762573,0.1879594624042511,3.3721413354203107,-0.01138334535062313,-0.0731535330414772,-0.0584869459271431,69009.0546875,30245.875,38763.1796875,68794.5546875,30183.07421875,38611.48046875,0.0031082876957952976,0.0020763420034199953,0.003913487307727337,0.31082876957952976,-0.021225564181804657,0.4258914609253405,-0.859057292342186,0.1487067510187624,0.1879594624042511,6.570778667926788,6.570778667926788,greedy,0.1879594624042511,0.0,hard_fault_cluster
31,N11097,control1,0.35780614614486694,-5.088649271801114,0.35780614614486694,0.19174924492835999,3.33558168746531,0.0019174924492836,-0.14970232546329498,0.9321649074554443,0.19174924492835999,4.194726342447103,-0.011762209236621857,-0.07492351531982422,-0.059168845415115356,68794.609375,30183.10546875,38611.5,68625.3359375,30136.029296875,38489.3046875,0.0024605626240372658,0.0015596861485391855,0.0031647388823330402,0.24605626240372658,-0.05230677127838135,0.6330701760947702,-0.8952423855662346,0.32576632425189,0.19174924492835999,6.762527912855148,6.762527912855148,greedy,0.19174924492835999,0.0,hard_fault_cluster
32,N11081,control1,0.35294780135154724,-4.865952845215798,0.35294780135154724,0.19493627548217773,4.153918281197549,0.0019493627548217774,-0.1548006385564804,0.9355114698410034,0.19493627548217773,5.001731949150562,-0.012104333378374577,-0.07662364840507507,-0.05990086495876312,68625.34375,30136.0234375,38489.31640625,68490.4375,30104.09765625,38386.33984375,0.001965837087482214,0.001059389323927462,0.002675458323210478,0.1965837087482214,-0.0799855925142765,0.8754309844970701,-0.9278214015066624,0.4940950524806974,0.19493627548217773,6.957464188337326,6.957464188337326,greedy,0.19493627548217773,0.0,hard_fault_cluster
33,N4944,control1,0.3483259081840515,-5.370729439258575,0.3483259081840515,0.18445181846618652,1.3923320114612583,0.0018445181846618653,-0.15821215510368347,0.9384410977363586,0.18445181846618652,1.6513876789808275,-0.012927452102303505,-0.0816483423113823,-0.06272923201322556,68493.5546875,30105.837890625,38387.71875,68448.875,30195.03125,38253.83984375,0.0006523195770569146,-0.0029626598116010427,0.003487545298412442,0.06523195770569146,-0.16985229402780533,-1.4732202386856081,-1.0120219811797142,-2.0565134382247927,0.18445181846618652,7.141916006803513,7.141916006803513,greedy,0.18445181846618652,0.0,hard_fault_cluster
34,N5027,control1,0.3455304205417633,-4.185967490635813,0.3455304205417633,0.1887299120426178,2.509422075934708,0.001887299120426178,-0.16327032446861267,0.9426389336585999,0.1887299120426178,3.0823891437239945,-0.012846417725086212,-0.08152759075164795,-0.06287787854671478,68493.484375,30167.66015625,38325.828125,68580.859375,30137.107421875,38443.75,-0.001275668735615909,0.0010127645218744874,-0.0030768252909183502,-0.1275668735615909,-0.15327292680740356,0.7369749545305967,-1.0017995610833168,0.5344522952288389,0.1887299120426178,7.33064591884613,7.33064591884613,greedy,0.1887299120426178,0.0,hard_fault_cluster
35,N861,control1,0.3458428978919983,-1.0635870906710625,0.3458428978919983,0.1889542043209076,2.45585270524025,0.001889542043209076,-0.16462603211402893,0.9417117834091187,0.1889542043209076,3.327068433463573,-0.01270095631480217,-0.08107490837574005,-0.06287521123886108,68540.8046875,30159.2421875,38381.5625,68637.1171875,30233.509765625,38403.609375,-0.001405184855684638,-0.00246251467615366,-0.0005744131631217897,-0.1405184855684638,-0.13942964375019073,1.6679884910583496,-0.9874291345477104,1.7211303472518922,0.1889542043209076,7.519600123167038,7.519600123167038,greedy,0.1889542043209076,0.0,hard_fault_cluster
36,N15817,control1,0.3462080955505371,-1.8492428329586983,0.3462080955505371,0.183386892080307,1.6339764297008517,0.00183386892080307,-0.16486094892024994,0.9422415494918823,0.183386892080307,2.237204160392284,-0.012896181084215641,-0.08272450417280197,-0.0640689805150032,68627.4609375,30235.244140625,38392.21875,68683.3984375,30315.984375,38367.4140625,-0.0008150891517288983,-0.0026704012416303158,0.000646086351480335,-0.08150891517288983,-0.16398966684937477,0.889731593132019,-1.0082109980285168,0.8695772063732147,0.183386892080307,7.702987015247345,7.702987015247345,greedy,0.183386892080307,0.0,hard_fault_cluster
37,N4121,control1,0.3473062515258789,0.5231536275148392,0.3473062515258789,0.18608276546001434,2.939243866875768,0.0018608276546001434,-0.16633595526218414,0.9418970346450806,0.18608276546001434,3.869237888343632,-0.012841679155826569,-0.08227091282606125,-0.06374362856149673,68694.3515625,30314.5625,38379.7890625,68738.734375,30350.3203125,38388.4140625,-0.0006460911245085299,-0.0011795589234679937,-0.00022472765704151243,-0.06460911245085299,-0.15618811547756195,2.062595167160034,-1.0021729655563831,2.117829039096832,0.18608276546001434,7.889069780707359,7.889069780707359,greedy,0.18608276546001434,0.0,hard_fault_cluster
38,N8968,control1,0.34731659293174744,-0.7058048290014266,0.34731659293174744,0.1808532178401947,2.3155833393335343,0.001808532178401947,-0.16593511402606964,0.9427802562713623,0.1808532178401947,2.991834301650524,-0.01309289038181305,-0.08398347347974777,-0.0648113489151001,68727.84375,30351.68359375,38376.15625,68768.1796875,30415.01953125,38353.16015625,-0.0005868937005288899,-0.002086735563352704,0.0005992286605760455,-0.05868937005288899,-0.18565556406974792,1.129692735671997,-1.0283806696534157,1.1080356681346892,0.1808532178401947,8.069922998547554,8.069922998547554,greedy,0.1808532178401947,0.0,hard_fault_cluster
39,N866,control1,0.34748411178588867,3.5487073183059694,0.34748411178588867,0.18361929059028625,5.100067245960235,0.0018361929059028627,-0.16725628077983856,0.9428240060806274,0.18361929059028625,6.351648279428482,-0.013037670403718948,-0.08351488411426544,-0.06447140872478485,68779.328125,30413.71484375,38365.6171875,68810.9375,30430.654296875,38380.28125,-0.00045957666588947177,-0.0005569675704464316,-0.0003822188591584563,-0.04595766658894718,-0.17732374370098114,2.819737784862518,-1.0221562162041664,2.7474714446067807,0.18361929059028625,8.25354228913784,8.25354228913784,greedy,0.18361929059028625,0.0,hard_fault_cluster
40,N12789,control1,0.3445567488670349,-4.998385247737169,0.3445567488670349,0.1761920303106308,3.883743564784527,0.001761920303106308,-0.16640420258045197,0.944989800453186,0.1761920303106308,4.810001433193684,-0.013876507990062237,-0.08772537112236023,-0.0663142204284668,68800.296875,30432.814453125,38367.484375,68661.6953125,30450.3203125,38211.375,0.002014548983424902,-0.0005752297001890838,0.0040687937289476395,0.2014548983424902,-0.26646896824240685,-1.149965443313122,-1.1073553413152695,-1.6781834742426873,0.1761920303106308,8.429734319448471,8.429734319448471,greedy,0.1761920303106308,0.0,hard_fault_cluster
41,N4116,control1,0.34536588191986084,0.1904138109087945,0.34536588191986084,0.18148104846477509,4.122861855477095,0.0018148104846477508,-0.16731439530849457,0.9451978206634521,0.18148104846477509,5.300296381041408,-0.013564018532633781,-0.08598782122135162,-0.06543466448783875,68670.7421875,30447.109375,38223.6328125,68716.25,30454.53515625,38261.7109375,-0.0006626957911066711,-0.00024389117606915534,-0.0009961932664737105,-0.06626957911066711,-0.2297229841351509,2.228176031857729,-1.0747321359813213,2.1616582019627093,0.18148104846477509,8.611215367913246,8.611215367913246,greedy,0.18148104846477509,0.0,hard_fault_cluster
42,N15011,observe,0.34569069743156433,5.91455211341381,0.34569069743156433,0.17399504780769348,4.453024548292159,0.001739950478076935,-0.16509754955768585,0.9462438821792603,0.17399504780769348,5.1702092495560645,-0.013714581727981567,-0.08744878321886063,-0.06657090783119202,68706.453125,30457.1171875,38249.33203125,68724.625,30527.2890625,38197.3359375,-0.0002644857158884406,-0.0023039565421640873,0.0013593987096101046,-0.02644857158884406,-0.251219242811203,2.0974167838692663,-1.0913984403014183,1.9429068818688393,0.17399504780769348,8.78521041572094,8.78521041572094,greedy,0.17399504780769348,0.0,hard_fault_cluster
43,N12881,observe,0.34513288736343384,0.47358275741338735,0.34513288736343384,0.1704447865486145,2.459179323352873,0.001704447865486145,-0.16393907368183136,0.9475241303443909,0.1704447865486145,3.0966513786651193,-0.013781458139419556,-0.08816936612129211,-0.06715746223926544,68724.4375,30527.193359375,38197.2421875,68690.21875,30556.81640625,38133.3984375,0.0004979124059900641,-0.0009703822433948517,0.0016714229714125395,0.049791240599006414,-0.2601768970489502,1.2250833885371686,-1.0986535847187042,1.0822253005206586,0.1704447865486145,8.955655202269554,8.955655202269554,greedy,0.1704447865486145,0.0,hard_fault_cluster
44,N15012,observe,0.345181405544281,-0.06695006608963011,0.345181405544281,0.16875231266021729,2.174600725620985,0.0016875231266021728,-0.1629532426595688,0.9484686851501465,0.16875231266021729,2.8110841207951305,-0.013826997019350529,-0.08855752646923065,-0.06743976473808289,68690.1875,30556.884765625,38133.30078125,68650.75,30578.224609375,38072.5234375,0.0005741358618251979,-0.0006983645143918693,0.0015938128344714642,0.057413586182519794,-0.2654787041246891,1.1603753820061684,-1.103394452482462,1.0264175787568093,0.16875231266021729,9.124407514929771,9.124407514929771,greedy,0.16875231266021729,0.0,hard_fault_cluster
