line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
19,test_en->__tpi_cp_205_N18684 /0 undetected,input_edge,test_en,__tpi_cp_205_N18684,__tpi_cp_205_N18684,0,undetected,__tpi_cp_205_N18684,__tpi_cp_205_N18684,__tpi_cp_205_N18684,sa0,1
20,test_en->__tpi_cp_171_N18676 /0 undetected,input_edge,test_en,__tpi_cp_171_N18676,__tpi_cp_171_N18676,0,undetected,__tpi_cp_171_N18676,__tpi_cp_171_N18676,__tpi_cp_171_N18676,sa0,1
21,N2682 /1 undetected,output,,N2682,N2682,1,undetected,N2682,N2682,N2682,sa1,1
22,N41948 /1 undetected,output,,N41948,N41948,1,undetected,N41948,N41948,N41948,sa1,1
23,N1910 /1 undetected,output,,N1910,N1910,1,undetected,N1910,N1910,N1910,sa1,1
24,N1909 /1 undetected,output,,N1909,N1909,1,undetected,N1909,N1909,N1909,sa1,1
25,N8593 /1 undetected,output,,N8593,N8593,1,undetected,N8593,N8593,N8593,sa1,1
26,N39385 /1 undetected,output,,N39385,N39385,1,undetected,N39385,N39385,N39385,sa1,1
27,N54154 /1 undetected,output,,N54154,N54154,1,undetected,N54154,N54154,N54154,sa1,1
28,N8592 /1 undetected,output,,N8592,N8592,1,undetected,N8592,N8592,N8592,sa1,1
29,N8584 /1 undetected,output,,N8584,N8584,1,undetected,N8584,N8584,N8584,sa1,1
30,N54208 /1 undetected,output,,N54208,N54208,1,undetected,N54208,N54208,N54208,sa1,1
31,N54152 /1 undetected,output,,N54152,N54152,1,undetected,N54152,N54152,N54152,sa1,1
32,__tpi_not_test_en->__tpi_cp_2_N3980 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_2_N3980,__tpi_cp_2_N3980,1,undetected,__tpi_cp_2_N3980,__tpi_cp_2_N3980,__tpi_cp_2_N3980,sa1,1
33,__tpi_cp_2_N3980 /1 undetected,output,,__tpi_cp_2_N3980,__tpi_cp_2_N3980,1,undetected,__tpi_cp_2_N3980,__tpi_cp_2_N3980,__tpi_cp_2_N3980,sa1,1
34,N3980 /1 undetected,output,,N3980,N3980,1,undetected,N3980,N3980,N3980,sa1,1
35,N44349 /1 undetected,output,,N44349,N44349,1,undetected,N44349,N44349,N44349,sa1,1
36,N46077 /1 undetected,output,,N46077,N46077,1,undetected,N46077,N46077,N46077,sa1,1
37,__tpi_not_test_en->__tpi_cp_248_N3881 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_248_N3881,__tpi_cp_248_N3881,1,undetected,__tpi_cp_248_N3881,__tpi_cp_248_N3881,__tpi_cp_248_N3881,sa1,1
38,N47300 /1 undetected,output,,N47300,N47300,1,undetected,N47300,N47300,N47300,sa1,1
39,test_en->__tpi_cp_301_N12253 /0 undetected,input_edge,test_en,__tpi_cp_301_N12253,__tpi_cp_301_N12253,0,undetected,__tpi_cp_301_N12253,__tpi_cp_301_N12253,__tpi_cp_301_N12253,sa0,1
40,N45810 /1 undetected,output,,N45810,N45810,1,undetected,N45810,N45810,N45810,sa1,1
41,test_en->__tpi_cp_112_N10812 /0 undetected,input_edge,test_en,__tpi_cp_112_N10812,__tpi_cp_112_N10812,0,undetected,__tpi_cp_112_N10812,__tpi_cp_112_N10812,__tpi_cp_112_N10812,sa0,1
42,test_en->__tpi_cp_68_N10721 /0 undetected,input_edge,test_en,__tpi_cp_68_N10721,__tpi_cp_68_N10721,0,undetected,__tpi_cp_68_N10721,__tpi_cp_68_N10721,__tpi_cp_68_N10721,sa0,1
43,test_en->__tpi_cp_133_N10836 /0 undetected,input_edge,test_en,__tpi_cp_133_N10836,__tpi_cp_133_N10836,0,undetected,__tpi_cp_133_N10836,__tpi_cp_133_N10836,__tpi_cp_133_N10836,sa0,1
44,test_en->__tpi_cp_106_N10797 /0 undetected,input_edge,test_en,__tpi_cp_106_N10797,__tpi_cp_106_N10797,0,undetected,__tpi_cp_106_N10797,__tpi_cp_106_N10797,__tpi_cp_106_N10797,sa0,1
45,test_en->__tpi_cp_108_N10810 /0 undetected,input_edge,test_en,__tpi_cp_108_N10810,__tpi_cp_108_N10810,0,undetected,__tpi_cp_108_N10810,__tpi_cp_108_N10810,__tpi_cp_108_N10810,sa0,1
46,test_en->__tpi_cp_146_N10985 /0 undetected,input_edge,test_en,__tpi_cp_146_N10985,__tpi_cp_146_N10985,0,undetected,__tpi_cp_146_N10985,__tpi_cp_146_N10985,__tpi_cp_146_N10985,sa0,1
47,test_en->__tpi_cp_125_N10800 /0 undetected,input_edge,test_en,__tpi_cp_125_N10800,__tpi_cp_125_N10800,0,undetected,__tpi_cp_125_N10800,__tpi_cp_125_N10800,__tpi_cp_125_N10800,sa0,1
48,test_en->__tpi_cp_103_N10815 /0 undetected,input_edge,test_en,__tpi_cp_103_N10815,__tpi_cp_103_N10815,0,undetected,__tpi_cp_103_N10815,__tpi_cp_103_N10815,__tpi_cp_103_N10815,sa0,1
49,test_en->__tpi_cp_311_N10959 /0 undetected,input_edge,test_en,__tpi_cp_311_N10959,__tpi_cp_311_N10959,0,undetected,__tpi_cp_311_N10959,__tpi_cp_311_N10959,__tpi_cp_311_N10959,sa0,1
50,test_en->__tpi_cp_91_N10806 /0 undetected,input_edge,test_en,__tpi_cp_91_N10806,__tpi_cp_91_N10806,0,undetected,__tpi_cp_91_N10806,__tpi_cp_91_N10806,__tpi_cp_91_N10806,sa0,1
51,test_en->__tpi_cp_152_N10999 /0 undetected,input_edge,test_en,__tpi_cp_152_N10999,__tpi_cp_152_N10999,0,undetected,__tpi_cp_152_N10999,__tpi_cp_152_N10999,__tpi_cp_152_N10999,sa0,1
52,test_en->__tpi_cp_83_N10718 /0 undetected,input_edge,test_en,__tpi_cp_83_N10718,__tpi_cp_83_N10718,0,undetected,__tpi_cp_83_N10718,__tpi_cp_83_N10718,__tpi_cp_83_N10718,sa0,1
53,test_en->__tpi_cp_110_N10807 /0 undetected,input_edge,test_en,__tpi_cp_110_N10807,__tpi_cp_110_N10807,0,undetected,__tpi_cp_110_N10807,__tpi_cp_110_N10807,__tpi_cp_110_N10807,sa0,1
54,test_en->__tpi_cp_395_N1683 /0 undetected,input_edge,test_en,__tpi_cp_395_N1683,__tpi_cp_395_N1683,0,undetected,__tpi_cp_395_N1683,__tpi_cp_395_N1683,__tpi_cp_395_N1683,sa0,1
55,test_en->__tpi_cp_114_N10795 /0 undetected,input_edge,test_en,__tpi_cp_114_N10795,__tpi_cp_114_N10795,0,undetected,__tpi_cp_114_N10795,__tpi_cp_114_N10795,__tpi_cp_114_N10795,sa0,1
56,test_en->__tpi_cp_119_N10799 /0 undetected,input_edge,test_en,__tpi_cp_119_N10799,__tpi_cp_119_N10799,0,undetected,__tpi_cp_119_N10799,__tpi_cp_119_N10799,__tpi_cp_119_N10799,sa0,1
57,test_en->__tpi_cp_153_N10923 /0 undetected,input_edge,test_en,__tpi_cp_153_N10923,__tpi_cp_153_N10923,0,undetected,__tpi_cp_153_N10923,__tpi_cp_153_N10923,__tpi_cp_153_N10923,sa0,1
58,test_en->__tpi_cp_121_N10804 /0 undetected,input_edge,test_en,__tpi_cp_121_N10804,__tpi_cp_121_N10804,0,undetected,__tpi_cp_121_N10804,__tpi_cp_121_N10804,__tpi_cp_121_N10804,sa0,1
59,test_en->__tpi_cp_84_N10719 /0 undetected,input_edge,test_en,__tpi_cp_84_N10719,__tpi_cp_84_N10719,0,undetected,__tpi_cp_84_N10719,__tpi_cp_84_N10719,__tpi_cp_84_N10719,sa0,1
60,test_en->__tpi_cp_116_N10798 /0 undetected,input_edge,test_en,__tpi_cp_116_N10798,__tpi_cp_116_N10798,0,undetected,__tpi_cp_116_N10798,__tpi_cp_116_N10798,__tpi_cp_116_N10798,sa0,1
61,test_en->__tpi_cp_105_N10811 /0 undetected,input_edge,test_en,__tpi_cp_105_N10811,__tpi_cp_105_N10811,0,undetected,__tpi_cp_105_N10811,__tpi_cp_105_N10811,__tpi_cp_105_N10811,sa0,1
62,test_en->__tpi_cp_120_N10803 /0 undetected,input_edge,test_en,__tpi_cp_120_N10803,__tpi_cp_120_N10803,0,undetected,__tpi_cp_120_N10803,__tpi_cp_120_N10803,__tpi_cp_120_N10803,sa0,1
63,test_en->__tpi_cp_104_N10814 /0 undetected,input_edge,test_en,__tpi_cp_104_N10814,__tpi_cp_104_N10814,0,undetected,__tpi_cp_104_N10814,__tpi_cp_104_N10814,__tpi_cp_104_N10814,sa0,1
64,test_en->__tpi_cp_87_N10720 /0 undetected,input_edge,test_en,__tpi_cp_87_N10720,__tpi_cp_87_N10720,0,undetected,__tpi_cp_87_N10720,__tpi_cp_87_N10720,__tpi_cp_87_N10720,sa0,1
65,test_en->__tpi_cp_161_N10808 /0 undetected,input_edge,test_en,__tpi_cp_161_N10808,__tpi_cp_161_N10808,0,undetected,__tpi_cp_161_N10808,__tpi_cp_161_N10808,__tpi_cp_161_N10808,sa0,1
66,test_en->__tpi_cp_109_N10796 /0 undetected,input_edge,test_en,__tpi_cp_109_N10796,__tpi_cp_109_N10796,0,undetected,__tpi_cp_109_N10796,__tpi_cp_109_N10796,__tpi_cp_109_N10796,sa0,1
67,test_en->__tpi_cp_149_N10936 /0 undetected,input_edge,test_en,__tpi_cp_149_N10936,__tpi_cp_149_N10936,0,undetected,__tpi_cp_149_N10936,__tpi_cp_149_N10936,__tpi_cp_149_N10936,sa0,1
68,test_en->__tpi_cp_90_N10801 /0 undetected,input_edge,test_en,__tpi_cp_90_N10801,__tpi_cp_90_N10801,0,undetected,__tpi_cp_90_N10801,__tpi_cp_90_N10801,__tpi_cp_90_N10801,sa0,1
69,__tpi_not_test_en->__tpi_cp_251_N11065 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_251_N11065,__tpi_cp_251_N11065,1,undetected,__tpi_cp_251_N11065,__tpi_cp_251_N11065,__tpi_cp_251_N11065,sa1,1
70,test_en->__tpi_cp_102_N10809 /0 undetected,input_edge,test_en,__tpi_cp_102_N10809,__tpi_cp_102_N10809,0,undetected,__tpi_cp_102_N10809,__tpi_cp_102_N10809,__tpi_cp_102_N10809,sa0,1
71,test_en->__tpi_cp_310_N10989 /0 undetected,input_edge,test_en,__tpi_cp_310_N10989,__tpi_cp_310_N10989,0,undetected,__tpi_cp_310_N10989,__tpi_cp_310_N10989,__tpi_cp_310_N10989,sa0,1
72,test_en->__tpi_cp_86_N10722 /0 undetected,input_edge,test_en,__tpi_cp_86_N10722,__tpi_cp_86_N10722,0,undetected,__tpi_cp_86_N10722,__tpi_cp_86_N10722,__tpi_cp_86_N10722,sa0,1
73,test_en->__tpi_cp_113_N10816 /0 undetected,input_edge,test_en,__tpi_cp_113_N10816,__tpi_cp_113_N10816,0,undetected,__tpi_cp_113_N10816,__tpi_cp_113_N10816,__tpi_cp_113_N10816,sa0,1
74,test_en->__tpi_cp_123_N10805 /0 undetected,input_edge,test_en,__tpi_cp_123_N10805,__tpi_cp_123_N10805,0,undetected,__tpi_cp_123_N10805,__tpi_cp_123_N10805,__tpi_cp_123_N10805,sa0,1
75,test_en->__tpi_cp_89_N10813 /0 undetected,input_edge,test_en,__tpi_cp_89_N10813,__tpi_cp_89_N10813,0,undetected,__tpi_cp_89_N10813,__tpi_cp_89_N10813,__tpi_cp_89_N10813,sa0,1
76,test_en->__tpi_cp_142_N10969 /0 undetected,input_edge,test_en,__tpi_cp_142_N10969,__tpi_cp_142_N10969,0,undetected,__tpi_cp_142_N10969,__tpi_cp_142_N10969,__tpi_cp_142_N10969,sa0,1
77,test_en->__tpi_cp_122_N10802 /0 undetected,input_edge,test_en,__tpi_cp_122_N10802,__tpi_cp_122_N10802,0,undetected,__tpi_cp_122_N10802,__tpi_cp_122_N10802,__tpi_cp_122_N10802,sa0,1
78,test_en->__tpi_cp_135_N11013 /0 undetected,input_edge,test_en,__tpi_cp_135_N11013,__tpi_cp_135_N11013,0,undetected,__tpi_cp_135_N11013,__tpi_cp_135_N11013,__tpi_cp_135_N11013,sa0,1
79,test_en->__tpi_cp_85_N10723 /0 undetected,input_edge,test_en,__tpi_cp_85_N10723,__tpi_cp_85_N10723,0,undetected,__tpi_cp_85_N10723,__tpi_cp_85_N10723,__tpi_cp_85_N10723,sa0,1
80,N2900 /1 undetected,output,,N2900,N2900,1,undetected,N2900,N2900,N2900,sa1,1
81,test_en->__tpi_cp_140_N10832 /0 undetected,input_edge,test_en,__tpi_cp_140_N10832,__tpi_cp_140_N10832,0,undetected,__tpi_cp_140_N10832,__tpi_cp_140_N10832,__tpi_cp_140_N10832,sa0,1
82,test_en->__tpi_cp_297_N10761 /0 undetected,input_edge,test_en,__tpi_cp_297_N10761,__tpi_cp_297_N10761,0,undetected,__tpi_cp_297_N10761,__tpi_cp_297_N10761,__tpi_cp_297_N10761,sa0,1
83,N6010 /1 undetected,output,,N6010,N6010,1,undetected,N6010,N6010,N6010,sa1,1
84,__tpi_not_test_en->__tpi_cp_277_N11012 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_277_N11012,__tpi_cp_277_N11012,1,undetected,__tpi_cp_277_N11012,__tpi_cp_277_N11012,__tpi_cp_277_N11012,sa1,1
85,test_en->__tpi_cp_88_N4897 /0 undetected,input_edge,test_en,__tpi_cp_88_N4897,__tpi_cp_88_N4897,0,undetected,__tpi_cp_88_N4897,__tpi_cp_88_N4897,__tpi_cp_88_N4897,sa0,1
86,test_en->__tpi_cp_128_N12543 /0 undetected,input_edge,test_en,__tpi_cp_128_N12543,__tpi_cp_128_N12543,0,undetected,__tpi_cp_128_N12543,__tpi_cp_128_N12543,__tpi_cp_128_N12543,sa0,1
87,N8718 /0 undetected,output,,N8718,N8718,0,undetected,N8718,N8718,N8718,sa0,1
88,N8673 /1 undetected,output,,N8673,N8673,1,undetected,N8673,N8673,N8673,sa1,1
89,N54320 /1 undetected,output,,N54320,N54320,1,undetected,N54320,N54320,N54320,sa1,1
90,test_en->__tpi_cp_291_N10884 /0 undetected,input_edge,test_en,__tpi_cp_291_N10884,__tpi_cp_291_N10884,0,undetected,__tpi_cp_291_N10884,__tpi_cp_291_N10884,__tpi_cp_291_N10884,sa0,1
91,test_en->__tpi_cp_253_N16598 /0 undetected,input_edge,test_en,__tpi_cp_253_N16598,__tpi_cp_253_N16598,0,undetected,__tpi_cp_253_N16598,__tpi_cp_253_N16598,__tpi_cp_253_N16598,sa0,1
92,N16613 /1 undetected,output,,N16613,N16613,1,undetected,N16613,N16613,N16613,sa1,1
93,N16776 /1 undetected,output,,N16776,N16776,1,undetected,N16776,N16776,N16776,sa1,1
94,N59582 /1 undetected,output,,N59582,N59582,1,undetected,N59582,N59582,N59582,sa1,1
95,N16657 /1 undetected,output,,N16657,N16657,1,undetected,N16657,N16657,N16657,sa1,1
96,__tpi_not_test_en->__tpi_cp_274_N16775 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_274_N16775,__tpi_cp_274_N16775,1,undetected,__tpi_cp_274_N16775,__tpi_cp_274_N16775,__tpi_cp_274_N16775,sa1,1
97,N59585 /1 undetected,output,,N59585,N59585,1,undetected,N59585,N59585,N59585,sa1,1
98,N16772 /1 undetected,output,,N16772,N16772,1,undetected,N16772,N16772,N16772,sa1,1
99,N59538 /1 undetected,output,,N59538,N59538,1,undetected,N59538,N59538,N59538,sa1,1
100,N22863 /1 undetected,output,,N22863,N22863,1,undetected,N22863,N22863,N22863,sa1,1
101,N16765 /1 undetected,output,,N16765,N16765,1,undetected,N16765,N16765,N16765,sa1,1
102,N16764 /1 undetected,output,,N16764,N16764,1,undetected,N16764,N16764,N16764,sa1,1
103,N49869 /1 undetected,output,,N49869,N49869,1,undetected,N49869,N49869,N49869,sa1,1
104,N16628 /1 undetected,output,,N16628,N16628,1,undetected,N16628,N16628,N16628,sa1,1
105,N16763 /1 undetected,output,,N16763,N16763,1,undetected,N16763,N16763,N16763,sa1,1
106,N16762 /1 undetected,output,,N16762,N16762,1,undetected,N16762,N16762,N16762,sa1,1
107,N16761 /1 undetected,output,,N16761,N16761,1,undetected,N16761,N16761,N16761,sa1,1
108,N49871 /1 undetected,output,,N49871,N49871,1,undetected,N49871,N49871,N49871,sa1,1
109,N16652 /1 undetected,output,,N16652,N16652,1,undetected,N16652,N16652,N16652,sa1,1
110,N16760 /1 undetected,output,,N16760,N16760,1,undetected,N16760,N16760,N16760,sa1,1
111,__tpi_not_test_en->__tpi_cp_145_N16754 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_145_N16754,__tpi_cp_145_N16754,1,undetected,__tpi_cp_145_N16754,__tpi_cp_145_N16754,__tpi_cp_145_N16754,sa1,1
112,__tpi_cp_145_N16754 /1 undetected,output,,__tpi_cp_145_N16754,__tpi_cp_145_N16754,1,undetected,__tpi_cp_145_N16754,__tpi_cp_145_N16754,__tpi_cp_145_N16754,sa1,1
113,N16754 /1 undetected,output,,N16754,N16754,1,undetected,N16754,N16754,N16754,sa1,1
114,N22861 /1 undetected,output,,N22861,N22861,1,undetected,N22861,N22861,N22861,sa1,1
115,N22860 /1 undetected,output,,N22860,N22860,1,undetected,N22860,N22860,N22860,sa1,1
116,N22859 /1 undetected,output,,N22859,N22859,1,undetected,N22859,N22859,N22859,sa1,1
117,N16750 /1 undetected,output,,N16750,N16750,1,undetected,N16750,N16750,N16750,sa1,1
118,N59546 /1 undetected,output,,N59546,N59546,1,undetected,N59546,N59546,N59546,sa1,1
119,N16684 /1 undetected,output,,N16684,N16684,1,undetected,N16684,N16684,N16684,sa1,1
120,N49897 /1 undetected,output,,N49897,N49897,1,undetected,N49897,N49897,N49897,sa1,1
121,N16639 /1 undetected,output,,N16639,N16639,1,undetected,N16639,N16639,N16639,sa1,1
122,N16749 /1 undetected,output,,N16749,N16749,1,undetected,N16749,N16749,N16749,sa1,1
123,N59540 /1 undetected,output,,N59540,N59540,1,undetected,N59540,N59540,N59540,sa1,1
124,N16683 /1 undetected,output,,N16683,N16683,1,undetected,N16683,N16683,N16683,sa1,1
125,N49884 /1 undetected,output,,N49884,N49884,1,undetected,N49884,N49884,N49884,sa1,1
126,N16636 /1 undetected,output,,N16636,N16636,1,undetected,N16636,N16636,N16636,sa1,1
127,N16748 /1 undetected,output,,N16748,N16748,1,undetected,N16748,N16748,N16748,sa1,1
128,N59587 /1 undetected,output,,N59587,N59587,1,undetected,N59587,N59587,N59587,sa1,1
129,N16682 /1 undetected,output,,N16682,N16682,1,undetected,N16682,N16682,N16682,sa1,1
130,N49882 /1 undetected,output,,N49882,N49882,1,undetected,N49882,N49882,N49882,sa1,1
131,N16631 /1 undetected,output,,N16631,N16631,1,undetected,N16631,N16631,N16631,sa1,1
132,N16741 /1 undetected,output,,N16741,N16741,1,undetected,N16741,N16741,N16741,sa1,1
133,N16681->N34932 /1 undetected,input_edge,N16681,N34932,N34932,1,undetected,N34932,N34932,N34932,sa1,1
134,N59545 /1 undetected,output,,N59545,N59545,1,undetected,N59545,N59545,N59545,sa1,1
135,N16688 /1 undetected,output,,N16688,N16688,1,undetected,N16688,N16688,N16688,sa1,1
136,N16751 /1 undetected,output,,N16751,N16751,1,undetected,N16751,N16751,N16751,sa1,1
137,N59544 /1 undetected,output,,N59544,N59544,1,undetected,N59544,N59544,N59544,sa1,1
138,__tpi_not_test_en->__tpi_cp_385_N16745 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_385_N16745,__tpi_cp_385_N16745,1,undetected,__tpi_cp_385_N16745,__tpi_cp_385_N16745,__tpi_cp_385_N16745,sa1,1
139,__tpi_cp_385_N16745 /1 undetected,output,,__tpi_cp_385_N16745,__tpi_cp_385_N16745,1,undetected,__tpi_cp_385_N16745,__tpi_cp_385_N16745,__tpi_cp_385_N16745,sa1,1
140,N16745 /1 undetected,output,,N16745,N16745,1,undetected,N16745,N16745,N16745,sa1,1
141,N22857 /1 undetected,output,,N22857,N22857,1,undetected,N22857,N22857,N22857,sa1,1
142,N22856 /1 undetected,output,,N22856,N22856,1,undetected,N22856,N22856,N22856,sa1,1
143,N59542 /1 undetected,output,,N59542,N59542,1,undetected,N59542,N59542,N59542,sa1,1
144,N16744 /1 undetected,output,,N16744,N16744,1,undetected,N16744,N16744,N16744,sa1,1
145,N49893 /1 undetected,output,,N49893,N49893,1,undetected,N49893,N49893,N49893,sa1,1
146,N16637 /1 undetected,output,,N16637,N16637,1,undetected,N16637,N16637,N16637,sa1,1
147,N16743 /1 undetected,output,,N16743,N16743,1,undetected,N16743,N16743,N16743,sa1,1
148,N49891 /1 undetected,output,,N49891,N49891,1,undetected,N49891,N49891,N49891,sa1,1
149,N16634 /1 undetected,output,,N16634,N16634,1,undetected,N16634,N16634,N16634,sa1,1
150,N16742 /1 undetected,output,,N16742,N16742,1,undetected,N16742,N16742,N16742,sa1,1
151,N59589 /1 undetected,output,,N59589,N59589,1,undetected,N59589,N59589,N59589,sa1,1
152,N16685 /1 undetected,output,,N16685,N16685,1,undetected,N16685,N16685,N16685,sa1,1
153,N49895 /1 undetected,output,,N49895,N49895,1,undetected,N49895,N49895,N49895,sa1,1
154,N16638 /1 undetected,output,,N16638,N16638,1,undetected,N16638,N16638,N16638,sa1,1
155,test_en->__tpi_cp_212_N16686 /0 undetected,input_edge,test_en,__tpi_cp_212_N16686,__tpi_cp_212_N16686,0,undetected,__tpi_cp_212_N16686,__tpi_cp_212_N16686,__tpi_cp_212_N16686,sa0,1
156,__tpi_cp_212_N16686 /1 undetected,output,,__tpi_cp_212_N16686,__tpi_cp_212_N16686,1,undetected,__tpi_cp_212_N16686,__tpi_cp_212_N16686,__tpi_cp_212_N16686,sa1,1
157,N16686 /0 undetected,output,,N16686,N16686,0,undetected,N16686,N16686,N16686,sa0,1
158,N59547 /1 undetected,output,,N59547,N59547,1,undetected,N59547,N59547,N59547,sa1,1
159,N16687 /1 undetected,output,,N16687,N16687,1,undetected,N16687,N16687,N16687,sa1,1
160,N16753 /1 undetected,output,,N16753,N16753,1,undetected,N16753,N16753,N16753,sa1,1
161,N49878 /1 undetected,output,,N49878,N49878,1,undetected,N49878,N49878,N49878,sa1,1
162,N16651 /1 undetected,output,,N16651,N16651,1,undetected,N16651,N16651,N16651,sa1,1
163,N16752 /1 undetected,output,,N16752,N16752,1,undetected,N16752,N16752,N16752,sa1,1
164,N49880 /1 undetected,output,,N49880,N49880,1,undetected,N49880,N49880,N49880,sa1,1
165,N16632 /1 undetected,output,,N16632,N16632,1,undetected,N16632,N16632,N16632,sa1,1
166,N16692 /1 undetected,output,,N16692,N16692,1,undetected,N16692,N16692,N16692,sa1,1
167,N16757 /1 undetected,output,,N16757,N16757,1,undetected,N16757,N16757,N16757,sa1,1
168,N59548 /1 undetected,output,,N59548,N59548,1,undetected,N59548,N59548,N59548,sa1,1
169,N16690 /1 undetected,output,,N16690,N16690,1,undetected,N16690,N16690,N16690,sa1,1
170,N49812 /1 undetected,output,,N49812,N49812,1,undetected,N49812,N49812,N49812,sa1,1
171,N16649 /1 undetected,output,,N16649,N16649,1,undetected,N16649,N16649,N16649,sa1,1
172,N16691 /1 undetected,output,,N16691,N16691,1,undetected,N16691,N16691,N16691,sa1,1
173,N16756 /1 undetected,output,,N16756,N16756,1,undetected,N16756,N16756,N16756,sa1,1
174,N16755 /1 undetected,output,,N16755,N16755,1,undetected,N16755,N16755,N16755,sa1,1
175,N59568 /1 undetected,output,,N59568,N59568,1,undetected,N59568,N59568,N59568,sa1,1
176,N49874 /1 undetected,output,,N49874,N49874,1,undetected,N49874,N49874,N49874,sa1,1
177,N16689 /1 undetected,output,,N16689,N16689,1,undetected,N16689,N16689,N16689,sa1,1
178,N49810 /1 undetected,output,,N49810,N49810,1,undetected,N49810,N49810,N49810,sa1,1
179,N16640 /1 undetected,output,,N16640,N16640,1,undetected,N16640,N16640,N16640,sa1,1
180,N16693 /1 undetected,output,,N16693,N16693,1,undetected,N16693,N16693,N16693,sa1,1
181,N16759 /1 undetected,output,,N16759,N16759,1,undetected,N16759,N16759,N16759,sa1,1
182,N49808 /1 undetected,output,,N49808,N49808,1,undetected,N49808,N49808,N49808,sa1,1
183,N16641 /1 undetected,output,,N16641,N16641,1,undetected,N16641,N16641,N16641,sa1,1
184,N16758 /1 undetected,output,,N16758,N16758,1,undetected,N16758,N16758,N16758,sa1,1
185,N49806 /1 undetected,output,,N49806,N49806,1,undetected,N49806,N49806,N49806,sa1,1
186,N16654 /1 undetected,output,,N16654,N16654,1,undetected,N16654,N16654,N16654,sa1,1
187,N16725 /1 undetected,output,,N16725,N16725,1,undetected,N16725,N16725,N16725,sa1,1
188,N49804 /1 undetected,output,,N49804,N49804,1,undetected,N49804,N49804,N49804,sa1,1
189,N16655 /1 undetected,output,,N16655,N16655,1,undetected,N16655,N16655,N16655,sa1,1
190,N16722 /1 undetected,output,,N16722,N16722,1,undetected,N16722,N16722,N16722,sa1,1
191,N49802 /1 undetected,output,,N49802,N49802,1,undetected,N49802,N49802,N49802,sa1,1
