benchmark_id,net,fault_count,hard_fault_count,hard_fault_ratio,status_counts,source_fault_csv_count,source_label_count
iscas99__b21,N22980,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N23133,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N23136,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N23147,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N23221,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N23223,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N23231,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N4684,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N8775,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N8787,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N8931,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N8933,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N8935,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N8937,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N8939,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N8943,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N8945,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N8947,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_0_N1674,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_12_N1680,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_17_N4027,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_22_N8963,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_30_N4946,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_33_N8907,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_34_N4692,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_37_N2723,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_40_N8908,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_46_N8954,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_55_N8905,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_59_N8906,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_64_N8903,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_65_N8904,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_71_N9019,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_73_N9017,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_74_N8900,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_79_N10393,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_83_N15059,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,__tpi_cp_84_N9021,2,2,1.0,"{""UNDETECTED"": 2}",1,1
iscas99__b21,N10297,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10318,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10320,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10323,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10325,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10326,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10327,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10328,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10329,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10330,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10331,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10332,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10334,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10335,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10336,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10337,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10338,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10340,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10341,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10342,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10343,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10344,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10345,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10346,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10347,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10348,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10349,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10350,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10351,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10352,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10354,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10355,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10356,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10357,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10358,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10359,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10360,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10361,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10362,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10363,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10365,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10366,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10367,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10380,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10381,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10382,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10383,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10384,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10385,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10386,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10387,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10388,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10389,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10390,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10391,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10392,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10393,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10394,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10395,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10396,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10398,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10399,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10410,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10412,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10415,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10423,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10424,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10425,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10426,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10428,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10429,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10433,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10434,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10436,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10437,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10438,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10440,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10441,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10442,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10443,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10444,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10445,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10446,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10447,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10448,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10449,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10450,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10451,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10452,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10453,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10454,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10455,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10456,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10457,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10458,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10459,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10460,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10461,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10462,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10463,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10464,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10465,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10466,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10467,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10468,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10469,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10470,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10471,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10472,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10473,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10474,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10475,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10476,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10477,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10478,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10479,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10481,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10482,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10484,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10486,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10487,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N10497,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12516,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12526,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12527,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12542,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12543,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12544,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12545,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12550,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12551,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12552,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12553,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12554,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12557,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12558,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12559,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12560,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12561,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12562,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12563,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12574,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12577,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12588,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12589,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12590,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12591,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12596,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12597,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12611,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12616,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12629,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12631,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12632,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12635,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12639,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12640,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12641,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12642,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12644,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12645,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12648,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12649,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12651,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12652,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12654,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12655,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12657,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12660,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12686,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12687,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12688,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12689,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12690,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12700,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12724,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12800,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12878,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12879,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12901,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N12904,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N1435,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N1440,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14400,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14420,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14426,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14427,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14428,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14429,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14430,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14431,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14432,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14433,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14434,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14435,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14436,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14437,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14438,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14439,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14440,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14441,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14442,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14443,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14471,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14476,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14492,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14493,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14494,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14495,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14496,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14497,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14498,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14499,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14515,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14517,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14519,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14521,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14523,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14525,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14527,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14529,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14531,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14535,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14554,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14555,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14559,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14560,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14561,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14562,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14563,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14564,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14565,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14566,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14567,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14568,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14571,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14572,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14573,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14577,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14578,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14580,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14611,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14613,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14614,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14615,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14616,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14617,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14618,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14619,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14622,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14623,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14624,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14625,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14626,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14644,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14646,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14647,1,1,1.0,"{""UNDETECTED"": 1}",1,1
iscas99__b21,N14649,1,1,1.0,"{""UNDETECTED"": 1}",1,1
