step,node,type,q_pred,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,bounded_residual_hybrid_pred,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
11,N21038,observe,0.3523732125759125,0.3523732125759125,-0.1836020052433014,-0.001836020052433014,-0.29670655727386475,0.12532486021518707,-0.1836020052433014,0.05438306927680969,0.019017085433006287,0.03147689998149872,33474.96875,3229.53076171875,30245.4375,33185.08984375,3079.918212890625,30105.171875,0.008659572340548038,0.0463264063000679,0.004637579433619976,0.8659572340548038,5.380029782652855,5.423737641423941,0.8659572340548038,-13.261484378017485,-13.261484378017485,greedy,0.8659572340548038,0.0,heuristic_recall_pool
12,N8163,observe,0.34530001878738403,0.34530001878738403,-0.18301045894622803,-0.0018301045894622804,-0.29903340339660645,0.13065820932388306,-0.18301045894622803,0.054909542202949524,0.017104104161262512,0.03222881257534027,33185.03125,3079.833984375,30105.19921875,32750.560546875,2990.81640625,29759.744140625,0.01309236977249384,0.02890336886048317,0.011474930681288242,1.309236977249384,5.438601970672607,5.477866157889366,1.309236977249384,-11.952247400768101,-11.952247400768101,greedy,1.309236977249384,0.0,heuristic_recall_pool
13,N21047,observe,0.34142398834228516,0.34142398834228516,-0.18732762336730957,-0.0018732762336730957,-0.30184417963027954,0.13296574354171753,-0.18732762336730957,0.05546334385871887,0.015262477099895477,0.030177321285009384,32750.568359375,2990.84619140625,29759.72265625,32404.7578125,2833.3642578125,29571.39453125,0.010558917187154293,0.05265464261174202,0.006328288931399584,1.0558917187154293,5.491972506046295,5.532743915915489,1.0558917187154293,-10.896355682052672,-10.896355682052672,greedy,1.0558917187154293,0.0,heuristic_recall_pool
14,N21946,observe,0.34047529101371765,0.34047529101371765,-0.19087612628936768,-0.0019087612628936768,-0.30531299114227295,0.13529512286186218,-0.19087612628936768,0.05577637255191803,0.014868319034576416,0.028886917978525162,32404.44140625,2833.3984375,29571.04296875,32088.89453125,2696.6015625,29392.29296875,0.009737766347825527,0.04828014224767685,0.006044765003025532,0.9737766347825527,5.5220562517642975,5.563742004334927,0.9737766347825527,-9.92257904727012,-9.92257904727012,greedy,0.9737766347825527,0.0,heuristic_recall_pool
15,N21937,observe,0.33977335691452026,0.33977335691452026,-0.19540154933929443,-0.0019540154933929445,-0.3070968985557556,0.1374194622039795,-0.19540154933929443,0.05640400946140289,0.015424393117427826,0.02734845131635666,32088.85546875,2696.557373046875,29392.298828125,31774.2421875,2578.32080078125,29195.921875,0.009804440662264824,0.043847229331731796,0.006681238301098347,0.9804440662264824,5.582418859004974,5.625905424356461,0.9804440662264824,-8.942134981043637,-8.942134981043637,greedy,0.9804440662264824,0.0,heuristic_recall_pool
16,N21945,observe,0.3401903510093689,0.3401903510093689,-0.1981762945652008,-0.001981762945652008,-0.30819642543792725,0.14015287160873413,-0.1981762945652008,0.05723272264003754,0.016168758273124695,0.02571723610162735,31774.48046875,2578.203125,29196.27734375,31469.599609375,2479.142578125,28990.45703125,0.009595148265361786,0.038422320038080215,0.007049539592117071,0.9595148265361786,5.665248841047287,5.708766408264637,0.9595148265361786,-7.982620154507458,-7.982620154507458,greedy,0.9595148265361786,0.0,heuristic_recall_pool
17,N21936,observe,0.33948808908462524,0.33948808908462524,-0.19967567920684814,-0.0019967567920684813,-0.3099759817123413,0.14321857690811157,-0.19967567920684814,0.05768020451068878,0.01553274691104889,0.024861596524715424,31469.564453125,2479.104248046875,28990.4609375,31193.064453125,2397.427490234375,28795.63671875,0.008786267600953579,0.03294607624411583,0.006720287259668112,0.8786267600953579,5.711563348770142,5.753906175494194,0.8786267600953579,-7.1039933944121,-7.1039933944121,greedy,0.8786267600953579,0.0,heuristic_recall_pool
18,N22419,observe,0.33779045939445496,0.33779045939445496,-0.20127779245376587,-0.0020127779245376586,-0.3113720417022705,0.14644525945186615,-0.20127779245376587,0.058108702301979065,0.013862624764442444,0.02405562996864319,31193.3125,2397.217529296875,28796.095703125,30958.62890625,2323.5576171875,28635.0703125,0.007523522712290287,0.03072725422680378,0.00559191731736064,0.7523522712290287,5.756037697196007,5.797162096947432,0.7523522712290287,-6.351641123183072,-6.351641123183072,greedy,0.7523522712290287,0.0,heuristic_recall_pool
19,N22432,observe,0.3366789221763611,0.3366789221763611,-0.20187047123908997,-0.0020187047123909,-0.3119366765022278,0.15007853507995605,-0.20187047123908997,0.05856133997440338,0.012109659612178802,0.023463886231184006,30958.599609375,2323.5234375,28635.076171875,30754.787109375,2268.430908203125,28486.35546875,0.0065833888947963715,0.023710770532488823,0.005193654913455248,0.6583388894796371,5.804342061281204,5.843186013400555,0.6583388894796371,-5.6933022337034345,-5.6933022337034345,greedy,0.6583388894796371,0.0,heuristic_recall_pool
20,N22469,observe,0.339393675327301,0.339393675327301,-0.19336950778961182,-0.0019336950778961182,-0.3127968907356262,0.15580984950065613,-0.19336950778961182,0.05827721953392029,0.007985234260559082,0.02415122464299202,30754.7734375,2268.39453125,28486.37890625,30590.4921875,2231.347900390625,28359.14453125,0.005341650452464819,0.01633165217936039,0.004466498736292124,0.5341650452464819,5.790162295103073,5.81833203881979,0.5341650452464819,-5.159137188456953,-5.159137188456953,greedy,0.5341650452464819,0.0,heuristic_recall_pool
21,N22481,observe,0.33946093916893005,0.33946093916893005,-0.1912423074245453,-0.0019124230742454528,-0.3129175901412964,0.16067054867744446,-0.1912423074245453,0.05862398445606232,0.005836077034473419,0.024077266454696655,30590.470703125,2231.319580078125,28359.150390625,30466.1640625,2210.1162109375,28256.046875,0.004063574131578207,0.009502613916993141,0.0036356349010020494,0.4063574131578207,5.831826686859131,5.8547555059194565,0.4063574131578207,-4.752779775299132,-4.752779775299132,greedy,0.4063574131578207,0.0,heuristic_recall_pool
22,N14471,observe,0.34307000041007996,0.34307000041007996,-0.17888665199279785,-0.0017888665199279786,-0.3133293390274048,0.16878379881381989,-0.17888665199279785,0.05806942284107208,0.000970795750617981,0.025778647512197495,30465.859375,2210.04248046875,28255.81640625,30379.763671875,2209.46728515625,28170.296875,0.0028259733226150274,0.0002602643799036741,0.003026616992428899,0.28259733226150274,5.79683943092823,5.804416570812464,0.28259733226150274,-4.470182443037629,-4.470182443037629,greedy,0.28259733226150274,0.0,heuristic_recall_pool
23,N8672,observe,0.34354931116104126,0.34354931116104126,-0.17374581098556519,-0.0017374581098556518,-0.3132510781288147,0.1771063208580017,-0.17374581098556519,0.05818718671798706,-0.0026304423809051514,0.02611871436238289,30380.001953125,2209.5625,28170.439453125,30331.7265625,2215.89892578125,28115.828125,0.0015890515642240644,-0.002867728704586625,0.0019386040512472391,0.15890515642240644,5.822079181671143,5.819558799266815,0.15890515642240644,-4.311277286615223,-4.311277286615223,greedy,0.15890515642240644,0.0,heuristic_recall_pool
24,N22420,observe,0.3452008366584778,0.3452008366584778,-0.1565944254398346,-0.001565944254398346,-0.3140883445739746,0.190683513879776,-0.1565944254398346,0.057344913482666016,-0.009568288922309875,0.028288867324590683,30331.689453125,2215.849853515625,28115.83984375,30320.6171875,2241.181640625,28079.435546875,0.0003650395374279469,-0.011432086117565632,0.001294796704314649,0.03650395374279469,5.768580436706543,5.743013620376587,0.03650395374279469,-4.274773332872428,-4.274773332872428,greedy,0.03650395374279469,0.0,heuristic_recall_pool
25,N22433,observe,0.3475464880466461,0.3475464880466461,-0.1358826458454132,-0.0013588264584541321,-0.31531739234924316,0.20287677645683289,-0.1358826458454132,0.05634523928165436,-0.017180413007736206,0.030816644430160522,30320.59765625,2241.16357421875,28079.43359375,30336.203125,2280.25830078125,28055.9453125,-0.000514682091306895,-0.01744394190609455,0.0008364941459149122,-0.0514682091306895,5.7015180587768555,5.651272460818291,-0.0514682091306895,-4.3262415420031175,-4.3262415420031175,greedy,-0.0514682091306895,0.0,heuristic_recall_pool
26,N29757,observe,0.3482081890106201,0.3482081890106201,-0.12396655231714249,-0.0012396655231714248,-0.3151853680610657,0.21302708983421326,-0.12396655231714249,0.05598054826259613,-0.02204751968383789,0.03230345994234085,30336.15234375,2280.3994140625,28055.751953125,30376.19140625,2332.816650390625,28043.375,-0.0013198464876040816,-0.02298598922789097,0.0004411556292325258,-0.13198464876040816,5.687115363776684,5.620319960638881,-0.13198464876040816,-4.458226190763526,-4.458226190763526,greedy,-0.13198464876040816,0.0,heuristic_recall_pool
27,N8662,observe,0.3549736440181732,0.3549736440181732,-0.10279484838247299,-0.00102794848382473,-0.3158392310142517,0.2261129915714264,-0.10279484838247299,0.05498148500919342,-0.028574958443641663,0.034723006188869476,30376.25,2332.69873046875,28043.55078125,30437.580078125,2392.38525390625,28045.1953125,-0.002019014209508896,-0.025586897507309914,-5.864204649697058e-05,-0.2019014209508896,5.621466644108295,5.52897803671658,-0.2019014209508896,-4.660127611714415,-4.660127611714415,greedy,-0.2019014209508896,0.0,heuristic_recall_pool
28,N8667,observe,0.36024266481399536,0.36024266481399536,-0.09080617874860764,-0.0009080617874860764,-0.31410568952560425,0.2362067699432373,-0.09080617874860764,0.054905280470848083,-0.03090900182723999,0.03543785586953163,30437.564453125,2392.373291015625,28045.19140625,30518.33203125,2456.81640625,28061.515625,-0.002653549425303936,-0.02693689800798893,-0.0005820683436468244,-0.2653549425303936,5.635928638279438,5.526878194883466,-0.2653549425303936,-4.925482554244809,-4.925482554244809,greedy,-0.2653549425303936,0.0,heuristic_recall_pool
29,N22470,observe,0.3668570816516876,0.3668570816516876,-0.07848959416151047,-0.0007848959416151047,-0.31157898902893066,0.2459067404270172,-0.07848959416151047,0.05498453974723816,-0.032182857394218445,0.03573903441429138,30518.396484375,2456.77734375,28061.619140625,30613.876953125,2522.087890625,28091.7890625,-0.003128620097413659,-0.026583828032016754,-0.0010751312365755439,-0.3128620097413659,5.665871120989323,5.540308261290193,-0.3128620097413659,-5.238344563986175,-5.238344563986175,greedy,-0.3128620097413659,0.0,heuristic_recall_pool
30,N8682,observe,0.37382522225379944,0.37382522225379944,-0.0674523338675499,-0.000674523338675499,-0.3093251585960388,0.2543591558933258,-0.0674523338675499,0.05522914230823517,-0.03207135200500488,0.03564576804637909,30613.853515625,2522.111328125,28091.7421875,30720.5234375,2587.430908203125,28133.091796875,-0.003484367625787854,-0.0258987694978714,-0.0014719489263370633,-0.3484367625787854,5.709821052849293,5.569640936329961,-0.3484367625787854,-5.58678132656496,-5.58678132656496,greedy,-0.3484367625787854,0.0,heuristic_recall_pool
31,N29819,observe,0.38229408860206604,0.38229408860206604,-0.046123288571834564,-0.0004612328857183456,-0.307517945766449,0.26495394110679626,-0.046123288571834564,0.05484776198863983,-0.03368869423866272,0.03671332076191902,30720.431640625,2587.525390625,28132.90625,30837.037109375,2650.277099609375,28186.759765625,-0.0037956975866109133,-0.024251630529761314,-0.001914253574796021,-0.3795697586610913,5.703606851398945,5.539483861997724,-0.3795697586610913,-5.9663510852260515,-5.9663510852260515,greedy,-0.3795697586610913,0.0,heuristic_recall_pool
32,N22457,observe,0.3844890892505646,0.3844890892505646,-0.036467619240283966,-0.0003646761924028397,-0.3048672676086426,0.27150848507881165,-0.036467619240283966,0.05523286759853363,-0.03258773684501648,0.03627966344356537,30837.17578125,2650.087646484375,28187.087890625,30961.79296875,2708.64208984375,28253.150390625,-0.004041134845465422,-0.02209528535604477,-0.0023437149357050657,-0.40411348454654217,5.758327625691891,5.582046976312995,-0.40411348454654217,-6.370464569772594,-6.370464569772594,greedy,-0.40411348454654217,0.0,heuristic_recall_pool
33,N22458,observe,0.3856542408466339,0.3856542408466339,-0.028046585619449615,-0.00028046585619449614,-0.3031265139579773,0.27758893370628357,-0.028046585619449615,0.05539467930793762,-0.03296968340873718,0.03641137108206749,30961.7421875,2708.674072265625,28253.068359375,31087.265625,2763.85888671875,28323.40625,-0.0040541463531553745,-0.02037336863577366,-0.0024895663373172283,-0.40541463531553745,5.789010278880596,5.601853517815471,-0.40541463531553745,-6.775879205088131,-6.775879205088131,greedy,-0.40541463531553745,0.0,heuristic_recall_pool
34,N22482,observe,0.386807918548584,0.386807918548584,-0.020665831863880157,-0.00020665831863880157,-0.3016185164451599,0.28271105885505676,-0.020665831863880157,0.05560600757598877,-0.033339500427246094,0.03645012527704239,31087.275390625,2763.857177734375,28323.41796875,31205.072265625,2812.603759765625,28392.46875,-0.0037892311811447144,-0.017637155950069427,-0.0024379396345466375,-0.37892311811447144,5.822645984590054,5.626112064346671,-0.37892311811447144,-7.154802323202603,-7.154802323202603,greedy,-0.37892311811447144,0.0,heuristic_recall_pool
35,N22445,observe,0.3884846270084381,0.3884846270084381,-0.014695815742015839,-0.00014695815742015838,-0.30000120401382446,0.28707969188690186,-0.014695815742015839,0.05599440634250641,-0.03278017044067383,0.036010365933179855,31205.091796875,2812.54443359375,28392.546875,31313.533203125,2854.849853515625,28458.68359375,-0.0034751188941299915,-0.01504168938845396,-0.0023293690755963326,-0.34751188941299915,5.871824510395527,5.667536603286862,-0.34751188941299915,-7.502314212615602,-7.502314212615602,greedy,-0.34751188941299915,0.0,heuristic_recall_pool
36,N23208,observe,0.3789161741733551,0.3789161741733551,-0.043452344834804535,-0.00043452344834804535,-0.30371785163879395,0.2655624747276306,-0.043452344834804535,0.056327030062675476,-0.032156944274902344,0.03601264953613281,31313.55078125,2854.8349609375,28458.716796875,31408.369140625,2890.02294921875,28518.345703125,-0.003028029575943947,-0.012325752526521683,-0.0020952774211764336,-0.3028029575943947,5.854813136160374,5.688230538740754,-0.3028029575943947,-7.805117170209996,-7.805117170209996,greedy,-0.3028029575943947,0.0,heuristic_recall_pool
37,N4683,observe,0.3811812698841095,0.3811812698841095,-0.03817223757505417,-0.0003817223757505417,-0.30219292640686035,0.269620805978775,-0.03817223757505417,0.056802138686180115,-0.03138980269432068,0.03529175743460655,31407.9140625,2890.1259765625,28517.787109375,31481.390625,2919.2783203125,28562.11328125,-0.0023394282907247543,-0.010086876340210438,-0.0015543341869488358,-0.23394282907247543,5.911662437021732,5.738076010718942,-0.23394282907247543,-8.039059999282472,-8.039059999282472,greedy,-0.23394282907247543,0.0,heuristic_recall_pool
38,N4684,observe,0.38364359736442566,0.38364359736442566,-0.03352819383144379,-0.00033528193831443786,-0.3007088303565979,0.2734270691871643,-0.03352819383144379,0.057345226407051086,-0.030415400862693787,0.03440899774432182,31481.552734375,2919.269775390625,28562.283203125,31545.642578125,2942.618896484375,28603.0234375,-0.002035790355876088,-0.007998274639248848,-0.0014263647608458996,-0.20357903558760881,5.974421516060829,5.794497359544039,-0.20357903558760881,-8.24263903487008,-8.24263903487008,greedy,-0.20357903558760881,0.0,heuristic_recall_pool
39,N4685,observe,0.3863024115562439,0.3863024115562439,-0.029127858579158783,-0.00029127858579158783,-0.29930686950683594,0.2770809829235077,-0.029127858579158783,0.05790208280086517,-0.029480785131454468,0.03346927836537361,31545.8203125,2942.6142578125,28603.20703125,31599.671875,2960.8935546875,28638.779296875,-0.0017070902977138758,-0.0062119243666529655,-0.0012436460237950087,-0.17070902977138758,6.038161404430866,5.852196561172605,-0.17070902977138758,-8.413348064641468,-8.413348064641468,greedy,-0.17070902977138758,0.0,heuristic_recall_pool
40,N4688,observe,0.38810786604881287,0.38810786604881287,-0.024386070668697357,-0.00024386070668697357,-0.2992199659347534,0.2812093496322632,-0.024386070668697357,0.05814178287982941,-0.03052610158920288,0.033192988485097885,31599.294921875,2960.8828125,28638.412109375,31641.982421875,2975.083251953125,28666.8984375,-0.0013509003911167383,-0.004796015564352274,-0.000994689529761672,-0.13509003911167383,6.0710015669465065,5.878384107723832,-0.13509003911167383,-8.548438103753142,-8.548438103753142,greedy,-0.13509003911167383,0.0,heuristic_recall_pool
41,N4689,observe,0.3897974193096161,0.3897974193096161,-0.01987113058567047,-0.00019871130585670472,-0.29942554235458374,0.28563645482063293,-0.01987113058567047,0.05834919214248657,-0.031769633293151855,0.032984908670186996,31642.146484375,2975.07568359375,28667.0703125,31676.24609375,2985.705810546875,28690.541015625,-0.0010776642011478543,-0.003573060967028141,-0.0008187339408323169,-0.10776642011478543,6.10068453848362,5.901360545307398,-0.10776642011478543,-8.656204523867927,-8.656204523867927,greedy,-0.10776642011478543,0.0,heuristic_recall_pool
42,N4690,observe,0.3915509283542633,0.3915509283542633,-0.01496722549200058,-0.00014967225492000579,-0.2995675206184387,0.29119062423706055,-0.01496722549200058,0.05851450562477112,-0.033323049545288086,0.03279196470975876,31676.42578125,2985.7001953125,28690.724609375,31703.5859375,2993.6640625,28709.921875,-0.0008574249222874641,-0.0026673364918679,-0.0006691105081699789,-0.08574249222874641,6.127673961222172,5.920506412163377,-0.08574249222874641,-8.741947016096674,-8.741947016096674,greedy,-0.08574249222874641,0.0,heuristic_recall_pool
43,N14782,observe,0.39351677894592285,0.39351677894592285,-0.010759405791759491,-0.00010759405791759491,-0.29972994327545166,0.296488881111145,-0.010759405791759491,0.058760032057762146,-0.03426423668861389,0.032466787844896317,31703.50390625,2993.52392578125,28709.98046875,31726.853515625,2999.34814453125,28727.505859375,-0.0007364993216469884,-0.0019456062000244856,-0.0006104285130277276,-0.07364993216469884,6.1617326810956,5.947435574606061,-0.07364993216469884,-8.815596948261373,-8.815596948261373,greedy,-0.07364993216469884,0.0,heuristic_recall_pool
44,N1433,observe,0.38438907265663147,0.38438907265663147,-0.03925887495279312,-0.00039258874952793123,-0.3038786053657532,0.2732393443584442,-0.03925887495279312,0.058791548013687134,-0.03582519292831421,0.03293260931968689,31726.537109375,2999.45166015625,28727.0859375,31742.392578125,3004.160400390625,28738.232421875,-0.0004997541545890272,-0.0015698670176789165,-0.00038801305345259607,-0.04997541545890272,6.1131352707743645,5.937649918720126,-0.04997541545890272,-8.865572363720275,-8.865572363720275,greedy,-0.04997541545890272,0.0,heuristic_recall_pool
45,N1434,observe,0.38577207922935486,0.38577207922935486,-0.02310410887002945,-0.0002310410887002945,-0.30481982231140137,0.2819317877292633,-0.02310410887002945,0.058196380734443665,-0.03981590270996094,0.03409396857023239,31742.5546875,3004.15625,28738.3984375,31755.705078125,3007.591552734375,28748.11328125,-0.0004142826655879617,-0.0011435166234150529,-0.00033804401755332947,-0.04142826655879617,6.0784657523036,5.884344993159175,-0.04142826655879617,-8.907000630279072,-8.907000630279072,greedy,-0.04142826655879617,0.0,heuristic_recall_pool
46,N1435,observe,0.3880636990070343,0.3880636990070343,-0.017629943788051605,-0.00017629943788051604,-0.30465608835220337,0.28801748156547546,-0.017629943788051605,0.05832920968532562,-0.04110744595527649,0.033883191645145416,31755.88671875,3007.589111328125,28748.296875,31766.373046875,3009.60302734375,28756.76953125,-0.0003302168333902955,-0.0006696114432998002,-0.0002947185421362519,-0.03302168333902955,6.103308506309986,5.900517852976918,-0.03302168333902955,-8.940022313618101,-8.940022313618101,greedy,-0.03302168333902955,0.0,heuristic_recall_pool
47,N1438,observe,0.37966686487197876,0.37966686487197876,-0.041457124054431915,-0.00041457124054431914,-0.30988430976867676,0.2668963670730591,-0.041457124054431915,0.05838681757450104,-0.04181507229804993,0.034348130226135254,31765.99609375,3009.5908203125,28756.404296875,31773.658203125,3010.749755859375,28762.908203125,-0.00024120476155076176,-0.0003850807552225888,-0.00022617244394496083,-0.024120476155076176,6.064121000468731,5.8950415682047606,-0.024120476155076176,-8.964142789773177,-8.964142789773177,greedy,-0.024120476155076176,0.0,heuristic_recall_pool
48,N1439,observe,0.3811570405960083,0.3811570405960083,-0.039580605924129486,-0.0003958060592412949,-0.3091390132904053,0.2695581018924713,-0.039580605924129486,0.05869843065738678,-0.04206818342208862,0.033781733363866806,31773.8203125,3010.74560546875,28763.07421875,31779.01171875,3011.31591796875,28767.6953125,-0.0001633862848393619,-0.00018942567112389952,-0.00016066063835751265,-0.01633862848393619,6.09982056170702,5.927337439730763,-0.01633862848393619,-8.980481418257114,-8.980481418257114,greedy,-0.01633862848393619,0.0,heuristic_recall_pool
49,N1440,observe,0.38319990038871765,0.38319990038871765,-0.03562856465578079,-0.0003562856465578079,-0.30882352590560913,0.27369675040245056,-0.03562856465578079,0.058863893151283264,-0.04293748736381531,0.03349994122982025,31779.1875,3011.3115234375,28767.875,31782.953125,3011.4287109375,28771.5234375,-0.00011849342990899459,-3.8915768527658656e-05,-0.0001268233172595501,-0.011849342990899459,6.124457500874996,5.945906361564994,-0.011849342990899459,-8.992330761248013,-8.992330761248013,greedy,-0.011849342990899459,0.0,heuristic_recall_pool
50,N34078,observe,0.3739859163761139,0.3739859163761139,-0.05827998369932175,-0.0005827998369932175,-0.31368881464004517,0.25446754693984985,-0.05827998369932175,0.05908620357513428,-0.04204756021499634,0.03381272032856941,31782.712890625,3011.34912109375,28771.36328125,31785.60546875,3010.9169921875,28774.6875,-9.101105388253927e-05,0.00014350010314956307,-0.00011553914373507723,-0.009101105388253927,6.104807920753956,5.95766724832356,-0.009101105388253927,-9.001431866636267,-9.001431866636267,greedy,-0.009101105388253927,0.0,heuristic_recall_pool
51,N29794,observe,0.37677252292633057,0.37677252292633057,-0.0529274120926857,-0.000529274120926857,-0.3136059045791626,0.2599460780620575,-0.0529274120926857,0.05898328125476837,-0.04438541829586029,0.03392854705452919,31785.681640625,3011.05908203125,28774.623046875,31790.572265625,3010.58447265625,28779.98828125,-0.0001538625219836831,0.0001576220674905926,-0.00018645715317688882,-0.015386252198368311,6.105346791446209,5.95008279196918,-0.015386252198368311,-9.016818118834635,-9.016818118834635,greedy,-0.015386252198368311,0.0,heuristic_recall_pool
