[b15-moe-decay/d32/a0.20] [gmean] 2026-07-21T15:31:40 out_dir=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_32/alpha_0p20
[b15-moe-decay/d32/a0.20] [gmean] 2026-07-21T15:31:40 budgets=iscas99__b15_1:278
[b15-moe-decay/d32/a0.20] [gmean] 2026-07-21T15:31:40 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-moe-decay/d32/a0.20] [gmean] 2026-07-21T15:31:40 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=59 node=N3799 type=control0 q_typed_reliable_context=0.886605 sequence=114.300185
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=60 node=N7885 type=control1 q_typed_reliable_context=0.898677 sequence=115.198861
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=61 node=N3904 type=control0 q_typed_reliable_context=0.912532 sequence=116.111394
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=62 node=N3701 type=control0 q_typed_reliable_context=0.906651 sequence=117.018045
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=63 node=N3897 type=control0 q_typed_reliable_context=0.917620 sequence=117.935665
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=64 node=N3862 type=control0 q_typed_reliable_context=1.318608 sequence=119.254273
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=65 node=N3855 type=control0 q_typed_reliable_context=1.620967 sequence=120.875240
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=66 node=N3848 type=control0 q_typed_reliable_context=1.629764 sequence=122.505004
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=67 node=N3827 type=control0 q_typed_reliable_context=1.459661 sequence=123.964665
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=68 node=N4606 type=control0 q_typed_reliable_context=1.315918 sequence=125.280582
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=69 node=N4585 type=control0 q_typed_reliable_context=1.260716 sequence=126.541299
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=70 node=N4578 type=control0 q_typed_reliable_context=1.226587 sequence=127.767886
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=71 node=N3889 type=control0 q_typed_reliable_context=1.213640 sequence=128.981525
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=72 node=N3896 type=control0 q_typed_reliable_context=1.145820 sequence=130.127346
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=73 node=N1539 type=control0 q_typed_reliable_context=1.150421 sequence=131.277767
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=74 node=N7471 type=control0 q_typed_reliable_context=1.087451 sequence=132.365218
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=75 node=N3903 type=control0 q_typed_reliable_context=1.002774 sequence=133.367993
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=76 node=N7724 type=control0 q_typed_reliable_context=1.435868 sequence=134.803861
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=77 node=N519 type=control1 q_typed_reliable_context=1.237832 sequence=136.041693
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=78 node=N504 type=control1 q_typed_reliable_context=1.258140 sequence=137.299833
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=79 node=N2083 type=observe q_typed_reliable_context=1.158210 sequence=138.458043
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=80 node=N516 type=control1 q_typed_reliable_context=1.302647 sequence=139.760690
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=81 node=N513 type=control1 q_typed_reliable_context=0.999887 sequence=140.760577
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=82 node=N1533 type=control1 q_typed_reliable_context=1.063874 sequence=141.824451
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=83 node=N7875 type=control1 q_typed_reliable_context=1.357508 sequence=143.181959
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=84 node=N520 type=control1 q_typed_reliable_context=1.207428 sequence=144.389388
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=85 node=N3882 type=control0 q_typed_reliable_context=1.001505 sequence=145.390893
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=86 node=N7886 type=control1 q_typed_reliable_context=1.104897 sequence=146.495790
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=87 node=N7723 type=control0 q_typed_reliable_context=0.961432 sequence=147.457222
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=88 node=N7725 type=control0 q_typed_reliable_context=1.141003 sequence=148.598225
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=89 node=N7890 type=control1 q_typed_reliable_context=0.972322 sequence=149.570547
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=90 node=N7888 type=control1 q_typed_reliable_context=0.971116 sequence=150.541663
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=91 node=N507 type=control1 q_typed_reliable_context=1.044418 sequence=151.586080
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=92 node=N3820 type=control0 q_typed_reliable_context=1.165406 sequence=152.751486
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=93 node=N704 type=observe q_typed_reliable_context=3.351124 sequence=156.102610
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=94 node=N3813 type=control0 q_typed_reliable_context=1.287999 sequence=157.390609
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=95 node=N3792 type=control0 q_typed_reliable_context=1.255756 sequence=158.646365
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=96 node=N3785 type=control0 q_typed_reliable_context=0.955716 sequence=159.602082
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=97 node=N7408 type=control0 q_typed_reliable_context=1.673210 sequence=161.275292
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=98 node=N7541 type=control0 q_typed_reliable_context=0.969302 sequence=162.244594
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=99 node=N555 type=control1 q_typed_reliable_context=1.078793 sequence=163.323387
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=100 node=N556 type=control1 q_typed_reliable_context=0.886907 sequence=164.210294
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=101 node=N7820 type=control0 q_typed_reliable_context=1.410682 sequence=165.620976
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=102 node=N4557 type=control0 q_typed_reliable_context=1.167527 sequence=166.788503
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=103 node=N2106 type=observe q_typed_reliable_context=4.507777 sequence=171.296280
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=104 node=N7883 type=control1 q_typed_reliable_context=0.938927 sequence=172.235207
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=105 node=N7884 type=control1 q_typed_reliable_context=1.333315 sequence=173.568521
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=106 node=N3805 type=control0 q_typed_reliable_context=1.141616 sequence=174.710137
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=107 node=N7727 type=control0 q_typed_reliable_context=1.302239 sequence=176.012376
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=108 node=N610 type=control1 q_typed_reliable_context=1.033798 sequence=177.046174
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=109 node=N4564 type=control0 q_typed_reliable_context=1.306601 sequence=178.352775
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=110 node=N7726 type=control0 q_typed_reliable_context=1.131907 sequence=179.484682
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=111 node=N620 type=control1 q_typed_reliable_context=1.380518 sequence=180.865199
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=112 node=N3681 type=control0 q_typed_reliable_context=1.446374 sequence=182.311573
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=113 node=N4520 type=control0 q_typed_reliable_context=1.232197 sequence=183.543770
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=114 node=N7721 type=control0 q_typed_reliable_context=1.757093 sequence=185.300863
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=115 node=N7590 type=control1 q_typed_reliable_context=1.941479 sequence=187.242342
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=116 node=N638 type=control1 q_typed_reliable_context=1.999753 sequence=189.242095
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=117 node=N7852 type=control0 q_typed_reliable_context=1.916705 sequence=191.158800
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=118 node=N7846 type=control0 q_typed_reliable_context=1.959106 sequence=193.117906
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=119 node=N7847 type=control0 q_typed_reliable_context=2.542021 sequence=195.659927
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=120 node=N7853 type=control0 q_typed_reliable_context=2.398721 sequence=198.058648
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=121 node=N7537 type=observe q_typed_reliable_context=2.139665 sequence=200.198314
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=122 node=N7370 type=control1 q_typed_reliable_context=2.125623 sequence=202.323937
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=123 node=N634 type=control1 q_typed_reliable_context=2.796088 sequence=205.120025
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=124 node=N614 type=control1 q_typed_reliable_context=1.933513 sequence=207.053538
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=125 node=N3410 type=control1 q_typed_reliable_context=1.972138 sequence=209.025675
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=126 node=N7518 type=observe q_typed_reliable_context=5.727306 sequence=214.752982
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=127 node=N636 type=control1 q_typed_reliable_context=3.272481 sequence=218.025463
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=128 node=N645 type=control1 q_typed_reliable_context=5.819417 sequence=223.844879
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=129 node=N2580 type=control1 q_typed_reliable_context=5.740127 sequence=229.585007
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=130 node=N3180 type=control1 q_typed_reliable_context=5.287743 sequence=234.872749
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=131 node=N616 type=control1 q_typed_reliable_context=2.572299 sequence=237.445048
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=132 node=N7722 type=control0 q_typed_reliable_context=2.522191 sequence=239.967239
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=133 node=N642 type=control1 q_typed_reliable_context=1.389877 sequence=241.357115
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=134 node=N3295 type=control1 q_typed_reliable_context=3.135901 sequence=244.493016
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=135 node=N630 type=control1 q_typed_reliable_context=1.305087 sequence=245.798103
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=136 node=N649 type=control1 q_typed_reliable_context=1.381269 sequence=247.179372
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=137 node=N7424 type=control1 q_typed_reliable_context=0.976907 sequence=248.156279
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=138 node=N1607 type=control1 q_typed_reliable_context=1.270363 sequence=249.426642
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=139 node=N647 type=control1 q_typed_reliable_context=1.764653 sequence=251.191295
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=140 node=N7534 type=observe q_typed_reliable_context=1.233622 sequence=252.424917
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=141 node=N3525 type=control1 q_typed_reliable_context=0.994164 sequence=253.419081
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=142 node=N7535 type=observe q_typed_reliable_context=1.012002 sequence=254.431083
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=143 node=N7532 type=observe q_typed_reliable_context=1.067896 sequence=255.498979
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=144 node=N785 type=observe q_typed_reliable_context=1.841977 sequence=257.340956
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=145 node=N3467 type=control1 q_typed_reliable_context=1.057444 sequence=258.398400
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=146 node=N1586 type=control1 q_typed_reliable_context=0.863496 sequence=259.261897
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=147 node=N1552 type=observe q_typed_reliable_context=1.046811 sequence=260.308707
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=148 node=N5867 type=observe q_typed_reliable_context=1.448599 sequence=261.757306
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=149 node=N694 type=observe q_typed_reliable_context=5.236079 sequence=266.993385
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=150 node=N7465 type=observe q_typed_reliable_context=2.993310 sequence=269.986695
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=151 node=N7627 type=observe q_typed_reliable_context=2.358672 sequence=272.345367
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=152 node=N2102 type=observe q_typed_reliable_context=2.813982 sequence=275.159349
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=153 node=N7385 type=observe q_typed_reliable_context=1.579501 sequence=276.738849
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=154 node=N2721 type=control1 q_typed_reliable_context=1.390601 sequence=278.129450
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=155 node=N7680 type=observe q_typed_reliable_context=2.184312 sequence=280.313763
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=156 node=N2894 type=control1 q_typed_reliable_context=1.433217 sequence=281.746980
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=157 node=N2952 type=control1 q_typed_reliable_context=1.136629 sequence=282.883609
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=158 node=N2779 type=control1 q_typed_reliable_context=1.261840 sequence=284.145449
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=159 node=N7500 type=observe q_typed_reliable_context=0.929395 sequence=285.074844
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=160 node=N5617 type=observe q_typed_reliable_context=1.269179 sequence=286.344023
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=161 node=N7453 type=observe q_typed_reliable_context=0.946058 sequence=287.290081
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=162 node=N578 type=observe q_typed_reliable_context=1.002736 sequence=288.292817
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=163 node=N2157 type=observe q_typed_reliable_context=1.751647 sequence=290.044464
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=164 node=N2652 type=control1 q_typed_reliable_context=1.276678 sequence=291.321141
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=165 node=N6533 type=observe q_typed_reliable_context=1.584389 sequence=292.905531
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=166 node=N1598 type=observe q_typed_reliable_context=0.924273 sequence=293.829804
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=167 node=N4489 type=observe q_typed_reliable_context=1.157672 sequence=294.987476
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=168 node=N722 type=observe q_typed_reliable_context=1.346084 sequence=296.333560
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=169 node=N2837 type=control1 q_typed_reliable_context=1.254728 sequence=297.588288
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=170 node=N2149 type=observe q_typed_reliable_context=1.176731 sequence=298.765019
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=171 node=N3009 type=control1 q_typed_reliable_context=1.218782 sequence=299.983801
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=172 node=N7402 type=observe q_typed_reliable_context=1.833880 sequence=301.817681
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=173 node=N5356 type=observe q_typed_reliable_context=1.430851 sequence=303.248532
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=174 node=N712 type=observe q_typed_reliable_context=1.409760 sequence=304.658292
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=175 node=N6534 type=observe q_typed_reliable_context=1.701292 sequence=306.359584
[b15-moe-decay/d32/a0.20] [plan iscas99__b15_1] [plan] step=176 node=N7401 type=observe q_typed_reliable_context=1.060082 sequence=307.419665
