[b15-moe-decay/d128/a0.05] [gmean] 2026-07-21T15:35:46 out_dir=autoresearch/loop-260720-0945/model_training_round8/b15_selection/moe_long_decay/decay_128/alpha_0p05
[b15-moe-decay/d128/a0.05] [gmean] 2026-07-21T15:35:46 budgets=iscas99__b15_1:278
[b15-moe-decay/d128/a0.05] [gmean] 2026-07-21T15:35:46 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-moe-decay/d128/a0.05] [gmean] 2026-07-21T15:35:46 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=69 node=N519 type=control1 q_typed_reliable_context=0.861848 sequence=100.192773
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=70 node=N2042 type=observe q_typed_reliable_context=0.914957 sequence=101.107730
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=71 node=N504 type=control1 q_typed_reliable_context=1.005758 sequence=102.113488
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=72 node=N1539 type=control0 q_typed_reliable_context=0.780899 sequence=102.894388
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=73 node=N513 type=control1 q_typed_reliable_context=1.066808 sequence=103.961196
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=74 node=N7724 type=control0 q_typed_reliable_context=0.744410 sequence=104.705605
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=75 node=N516 type=control1 q_typed_reliable_context=1.325839 sequence=106.031444
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=76 node=N5234 type=observe q_typed_reliable_context=0.910773 sequence=106.942218
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=77 node=N899 type=observe q_typed_reliable_context=0.928718 sequence=107.870935
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=78 node=N520 type=control1 q_typed_reliable_context=1.676636 sequence=109.547572
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=79 node=N7722 type=control0 q_typed_reliable_context=1.147503 sequence=110.695075
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=80 node=N4578 type=control0 q_typed_reliable_context=1.144502 sequence=111.839577
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=81 node=N7875 type=control1 q_typed_reliable_context=0.968970 sequence=112.808547
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=82 node=N555 type=control1 q_typed_reliable_context=1.903305 sequence=114.711852
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=83 node=N7891 type=control1 q_typed_reliable_context=1.118158 sequence=115.830010
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=84 node=N7886 type=control1 q_typed_reliable_context=0.797508 sequence=116.627518
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=85 node=N7887 type=control1 q_typed_reliable_context=1.088634 sequence=117.716152
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=86 node=N4585 type=control0 q_typed_reliable_context=0.745969 sequence=118.462121
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=87 node=N7888 type=control1 q_typed_reliable_context=1.769110 sequence=120.231231
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=88 node=N7889 type=control1 q_typed_reliable_context=1.476160 sequence=121.707391
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=89 node=N7890 type=control1 q_typed_reliable_context=1.150349 sequence=122.857741
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=90 node=N7534 type=observe q_typed_reliable_context=0.638653 sequence=123.496394
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=91 node=N556 type=control1 q_typed_reliable_context=0.812296 sequence=124.308690
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=92 node=N507 type=control1 q_typed_reliable_context=0.923577 sequence=125.232267
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=93 node=N3848 type=control0 q_typed_reliable_context=1.270544 sequence=126.502811
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=94 node=N3827 type=control0 q_typed_reliable_context=1.699756 sequence=128.202567
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=95 node=N704 type=observe q_typed_reliable_context=3.897930 sequence=132.100497
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=96 node=N3820 type=control0 q_typed_reliable_context=1.249619 sequence=133.350116
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=97 node=N3813 type=control0 q_typed_reliable_context=1.177144 sequence=134.527260
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=98 node=N7408 type=control0 q_typed_reliable_context=2.044671 sequence=136.571931
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=99 node=N7541 type=control0 q_typed_reliable_context=1.315230 sequence=137.887161
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=100 node=N7846 type=control0 q_typed_reliable_context=1.282416 sequence=139.169577
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=101 node=N7723 type=control0 q_typed_reliable_context=2.161459 sequence=141.331035
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=102 node=N7725 type=control0 q_typed_reliable_context=2.127758 sequence=143.458794
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=103 node=N510 type=control1 q_typed_reliable_context=3.333825 sequence=146.792618
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=104 node=N3799 type=control0 q_typed_reliable_context=1.439328 sequence=148.231947
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=105 node=N7871 type=control1 q_typed_reliable_context=1.401033 sequence=149.632980
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=106 node=N4557 type=control0 q_typed_reliable_context=1.796387 sequence=151.429367
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=107 node=N3792 type=control0 q_typed_reliable_context=1.528665 sequence=152.958032
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=108 node=N7721 type=control0 q_typed_reliable_context=1.661613 sequence=154.619645
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=109 node=N4564 type=control0 q_typed_reliable_context=1.935826 sequence=156.555471
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=110 node=N722 type=observe q_typed_reliable_context=3.198863 sequence=159.754334
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=111 node=N3785 type=control0 q_typed_reliable_context=1.587925 sequence=161.342259
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=112 node=N7852 type=control0 q_typed_reliable_context=1.446532 sequence=162.788791
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=113 node=N4520 type=control0 q_typed_reliable_context=1.404930 sequence=164.193721
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=114 node=N7853 type=control0 q_typed_reliable_context=1.502820 sequence=165.696542
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=115 node=N3903 type=control0 q_typed_reliable_context=1.356916 sequence=167.053457
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=116 node=N7370 type=control1 q_typed_reliable_context=1.364206 sequence=168.417663
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=117 node=N3896 type=control0 q_typed_reliable_context=4.540855 sequence=172.958518
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=118 node=N7847 type=control0 q_typed_reliable_context=4.613432 sequence=177.571949
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=119 node=N7590 type=control1 q_typed_reliable_context=1.478158 sequence=179.050108
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=120 node=N634 type=control1 q_typed_reliable_context=2.556477 sequence=181.606584
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=121 node=N3681 type=control0 q_typed_reliable_context=6.166176 sequence=187.772760
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=122 node=N614 type=control1 q_typed_reliable_context=5.668714 sequence=193.441475
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=123 node=N7588 type=control1 q_typed_reliable_context=6.857508 sequence=200.298983
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=124 node=N610 type=control1 q_typed_reliable_context=3.580430 sequence=203.879413
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=125 node=N7518 type=observe q_typed_reliable_context=6.538516 sequence=210.417929
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=126 node=N2580 type=control1 q_typed_reliable_context=3.331314 sequence=213.749243
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=127 node=N7537 type=observe q_typed_reliable_context=4.044535 sequence=217.793779
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=128 node=N2040 type=observe q_typed_reliable_context=2.422363 sequence=220.216142
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=129 node=N7535 type=observe q_typed_reliable_context=3.498550 sequence=223.714692
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=130 node=N7532 type=observe q_typed_reliable_context=2.970618 sequence=226.685309
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=131 node=N645 type=control1 q_typed_reliable_context=2.313305 sequence=228.998614
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=132 node=N785 type=observe q_typed_reliable_context=2.976561 sequence=231.975175
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=133 node=N636 type=control1 q_typed_reliable_context=1.899123 sequence=233.874298
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=134 node=N7424 type=control1 q_typed_reliable_context=2.872552 sequence=236.746850
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=135 node=N638 type=control1 q_typed_reliable_context=1.844135 sequence=238.590985
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=136 node=N3295 type=control1 q_typed_reliable_context=3.139538 sequence=241.730522
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=137 node=N616 type=control1 q_typed_reliable_context=2.353432 sequence=244.083954
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=138 node=N620 type=control1 q_typed_reliable_context=3.761051 sequence=247.845005
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=139 node=N630 type=control1 q_typed_reliable_context=3.634771 sequence=251.479776
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=140 node=N642 type=control1 q_typed_reliable_context=3.527199 sequence=255.006976
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=141 node=N3467 type=control1 q_typed_reliable_context=3.850000 sequence=258.856976
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=142 node=N649 type=control1 q_typed_reliable_context=2.885973 sequence=261.742949
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=143 node=N3525 type=control1 q_typed_reliable_context=5.745349 sequence=267.488298
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=144 node=N3180 type=control1 q_typed_reliable_context=5.788737 sequence=273.277035
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=145 node=N647 type=control1 q_typed_reliable_context=2.470757 sequence=275.747792
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=146 node=N1586 type=control1 q_typed_reliable_context=6.238532 sequence=281.986324
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=147 node=N1552 type=observe q_typed_reliable_context=6.659738 sequence=288.646062
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=148 node=N3410 type=control1 q_typed_reliable_context=6.045121 sequence=294.691183
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=149 node=N694 type=observe q_typed_reliable_context=6.624489 sequence=301.315672
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=150 node=N1607 type=control1 q_typed_reliable_context=1.049987 sequence=302.365658
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=151 node=N2721 type=control1 q_typed_reliable_context=1.202842 sequence=303.568500
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=152 node=N5867 type=observe q_typed_reliable_context=4.817232 sequence=308.385732
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=153 node=N7402 type=observe q_typed_reliable_context=0.998338 sequence=309.384070
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=154 node=N2102 type=observe q_typed_reliable_context=0.881451 sequence=310.265521
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=155 node=N7680 type=observe q_typed_reliable_context=0.738941 sequence=311.004462
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=156 node=N5627 type=observe q_typed_reliable_context=1.171960 sequence=312.176423
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=157 node=N7442 type=control0 q_typed_reliable_context=2.256215 sequence=314.432638
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=158 node=N5617 type=observe q_typed_reliable_context=0.348209 sequence=314.780847
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=159 node=N7626 type=observe q_typed_reliable_context=1.506274 sequence=316.287121
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=160 node=N2157 type=observe q_typed_reliable_context=2.447340 sequence=318.734461
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=161 node=N4529 type=observe q_typed_reliable_context=4.893631 sequence=323.628092
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=162 node=N7624 type=observe q_typed_reliable_context=3.259503 sequence=326.887595
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=163 node=N7465 type=observe q_typed_reliable_context=2.723659 sequence=329.611253
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=164 node=N6948 type=observe q_typed_reliable_context=2.726333 sequence=332.337586
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=165 node=N2652 type=control1 q_typed_reliable_context=0.927822 sequence=333.265408
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=166 node=N2894 type=control1 q_typed_reliable_context=1.937551 sequence=335.202958
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=167 node=N2952 type=control1 q_typed_reliable_context=1.550749 sequence=336.753708
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=168 node=N6674 type=observe q_typed_reliable_context=2.219275 sequence=338.972983
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=169 node=N2779 type=control1 q_typed_reliable_context=1.559962 sequence=340.532945
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=170 node=N6538 type=observe q_typed_reliable_context=0.500383 sequence=341.033328
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=171 node=N2106 type=observe q_typed_reliable_context=1.133743 sequence=342.167072
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=172 node=N7613 type=observe q_typed_reliable_context=0.954541 sequence=343.121613
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=173 node=N7436 type=observe q_typed_reliable_context=1.699709 sequence=344.821322
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=174 node=N705 type=observe q_typed_reliable_context=1.853190 sequence=346.674512
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=175 node=N7873 type=control1 q_typed_reliable_context=4.125058 sequence=350.799570
[b15-moe-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=176 node=N725 type=observe q_typed_reliable_context=5.170464 sequence=355.970034
