[b15-round2/typed_rank/alpha_0p05] [gmean] 2026-07-20T19:00:33 out_dir=autoresearch/loop-260720-0945/model_training_round2/b15_selection/typed_rank/alpha_0p05
[b15-round2/typed_rank/alpha_0p05] [gmean] 2026-07-20T19:00:33 budgets=iscas99__b15_1:278
[b15-round2/typed_rank/alpha_0p05] [gmean] 2026-07-20T19:00:33 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round2/typed_rank/alpha_0p05] [gmean] 2026-07-20T19:00:33 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=31 node=N4635 type=control0 q_typed_residual_context=7.797518 sequence=117.086267
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=32 node=N7511 type=control1 q_typed_residual_context=2.974233 sequence=120.060500
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=33 node=N2042 type=observe q_typed_residual_context=6.173002 sequence=126.233502
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=34 node=N7413 type=control1 q_typed_residual_context=4.704734 sequence=130.938236
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=35 node=N2044 type=observe q_typed_residual_context=6.275000 sequence=137.213236
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=36 node=N2040 type=observe q_typed_residual_context=5.945000 sequence=143.158236
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=37 node=N1532 type=observe q_typed_residual_context=4.174782 sequence=147.333018
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=38 node=N4649 type=control0 q_typed_residual_context=6.328231 sequence=153.661249
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=39 node=N3701 type=control0 q_typed_residual_context=0.910729 sequence=154.571978
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=40 node=N7881 type=control1 q_typed_residual_context=1.223587 sequence=155.795565
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=41 node=N7891 type=control1 q_typed_residual_context=1.691267 sequence=157.486832
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=42 node=N7882 type=control1 q_typed_residual_context=2.078263 sequence=159.565095
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=43 node=N4606 type=control0 q_typed_residual_context=0.825033 sequence=160.390129
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=44 node=N7883 type=control1 q_typed_residual_context=1.028274 sequence=161.418402
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=45 node=N7884 type=control1 q_typed_residual_context=1.119914 sequence=162.538317
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=46 node=N7885 type=control1 q_typed_residual_context=1.007903 sequence=163.546220
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=47 node=N4656 type=control0 q_typed_residual_context=1.578411 sequence=165.124631
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=48 node=N3903 type=control0 q_typed_residual_context=0.891031 sequence=166.015662
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=49 node=N4663 type=control0 q_typed_residual_context=1.179759 sequence=167.195421
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=50 node=N713 type=observe q_typed_residual_context=1.436889 sequence=168.632310
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=51 node=N724 type=observe q_typed_residual_context=1.470712 sequence=170.103022
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=52 node=N4670 type=control0 q_typed_residual_context=1.360015 sequence=171.463037
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=53 node=N704 type=observe q_typed_residual_context=1.350928 sequence=172.813965
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=54 node=N4677 type=control0 q_typed_residual_context=1.189105 sequence=174.003070
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=55 node=N3896 type=control0 q_typed_residual_context=0.998850 sequence=175.001920
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=56 node=N4684 type=control0 q_typed_residual_context=1.135865 sequence=176.137785
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=57 node=N3889 type=control0 q_typed_residual_context=1.136365 sequence=177.274150
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=58 node=N3882 type=control0 q_typed_residual_context=1.239608 sequence=178.513759
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=59 node=N3805 type=control0 q_typed_residual_context=1.207467 sequence=179.721226
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=60 node=N4585 type=control0 q_typed_residual_context=1.203501 sequence=180.924727
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=61 node=N4578 type=control0 q_typed_residual_context=1.324217 sequence=182.248944
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=62 node=N4705 type=control0 q_typed_residual_context=1.227696 sequence=183.476641
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=63 node=N4564 type=control0 q_typed_residual_context=1.170823 sequence=184.647464
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=64 node=N4716 type=control0 q_typed_residual_context=1.051426 sequence=185.698890
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=65 node=N4712 type=control0 q_typed_residual_context=1.076232 sequence=186.775122
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=66 node=N4698 type=control0 q_typed_residual_context=1.255639 sequence=188.030761
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=67 node=N4691 type=control0 q_typed_residual_context=1.338592 sequence=189.369352
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=68 node=N722 type=observe q_typed_residual_context=2.871730 sequence=192.241082
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=69 node=N4557 type=control0 q_typed_residual_context=1.982674 sequence=194.223757
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=70 node=N7471 type=control0 q_typed_residual_context=1.915442 sequence=196.139199
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=71 node=N3722 type=control0 q_typed_residual_context=1.885133 sequence=198.024331
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=72 node=N1539 type=control0 q_typed_residual_context=2.447434 sequence=200.471766
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=73 node=N3911 type=control0 q_typed_residual_context=1.945711 sequence=202.417477
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=74 node=N7724 type=control0 q_typed_residual_context=2.679050 sequence=205.096527
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=75 node=N7854 type=control0 q_typed_residual_context=2.988025 sequence=208.084552
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=76 node=N3862 type=control0 q_typed_residual_context=1.563425 sequence=209.647978
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=77 node=N7886 type=control1 q_typed_residual_context=1.347955 sequence=210.995932
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=78 node=N7887 type=control1 q_typed_residual_context=1.987485 sequence=212.983417
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=79 node=N7888 type=control1 q_typed_residual_context=2.054475 sequence=215.037892
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=80 node=N7889 type=control1 q_typed_residual_context=2.094329 sequence=217.132221
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=81 node=N7890 type=control1 q_typed_residual_context=1.978445 sequence=219.110666
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=82 node=N3897 type=control0 q_typed_residual_context=1.854936 sequence=220.965602
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=83 node=N3904 type=control0 q_typed_residual_context=1.711258 sequence=222.676861
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=84 node=N7722 type=control0 q_typed_residual_context=2.302122 sequence=224.978983
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=85 node=N519 type=control1 q_typed_residual_context=1.654803 sequence=226.633786
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=86 node=N7370 type=control1 q_typed_residual_context=1.163195 sequence=227.796982
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=87 node=N504 type=control1 q_typed_residual_context=1.588311 sequence=229.385292
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=88 node=N516 type=control1 q_typed_residual_context=0.969121 sequence=230.354413
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=89 node=N513 type=control1 q_typed_residual_context=0.949131 sequence=231.303544
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=90 node=N3855 type=control0 q_typed_residual_context=1.659888 sequence=232.963431
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=91 node=N7543 type=control0 q_typed_residual_context=2.799925 sequence=235.763357
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=92 node=N1533 type=control1 q_typed_residual_context=1.522377 sequence=237.285733
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=93 node=N5603 type=observe q_typed_residual_context=1.881279 sequence=239.167012
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=94 node=N7721 type=control0 q_typed_residual_context=4.873748 sequence=244.040761
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=95 node=N3848 type=control0 q_typed_residual_context=1.562004 sequence=245.602765
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=96 node=N7820 type=control0 q_typed_residual_context=1.475833 sequence=247.078598
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=97 node=N7723 type=control0 q_typed_residual_context=2.477425 sequence=249.556023
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=98 node=N7588 type=control1 q_typed_residual_context=1.948456 sequence=251.504479
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=99 node=N556 type=control1 q_typed_residual_context=1.414289 sequence=252.918768
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=100 node=N7590 type=control1 q_typed_residual_context=3.201051 sequence=256.119819
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=101 node=N7725 type=control0 q_typed_residual_context=2.130470 sequence=258.250289
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=102 node=N7846 type=control0 q_typed_residual_context=2.085613 sequence=260.335902
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=103 node=N7408 type=control0 q_typed_residual_context=2.044527 sequence=262.380429
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=104 node=N7541 type=control0 q_typed_residual_context=1.430465 sequence=263.810894
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=105 node=N7847 type=control0 q_typed_residual_context=1.602976 sequence=265.413870
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=106 node=N7852 type=control0 q_typed_residual_context=2.530908 sequence=267.944778
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=107 node=N7853 type=control0 q_typed_residual_context=2.170725 sequence=270.115503
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=108 node=N578 type=observe q_typed_residual_context=2.260608 sequence=272.376112
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=109 node=N3841 type=control0 q_typed_residual_context=1.213335 sequence=273.589446
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=110 node=N5876 type=observe q_typed_residual_context=1.151020 sequence=274.740467
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=111 node=N3827 type=control0 q_typed_residual_context=1.741857 sequence=276.482324
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=112 node=N3820 type=control0 q_typed_residual_context=1.603590 sequence=278.085913
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=113 node=N7454 type=observe q_typed_residual_context=1.168010 sequence=279.253924
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=114 node=N2157 type=observe q_typed_residual_context=4.893873 sequence=284.147797
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=115 node=N7402 type=observe q_typed_residual_context=1.677441 sequence=285.825238
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=116 node=N7679 type=observe q_typed_residual_context=1.460816 sequence=287.286054
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=117 node=N3813 type=control0 q_typed_residual_context=2.212520 sequence=289.498574
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=118 node=N555 type=control1 q_typed_residual_context=1.474676 sequence=290.973250
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=119 node=N520 type=control1 q_typed_residual_context=1.327865 sequence=292.301115
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=120 node=N634 type=control1 q_typed_residual_context=1.914449 sequence=294.215565
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=121 node=N638 type=control1 q_typed_residual_context=1.095071 sequence=295.310635
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=122 node=N620 type=control1 q_typed_residual_context=1.411315 sequence=296.721951
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=123 node=N610 type=control1 q_typed_residual_context=1.567165 sequence=298.289116
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=124 node=N614 type=control1 q_typed_residual_context=1.525692 sequence=299.814808
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=125 node=N3799 type=control0 q_typed_residual_context=1.316773 sequence=301.131581
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=126 node=N2083 type=observe q_typed_residual_context=1.150331 sequence=302.281912
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=127 node=N3792 type=control0 q_typed_residual_context=1.435539 sequence=303.717451
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=128 node=N5356 type=observe q_typed_residual_context=1.206498 sequence=304.923949
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=129 node=N694 type=observe q_typed_residual_context=2.125319 sequence=307.049268
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=130 node=N645 type=control1 q_typed_residual_context=1.031705 sequence=308.080974
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=131 node=N6674 type=observe q_typed_residual_context=1.590677 sequence=309.671651
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=132 node=N3785 type=control0 q_typed_residual_context=1.588205 sequence=311.259856
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=133 node=N616 type=control1 q_typed_residual_context=1.276022 sequence=312.535878
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=134 node=N7421 type=control1 q_typed_residual_context=1.118634 sequence=313.654512
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=135 node=N636 type=control1 q_typed_residual_context=1.104103 sequence=314.758614
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=136 node=N5740 type=observe q_typed_residual_context=0.929088 sequence=315.687702
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=137 node=N7401 type=observe q_typed_residual_context=0.916695 sequence=316.604397
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=138 node=N2149 type=observe q_typed_residual_context=2.088512 sequence=318.692909
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=139 node=N4520 type=control0 q_typed_residual_context=1.219638 sequence=319.912547
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=140 node=N5878 type=observe q_typed_residual_context=0.981377 sequence=320.893924
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=141 node=N3681 type=control0 q_typed_residual_context=2.433105 sequence=323.327030
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=142 node=N7614 type=observe q_typed_residual_context=2.502298 sequence=325.829327
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=143 node=N5473 type=observe q_typed_residual_context=1.860572 sequence=327.689899
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=144 node=N1411 type=control0 q_typed_residual_context=3.018712 sequence=330.708612
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=145 node=N2102 type=observe q_typed_residual_context=1.023533 sequence=331.732145
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=146 node=N712 type=observe q_typed_residual_context=1.619483 sequence=333.351628
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=147 node=N3295 type=control1 q_typed_residual_context=0.888721 sequence=334.240349
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=148 node=N3410 type=control1 q_typed_residual_context=0.854050 sequence=335.094399
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=149 node=N630 type=control1 q_typed_residual_context=0.942126 sequence=336.036525
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=150 node=N642 type=control1 q_typed_residual_context=1.067603 sequence=337.104128
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=151 node=N649 type=control1 q_typed_residual_context=1.219376 sequence=338.323504
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=152 node=N5874 type=observe q_typed_residual_context=1.059855 sequence=339.383360
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=153 node=N7424 type=control1 q_typed_residual_context=1.087035 sequence=340.470395
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=154 node=N7385 type=observe q_typed_residual_context=1.005079 sequence=341.475474
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=155 node=N3525 type=control1 q_typed_residual_context=0.891690 sequence=342.367164
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=156 node=N1607 type=control1 q_typed_residual_context=1.014605 sequence=343.381768
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=157 node=N647 type=control1 q_typed_residual_context=1.602071 sequence=344.983840
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=158 node=N6531 type=observe q_typed_residual_context=0.799922 sequence=345.783761
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=159 node=N714 type=observe q_typed_residual_context=1.356348 sequence=347.140109
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=160 node=N723 type=observe q_typed_residual_context=1.767354 sequence=348.907463
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=161 node=N1586 type=control1 q_typed_residual_context=1.830520 sequence=350.737983
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=162 node=N715 type=observe q_typed_residual_context=2.439576 sequence=353.177559
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=163 node=N7627 type=observe q_typed_residual_context=1.671403 sequence=354.848962
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=164 node=N3180 type=control1 q_typed_residual_context=3.036584 sequence=357.885547
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=165 node=N3467 type=control1 q_typed_residual_context=1.087834 sequence=358.973380
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=166 node=N2652 type=control1 q_typed_residual_context=1.011362 sequence=359.984742
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=167 node=N2106 type=observe q_typed_residual_context=0.799182 sequence=360.783925
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=168 node=N2721 type=control1 q_typed_residual_context=1.183322 sequence=361.967246
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=169 node=N7405 type=observe q_typed_residual_context=0.796255 sequence=362.763501
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=170 node=N703 type=observe q_typed_residual_context=2.989699 sequence=365.753200
[b15-round2/typed_rank/alpha_0p05] [plan iscas99__b15_1] [plan] step=171 node=N2580 type=control1 q_typed_residual_context=0.896552 sequence=366.649752
