step,node,type,q_pred,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,bounded_residual_hybrid_pred,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
11,__buf_split_12982,observe,-0.6016049385070801,-0.6016049385070801,18.865644454956055,0.18865644454956054,-1.7781789302825928,15.121187210083008,15.121187210083008,0.4547090232372284,-0.2640872299671173,0.11214593052864075,9846.3203125,175.09744262695312,9671.22265625,5099.92529296875,204.9454345703125,4894.97998046875,0.48204758763313293,-0.17046503722667694,0.4938613176345825,48.20475876331329,79.4577339887619,53.967610239982605,48.20475876331329,140.04065552726388,140.04065552726388,greedy,48.20475876331329,0.0,heuristic_recall_pool
12,N4692,observe,-0.819985032081604,-0.819985032081604,24.543785095214844,0.24543785095214843,-2.044485330581665,21.155075073242188,21.155075073242188,0.6791090369224548,-0.4307992458343506,0.20947691798210144,5099.99755859375,204.84500122070312,4895.15234375,2326.19580078125,858.98291015625,1467.212890625,0.5438829660415649,-1.0,0.700272262096405,54.388296604156494,113.60976386070251,79.33561873435974,54.388296604156494,194.42895213142037,194.42895213142037,greedy,54.388296604156494,0.0,heuristic_recall_pool
13,__buf_split_184,control0,-0.8075907230377197,-0.8075907230377197,25.304121017456055,0.25304121017456055,-2.1487505435943604,21.412778854370117,21.412778854370117,0.6744624376296997,-0.43641817569732666,0.19559848308563232,2327.79345703125,860.5842895507812,1467.209228515625,3270.830078125,1683.5029296875,1587.3270263671875,-0.4051204025745392,-0.956232488155365,-0.08186821639537811,-40.51204025745392,114.16314363479614,79.12546873092651,-40.51204025745392,153.91691187396646,153.91691187396646,greedy,-40.51204025745392,0.0,heuristic_recall_pool
14,__buf_split_217,control0,-0.8570727109909058,-0.8570727109909058,26.42232322692871,0.2642232322692871,-2.2204694747924805,22.31707000732422,22.31707000732422,0.6989178657531738,-0.44700855016708374,0.19821354746818542,3270.8232421875,1683.49658203125,1587.3265380859375,4453.916015625,2751.208984375,1702.70703125,-0.3617109954357147,-0.6342231035232544,-0.07268856465816498,-36.17109954357147,118.63117980957031,82.07663488388062,-36.17109954357147,117.74581233039498,117.74581233039498,greedy,-36.17109954357147,0.0,heuristic_recall_pool
15,__buf_split_184,control1,-0.9431092739105225,-0.9431092739105225,28.26382827758789,0.2826382827758789,-2.3284900188446045,24.094398498535156,24.094398498535156,0.7599478363990784,-0.47819721698760986,0.21929892897605896,4453.91015625,2751.203369140625,1702.70703125,6322.37646484375,4571.64453125,1750.73193359375,-0.41951143741607666,-0.661689043045044,-0.028205029666423798,-41.951143741607666,128.35301041603088,89.0843403339386,-41.951143741607666,75.79466858878732,75.79466858878732,greedy,-41.951143741607666,0.0,heuristic_recall_pool
16,__buf_split_217,control1,-1.0301852226257324,-1.0301852226257324,30.208675384521484,0.30208675384521483,-2.4447712898254395,25.962284088134766,25.962284088134766,0.8249965310096741,-0.514403223991394,0.2397942692041397,6322.369140625,4571.6376953125,1750.7313232421875,8488.142578125,6705.337890625,1782.8050537109375,-0.34255725145339966,-0.46672555804252625,-0.01832018978893757,-34.255725145339966,138.67061257362366,96.54239296913147,-34.255725145339966,41.53894344344735,41.53894344344735,greedy,-34.255725145339966,0.0,heuristic_recall_pool
17,N857,observe,-1.204972505569458,-1.204972505569458,33.75452423095703,0.33754524230957034,-2.635235548019409,29.792652130126953,29.792652130126953,0.9530066847801208,-0.6216873526573181,0.30247244238853455,8479.697265625,6696.892578125,1782.8043212890625,11662.150390625,9967.294921875,1694.855224609375,-0.37530267238616943,-0.48834624886512756,0.04933188483119011,-37.53026723861694,158.84784483909607,111.18746256828308,-37.53026723861694,4.008676204830408,4.008676204830408,greedy,-37.53026723861694,0.0,heuristic_recall_pool
18,N27267,observe,-1.3933252096176147,-1.3933252096176147,37.63882827758789,0.3763882827758789,-2.887514591217041,33.8607292175293,33.8607292175293,1.0833821296691895,-0.7321813106536865,0.37519532442092896,11671.9990234375,9977.1748046875,1694.824462890625,16893.603515625,15315.54296875,1578.059814453125,-0.44736161828041077,-0.5350580811500549,0.06889483332633972,-44.73616182804108,179.83777046203613,126.21310234069824,-44.73616182804108,-40.72748562321067,-40.72748562321067,greedy,-44.73616182804108,0.0,heuristic_recall_pool
19,N24931,observe,-1.6314525604248047,-1.6314525604248047,42.51714324951172,0.4251714324951172,-3.192361831665039,39.09886169433594,39.09886169433594,1.2499680519104004,-0.883513867855072,0.472986102104187,16893.509765625,15315.4267578125,1578.082275390625,25189.7734375,23858.953125,1330.8193359375,-0.491091787815094,-0.557837963104248,0.1566857099533081,-49.1091787815094,206.6128101348877,145.40080642700195,-49.1091787815094,-89.83666440472007,-89.83666440472007,greedy,-49.1091787815094,0.0,heuristic_recall_pool
20,__buf_split_19584,observe,-1.9488472938537598,-1.9488472938537598,48.8309326171875,0.488309326171875,-3.573535442352295,46.109893798828125,46.109893798828125,1.49190092086792,-1.1113837957382202,0.6276687383651733,25194.2265625,23863.359375,1330.866943359375,37197.96484375,36071.953125,1126.013427734375,-0.4764479696750641,-0.5116041302680969,0.1539248675107956,-47.64479696750641,244.13091850280762,172.9252986907959,-47.64479696750641,-137.48146137222648,-137.48146137222648,greedy,-47.64479696750641,0.0,heuristic_recall_pool
21,N8163,observe,-2.363353967666626,-2.363353967666626,56.360145568847656,0.5636014556884765,-4.001858711242676,54.51039505004883,54.51039505004883,1.8021612167358398,-1.4044325351715088,0.8399513363838196,37195.98046875,36069.96484375,1126.0137939453125,50242.3359375,49964.703125,277.63421630859375,-0.35074639320373535,-0.38521629571914673,0.7534362077713013,-35.074639320373535,291.08666229248047,207.9337568283081,-35.074639320373535,-172.5561006926,-172.5561006926,greedy,-35.074639320373535,0.0,heuristic_recall_pool
22,N4112,observe,-2.886352777481079,-2.886352777481079,65.6298828125,0.656298828125,-4.472129821777344,65.02176666259766,65.02176666259766,2.185163974761963,-1.7647078037261963,1.1070964336395264,50242.21484375,49964.58203125,277.6341552734375,70470.5078125,70465.90625,4.605343818664551,-0.4026154577732086,-0.4103171229362488,0.9834121465682983,-40.26154577732086,349.16804695129395,251.1793098449707,-40.26154577732086,-212.81764646992087,-212.81764646992087,greedy,-40.26154577732086,0.0,heuristic_recall_pool
23,N39437,control0,-3.279855489730835,-3.279855489730835,73.4589614868164,0.7345896148681641,-4.881911754608154,73.52925872802734,73.4589614868164,2.5616872310638428,-2.063300848007202,1.3435341119766235,70473.03125,70468.4296875,4.605343818664551,80584.234375,80584.0546875,0.18019740283489227,-0.143476203083992,-0.14354832470417023,0.9608721137046814,-14.3476203083992,403.156943321228,292.9157781600952,-14.3476203083992,-227.16526677832007,-227.16526677832007,greedy,-14.3476203083992,0.0,heuristic_recall_pool
24,N39437,control1,-3.865614652633667,-3.865614652633667,83.92318725585938,0.8392318725585938,-5.176493167877197,85.60742950439453,83.92318725585938,2.857273817062378,-2.4677836894989014,1.6032997369766235,80584.234375,80584.0546875,0.18019740283489227,83776.078125,83776.0625,0.014196685515344143,-0.03960878774523735,-0.039610911160707474,0.16600072383880615,-3.960878774523735,455.2579984664917,328.11003589630127,-3.960878774523735,-231.1261455528438,-231.1261455528438,greedy,-3.960878774523735,0.0,heuristic_recall_pool
25,N39470,control0,-4.704994201660156,-4.704994201660156,96.4385986328125,0.964385986328125,-5.387885093688965,100.41641998291016,96.4385986328125,3.146674871444702,-3.004514694213867,1.8657790422439575,83776.078125,83776.0625,0.014196684584021568,84918.34375,84918.34375,0.001107778400182724,-0.01363474689424038,-0.013634935952723026,0.013088906183838844,-1.363474689424038,511.52250576019287,363.8812417984009,-1.363474689424038,-232.48962024226785,-232.48962024226785,greedy,-1.363474689424038,0.0,heuristic_recall_pool
26,N39470,control1,-5.773629188537598,-5.773629188537598,112.40615844726562,1.1240615844726562,-5.511545658111572,119.65628814697266,112.40615844726562,3.5680313110351562,-3.7443156242370605,2.1935579776763916,84918.34375,84918.34375,0.001107778400182724,86022.84375,86022.84375,3.5753866541199386e-05,-0.013006612658500671,-0.013006612658500671,0.0010720245772972703,-1.3006612658500671,588.8655776977539,414.8187427520752,-1.3006612658500671,-233.7902815081179,-233.7902815081179,greedy,-1.3006612658500671,0.0,heuristic_recall_pool
27,N26421,observe,-6.95903205871582,-6.95903205871582,135.44308471679688,1.3544308471679687,-5.615708827972412,147.9892120361328,135.44308471679688,4.128492832183838,-4.84459924697876,2.65008282661438,86022.84375,86022.84375,3.57539247488603e-05,86379.78125,86379.78125,1.8333280138449481e-07,-0.004149334039539099,-0.004149334039539099,3.557059244485572e-05,-0.4149334039539099,696.2815799713135,483.7073574066162,-0.4149334039539099,-234.20521491207182,-234.20521491207182,greedy,-0.4149334039539099,0.0,heuristic_recall_pool
28,N4083,observe,-8.659111022949219,-8.659111022949219,168.79226684570312,1.6879226684570312,-5.6768717765808105,189.35057067871094,168.79226684570312,4.812249660491943,-6.363992214202881,3.495265245437622,86379.78125,86379.78125,1.8333273033022124e-07,86380.0,86380.0,6.393289370132393e-11,-2.532421376599814e-06,-2.532421376599814e-06,1.8326879569485754e-07,-0.0002532421376599814,839.3678035736084,570.7606754302979,-0.0002532421376599814,-234.20546815420948,-234.20546815420948,greedy,-0.0002532421376599814,0.0,heuristic_recall_pool
29,N826,observe,-10.75002670288086,-10.75002670288086,209.88690185546875,2.0988690185546877,-5.777289867401123,240.3025665283203,209.88690185546875,5.718189716339111,-8.32768440246582,4.543696403503418,86380.0,86380.0,6.393288676243003e-11,86380.0,86380.0,2.7660885802455355e-15,0.0,0.0,6.393011814376237e-11,0.0,1022.0084400177002,684.3663387298584,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
30,__buf_split_10167,observe,-13.720891952514648,-13.720891952514648,265.45343017578125,2.6545343017578125,-6.087820529937744,309.4437255859375,265.45343017578125,6.9780378341674805,-11.074756622314453,5.973080635070801,86380.0,86380.0,2.766088156729062e-15,86380.0,86380.0,2.6222186834460005e-21,0.0,0.0,2.76608561563022e-15,0.0,1272.7009391784668,841.5280723571777,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
31,N48468,observe,-17.12368392944336,-17.12368392944336,330.688720703125,3.30688720703125,-6.637282848358154,390.1910400390625,330.688720703125,8.43435001373291,-14.331029891967773,7.6430182456970215,86380.0,86380.0,2.622219087342784e-21,86380.0,86380.0,1.7759669277850376e-28,0.0,0.0,2.6222188853943922e-21,0.0,1564.3147621154785,1023.6549415588379,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
32,N42300,observe,-21.37663459777832,-21.37663459777832,411.70330810546875,4.117033081054688,-7.237863063812256,490.7193298339844,411.70330810546875,10.238812446594238,-18.389820098876953,9.732088088989258,86380.0,86380.0,1.7759670481556592e-28,86380.0,86380.0,2.881430617136234e-38,0.0,0.0,1.7759670481556592e-28,0.0,1926.303882598877,1249.486904144287,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
33,N48469,observe,-26.729490280151367,-26.729490280151367,514.0997314453125,5.140997314453125,-7.92610502243042,617.9981079101562,514.0997314453125,12.508681297302246,-23.541332244873047,12.385865211486816,86380.0,86380.0,2.881430617136234e-38,86380.0,86380.0,0.0,0.0,0.0,2.881430617136234e-38,0.0,2382.9659690856934,1533.8925895690918,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
34,N42301,observe,-33.28733825683594,-33.28733825683594,642.284423828125,6.42284423828125,-8.744985580444336,777.5386352539062,642.284423828125,15.32405948638916,-30.077579498291016,15.782297134399414,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,2952.2290077209473,1887.3617134094238,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
35,N48467,observe,-41.624359130859375,-41.624359130859375,805.3734130859375,8.053734130859375,-9.70574951171875,980.8645629882812,805.3734130859375,18.883506774902344,-38.48052978515625,20.18946647644043,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,3674.588653564453,2334.910171508789,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
36,N42299,observe,-52.057655334472656,-52.057655334472656,1009.8465576171875,10.098465576171876,-10.878150939941406,1235.97900390625,1009.8465576171875,23.326745986938477,-49.060176849365234,25.72652244567871,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,4578.500160217285,2894.130989074707,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
37,N4687,observe,-65.13363647460938,-65.13363647460938,1266.3316650390625,12.663316650390625,-12.28903579711914,1555.9432373046875,1266.3316650390625,28.884817123413086,-62.36973190307617,32.689918518066406,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,5710.756614685059,3594.050437927246,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
38,N1437,observe,-81.46976470947266,-81.46976470947266,1586.99072265625,15.8699072265625,-13.99908447265625,1956.06640625,1586.99072265625,35.81637954711914,-79.05073547363281,41.412391662597656,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,7124.695083618164,4467.402236938477,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
39,N1442,observe,-101.89129638671875,-101.89129638671875,1988.0762939453125,19.880762939453124,-16.0721435546875,2456.8447265625,1988.0762939453125,44.470664978027344,-99.95741271972656,52.34220504760742,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,8891.987518310547,5558.2967529296875,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
40,N24081,observe,-126.63905334472656,-126.63905334472656,2474.978515625,24.74978515625,-18.658416748046875,3064.688232421875,2474.978515625,54.94206237792969,-125.41040802001953,65.59894561767578,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,11033.872985839844,6879.1229248046875,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
41,N21946,observe,-158.48765563964844,-158.48765563964844,3096.0048828125,30.960048828125,-21.6251220703125,3841.03662109375,3096.0048828125,68.28738403320312,-157.89349365234375,82.61885833740234,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,13765.779907226562,8562.998779296875,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
42,N21039,observe,-198.3148193359375,-198.3148193359375,3871.5634765625,38.715634765625,-25.380584716796875,4810.5009765625,3871.5634765625,84.89273071289062,-198.54623413085938,103.8818359375,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,17171.337524414062,10659.789184570312,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
43,N21048,observe,-248.12200927734375,-248.12200927734375,4841.36669921875,48.4136669921875,-29.996475219726562,6023.13427734375,4841.36669921875,105.6368408203125,-249.43316650390625,130.49595642089844,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,21428.18505859375,13279.809326171875,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
44,N14782,observe,-310.24188232421875,-310.24188232421875,6051.25244140625,60.5125244140625,-35.70037841796875,7536.255859375,6051.25244140625,131.4927978515625,-312.9757385253906,163.71658325195312,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,26736.7880859375,16546.156860351562,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
45,N8745,observe,-388.1725158691406,-388.1725158691406,7564.1796875,75.641796875,-42.7208251953125,9428.83203125,7564.1796875,163.8040008544922,-392.4855651855469,205.29383850097656,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,33373.41180419922,20628.65301513672,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
46,N8687,observe,-486.0148010253906,-486.0148010253906,9458.939453125,94.58939453125,-51.39947509765625,11799.509765625,9458.939453125,204.2458953857422,-492.11572265625,257.40118408203125,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,41683.03875732422,25739.20184326172,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
47,N8682,observe,-608.3550415039062,-608.3550415039062,11828.2890625,118.282890625,-62.19024658203125,14764.2998046875,11828.2890625,254.78871154785156,-616.7659301757812,322.5804748535156,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,52071.460021972656,32127.01837158203,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
48,N8677,observe,-761.317138671875,-761.317138671875,14790.44921875,147.9044921875,-75.5938720703125,18471.287109375,14790.44921875,317.95037841796875,-772.6702880859375,404.0960998535156,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,65056.774169921875,40110.471923828125,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
49,N14400,observe,-951.6644287109375,-951.6644287109375,18478.658203125,184.78658203125,-92.3140869140625,23086.982421875,18478.658203125,396.5587463378906,-966.8778686523438,505.5826416015625,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,81221.51525878906,50047.28479003906,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
50,N8662,observe,-1190.878662109375,-1190.878662109375,23107.421875,231.07421875,-112.88861083984375,28881.083984375,23107.421875,495.20648193359375,-1210.6312255859375,633.0792846679688,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,101509.15405273438,62517.774658203125,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
51,N8667,observe,-1489.864990234375,-1489.864990234375,28895.443359375,288.95443359375,-138.44146728515625,36126.265625,28895.443359375,618.5109252929688,-1515.5230712890625,792.492431640625,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,126872.80151367188,78106.51977539062,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
52,N21945,observe,-1863.8570556640625,-1863.8570556640625,36134.84765625,361.3484765625,-169.98406982421875,45188.76171875,36134.84765625,772.7046508789062,-1896.94677734375,991.9179077148438,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,158594.07446289062,97601.36743164062,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
53,N21936,observe,-2331.640625,-2331.640625,45189.375,451.89375,-209.29571533203125,56524.00390625,45189.375,965.5262451171875,-2374.085205078125,1241.3824462890625,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,198266.00341796875,121980.96923828125,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
54,N21038,observe,-2916.524658203125,-2916.524658203125,56510.5703125,565.105703125,-258.32733154296875,70697.328125,56510.5703125,1206.5810546875,-2970.7568359375,1553.3272705078125,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,247866.00390625,152460.080078125,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
55,N21047,observe,-3648.015869140625,-3648.015869140625,70668.5625,706.685625,-319.47137451171875,88422.765625,70668.5625,1508.003662109375,-3717.022705078125,1943.4862060546875,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,309891.6943359375,190573.1982421875,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
56,N22420,observe,-4562.6123046875,-4562.6123046875,88370.6171875,883.706171875,-395.74456787109375,110585.8125,88370.6171875,1884.8392333984375,-4650.19189453125,2431.34423828125,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,387440.35302734375,238223.03076171875,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
57,N22433,observe,-5706.44677734375,-5706.44677734375,110508.2890625,1105.082890625,-490.91229248046875,138302.984375,110508.2890625,2356.061767578125,-5817.27490234375,3041.501953125,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,484417.4501953125,297808.9951171875,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
58,N22446,observe,-7137.0615234375,-7137.0615234375,138195.21875,1381.9521875,-609.7384643554688,172968.75,138195.21875,2945.3642578125,-7277.00390625,3804.662841796875,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,605700.39453125,372327.41796875,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
59,N23208,observe,-8925.8427734375,-8925.8427734375,172814.5625,1728.145625,-758.1906127929688,216314.78125,172814.5625,3682.1708984375,-9102.34375,4758.9365234375,86380.0,86380.0,0.0,86380.0,86380.0,0.0,0.0,0.0,0.0,0.0,757346.43359375,465499.42578125,0.0,-234.20546815420948,-234.20546815420948,greedy,0.0,0.0,heuristic_recall_pool
