step,node,type,q_pred,q_pred_mean,q_pred_std,q_pred_lcb,q_pred_context,score_pred,score_pred_mean,score_pred_std,score_pred_lcb,reward_pred,reward_pred_mean,reward_pred_std,reward_pred_lcb,reward_pred_context,fc_pred,pattern_pred,return_pred,return_pred_mean,return_pred_std,return_pred_lcb,guarded_reward,guarded_reward_mean,guarded_reward_std,guarded_reward_lcb,guarded_reward_context,hard_reduction_total_pred,hard_reduction_total_pred_mean,hard_reduction_total_pred_std,hard_reduction_total_pred_lcb,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,derived_hard_reduction_hybrid_pred_mean,derived_hard_reduction_hybrid_pred_std,derived_hard_reduction_hybrid_pred_lcb,hybrid_pred,hybrid_pred_mean,hybrid_pred_std,hybrid_pred_lcb,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_mean,bounded_residual_hybrid_pred_std,bounded_residual_hybrid_pred_lcb,bounded_residual_hybrid_pred_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
11,N5317,observe,0.5173173546791077,0.5173173546791077,0.3354615271091461,0.2657212093472481,1.915967035293579,0.5173173546791077,0.5173173546791077,0.3354615271091461,0.2657212093472481,0.22477726638317108,0.22477726638317108,0.16614049673080444,0.10017189383506775,2.106572352349758,0.002247772663831711,-0.5255059003829956,-0.09266697615385056,-0.09266697615385056,0.13372114300727844,-0.1929578334093094,-0.11532101035118103,-0.11532101035118103,0.10969717055559158,-0.19759388826787472,2.178464784324169,0.014329810626804829,0.014329810626804829,0.026200760155916214,-0.005320759490132332,-0.02788621373474598,-0.0294402576982975,34251.8359375,13803.775390625,20448.05859375,33936.94140625,13549.5390625,20387.40234375,0.009193507954478264,0.018417883664369583,0.00296635739505291,0.4623006582260132,0.4623006582260132,0.5506895780563354,0.0492834746837616,1.5650912523269653,1.5650912523269653,2.7275896072387695,-0.4806009531021118,3.117384251952171,1.4660086631774902,1.4660086631774902,2.6469109058380127,-0.5191745162010193,3.0485199302434918,0.2657212093472481,4.7873027212917805,4.7873027212917805,greedy,0.2657212093472481,0.0,hard_fault_cone
12,N870,observe,0.7182589173316956,0.7182589173316956,0.4261433780193329,0.3986513838171959,3.0556314438581467,0.7182589173316956,0.7182589173316956,0.4261433780193329,0.3986513838171959,0.2644025385379791,0.2644025385379791,0.23064570128917694,0.09141826257109642,2.5660292416810986,0.0026440253853797914,-0.5176010131835938,-0.08192940801382065,-0.08192940801382065,0.1403546929359436,-0.18719542771577835,-0.12543600797653198,-0.12543600797653198,0.09996575117111206,-0.20041032135486603,1.4403491580486296,0.011564992368221283,0.011564992368221283,0.035154011100530624,-0.014800515957176685,-0.034168098121881485,-0.049392204731702805,33937.34375,13549.8447265625,20387.498046875,33863.484375,13502.2607421875,20361.22265625,0.002176345093175769,0.0035117734223604202,0.001288799219764769,0.8267142176628113,0.8267142176628113,0.4307059645652771,0.5036847442388535,1.3389724493026733,1.3389724493026733,3.6819419860839844,-1.422484040260315,2.782675668001175,1.2021175622940063,1.2021175622940063,3.5569870471954346,-1.4656227231025696,2.774461027383804,0.3986513838171959,5.185954105108976,5.185954105108976,greedy,0.3986513838171959,0.0,hard_fault_cone
13,N2330,control0,0.5925806760787964,0.5925806760787964,0.44920217990875244,0.25567904114723206,0.7794373840093614,0.5925806760787964,0.5925806760787964,0.44920217990875244,0.25567904114723206,0.22872866690158844,0.22872866690158844,0.11378519982099533,0.14338976703584194,0.4463053539395333,0.0022872866690158843,-0.5267809629440308,-0.11501631140708923,-0.11501631140708923,0.10751259326934814,-0.19565075635910034,-0.11501631140708923,-0.11501631140708923,0.10751259326934814,-0.19565075635910034,4.4655309827625755,0.013951480388641357,0.013951480388641357,0.015334473922848701,0.0024506249465048313,-0.022857418283820152,-0.019166558980941772,33867.3671875,13503.85546875,20363.51171875,34005.3125,13577.90234375,20427.408203125,-0.00407310388982296,-0.005483387503772974,-0.0031377929262816906,-0.5005441904067993,-0.5005441904067993,0.4684165120124817,-0.8518565744161606,1.508860468864441,1.508860468864441,1.609053373336792,0.3020704388618469,3.608697687983513,1.4235762357711792,1.4235762357711792,1.5523377656936646,0.2593229115009308,3.696347557902336,0.25567904114723206,5.441633146256208,5.441633146256208,greedy,0.25567904114723206,0.0,hard_fault_cone
14,N5283,observe,0.44553032517433167,0.44553032517433167,0.5197539329528809,0.05571487545967102,1.0155786134302618,0.44553032517433167,0.44553032517433167,0.5197539329528809,0.05571487545967102,0.14582566916942596,0.14582566916942596,0.29058173298835754,-0.0721106305718422,0.40571541637182235,0.0014582566916942596,-0.43735089898109436,-0.12191388756036758,-0.12191388756036758,0.10603880882263184,-0.20144299417734146,-0.2002362459897995,-0.2002362459897995,0.09446516633033752,-0.27108512073755264,-0.40125352904200556,0.006125496234744787,0.006125496234744787,0.03233800828456879,-0.018128009978681803,-0.040834080427885056,-0.059811677783727646,34001.76171875,13576.236328125,20425.525390625,33758.359375,13393.033203125,20365.328125,0.0071585215628147125,0.013494397513568401,0.002947158645838499,0.216827392578125,0.216827392578125,0.8025946021080017,-0.3851185590028763,0.6364614367485046,0.6364614367485046,3.481268882751465,-1.974490225315094,1.6462208640575409,0.6185275912284851,0.6185275912284851,3.295660972595215,-1.853218138217926,1.6472538363933564,0.05571487545967102,5.497348021715879,5.497348021715879,greedy,0.05571487545967102,0.0,hard_fault_cone
15,N868,observe,0.748504638671875,0.748504638671875,0.42773234844207764,0.4277053773403168,2.839938448369503,0.748504638671875,0.748504638671875,0.42773234844207764,0.4277053773403168,0.1871851682662964,0.1871851682662964,0.3185087740421295,-0.05169641226530075,2.090011282265186,0.0018718516826629638,-0.4289044439792633,-0.12772291898727417,-0.12772291898727417,0.10098414123058319,-0.20346102491021156,-0.19728095829486847,-0.19728095829486847,0.09848272055387497,-0.2711429987102747,0.27181943237781514,0.0022283915895968676,0.0022283915895968676,0.039820119738578796,-0.02763669821433723,-0.04490950331091881,-0.08113519847393036,33758.75,13393.35546875,20365.392578125,33751.078125,13391.220703125,20359.85546875,0.00022725589224137366,0.00015938990691211075,0.000271888158749789,0.8428530693054199,0.8428530693054199,0.5804589986801147,0.40750882029533386,0.2823013365268707,0.2823013365268707,4.262309551239014,-2.9144308269023895,1.9954088419675828,0.2377048283815384,0.2377048283815384,4.052079677581787,-2.801354929804802,2.0163673013448715,0.4277053773403168,5.925053399056196,5.925053399056196,greedy,0.4277053773403168,0.0,hard_fault_cone
16,N5738,observe,0.5747887492179871,0.5747887492179871,0.6033614277839661,0.12226767838001251,1.827454762160778,0.5747887492179871,0.5747887492179871,0.6033614277839661,0.12226767838001251,0.17715702950954437,0.17715702950954437,0.3109164535999298,-0.056030310690402985,1.6508187828958034,0.0017715702950954438,-0.431362509727478,-0.13131318986415863,-0.13131318986415863,0.10162901878356934,-0.20753495395183563,-0.2000008374452591,-0.2000008374452591,0.09482590854167938,-0.27112026885151863,1.2789660304784776,0.0045836567878723145,0.0045836567878723145,0.03798835352063179,-0.023907608352601528,-0.04148004204034805,-0.07523272931575775,33750.5234375,13390.87109375,20359.65234375,33649.1484375,13300.056640625,20349.09375,0.0030036570969969034,0.0067818183451890945,0.0005186038324609399,0.10942158102989197,0.10942158102989197,0.15019455552101135,-0.0032243356108665466,0.5042094588279724,0.5042094588279724,4.080867290496826,-2.556441009044647,3.8711224758625034,0.4698265492916107,0.4698265492916107,3.8693430423736572,-2.432180732488632,4.100627299547195,0.12226767838001251,6.047321077436209,6.047321077436209,greedy,0.12226767838001251,0.0,hard_fault_cone
17,N867,observe,0.8775922656059265,0.8775922656059265,0.4942329227924347,0.5069175735116005,4.261534005403519,0.8775922656059265,0.8775922656059265,0.4942329227924347,0.5069175735116005,0.18189384043216705,0.18189384043216705,0.33830952644348145,-0.07183830440044403,3.388733592033386,0.0018189384043216705,-0.4256629943847656,-0.13713611662387848,-0.13713611662387848,0.10063319653272629,-0.2126110140234232,-0.21347807347774506,-0.21347807347774506,0.10489373654127121,-0.29214837588369846,3.612754944562912,-0.000833660364151001,-0.000833660364151001,0.04224006459116936,-0.03251370880752802,-0.05071771517395973,-0.08958858251571655,33649.57421875,13300.4189453125,20349.154296875,33674.87890625,13318.8505859375,20356.02734375,-0.0007520061917603016,-0.0013857940211892128,-0.0003377558896318078,0.7010822296142578,0.7010822296142578,0.5643789172172546,0.27779804170131683,-0.03860831260681152,-0.03860831260681152,4.5184149742126465,-3.4274195432662964,5.0568301343917845,-0.07217653840780258,-0.07217653840780258,4.297600269317627,-3.295376740396023,5.121899666786194,0.5069175735116005,6.554238650947809,6.554238650947809,greedy,0.5069175735116005,0.0,hard_fault_cone
18,N2201,observe,0.6899661421775818,0.6899661421775818,0.7114153504371643,0.15640462934970856,2.744815511107445,0.6899661421775818,0.6899661421775818,0.7114153504371643,0.15640462934970856,0.22349481284618378,0.22349481284618378,0.33473169803619385,-0.02755396068096161,3.577394271492958,0.0022349481284618376,-0.44002920389175415,-0.12664712965488434,-0.12664712965488434,0.1043248325586319,-0.20489075407385826,-0.19205152988433838,-0.19205152988433838,0.09185769408941269,-0.2609448004513979,6.1482186233997345,0.004046285059303045,0.004046285059303045,0.04016681760549545,-0.026078828144818544,-0.04470396414399147,-0.0814419835805893,33675.4609375,13319.6123046875,20355.84765625,33718.5390625,13376.29296875,20342.248046875,-0.0012792141642421484,-0.004255428910255432,0.0006680935039184988,0.16219854354858398,0.16219854354858398,0.33397161960601807,-0.08828017115592957,0.5014762282371521,0.5014762282371521,4.325970649719238,-2.7430017590522766,5.268921847343444,0.4288405478000641,0.4288405478000641,4.093986511230469,-2.6416493356227875,5.740210433006286,0.15640462934970856,6.710643280297518,6.710643280297518,greedy,0.15640462934970856,0.0,hard_fault_cone
19,N2218,observe,0.6782596111297607,0.6782596111297607,0.8963139653205872,0.0060241371393203735,3.1423658144474027,0.6782596111297607,0.6782596111297607,0.8963139653205872,0.0060241371393203735,0.2553234398365021,0.2553234398365021,0.34548863768577576,-0.0037930384278297424,4.232183063030243,0.002553234398365021,-0.4552437365055084,-0.12078120559453964,-0.12078120559453964,0.1077265590429306,-0.2015761248767376,-0.18063956499099731,-0.18063956499099731,0.08804135769605637,-0.2466705832630396,6.366651272177696,0.008362720720469952,0.008362720720469952,0.037145666778087616,-0.01949652936309576,-0.0403379462659359,-0.06943510472774506,33718.578125,13376.310546875,20342.26953125,33786.7265625,13449.3095703125,20337.416015625,-0.002021094551309943,-0.0054573360830545425,0.000238592634559609,0.06938913464546204,0.06938913464546204,0.574432909488678,-0.36143554747104645,0.9708142876625061,0.9708142876625061,4.039654731750488,-2.05892676115036,6.886773680448531,0.8699076175689697,0.8699076175689697,3.7958059310913086,-1.9769468307495117,6.886773680448531,0.0060241371393203735,6.716667417436838,6.716667417436838,greedy,0.0060241371393203735,0.0,hard_fault_cone
20,N2212,observe,0.5857486128807068,0.5857486128807068,0.869327962398529,-0.06624735891819,2.5029313328862193,0.5857486128807068,0.5857486128807068,0.869327962398529,-0.06624735891819,0.20608015358448029,0.20608015358448029,0.3027445375919342,-0.020978249609470367,2.9695901964604854,0.0020608015358448027,-0.4475988745689392,-0.1250024288892746,-0.1250024288892746,0.10556517541408539,-0.20417631044983864,-0.18601584434509277,-0.18601584434509277,0.08572210371494293,-0.2503074221313,5.95708983913064,0.00255594402551651,0.00255594402551651,0.03637225553393364,-0.02472324762493372,-0.04587234929203987,-0.07744300365447998,33786.7890625,13449.328125,20337.458984375,33780.3671875,13446.97265625,20333.396484375,0.0001900705974549055,0.00017513653438072652,0.00019975454779341817,-0.0004550864396151155,-0.0004550864396151155,0.16662093997001648,-0.12542079141712748,0.3366720676422119,0.3366720676422119,3.904728651046753,-2.591874420642853,4.876391031146049,0.27586379647254944,0.27586379647254944,3.7040798664093018,-2.502196103334427,4.98794925391674,-0.06624735891819,6.650420058518648,6.650420058518648,greedy,-0.06624735891819,0.0,hard_fault_cone
21,N2222,observe,0.7134297490119934,0.7134297490119934,1.0786237716674805,-0.09553807973861694,3.8173962318897248,0.7134297490119934,0.7134297490119934,1.0786237716674805,-0.09553807973861694,0.2858444154262543,0.2858444154262543,0.33035603165626526,0.03807739168405533,4.889826776087284,0.0028584441542625428,-0.469708114862442,-0.11811057478189468,-0.11811057478189468,0.1140260323882103,-0.2036300990730524,-0.16517044603824615,-0.16517044603824615,0.08402012288570404,-0.22818553820252419,6.493300683796406,0.013577220030128956,0.013577220030128956,0.03456449881196022,-0.01234615407884121,-0.04041217640042305,-0.052729781717061996,33780.421875,13447.0078125,20333.416015625,33815.4453125,13479.845703125,20335.6015625,-0.0010367969516664743,-0.0024420220870524645,-0.00010748547356342897,0.36418402194976807,0.36418402194976807,0.636008083820343,-0.1128220409154892,1.5254559516906738,1.5254559516906738,3.762129306793213,-1.2961410284042358,6.955719071626663,1.3996554613113403,1.3996554613113403,3.5328474044799805,-1.249980092048645,6.955719071626663,-0.09553807973861694,6.554881978780031,6.554881978780031,greedy,-0.09553807973861694,0.0,hard_fault_cone
22,N2185,observe,0.7873029708862305,0.7873029708862305,1.1909427642822266,-0.10590410232543945,3.300104155540466,0.7873029708862305,0.7873029708862305,1.1909427642822266,-0.10590410232543945,0.34304079413414,0.34304079413414,0.30620115995407104,0.11338992416858673,4.2433281669020655,0.0034304079413414,-0.5178520679473877,-0.11985904723405838,-0.11985904723405838,0.1141735166311264,-0.20548918470740318,-0.1292993724346161,-0.1292993724346161,0.10556759685277939,-0.20847507007420063,6.355402465760708,0.017419518902897835,0.017419518902897835,0.032983217388391495,-0.007317894138395786,-0.041611045598983765,-0.02794046327471733,33815.265625,13479.8115234375,20335.455078125,33894.60546875,13546.21484375,20348.390625,-0.002346273045986891,-0.00492613110691309,-0.0006361080450005829,0.27689364552497864,0.27689364552497864,0.5650360584259033,-0.14688339829444885,1.965133786201477,1.965133786201477,3.5937464237213135,-0.7301760315895081,6.895957955121993,1.7977474927902222,1.7977474927902222,3.3721232414245605,-0.7313449382781982,6.895957955121993,-0.10590410232543945,6.448977876454592,6.448977876454592,greedy,-0.10590410232543945,0.0,hard_fault_cone
23,N2205,observe,0.8245565295219421,0.8245565295219421,1.2937963008880615,-0.145790696144104,2.355033326297998,0.8245565295219421,0.8245565295219421,1.2937963008880615,-0.145790696144104,0.33557620644569397,0.33557620644569397,0.35293322801589966,0.07087628543376923,2.5041562281548977,0.0033557620644569398,-0.5210471153259277,-0.14238305389881134,-0.14238305389881134,0.09668005257844925,-0.21489309333264828,-0.15297217667102814,-0.15297217667102814,0.09025978296995163,-0.22066701389849186,2.739629102274775,0.018964366987347603,0.018964366987347603,0.03398042917251587,-0.006520954892039299,-0.05086631700396538,-0.009091829881072044,33894.7265625,13546.24609375,20348.48046875,33933.4921875,13576.775390625,20356.716796875,-0.0011437067296355963,-0.0022537088952958584,-0.0004047637921757996,0.29710647463798523,0.29710647463798523,0.4953921437263489,-0.07443763315677643,2.089629888534546,2.089629888534546,3.7608675956726074,-0.7310208082199097,3.7991127207875253,1.9447349309921265,1.9447349309921265,3.4887490272521973,-0.6718268394470215,3.688037081062794,-0.145790696144104,6.303187180310488,6.303187180310488,greedy,-0.145790696144104,0.0,hard_fault_cone
