[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [gmean] 2026-07-21T10:22:04 out_dir=autoresearch/loop-260720-0945/model_training_round5/b15_selection/anchored_ensemble/prefix_toplist_sa/epoch_012/old1_new1
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [gmean] 2026-07-21T10:22:04 budgets=iscas99__b15_1:278
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [gmean] 2026-07-21T10:22:04 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [gmean] 2026-07-21T10:22:04 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=23 node=N1532 type=observe q_typed_residual_context=5.343945 sequence=67.509553
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=24 node=N7516 type=observe q_typed_residual_context=6.406813 sequence=73.916365
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=25 node=N496 type=control1 q_typed_residual_context=3.462353 sequence=77.378719
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=26 node=N766 type=control1 q_typed_residual_context=1.596526 sequence=78.975245
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=27 node=N1437 type=control1 q_typed_residual_context=4.468038 sequence=83.443283
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=28 node=N5234 type=observe q_typed_residual_context=6.105680 sequence=89.548963
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=29 node=N7511 type=control1 q_typed_residual_context=4.041386 sequence=93.590350
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=30 node=N7411 type=control1 q_typed_residual_context=0.918278 sequence=94.508628
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=31 node=N4635 type=control0 q_typed_residual_context=8.342511 sequence=102.851139
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=32 node=N2042 type=observe q_typed_residual_context=0.418319 sequence=103.269458
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=33 node=N583 type=control1 q_typed_residual_context=6.103185 sequence=109.372643
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=34 node=N2044 type=observe q_typed_residual_context=3.601832 sequence=112.974475
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=35 node=N2040 type=observe q_typed_residual_context=1.242816 sequence=114.217291
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=36 node=N3903 type=control0 q_typed_residual_context=0.795195 sequence=115.012486
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=37 node=N4649 type=control0 q_typed_residual_context=2.310755 sequence=117.323241
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=38 node=N3896 type=control0 q_typed_residual_context=0.937304 sequence=118.260545
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=39 node=N4656 type=control0 q_typed_residual_context=3.064167 sequence=121.324713
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=40 node=N3889 type=control0 q_typed_residual_context=0.876335 sequence=122.201048
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=41 node=N3882 type=control0 q_typed_residual_context=1.004995 sequence=123.206042
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=42 node=N3805 type=control0 q_typed_residual_context=0.990319 sequence=124.196362
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=43 node=N4663 type=control0 q_typed_residual_context=1.703420 sequence=125.899782
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=44 node=N3722 type=control0 q_typed_residual_context=1.146924 sequence=127.046705
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=45 node=N4670 type=control0 q_typed_residual_context=2.130537 sequence=129.177242
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=46 node=N7883 type=control1 q_typed_residual_context=1.996685 sequence=131.173927
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=47 node=N7884 type=control1 q_typed_residual_context=1.814685 sequence=132.988612
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=48 node=N7882 type=control1 q_typed_residual_context=2.005009 sequence=134.993621
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=49 node=N4677 type=control0 q_typed_residual_context=3.004017 sequence=137.997638
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=50 node=N7885 type=control1 q_typed_residual_context=1.537636 sequence=139.535274
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=51 node=N7886 type=control1 q_typed_residual_context=1.387583 sequence=140.922858
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=52 node=N4684 type=control0 q_typed_residual_context=2.080285 sequence=143.003142
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=53 node=N704 type=observe q_typed_residual_context=2.002106 sequence=145.005249
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=54 node=N3911 type=control0 q_typed_residual_context=0.955328 sequence=145.960577
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=55 node=N4691 type=control0 q_typed_residual_context=2.059350 sequence=148.019927
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=56 node=N4698 type=control0 q_typed_residual_context=1.812520 sequence=149.832447
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=57 node=N724 type=observe q_typed_residual_context=1.576482 sequence=151.408929
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=58 node=N4705 type=control0 q_typed_residual_context=1.812468 sequence=153.221397
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=59 node=N7888 type=control1 q_typed_residual_context=1.095633 sequence=154.317030
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=60 node=N3862 type=control0 q_typed_residual_context=1.151217 sequence=155.468246
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=61 node=N4712 type=control0 q_typed_residual_context=1.820303 sequence=157.288549
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=62 node=N4716 type=control0 q_typed_residual_context=1.737459 sequence=159.026008
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=63 node=N3855 type=control0 q_typed_residual_context=1.101032 sequence=160.127039
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=64 node=N7471 type=control0 q_typed_residual_context=1.368907 sequence=161.495946
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=65 node=N7889 type=control1 q_typed_residual_context=1.697607 sequence=163.193553
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=66 node=N713 type=observe q_typed_residual_context=2.671414 sequence=165.864967
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=67 node=N3827 type=control0 q_typed_residual_context=1.598630 sequence=167.463597
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=68 node=N3848 type=control0 q_typed_residual_context=1.872081 sequence=169.335678
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=69 node=N3820 type=control0 q_typed_residual_context=2.099681 sequence=171.435359
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=70 node=N3813 type=control0 q_typed_residual_context=2.196917 sequence=173.632275
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=71 node=N3799 type=control0 q_typed_residual_context=2.335788 sequence=175.968063
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=72 node=N3792 type=control0 q_typed_residual_context=2.390427 sequence=178.358490
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=73 node=N3785 type=control0 q_typed_residual_context=2.532983 sequence=180.891474
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=74 node=N3701 type=control0 q_typed_residual_context=2.780087 sequence=183.671561
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=75 node=N7881 type=control1 q_typed_residual_context=2.338715 sequence=186.010276
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=76 node=N7887 type=control1 q_typed_residual_context=3.436912 sequence=189.447188
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=77 node=N4585 type=control0 q_typed_residual_context=3.593441 sequence=193.040629
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=78 node=N7890 type=control1 q_typed_residual_context=2.562608 sequence=195.603237
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=79 node=N4578 type=control0 q_typed_residual_context=3.589790 sequence=199.193026
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=80 node=N4564 type=control0 q_typed_residual_context=2.992116 sequence=202.185143
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=81 node=N3897 type=control0 q_typed_residual_context=2.934230 sequence=205.119372
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=82 node=N3904 type=control0 q_typed_residual_context=3.027850 sequence=208.147223
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=83 node=N3841 type=control0 q_typed_residual_context=2.644849 sequence=210.792072
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=84 node=N4557 type=control0 q_typed_residual_context=2.471895 sequence=213.263967
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=85 node=N4606 type=control0 q_typed_residual_context=2.714677 sequence=215.978644
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=86 node=N1539 type=control0 q_typed_residual_context=2.683197 sequence=218.661841
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=87 node=N519 type=control1 q_typed_residual_context=3.292433 sequence=221.954274
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=88 node=N7722 type=control0 q_typed_residual_context=2.104632 sequence=224.058906
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=89 node=N7724 type=control0 q_typed_residual_context=2.011088 sequence=226.069994
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=90 node=N504 type=control1 q_typed_residual_context=2.558279 sequence=228.628273
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=91 node=N7891 type=control1 q_typed_residual_context=1.976722 sequence=230.604995
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=92 node=N2079 type=observe q_typed_residual_context=2.338917 sequence=232.943911
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=93 node=N722 type=observe q_typed_residual_context=3.637772 sequence=236.581683
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=94 node=N3681 type=control0 q_typed_residual_context=4.413869 sequence=240.995552
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=95 node=N7846 type=control0 q_typed_residual_context=5.420862 sequence=246.416414
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=96 node=N4520 type=control0 q_typed_residual_context=4.651711 sequence=251.068125
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=97 node=N7408 type=control0 q_typed_residual_context=3.945608 sequence=255.013733
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=98 node=N7541 type=control0 q_typed_residual_context=3.236681 sequence=258.250415
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=99 node=N7723 type=control0 q_typed_residual_context=3.247031 sequence=261.497446
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=100 node=N516 type=control1 q_typed_residual_context=5.028872 sequence=266.526318
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=101 node=N520 type=control1 q_typed_residual_context=3.878763 sequence=270.405081
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=102 node=N7725 type=control0 q_typed_residual_context=3.540349 sequence=273.945430
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=103 node=N7875 type=control1 q_typed_residual_context=4.494505 sequence=278.439935
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=104 node=N7587 type=control1 q_typed_residual_context=3.911257 sequence=282.351192
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=105 node=N555 type=control1 q_typed_residual_context=6.501232 sequence=288.852424
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=106 node=N2340 type=observe q_typed_residual_context=3.777998 sequence=292.630422
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=107 node=N556 type=control1 q_typed_residual_context=6.776441 sequence=299.406863
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=108 node=N7370 type=control1 q_typed_residual_context=3.450951 sequence=302.857814
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=109 node=N513 type=control1 q_typed_residual_context=4.430049 sequence=307.287864
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=110 node=N1533 type=control1 q_typed_residual_context=3.473695 sequence=310.761559
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=111 node=N2580 type=control1 q_typed_residual_context=3.920631 sequence=314.682190
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=112 node=N634 type=control1 q_typed_residual_context=3.379784 sequence=318.061974
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=113 node=N7588 type=control1 q_typed_residual_context=3.368916 sequence=321.430890
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=114 node=N5603 type=observe q_typed_residual_context=5.402347 sequence=326.833237
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=115 node=N694 type=observe q_typed_residual_context=2.731834 sequence=329.565072
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=116 node=N7872 type=control1 q_typed_residual_context=1.604129 sequence=331.169201
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=117 node=N3352 type=control1 q_typed_residual_context=2.292984 sequence=333.462185
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=118 node=N7421 type=control1 q_typed_residual_context=2.479635 sequence=335.941819
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=119 node=N7454 type=observe q_typed_residual_context=3.004357 sequence=338.946176
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=120 node=N7385 type=observe q_typed_residual_context=2.220265 sequence=341.166441
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=121 node=N2102 type=observe q_typed_residual_context=3.741360 sequence=344.907801
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=122 node=N1411 type=control0 q_typed_residual_context=2.585976 sequence=347.493778
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=123 node=N7871 type=control1 q_typed_residual_context=3.811221 sequence=351.304998
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=124 node=N3124 type=control1 q_typed_residual_context=1.170259 sequence=352.475257
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=125 node=N620 type=control1 q_typed_residual_context=2.770627 sequence=355.245884
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=126 node=N7852 type=control0 q_typed_residual_context=6.775336 sequence=362.021220
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=127 node=N7853 type=control0 q_typed_residual_context=3.582142 sequence=365.603362
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=128 node=N7679 type=observe q_typed_residual_context=5.703564 sequence=371.306926
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=129 node=N2157 type=observe q_typed_residual_context=2.257977 sequence=373.564903
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=130 node=N638 type=control1 q_typed_residual_context=2.351858 sequence=375.916760
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=131 node=N614 type=control1 q_typed_residual_context=3.073284 sequence=378.990045
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=132 node=N3410 type=control1 q_typed_residual_context=1.813538 sequence=380.803583
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=133 node=N7424 type=control1 q_typed_residual_context=1.684213 sequence=382.487796
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=134 node=N3180 type=control1 q_typed_residual_context=1.162818 sequence=383.650614
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=135 node=N7892 type=control1 q_typed_residual_context=0.956749 sequence=384.607364
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=136 node=N645 type=control1 q_typed_residual_context=0.727781 sequence=385.335145
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=137 node=N636 type=control1 q_typed_residual_context=5.673101 sequence=391.008246
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=138 node=N616 type=control1 q_typed_residual_context=5.889545 sequence=396.897791
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=139 node=N610 type=control1 q_typed_residual_context=5.789741 sequence=402.687531
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=140 node=N578 type=observe q_typed_residual_context=5.708979 sequence=408.396511
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=141 node=N3295 type=control1 q_typed_residual_context=3.729849 sequence=412.126359
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=142 node=N630 type=control1 q_typed_residual_context=4.990984 sequence=417.117344
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=143 node=N2106 type=observe q_typed_residual_context=5.789925 sequence=422.907269
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=144 node=N6531 type=observe q_typed_residual_context=5.754971 sequence=428.662240
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=145 node=N7401 type=observe q_typed_residual_context=5.687557 sequence=434.349798
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=146 node=N642 type=control1 q_typed_residual_context=4.731006 sequence=439.080803
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=147 node=N649 type=control1 q_typed_residual_context=4.050177 sequence=443.130980
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=148 node=N3525 type=control1 q_typed_residual_context=3.115204 sequence=446.246184
[b15-anchor/prefix_toplist_sa/epoch_012/old1_new1] [plan iscas99__b15_1] [plan] step=149 node=N5738 type=observe q_typed_residual_context=2.524974 sequence=448.771158
