[b15-r6-local/a0.25/d24] [gmean] 2026-07-21T10:38:25 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p25_decay_24
[b15-r6-local/a0.25/d24] [gmean] 2026-07-21T10:38:25 budgets=iscas99__b15_1:278
[b15-r6-local/a0.25/d24] [gmean] 2026-07-21T10:38:25 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r6-local/a0.25/d24] [gmean] 2026-07-21T10:38:25 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=33 node=N2044 type=observe q_typed_residual_context=6.253735 sequence=126.294033
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=34 node=N1532 type=observe q_typed_residual_context=4.626492 sequence=130.920526
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=35 node=N2042 type=observe q_typed_residual_context=4.718837 sequence=135.639363
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=36 node=N7413 type=control1 q_typed_residual_context=5.725528 sequence=141.364891
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=37 node=N4649 type=control0 q_typed_residual_context=8.314217 sequence=149.679108
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=38 node=N7891 type=control1 q_typed_residual_context=6.005284 sequence=155.684392
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=39 node=N7511 type=control1 q_typed_residual_context=3.038678 sequence=158.723070
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=40 node=N7881 type=control1 q_typed_residual_context=4.540487 sequence=163.263557
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=41 node=N7882 type=control1 q_typed_residual_context=3.541588 sequence=166.805146
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=42 node=N7883 type=control1 q_typed_residual_context=5.059936 sequence=171.865081
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=43 node=N3805 type=control0 q_typed_residual_context=0.748557 sequence=172.613639
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=44 node=N7884 type=control1 q_typed_residual_context=3.005832 sequence=175.619470
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=45 node=N4656 type=control0 q_typed_residual_context=5.023626 sequence=180.643097
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=46 node=N7885 type=control1 q_typed_residual_context=0.976606 sequence=181.619703
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=47 node=N3701 type=control0 q_typed_residual_context=0.895919 sequence=182.515622
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=48 node=N7886 type=control1 q_typed_residual_context=1.041369 sequence=183.556991
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=49 node=N7887 type=control1 q_typed_residual_context=0.999178 sequence=184.556170
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=50 node=N3903 type=control0 q_typed_residual_context=0.922048 sequence=185.478218
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=51 node=N4663 type=control0 q_typed_residual_context=1.276191 sequence=186.754409
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=52 node=N704 type=observe q_typed_residual_context=1.633467 sequence=188.387876
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=53 node=N724 type=observe q_typed_residual_context=1.854796 sequence=190.242672
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=54 node=N713 type=observe q_typed_residual_context=2.224139 sequence=192.466811
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=55 node=N4677 type=control0 q_typed_residual_context=1.401497 sequence=193.868308
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=56 node=N4670 type=control0 q_typed_residual_context=1.045487 sequence=194.913795
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=57 node=N3896 type=control0 q_typed_residual_context=0.957762 sequence=195.871557
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=58 node=N4691 type=control0 q_typed_residual_context=1.077749 sequence=196.949306
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=59 node=N4684 type=control0 q_typed_residual_context=1.070724 sequence=198.020030
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=60 node=N3889 type=control0 q_typed_residual_context=1.076884 sequence=199.096914
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=61 node=N3882 type=control0 q_typed_residual_context=1.098329 sequence=200.195243
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=62 node=N3911 type=control0 q_typed_residual_context=1.070595 sequence=201.265838
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=63 node=N4606 type=control0 q_typed_residual_context=1.241143 sequence=202.506981
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=64 node=N4585 type=control0 q_typed_residual_context=1.100609 sequence=203.607590
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=65 node=N4564 type=control0 q_typed_residual_context=1.237990 sequence=204.845580
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=66 node=N4578 type=control0 q_typed_residual_context=1.316969 sequence=206.162549
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=67 node=N7471 type=control0 q_typed_residual_context=1.557777 sequence=207.720326
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=68 node=N4557 type=control0 q_typed_residual_context=1.365909 sequence=209.086235
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=69 node=N4705 type=control0 q_typed_residual_context=1.581682 sequence=210.667916
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=70 node=N4712 type=control0 q_typed_residual_context=1.607786 sequence=212.275703
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=71 node=N4698 type=control0 q_typed_residual_context=1.646925 sequence=213.922627
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=72 node=N722 type=observe q_typed_residual_context=3.276298 sequence=217.198925
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=73 node=N4716 type=control0 q_typed_residual_context=4.670163 sequence=221.869088
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=74 node=N1539 type=control0 q_typed_residual_context=3.388440 sequence=225.257528
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=75 node=N7724 type=control0 q_typed_residual_context=2.373145 sequence=227.630673
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=76 node=N7854 type=control0 q_typed_residual_context=3.409474 sequence=231.040147
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=77 node=N519 type=control1 q_typed_residual_context=3.244271 sequence=234.284418
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=78 node=N7370 type=control1 q_typed_residual_context=3.067576 sequence=237.351994
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=79 node=N513 type=control1 q_typed_residual_context=2.398271 sequence=239.750265
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=80 node=N3722 type=control0 q_typed_residual_context=2.094893 sequence=241.845158
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=81 node=N2083 type=observe q_typed_residual_context=1.976486 sequence=243.821644
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=82 node=N504 type=control1 q_typed_residual_context=3.882207 sequence=247.703851
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=83 node=N3827 type=control0 q_typed_residual_context=2.591502 sequence=250.295353
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=84 node=N3897 type=control0 q_typed_residual_context=2.299864 sequence=252.595217
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=85 node=N7890 type=control1 q_typed_residual_context=2.011563 sequence=254.606780
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=86 node=N7888 type=control1 q_typed_residual_context=1.690596 sequence=256.297376
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=87 node=N7722 type=control0 q_typed_residual_context=1.521936 sequence=257.819313
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=88 node=N516 type=control1 q_typed_residual_context=2.327567 sequence=260.146879
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=89 node=N7889 type=control1 q_typed_residual_context=1.530801 sequence=261.677680
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=90 node=N3904 type=control0 q_typed_residual_context=1.374633 sequence=263.052313
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=91 node=N1533 type=control1 q_typed_residual_context=0.869961 sequence=263.922274
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=92 node=N3862 type=control0 q_typed_residual_context=2.651520 sequence=266.573794
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=93 node=N3855 type=control0 q_typed_residual_context=4.092710 sequence=270.666504
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=94 node=N3848 type=control0 q_typed_residual_context=3.326505 sequence=273.993009
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=95 node=N3841 type=control0 q_typed_residual_context=4.155105 sequence=278.148114
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=96 node=N7723 type=control0 q_typed_residual_context=6.442434 sequence=284.590548
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=97 node=N7872 type=control1 q_typed_residual_context=3.111898 sequence=287.702446
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=98 node=N3820 type=control0 q_typed_residual_context=6.638199 sequence=294.340645
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=99 node=N7846 type=control0 q_typed_residual_context=5.757193 sequence=300.097838
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=100 node=N7408 type=control0 q_typed_residual_context=5.541148 sequence=305.638986
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=101 node=N7541 type=control0 q_typed_residual_context=5.949982 sequence=311.588969
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=102 node=N7725 type=control0 q_typed_residual_context=6.864261 sequence=318.453229
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=103 node=N3813 type=control0 q_typed_residual_context=7.421127 sequence=325.874356
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=104 node=N7590 type=control1 q_typed_residual_context=6.459183 sequence=332.333539
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=105 node=N555 type=control1 q_typed_residual_context=6.865113 sequence=339.198652
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=106 node=N3799 type=control0 q_typed_residual_context=5.654215 sequence=344.852867
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=107 node=N7820 type=control0 q_typed_residual_context=6.649113 sequence=351.501980
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=108 node=N3792 type=control0 q_typed_residual_context=4.663581 sequence=356.165561
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=109 node=N3785 type=control0 q_typed_residual_context=4.736895 sequence=360.902456
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=110 node=N7543 type=control0 q_typed_residual_context=4.266081 sequence=365.168536
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=111 node=N4520 type=control0 q_typed_residual_context=2.668529 sequence=367.837065
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=112 node=N1411 type=control0 q_typed_residual_context=2.503689 sequence=370.340754
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=113 node=N3681 type=control0 q_typed_residual_context=2.527168 sequence=372.867922
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=114 node=N634 type=control1 q_typed_residual_context=2.155257 sequence=375.023179
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=115 node=N556 type=control1 q_typed_residual_context=2.071711 sequence=377.094890
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=116 node=N7870 type=control1 q_typed_residual_context=2.422497 sequence=379.517387
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=117 node=N3180 type=control1 q_typed_residual_context=2.988699 sequence=382.506086
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=118 node=N520 type=control1 q_typed_residual_context=4.566313 sequence=387.072400
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=119 node=N3410 type=control1 q_typed_residual_context=6.073626 sequence=393.146026
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=120 node=N638 type=control1 q_typed_residual_context=6.171467 sequence=399.317493
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=121 node=N578 type=observe q_typed_residual_context=6.028222 sequence=405.345715
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=122 node=N620 type=control1 q_typed_residual_context=4.335351 sequence=409.681066
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=123 node=N614 type=control1 q_typed_residual_context=6.017803 sequence=415.698869
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=124 node=N7424 type=control1 q_typed_residual_context=6.216116 sequence=421.914985
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=125 node=N610 type=control1 q_typed_residual_context=2.878527 sequence=424.793511
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=126 node=N7877 type=control1 q_typed_residual_context=3.996645 sequence=428.790156
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=127 node=N5876 type=observe q_typed_residual_context=1.359776 sequence=430.149932
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=128 node=N694 type=observe q_typed_residual_context=3.775995 sequence=433.925928
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=129 node=N645 type=control1 q_typed_residual_context=3.013336 sequence=436.939263
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=130 node=N7401 type=observe q_typed_residual_context=1.879818 sequence=438.819082
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=131 node=N7588 type=control1 q_typed_residual_context=7.353180 sequence=446.172262
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=132 node=N616 type=control1 q_typed_residual_context=2.682123 sequence=448.854385
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=133 node=N636 type=control1 q_typed_residual_context=6.582975 sequence=455.437359
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=134 node=N2102 type=observe q_typed_residual_context=4.515600 sequence=459.952960
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=135 node=N7454 type=observe q_typed_residual_context=6.646795 sequence=466.599755
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=136 node=N7679 type=observe q_typed_residual_context=3.395651 sequence=469.995405
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=137 node=N7892 type=control1 q_typed_residual_context=4.144289 sequence=474.139695
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=138 node=N3295 type=control1 q_typed_residual_context=2.933681 sequence=477.073376
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=139 node=N5603 type=observe q_typed_residual_context=2.402580 sequence=479.475956
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=140 node=N2157 type=observe q_typed_residual_context=4.538341 sequence=484.014297
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=141 node=N7879 type=control1 q_typed_residual_context=4.369939 sequence=488.384236
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=142 node=N2106 type=observe q_typed_residual_context=4.637881 sequence=493.022116
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=143 node=N630 type=control1 q_typed_residual_context=4.227739 sequence=497.249856
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=144 node=N642 type=control1 q_typed_residual_context=2.357527 sequence=499.607383
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=145 node=N7421 type=control1 q_typed_residual_context=6.316570 sequence=505.923953
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=146 node=N6533 type=observe q_typed_residual_context=0.587015 sequence=506.510967
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=147 node=N7385 type=observe q_typed_residual_context=1.697441 sequence=508.208408
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=148 node=N771 type=observe q_typed_residual_context=0.841845 sequence=509.050254
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=149 node=N712 type=observe q_typed_residual_context=1.151825 sequence=510.202079
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=150 node=N5356 type=observe q_typed_residual_context=0.882647 sequence=511.084726
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=151 node=N6534 type=observe q_typed_residual_context=1.309008 sequence=512.393734
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=152 node=N2072 type=observe q_typed_residual_context=0.840312 sequence=513.234047
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=153 node=N2149 type=observe q_typed_residual_context=1.727331 sequence=514.961378
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=154 node=N7402 type=observe q_typed_residual_context=1.820110 sequence=516.781488
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=155 node=N5740 type=observe q_typed_residual_context=1.687613 sequence=518.469101
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=156 node=N714 type=observe q_typed_residual_context=2.420489 sequence=520.889590
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=157 node=N649 type=control1 q_typed_residual_context=2.324058 sequence=523.213648
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=158 node=N1607 type=control1 q_typed_residual_context=3.754392 sequence=526.968039
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=159 node=N647 type=control1 q_typed_residual_context=5.708023 sequence=532.676062
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=160 node=N5473 type=observe q_typed_residual_context=5.587595 sequence=538.263657
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=161 node=N715 type=observe q_typed_residual_context=3.993474 sequence=542.257131
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=162 node=N1586 type=control1 q_typed_residual_context=2.967437 sequence=545.224569
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=163 node=N3525 type=control1 q_typed_residual_context=3.712618 sequence=548.937187
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=164 node=N7614 type=observe q_typed_residual_context=2.820449 sequence=551.757635
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=165 node=N5878 type=observe q_typed_residual_context=0.655535 sequence=552.413170
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=166 node=N7627 type=observe q_typed_residual_context=2.344331 sequence=554.757502
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=167 node=N7436 type=observe q_typed_residual_context=2.420825 sequence=557.178327
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=168 node=N723 type=observe q_typed_residual_context=2.499020 sequence=559.677347
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=169 node=N703 type=observe q_typed_residual_context=3.914066 sequence=563.591413
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=170 node=N5874 type=observe q_typed_residual_context=5.297100 sequence=568.888514
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=171 node=N3467 type=control1 q_typed_residual_context=1.615840 sequence=570.504353
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=172 node=N2652 type=control1 q_typed_residual_context=1.594565 sequence=572.098918
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=173 node=N2721 type=control1 q_typed_residual_context=1.577317 sequence=573.676235
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=174 node=N2894 type=control1 q_typed_residual_context=1.348322 sequence=575.024557
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=175 node=N2952 type=control1 q_typed_residual_context=1.328212 sequence=576.352769
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=176 node=N7442 type=control0 q_typed_residual_context=1.567004 sequence=577.919773
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=177 node=N2779 type=control1 q_typed_residual_context=1.841036 sequence=579.760809
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=178 node=N758 type=observe q_typed_residual_context=1.428641 sequence=581.189450
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=179 node=N725 type=observe q_typed_residual_context=1.562467 sequence=582.751916
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=180 node=N679 type=observe q_typed_residual_context=4.496083 sequence=587.247999
[b15-r6-local/a0.25/d24] [plan iscas99__b15_1] [plan] step=181 node=N5456 type=observe q_typed_residual_context=1.943069 sequence=589.191068
