[b15-r6-local/a0.40/d16] [gmean] 2026-07-21T10:41:37 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_local/alpha_0p40_decay_16
[b15-r6-local/a0.40/d16] [gmean] 2026-07-21T10:41:37 budgets=iscas99__b15_1:278
[b15-r6-local/a0.40/d16] [gmean] 2026-07-21T10:41:37 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r6-local/a0.40/d16] [gmean] 2026-07-21T10:41:37 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=18 node=N3605 type=observe q_typed_residual_context=7.337675 sequence=64.822384
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=19 node=N580 type=control1 q_typed_residual_context=6.739526 sequence=71.561910
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=20 node=N564 type=control1 q_typed_residual_context=7.231595 sequence=78.793505
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=21 node=N2101 type=observe q_typed_residual_context=6.779165 sequence=85.572669
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=22 node=N496 type=control1 q_typed_residual_context=7.319087 sequence=92.891756
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=23 node=N5203 type=control1 q_typed_residual_context=3.418365 sequence=96.310122
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=24 node=N1437 type=control1 q_typed_residual_context=3.917390 sequence=100.227512
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=25 node=N5723 type=control0 q_typed_residual_context=3.013843 sequence=103.241355
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=26 node=N582 type=control1 q_typed_residual_context=6.791186 sequence=110.032541
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=27 node=N7516 type=observe q_typed_residual_context=6.468765 sequence=116.501305
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=28 node=N766 type=control1 q_typed_residual_context=7.956594 sequence=124.457899
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=29 node=N7511 type=control1 q_typed_residual_context=2.823313 sequence=127.281212
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=30 node=N4635 type=control0 q_typed_residual_context=6.280032 sequence=133.561243
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=31 node=N2040 type=observe q_typed_residual_context=4.301174 sequence=137.862417
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=32 node=N583 type=control1 q_typed_residual_context=6.029518 sequence=143.891935
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=33 node=N2044 type=observe q_typed_residual_context=5.442107 sequence=149.334043
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=34 node=N2083 type=observe q_typed_residual_context=4.771226 sequence=154.105269
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=35 node=N2042 type=observe q_typed_residual_context=5.391446 sequence=159.496715
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=36 node=N4649 type=control0 q_typed_residual_context=6.841973 sequence=166.338688
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=37 node=N7411 type=control1 q_typed_residual_context=5.638108 sequence=171.976796
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=38 node=N3742 type=control0 q_typed_residual_context=0.784092 sequence=172.760888
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=39 node=N2314 type=control1 q_typed_residual_context=2.279257 sequence=175.040145
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=40 node=N7891 type=control1 q_typed_residual_context=0.861495 sequence=175.901640
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=41 node=N3903 type=control0 q_typed_residual_context=1.071151 sequence=176.972791
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=42 node=N4656 type=control0 q_typed_residual_context=2.743796 sequence=179.716587
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=43 node=N3896 type=control0 q_typed_residual_context=0.900068 sequence=180.616655
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=44 node=N4663 type=control0 q_typed_residual_context=3.872986 sequence=184.489641
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=45 node=N704 type=observe q_typed_residual_context=3.426555 sequence=187.916195
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=46 node=N4670 type=control0 q_typed_residual_context=6.362373 sequence=194.278568
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=47 node=N724 type=observe q_typed_residual_context=2.929087 sequence=197.207655
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=48 node=N3889 type=control0 q_typed_residual_context=0.829910 sequence=198.037565
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=49 node=N3882 type=control0 q_typed_residual_context=0.850744 sequence=198.888309
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=50 node=N4677 type=control0 q_typed_residual_context=5.288760 sequence=204.177070
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=51 node=N2153 type=observe q_typed_residual_context=5.084120 sequence=209.261189
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=52 node=N3805 type=control0 q_typed_residual_context=0.837841 sequence=210.099030
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=53 node=N4684 type=control0 q_typed_residual_context=5.484984 sequence=215.584014
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=54 node=N4691 type=control0 q_typed_residual_context=4.025388 sequence=219.609402
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=55 node=N3701 type=control0 q_typed_residual_context=0.885321 sequence=220.494723
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=56 node=N2106 type=observe q_typed_residual_context=1.101721 sequence=221.596444
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=57 node=N4698 type=control0 q_typed_residual_context=3.163448 sequence=224.759892
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=58 node=N3911 type=control0 q_typed_residual_context=0.964815 sequence=225.724707
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=59 node=N4705 type=control0 q_typed_residual_context=2.855626 sequence=228.580334
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=60 node=N578 type=observe q_typed_residual_context=2.506498 sequence=231.086831
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=61 node=N4712 type=control0 q_typed_residual_context=4.318092 sequence=235.404924
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=62 node=N3862 type=control0 q_typed_residual_context=1.964776 sequence=237.369699
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=63 node=N4716 type=control0 q_typed_residual_context=4.805950 sequence=242.175650
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=64 node=N7471 type=control0 q_typed_residual_context=3.778235 sequence=245.953885
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=65 node=N3855 type=control0 q_typed_residual_context=2.343010 sequence=248.296895
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=66 node=N3848 type=control0 q_typed_residual_context=2.318492 sequence=250.615387
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=67 node=N3827 type=control0 q_typed_residual_context=1.905461 sequence=252.520847
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=68 node=N3820 type=control0 q_typed_residual_context=1.862136 sequence=254.382984
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=69 node=N8048 type=control0 q_typed_residual_context=1.782293 sequence=256.165276
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=70 node=N3799 type=control0 q_typed_residual_context=1.927503 sequence=258.092779
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=71 node=N3813 type=control0 q_typed_residual_context=1.699552 sequence=259.792331
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=72 node=N7923 type=control0 q_typed_residual_context=1.775630 sequence=261.567961
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=73 node=N4606 type=control0 q_typed_residual_context=1.855655 sequence=263.423616
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=74 node=N7854 type=control0 q_typed_residual_context=6.393578 sequence=269.817194
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=75 node=N7724 type=control0 q_typed_residual_context=1.970767 sequence=271.787961
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=76 node=N3897 type=control0 q_typed_residual_context=2.343237 sequence=274.131198
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=77 node=N3722 type=control0 q_typed_residual_context=2.136538 sequence=276.267736
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=78 node=N3904 type=control0 q_typed_residual_context=2.066776 sequence=278.334512
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=79 node=N3792 type=control0 q_typed_residual_context=1.915531 sequence=280.250043
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=80 node=N7722 type=control0 q_typed_residual_context=1.529838 sequence=281.779881
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=81 node=N3681 type=control0 q_typed_residual_context=3.540812 sequence=285.320693
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=82 node=N7721 type=control0 q_typed_residual_context=5.568618 sequence=290.889311
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=83 node=N3840 type=control0 q_typed_residual_context=3.985696 sequence=294.875007
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=84 node=N3785 type=control0 q_typed_residual_context=3.360402 sequence=298.235409
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=85 node=N4520 type=control0 q_typed_residual_context=2.691022 sequence=300.926431
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=86 node=N4585 type=control0 q_typed_residual_context=2.490753 sequence=303.417184
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=87 node=N7723 type=control0 q_typed_residual_context=2.442113 sequence=305.859297
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=88 node=N519 type=control1 q_typed_residual_context=4.319672 sequence=310.178969
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=89 node=N7725 type=control0 q_typed_residual_context=1.862746 sequence=312.041715
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=90 node=N7370 type=control1 q_typed_residual_context=3.519023 sequence=315.560737
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=91 node=N513 type=control1 q_typed_residual_context=4.358705 sequence=319.919442
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=92 node=N504 type=control1 q_typed_residual_context=3.859127 sequence=323.778569
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=93 node=N4557 type=control0 q_typed_residual_context=1.754736 sequence=325.533304
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=94 node=N4564 type=control0 q_typed_residual_context=2.103801 sequence=327.637106
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=95 node=N4578 type=control0 q_typed_residual_context=2.344823 sequence=329.981929
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=96 node=N5867 type=observe q_typed_residual_context=2.983622 sequence=332.965551
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=97 node=N2580 type=control1 q_typed_residual_context=1.863867 sequence=334.829418
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=98 node=N7627 type=observe q_typed_residual_context=3.075564 sequence=337.904982
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=99 node=N520 type=control1 q_typed_residual_context=3.125391 sequence=341.030373
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=100 node=N5874 type=observe q_typed_residual_context=1.470117 sequence=342.500490
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=101 node=N694 type=observe q_typed_residual_context=2.001037 sequence=344.501527
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=102 node=N7401 type=observe q_typed_residual_context=1.938519 sequence=346.440047
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=103 node=N516 type=control1 q_typed_residual_context=2.917843 sequence=349.357890
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=104 node=N2102 type=observe q_typed_residual_context=2.638239 sequence=351.996129
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=105 node=N7587 type=control1 q_typed_residual_context=2.057742 sequence=354.053871
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=106 node=N1533 type=control1 q_typed_residual_context=2.161523 sequence=356.215394
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=107 node=N7679 type=observe q_typed_residual_context=5.007685 sequence=361.223079
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=108 node=N5603 type=observe q_typed_residual_context=1.329110 sequence=362.552188
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=109 node=N7735 type=control0 q_typed_residual_context=0.915127 sequence=363.467315
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=110 node=N7846 type=control0 q_typed_residual_context=5.466786 sequence=368.934101
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=111 node=N555 type=control1 q_typed_residual_context=3.861060 sequence=372.795161
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=112 node=N556 type=control1 q_typed_residual_context=4.504394 sequence=377.299555
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=113 node=N7408 type=control0 q_typed_residual_context=2.433845 sequence=379.733400
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=114 node=N7733 type=control0 q_typed_residual_context=2.158573 sequence=381.891973
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=115 node=N7541 type=control0 q_typed_residual_context=3.219173 sequence=385.111146
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=116 node=N7847 type=control0 q_typed_residual_context=6.738002 sequence=391.849148
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=117 node=N7852 type=control0 q_typed_residual_context=5.316775 sequence=397.165923
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=118 node=N7853 type=control0 q_typed_residual_context=4.406356 sequence=401.572279
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=119 node=N8003 type=control0 q_typed_residual_context=2.256216 sequence=403.828495
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=120 node=N8005 type=control0 q_typed_residual_context=2.530700 sequence=406.359195
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=121 node=N7734 type=control0 q_typed_residual_context=1.769167 sequence=408.128362
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=122 node=N7421 type=control1 q_typed_residual_context=1.647479 sequence=409.775841
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=123 node=N614 type=control1 q_typed_residual_context=2.578112 sequence=412.353953
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=124 node=N634 type=control1 q_typed_residual_context=2.474742 sequence=414.828695
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=125 node=N3180 type=control1 q_typed_residual_context=2.201661 sequence=417.030356
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=126 node=N2157 type=observe q_typed_residual_context=1.882238 sequence=418.912593
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=127 node=N6533 type=observe q_typed_residual_context=1.935190 sequence=420.847783
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=128 node=N722 type=observe q_typed_residual_context=3.593463 sequence=424.441246
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=129 node=N7402 type=observe q_typed_residual_context=2.292397 sequence=426.733643
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=130 node=N712 type=observe q_typed_residual_context=2.475041 sequence=429.208685
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=131 node=N7454 type=observe q_typed_residual_context=1.240999 sequence=430.449684
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=132 node=N5356 type=observe q_typed_residual_context=2.318303 sequence=432.767987
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=133 node=N2149 type=observe q_typed_residual_context=2.585989 sequence=435.353976
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=134 node=N7385 type=observe q_typed_residual_context=2.025485 sequence=437.379461
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=135 node=N610 type=control1 q_typed_residual_context=2.238694 sequence=439.618155
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=136 node=N6534 type=observe q_typed_residual_context=1.596139 sequence=441.214294
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=137 node=N5740 type=observe q_typed_residual_context=2.275304 sequence=443.489597
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=138 node=N714 type=observe q_typed_residual_context=3.658805 sequence=447.148402
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=139 node=N620 type=control1 q_typed_residual_context=2.512649 sequence=449.661051
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=140 node=N5473 type=observe q_typed_residual_context=2.213658 sequence=451.874709
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=141 node=N7820 type=control0 q_typed_residual_context=1.387605 sequence=453.262314
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=142 node=N3410 type=control1 q_typed_residual_context=1.251900 sequence=454.514213
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=143 node=N7614 type=observe q_typed_residual_context=1.225730 sequence=455.739943
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=144 node=N715 type=observe q_typed_residual_context=3.109348 sequence=458.849291
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=145 node=N638 type=control1 q_typed_residual_context=1.981908 sequence=460.831199
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=146 node=N7732 type=control0 q_typed_residual_context=3.204650 sequence=464.035850
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=147 node=N7726 type=control0 q_typed_residual_context=3.506669 sequence=467.542518
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=148 node=N7424 type=control1 q_typed_residual_context=4.694832 sequence=472.237350
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=149 node=N3237 type=control1 q_typed_residual_context=4.652981 sequence=476.890331
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=150 node=N645 type=control1 q_typed_residual_context=2.268475 sequence=479.158806
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=151 node=N616 type=control1 q_typed_residual_context=3.655850 sequence=482.814656
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=152 node=N636 type=control1 q_typed_residual_context=3.430678 sequence=486.245334
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=153 node=N7731 type=control0 q_typed_residual_context=3.738542 sequence=489.983875
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=154 node=N3295 type=control1 q_typed_residual_context=4.229552 sequence=494.213427
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=155 node=N7436 type=observe q_typed_residual_context=2.736935 sequence=496.950363
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=156 node=N5878 type=observe q_typed_residual_context=2.154751 sequence=499.105114
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=157 node=N723 type=observe q_typed_residual_context=2.071812 sequence=501.176926
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=158 node=N703 type=observe q_typed_residual_context=2.753928 sequence=503.930854
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=159 node=N3467 type=control1 q_typed_residual_context=6.342351 sequence=510.273205
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=160 node=N7730 type=control0 q_typed_residual_context=5.843308 sequence=516.116513
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=161 node=N642 type=control1 q_typed_residual_context=4.503690 sequence=520.620203
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=162 node=N630 type=control1 q_typed_residual_context=6.512950 sequence=527.133153
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=163 node=N649 type=control1 q_typed_residual_context=5.167191 sequence=532.300344
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=164 node=N3525 type=control1 q_typed_residual_context=5.658656 sequence=537.959000
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=165 node=N7729 type=control0 q_typed_residual_context=3.811672 sequence=541.770672
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=166 node=N1607 type=control1 q_typed_residual_context=5.911067 sequence=547.681738
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=167 node=N647 type=control1 q_typed_residual_context=6.284487 sequence=553.966225
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=168 node=N7728 type=control0 q_typed_residual_context=5.039005 sequence=559.005230
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=169 node=N1586 type=control1 q_typed_residual_context=5.479752 sequence=564.484982
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=170 node=N7727 type=control0 q_typed_residual_context=5.132925 sequence=569.617906
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=171 node=N1411 type=control0 q_typed_residual_context=2.116741 sequence=571.734648
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=172 node=N2652 type=control1 q_typed_residual_context=3.759071 sequence=575.493719
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=173 node=N608 type=control1 q_typed_residual_context=2.345848 sequence=577.839567
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=174 node=N2721 type=control1 q_typed_residual_context=3.399031 sequence=581.238599
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=175 node=N2894 type=control1 q_typed_residual_context=2.900578 sequence=584.139177
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=176 node=N2952 type=control1 q_typed_residual_context=3.312719 sequence=587.451896
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=177 node=N2779 type=control1 q_typed_residual_context=2.828376 sequence=590.280271
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=178 node=N8044 type=control0 q_typed_residual_context=2.631691 sequence=592.911962
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=179 node=N8040 type=control0 q_typed_residual_context=1.504856 sequence=594.416818
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=180 node=N1987 type=observe q_typed_residual_context=0.709574 sequence=595.126392
[b15-r6-local/a0.40/d16] [plan iscas99__b15_1] [plan] step=181 node=N2072 type=observe q_typed_residual_context=0.669701 sequence=595.796093
