[b15-long-decay/d0/a0.10] [gmean] 2026-07-21T14:41:00 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_0/alpha_0p10
[b15-long-decay/d0/a0.10] [gmean] 2026-07-21T14:41:00 budgets=iscas99__b15_1:278
[b15-long-decay/d0/a0.10] [gmean] 2026-07-21T14:41:00 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-long-decay/d0/a0.10] [gmean] 2026-07-21T14:41:00 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=15 node=N737 type=control1 q_typed_reliable_context=3.600376 sequence=28.079092
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=16 node=N3722 type=control0 q_typed_reliable_context=0.964628 sequence=29.043720
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=17 node=N496 type=control1 q_typed_reliable_context=1.745042 sequence=30.788762
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=18 node=N5723 type=control0 q_typed_reliable_context=1.392575 sequence=32.181338
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=19 node=N5203 type=control1 q_typed_reliable_context=1.998558 sequence=34.179895
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=20 node=N2153 type=observe q_typed_reliable_context=2.156696 sequence=36.336592
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=21 node=N1853 type=observe q_typed_reliable_context=2.699753 sequence=39.036345
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=22 node=N2101 type=observe q_typed_reliable_context=2.323690 sequence=41.360035
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=23 node=N1860 type=observe q_typed_reliable_context=2.000933 sequence=43.360968
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=24 node=N1372 type=observe q_typed_reliable_context=1.888117 sequence=45.249085
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=25 node=N582 type=control1 q_typed_reliable_context=1.731655 sequence=46.980740
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=26 node=N1532 type=observe q_typed_reliable_context=1.879972 sequence=48.860712
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=27 node=N766 type=control1 q_typed_reliable_context=0.828697 sequence=49.689409
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=28 node=N7516 type=observe q_typed_reliable_context=0.860505 sequence=50.549914
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=29 node=N4684 type=control0 q_typed_reliable_context=2.986839 sequence=53.536753
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=30 node=N1437 type=control1 q_typed_reliable_context=0.324663 sequence=53.861416
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=31 node=N583 type=control1 q_typed_reliable_context=1.472114 sequence=55.333530
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=32 node=N4677 type=control0 q_typed_reliable_context=2.806337 sequence=58.139867
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=33 node=N7411 type=control1 q_typed_reliable_context=0.746178 sequence=58.886045
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=34 node=N7413 type=control1 q_typed_reliable_context=0.978282 sequence=59.864328
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=35 node=N4670 type=control0 q_typed_reliable_context=1.831360 sequence=61.695687
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=36 node=N4656 type=control0 q_typed_reliable_context=2.134401 sequence=63.830089
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=37 node=N4649 type=control0 q_typed_reliable_context=1.615069 sequence=65.445158
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=38 node=N7881 type=control1 q_typed_reliable_context=0.712282 sequence=66.157440
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=39 node=N7882 type=control1 q_typed_reliable_context=0.829881 sequence=66.987321
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=40 node=N7883 type=control1 q_typed_reliable_context=0.600772 sequence=67.588093
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=41 node=N7884 type=control1 q_typed_reliable_context=0.496965 sequence=68.085058
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=42 node=N704 type=observe q_typed_reliable_context=1.458814 sequence=69.543872
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=43 node=N6537 type=observe q_typed_reliable_context=3.684615 sequence=73.228487
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=44 node=N4691 type=control0 q_typed_reliable_context=5.737793 sequence=78.966280
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=45 node=N724 type=observe q_typed_reliable_context=3.062804 sequence=82.029085
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=46 node=N4663 type=control0 q_typed_reliable_context=1.937052 sequence=83.966136
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=47 node=N4698 type=control0 q_typed_reliable_context=1.140052 sequence=85.106188
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=48 node=N8470 type=observe q_typed_reliable_context=1.537464 sequence=86.643653
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=49 node=N4635 type=control0 q_typed_reliable_context=1.296360 sequence=87.940013
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=50 node=N4705 type=control0 q_typed_reliable_context=1.395258 sequence=89.335271
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=51 node=N3701 type=control0 q_typed_reliable_context=0.944366 sequence=90.279637
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=52 node=N3911 type=control0 q_typed_reliable_context=0.944274 sequence=91.223911
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=53 node=N3904 type=control0 q_typed_reliable_context=0.943418 sequence=92.167329
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=54 node=N3897 type=control0 q_typed_reliable_context=0.918552 sequence=93.085881
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=55 node=N3862 type=control0 q_typed_reliable_context=0.944985 sequence=94.030866
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=56 node=N3855 type=control0 q_typed_reliable_context=0.953663 sequence=94.984529
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=57 node=N3813 type=control0 q_typed_reliable_context=0.957736 sequence=95.942265
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=58 node=N3889 type=control0 q_typed_reliable_context=0.978673 sequence=96.920938
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=59 node=N2083 type=observe q_typed_reliable_context=0.942348 sequence=97.863286
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=60 node=N4606 type=control0 q_typed_reliable_context=1.134931 sequence=98.998217
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=61 node=N5603 type=control0 q_typed_reliable_context=1.007050 sequence=100.005268
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=62 node=N7506 type=observe q_typed_reliable_context=1.846127 sequence=101.851395
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=63 node=N3882 type=control0 q_typed_reliable_context=0.924914 sequence=102.776309
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=64 node=N4716 type=control0 q_typed_reliable_context=0.875680 sequence=103.651990
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=65 node=N4712 type=control0 q_typed_reliable_context=0.955287 sequence=104.607276
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=66 node=N2044 type=observe q_typed_reliable_context=0.931393 sequence=105.538670
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=67 node=N3805 type=control0 q_typed_reliable_context=0.912944 sequence=106.451614
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=68 node=N2042 type=observe q_typed_reliable_context=0.954334 sequence=107.405947
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=69 node=N519 type=control1 q_typed_reliable_context=1.381887 sequence=108.787835
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=70 node=N899 type=observe q_typed_reliable_context=1.150986 sequence=109.938821
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=71 node=N504 type=control1 q_typed_reliable_context=1.397857 sequence=111.336678
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=72 node=N5234 type=observe q_typed_reliable_context=0.904347 sequence=112.241024
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=73 node=N513 type=control1 q_typed_reliable_context=1.367988 sequence=113.609012
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=74 node=N7471 type=control0 q_typed_reliable_context=0.957775 sequence=114.566788
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=75 node=N4585 type=control0 q_typed_reliable_context=0.850135 sequence=115.416923
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=76 node=N7724 type=control0 q_typed_reliable_context=0.984062 sequence=116.400986
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=77 node=N7722 type=control0 q_typed_reliable_context=1.062365 sequence=117.463351
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=78 node=N4578 type=control0 q_typed_reliable_context=1.289378 sequence=118.752729
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=79 node=N1539 type=control0 q_typed_reliable_context=1.758747 sequence=120.511476
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=80 node=N7590 type=control1 q_typed_reliable_context=0.817436 sequence=121.328912
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=81 node=N516 type=control1 q_typed_reliable_context=1.579690 sequence=122.908602
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=82 node=N520 type=control1 q_typed_reliable_context=0.925265 sequence=123.833867
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=83 node=N7889 type=control1 q_typed_reliable_context=1.425591 sequence=125.259459
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=84 node=N7890 type=control1 q_typed_reliable_context=1.270761 sequence=126.530219
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=85 node=N7891 type=control1 q_typed_reliable_context=1.105823 sequence=127.636043
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=86 node=N7887 type=control1 q_typed_reliable_context=1.264635 sequence=128.900677
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=87 node=N7888 type=control1 q_typed_reliable_context=1.085865 sequence=129.986542
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=88 node=N7885 type=control1 q_typed_reliable_context=0.752001 sequence=130.738544
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=89 node=N7886 type=control1 q_typed_reliable_context=1.250891 sequence=131.989435
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=90 node=N507 type=control1 q_typed_reliable_context=1.116070 sequence=133.105504
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=91 node=N3848 type=control0 q_typed_reliable_context=1.157826 sequence=134.263331
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=92 node=N3827 type=control0 q_typed_reliable_context=2.423152 sequence=136.686482
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=93 node=N713 type=observe q_typed_reliable_context=5.077705 sequence=141.764187
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=94 node=N3820 type=control0 q_typed_reliable_context=1.412872 sequence=143.177059
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=95 node=N7725 type=control0 q_typed_reliable_context=1.329588 sequence=144.506648
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=96 node=N3799 type=control0 q_typed_reliable_context=1.142392 sequence=145.649039
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=97 node=N7723 type=control0 q_typed_reliable_context=1.558672 sequence=147.207711
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=98 node=N7408 type=control0 q_typed_reliable_context=1.511128 sequence=148.718840
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=99 node=N7541 type=control0 q_typed_reliable_context=1.373827 sequence=150.092667
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=100 node=N3792 type=control0 q_typed_reliable_context=1.313700 sequence=151.406367
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=101 node=N7588 type=control1 q_typed_reliable_context=1.770952 sequence=153.177319
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=102 node=N3785 type=control0 q_typed_reliable_context=1.752928 sequence=154.930247
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=103 node=N3903 type=control0 q_typed_reliable_context=1.412919 sequence=156.343165
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=104 node=N7721 type=control0 q_typed_reliable_context=1.334443 sequence=157.677608
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=105 node=N4564 type=control0 q_typed_reliable_context=1.623688 sequence=159.301296
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=106 node=N614 type=control1 q_typed_reliable_context=1.399083 sequence=160.700379
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=107 node=N634 type=control1 q_typed_reliable_context=1.441222 sequence=162.141601
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=108 node=N722 type=observe q_typed_reliable_context=2.026821 sequence=164.168422
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=109 node=N510 type=control1 q_typed_reliable_context=2.014416 sequence=166.182838
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=110 node=N620 type=control1 q_typed_reliable_context=1.870797 sequence=168.053635
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=111 node=N3682 type=control0 q_typed_reliable_context=2.395834 sequence=170.449469
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=112 node=N610 type=control1 q_typed_reliable_context=2.915885 sequence=173.365355
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=113 node=N638 type=control1 q_typed_reliable_context=3.031589 sequence=176.396944
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=114 node=N4557 type=control0 q_typed_reliable_context=2.933186 sequence=179.330130
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=115 node=N4520 type=control0 q_typed_reliable_context=2.566098 sequence=181.896228
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=116 node=N7854 type=control0 q_typed_reliable_context=3.123025 sequence=185.019253
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=117 node=N3896 type=control0 q_typed_reliable_context=2.063153 sequence=187.082407
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=118 node=N7852 type=control0 q_typed_reliable_context=3.203380 sequence=190.285786
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=119 node=N7846 type=control0 q_typed_reliable_context=2.242666 sequence=192.528452
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=120 node=N555 type=control1 q_typed_reliable_context=2.350131 sequence=194.878583
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=121 node=N7847 type=control0 q_typed_reliable_context=2.699488 sequence=197.578071
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=122 node=N7370 type=control1 q_typed_reliable_context=2.162888 sequence=199.740958
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=123 node=N556 type=control1 q_typed_reliable_context=3.984724 sequence=203.725683
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=124 node=N645 type=control1 q_typed_reliable_context=3.738713 sequence=207.464395
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=125 node=N7820 type=control0 q_typed_reliable_context=3.548164 sequence=211.012560
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=126 node=N7853 type=control0 q_typed_reliable_context=2.733285 sequence=213.745845
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=127 node=N616 type=control1 q_typed_reliable_context=2.043362 sequence=215.789207
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=128 node=N2040 type=observe q_typed_reliable_context=3.127584 sequence=218.916791
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=129 node=N636 type=control1 q_typed_reliable_context=1.964366 sequence=220.881157
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=130 node=N7518 type=observe q_typed_reliable_context=2.249805 sequence=223.130962
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=131 node=N7532 type=observe q_typed_reliable_context=1.382558 sequence=224.513520
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=132 node=N7535 type=observe q_typed_reliable_context=1.714055 sequence=226.227575
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=133 node=N7534 type=observe q_typed_reliable_context=2.052578 sequence=228.280153
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=134 node=N7537 type=observe q_typed_reliable_context=1.982956 sequence=230.263109
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=135 node=N630 type=control1 q_typed_reliable_context=1.461913 sequence=231.725022
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=136 node=N785 type=observe q_typed_reliable_context=1.623298 sequence=233.348321
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=137 node=N2580 type=control1 q_typed_reliable_context=1.318211 sequence=234.666531
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=138 node=N7424 type=control1 q_typed_reliable_context=0.902272 sequence=235.568803
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=139 node=N1552 type=observe q_typed_reliable_context=0.865592 sequence=236.434395
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=140 node=N5867 type=observe q_typed_reliable_context=1.207918 sequence=237.642313
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=141 node=N2157 type=observe q_typed_reliable_context=3.373740 sequence=241.016053
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=142 node=N7500 type=observe q_typed_reliable_context=5.625111 sequence=246.641164
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=143 node=N7385 type=observe q_typed_reliable_context=5.698078 sequence=252.339241
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=144 node=N649 type=control1 q_typed_reliable_context=1.017793 sequence=253.357035
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=145 node=N642 type=control1 q_typed_reliable_context=2.401494 sequence=255.758529
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=146 node=N7465 type=observe q_typed_reliable_context=4.391301 sequence=260.149829
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=147 node=N3295 type=control1 q_typed_reliable_context=3.079933 sequence=263.229762
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=148 node=N647 type=control1 q_typed_reliable_context=1.545591 sequence=264.775354
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=149 node=N1586 type=control1 q_typed_reliable_context=1.848150 sequence=266.623503
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=150 node=N1607 type=control1 q_typed_reliable_context=1.570346 sequence=268.193849
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=151 node=N2102 type=observe q_typed_reliable_context=1.628920 sequence=269.822769
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=152 node=N3525 type=control1 q_typed_reliable_context=1.011645 sequence=270.834414
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=153 node=N3410 type=control1 q_typed_reliable_context=6.556385 sequence=277.390799
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=154 node=N3180 type=control1 q_typed_reliable_context=1.154397 sequence=278.545195
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=155 node=N2721 type=control1 q_typed_reliable_context=1.125246 sequence=279.670441
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=156 node=N5627 type=observe q_typed_reliable_context=1.065663 sequence=280.736104
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=157 node=N7482 type=observe q_typed_reliable_context=2.535685 sequence=283.271789
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=158 node=N694 type=observe q_typed_reliable_context=4.451812 sequence=287.723600
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=159 node=N578 type=observe q_typed_reliable_context=0.972555 sequence=288.696156
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=160 node=N7551 type=observe q_typed_reliable_context=1.170370 sequence=289.866526
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=161 node=N3467 type=control1 q_typed_reliable_context=0.826207 sequence=290.692732
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=162 node=N7453 type=observe q_typed_reliable_context=0.982444 sequence=291.675176
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=163 node=N2652 type=control1 q_typed_reliable_context=1.289104 sequence=292.964279
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=164 node=N2952 type=control1 q_typed_reliable_context=1.249847 sequence=294.214126
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=165 node=N6534 type=observe q_typed_reliable_context=1.293870 sequence=295.507997
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=166 node=N5356 type=observe q_typed_reliable_context=0.915172 sequence=296.423169
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=167 node=N2894 type=control1 q_typed_reliable_context=1.052133 sequence=297.475302
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=168 node=N2779 type=control1 q_typed_reliable_context=1.339307 sequence=298.814609
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=169 node=N7402 type=observe q_typed_reliable_context=0.718817 sequence=299.533427
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=170 node=N2149 type=observe q_typed_reliable_context=1.108967 sequence=300.642394
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=171 node=N2106 type=observe q_typed_reliable_context=0.827602 sequence=301.469997
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=172 node=N4489 type=observe q_typed_reliable_context=0.612076 sequence=302.082073
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=173 node=N6533 type=observe q_typed_reliable_context=0.424732 sequence=302.506805
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=174 node=N759 type=observe q_typed_reliable_context=1.006059 sequence=303.512863
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=175 node=N2151 type=observe q_typed_reliable_context=1.131240 sequence=304.644104
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=176 node=N723 type=observe q_typed_reliable_context=1.226386 sequence=305.870490
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=177 node=N7628 type=observe q_typed_reliable_context=0.573179 sequence=306.443669
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=178 node=N7401 type=observe q_typed_reliable_context=0.422060 sequence=306.865729
[b15-long-decay/d0/a0.10] [plan iscas99__b15_1] [plan] step=179 node=N714 type=observe q_typed_reliable_context=1.631513 sequence=308.497242
