[b15-long-decay/d128/a0.05] [gmean] 2026-07-21T14:41:00 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_128/alpha_0p05
[b15-long-decay/d128/a0.05] [gmean] 2026-07-21T14:41:00 budgets=iscas99__b15_1:278
[b15-long-decay/d128/a0.05] [gmean] 2026-07-21T14:41:00 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-long-decay/d128/a0.05] [gmean] 2026-07-21T14:41:00 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=43 node=N7885 type=control1 q_typed_reliable_context=0.474367 sequence=69.672383
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=44 node=N6537 type=observe q_typed_reliable_context=2.688829 sequence=72.361212
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=45 node=N4691 type=control0 q_typed_reliable_context=2.360533 sequence=74.721745
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=46 node=N724 type=observe q_typed_reliable_context=2.492014 sequence=77.213759
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=47 node=N4698 type=control0 q_typed_reliable_context=1.330836 sequence=78.544595
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=48 node=N4670 type=control0 q_typed_reliable_context=1.351933 sequence=79.896529
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=49 node=N4635 type=control0 q_typed_reliable_context=1.295066 sequence=81.191594
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=50 node=N8470 type=observe q_typed_reliable_context=1.569474 sequence=82.761069
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=51 node=N3911 type=control0 q_typed_reliable_context=0.919409 sequence=83.680478
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=52 node=N4705 type=control0 q_typed_reliable_context=0.927999 sequence=84.608476
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=53 node=N3904 type=control0 q_typed_reliable_context=0.949067 sequence=85.557543
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=54 node=N3897 type=control0 q_typed_reliable_context=0.936644 sequence=86.494187
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=55 node=N3701 type=control0 q_typed_reliable_context=0.933454 sequence=87.427641
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=56 node=N3862 type=control0 q_typed_reliable_context=0.880617 sequence=88.308258
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=57 node=N3855 type=control0 q_typed_reliable_context=0.874381 sequence=89.182639
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=58 node=N3889 type=control0 q_typed_reliable_context=0.872638 sequence=90.055277
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=59 node=N5603 type=control0 q_typed_reliable_context=0.893508 sequence=90.948785
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=60 node=N3882 type=control0 q_typed_reliable_context=0.906985 sequence=91.855770
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=61 node=N2083 type=observe q_typed_reliable_context=0.895526 sequence=92.751296
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=62 node=N7506 type=observe q_typed_reliable_context=1.238750 sequence=93.990046
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=63 node=N3805 type=control0 q_typed_reliable_context=0.857350 sequence=94.847395
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=64 node=N4712 type=control0 q_typed_reliable_context=0.969143 sequence=95.816539
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=65 node=N4716 type=control0 q_typed_reliable_context=1.011401 sequence=96.827940
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=66 node=N2044 type=observe q_typed_reliable_context=0.846395 sequence=97.674335
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=67 node=N4606 type=control0 q_typed_reliable_context=0.809544 sequence=98.483880
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=68 node=N7471 type=control0 q_typed_reliable_context=0.827877 sequence=99.311757
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=69 node=N519 type=control1 q_typed_reliable_context=0.861848 sequence=100.173605
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=70 node=N2042 type=observe q_typed_reliable_context=0.914957 sequence=101.088562
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=71 node=N504 type=control1 q_typed_reliable_context=1.005758 sequence=102.094321
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=72 node=N1539 type=control0 q_typed_reliable_context=0.780899 sequence=102.875220
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=73 node=N513 type=control1 q_typed_reliable_context=1.066808 sequence=103.942028
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=74 node=N7724 type=control0 q_typed_reliable_context=0.744410 sequence=104.686438
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=75 node=N516 type=control1 q_typed_reliable_context=1.325839 sequence=106.012277
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=76 node=N5234 type=observe q_typed_reliable_context=0.909967 sequence=106.922244
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=77 node=N899 type=observe q_typed_reliable_context=0.923204 sequence=107.845447
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=78 node=N520 type=control1 q_typed_reliable_context=1.676636 sequence=109.522083
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=79 node=N7722 type=control0 q_typed_reliable_context=1.147503 sequence=110.669587
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=80 node=N4578 type=control0 q_typed_reliable_context=1.144502 sequence=111.814089
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=81 node=N7875 type=control1 q_typed_reliable_context=0.968970 sequence=112.783058
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=82 node=N555 type=control1 q_typed_reliable_context=1.903305 sequence=114.686364
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=83 node=N7891 type=control1 q_typed_reliable_context=1.118158 sequence=115.804522
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=84 node=N7886 type=control1 q_typed_reliable_context=0.797508 sequence=116.602030
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=85 node=N7887 type=control1 q_typed_reliable_context=1.088634 sequence=117.690664
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=86 node=N4585 type=control0 q_typed_reliable_context=0.745969 sequence=118.436633
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=87 node=N7888 type=control1 q_typed_reliable_context=1.769110 sequence=120.205743
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=88 node=N7889 type=control1 q_typed_reliable_context=1.476160 sequence=121.681903
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=89 node=N7890 type=control1 q_typed_reliable_context=1.150349 sequence=122.832253
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=90 node=N7534 type=observe q_typed_reliable_context=0.638653 sequence=123.470906
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=91 node=N556 type=control1 q_typed_reliable_context=0.811535 sequence=124.282441
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=92 node=N507 type=control1 q_typed_reliable_context=0.923577 sequence=125.206018
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=93 node=N3848 type=control0 q_typed_reliable_context=1.270544 sequence=126.476562
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=94 node=N3827 type=control0 q_typed_reliable_context=1.699756 sequence=128.176317
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=95 node=N704 type=observe q_typed_reliable_context=3.897930 sequence=132.074247
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=96 node=N3820 type=control0 q_typed_reliable_context=1.249619 sequence=133.323867
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=97 node=N3813 type=control0 q_typed_reliable_context=1.177144 sequence=134.501011
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=98 node=N7408 type=control0 q_typed_reliable_context=2.044671 sequence=136.545682
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=99 node=N7541 type=control0 q_typed_reliable_context=1.315230 sequence=137.860912
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=100 node=N7846 type=control0 q_typed_reliable_context=1.282416 sequence=139.143327
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=101 node=N7723 type=control0 q_typed_reliable_context=2.161459 sequence=141.304786
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=102 node=N7725 type=control0 q_typed_reliable_context=2.127758 sequence=143.432544
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=103 node=N510 type=control1 q_typed_reliable_context=3.333825 sequence=146.766369
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=104 node=N3799 type=control0 q_typed_reliable_context=1.439328 sequence=148.205698
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=105 node=N7871 type=control1 q_typed_reliable_context=1.401033 sequence=149.606730
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=106 node=N4557 type=control0 q_typed_reliable_context=1.796387 sequence=151.403117
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=107 node=N3792 type=control0 q_typed_reliable_context=1.528665 sequence=152.931783
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=108 node=N7721 type=control0 q_typed_reliable_context=1.661613 sequence=154.593396
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=109 node=N4564 type=control0 q_typed_reliable_context=1.935826 sequence=156.529222
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=110 node=N722 type=observe q_typed_reliable_context=3.198863 sequence=159.728085
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=111 node=N3785 type=control0 q_typed_reliable_context=1.587925 sequence=161.316010
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=112 node=N7852 type=control0 q_typed_reliable_context=1.446532 sequence=162.762542
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=113 node=N4520 type=control0 q_typed_reliable_context=1.404930 sequence=164.167472
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=114 node=N7853 type=control0 q_typed_reliable_context=1.502820 sequence=165.670292
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=115 node=N3903 type=control0 q_typed_reliable_context=1.356915 sequence=167.027208
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=116 node=N7370 type=control1 q_typed_reliable_context=1.364206 sequence=168.391413
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=117 node=N3896 type=control0 q_typed_reliable_context=4.540855 sequence=172.932268
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=118 node=N7847 type=control0 q_typed_reliable_context=4.613432 sequence=177.545700
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=119 node=N7590 type=control1 q_typed_reliable_context=1.478158 sequence=179.023858
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=120 node=N634 type=control1 q_typed_reliable_context=2.556477 sequence=181.580335
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=121 node=N3681 type=control0 q_typed_reliable_context=6.166176 sequence=187.746511
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=122 node=N614 type=control1 q_typed_reliable_context=5.668714 sequence=193.415225
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=123 node=N7588 type=control1 q_typed_reliable_context=6.857508 sequence=200.272733
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=124 node=N610 type=control1 q_typed_reliable_context=3.580430 sequence=203.853163
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=125 node=N7518 type=observe q_typed_reliable_context=6.538516 sequence=210.391680
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=126 node=N2580 type=control1 q_typed_reliable_context=3.331314 sequence=213.722994
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=127 node=N7537 type=observe q_typed_reliable_context=4.044535 sequence=217.767529
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=128 node=N2040 type=observe q_typed_reliable_context=2.422363 sequence=220.189892
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=129 node=N7535 type=observe q_typed_reliable_context=3.498550 sequence=223.688442
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=130 node=N7532 type=observe q_typed_reliable_context=2.970618 sequence=226.659060
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=131 node=N645 type=control1 q_typed_reliable_context=2.313305 sequence=228.972364
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=132 node=N785 type=observe q_typed_reliable_context=2.976561 sequence=231.948926
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=133 node=N636 type=control1 q_typed_reliable_context=1.899123 sequence=233.848049
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=134 node=N7424 type=control1 q_typed_reliable_context=2.872552 sequence=236.720600
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=135 node=N638 type=control1 q_typed_reliable_context=1.844193 sequence=238.564793
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=136 node=N3295 type=control1 q_typed_reliable_context=3.139538 sequence=241.704331
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=137 node=N616 type=control1 q_typed_reliable_context=2.353432 sequence=244.057763
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=138 node=N620 type=control1 q_typed_reliable_context=3.760868 sequence=247.818630
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=139 node=N630 type=control1 q_typed_reliable_context=3.634851 sequence=251.453481
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=140 node=N642 type=control1 q_typed_reliable_context=3.529107 sequence=254.982588
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=141 node=N3467 type=control1 q_typed_reliable_context=3.850000 sequence=258.832588
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=142 node=N649 type=control1 q_typed_reliable_context=2.885973 sequence=261.718561
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=143 node=N3525 type=control1 q_typed_reliable_context=5.745349 sequence=267.463910
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=144 node=N3180 type=control1 q_typed_reliable_context=5.788737 sequence=273.252648
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=145 node=N647 type=control1 q_typed_reliable_context=2.472419 sequence=275.725067
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=146 node=N1586 type=control1 q_typed_reliable_context=6.238532 sequence=281.963599
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=147 node=N1552 type=observe q_typed_reliable_context=6.659738 sequence=288.623337
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=148 node=N3410 type=control1 q_typed_reliable_context=6.045121 sequence=294.668458
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=149 node=N694 type=observe q_typed_reliable_context=6.624489 sequence=301.292947
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=150 node=N1607 type=control1 q_typed_reliable_context=1.049987 sequence=302.342933
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=151 node=N2721 type=control1 q_typed_reliable_context=1.202842 sequence=303.545775
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=152 node=N5867 type=observe q_typed_reliable_context=4.817232 sequence=308.363007
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=153 node=N7402 type=observe q_typed_reliable_context=0.998338 sequence=309.361345
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=154 node=N2102 type=observe q_typed_reliable_context=0.881451 sequence=310.242796
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=155 node=N5627 type=observe q_typed_reliable_context=0.739885 sequence=310.982681
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=156 node=N7624 type=observe q_typed_reliable_context=1.381679 sequence=312.364360
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=157 node=N7442 type=control0 q_typed_reliable_context=2.163656 sequence=314.528016
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=158 node=N7482 type=observe q_typed_reliable_context=0.873872 sequence=315.401888
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=159 node=N7628 type=observe q_typed_reliable_context=2.723330 sequence=318.125218
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=160 node=N2157 type=observe q_typed_reliable_context=4.384984 sequence=322.510202
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=161 node=N2952 type=control1 q_typed_reliable_context=2.350250 sequence=324.860452
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=162 node=N6534 type=observe q_typed_reliable_context=0.880192 sequence=325.740644
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=163 node=N578 type=observe q_typed_reliable_context=0.994282 sequence=326.734926
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=164 node=N4489 type=observe q_typed_reliable_context=1.246609 sequence=327.981535
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=165 node=N2106 type=observe q_typed_reliable_context=1.423395 sequence=329.404930
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=166 node=N2149 type=observe q_typed_reliable_context=1.265999 sequence=330.670929
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=167 node=N7453 type=observe q_typed_reliable_context=0.837079 sequence=331.508008
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=168 node=N7500 type=observe q_typed_reliable_context=1.394774 sequence=332.902782
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=169 node=N5356 type=observe q_typed_reliable_context=1.104775 sequence=334.007557
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=170 node=N771 type=observe q_typed_reliable_context=0.724948 sequence=334.732505
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=171 node=N7401 type=observe q_typed_reliable_context=0.942658 sequence=335.675163
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=172 node=N6533 type=observe q_typed_reliable_context=1.231558 sequence=336.906722
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=173 node=N1598 type=observe q_typed_reliable_context=0.713218 sequence=337.619939
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=174 node=N2652 type=control1 q_typed_reliable_context=0.544553 sequence=338.164493
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=175 node=N705 type=observe q_typed_reliable_context=1.670633 sequence=339.835126
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=176 node=N7385 type=observe q_typed_reliable_context=1.455960 sequence=341.291086
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=177 node=N723 type=observe q_typed_reliable_context=1.840684 sequence=343.131770
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=178 node=N7551 type=observe q_typed_reliable_context=2.186585 sequence=345.318355
[b15-long-decay/d128/a0.05] [plan iscas99__b15_1] [plan] step=179 node=N2894 type=control1 q_typed_reliable_context=0.708369 sequence=346.026723
