[b15-long-decay/d128/a0.10] [gmean] 2026-07-21T14:41:00 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_128/alpha_0p10
[b15-long-decay/d128/a0.10] [gmean] 2026-07-21T14:41:00 budgets=iscas99__b15_1:278
[b15-long-decay/d128/a0.10] [gmean] 2026-07-21T14:41:00 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-long-decay/d128/a0.10] [gmean] 2026-07-21T14:41:00 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=21 node=N1853 type=observe q_typed_reliable_context=2.699753 sequence=39.022221
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=22 node=N2101 type=observe q_typed_reliable_context=2.311798 sequence=41.334019
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=23 node=N1860 type=observe q_typed_reliable_context=1.972055 sequence=43.306073
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=24 node=N1372 type=observe q_typed_reliable_context=1.855223 sequence=45.161296
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=25 node=N582 type=control1 q_typed_reliable_context=1.729792 sequence=46.891088
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=26 node=N1532 type=observe q_typed_reliable_context=1.848117 sequence=48.739205
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=27 node=N766 type=control1 q_typed_reliable_context=0.818975 sequence=49.558180
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=28 node=N7516 type=observe q_typed_reliable_context=0.854079 sequence=50.412260
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=29 node=N4684 type=control0 q_typed_reliable_context=2.986258 sequence=53.398518
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=30 node=N1437 type=control1 q_typed_reliable_context=0.324663 sequence=53.723181
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=31 node=N583 type=control1 q_typed_reliable_context=1.472114 sequence=55.195295
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=32 node=N4677 type=control0 q_typed_reliable_context=2.806337 sequence=58.001632
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=33 node=N7411 type=control1 q_typed_reliable_context=0.746178 sequence=58.747810
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=34 node=N7413 type=control1 q_typed_reliable_context=0.978282 sequence=59.726092
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=35 node=N4670 type=control0 q_typed_reliable_context=1.831360 sequence=61.557452
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=36 node=N4656 type=control0 q_typed_reliable_context=2.134401 sequence=63.691854
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=37 node=N4649 type=control0 q_typed_reliable_context=1.615069 sequence=65.306923
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=38 node=N7881 type=control1 q_typed_reliable_context=0.712282 sequence=66.019205
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=39 node=N7882 type=control1 q_typed_reliable_context=0.829881 sequence=66.849086
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=40 node=N7883 type=control1 q_typed_reliable_context=0.600772 sequence=67.449857
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=41 node=N7884 type=control1 q_typed_reliable_context=0.496965 sequence=67.946823
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=42 node=N704 type=observe q_typed_reliable_context=1.458814 sequence=69.405637
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=43 node=N6537 type=observe q_typed_reliable_context=3.684615 sequence=73.090252
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=44 node=N4691 type=control0 q_typed_reliable_context=5.737793 sequence=78.828045
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=45 node=N724 type=observe q_typed_reliable_context=3.062804 sequence=81.890849
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=46 node=N4663 type=control0 q_typed_reliable_context=1.937052 sequence=83.827901
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=47 node=N4698 type=control0 q_typed_reliable_context=1.140052 sequence=84.967953
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=48 node=N8470 type=observe q_typed_reliable_context=1.514658 sequence=86.482611
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=49 node=N4635 type=control0 q_typed_reliable_context=1.296360 sequence=87.778971
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=50 node=N4705 type=control0 q_typed_reliable_context=1.395258 sequence=89.174230
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=51 node=N3911 type=control0 q_typed_reliable_context=0.943220 sequence=90.117449
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=52 node=N3904 type=control0 q_typed_reliable_context=0.944240 sequence=91.061689
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=53 node=N3897 type=control0 q_typed_reliable_context=0.987802 sequence=92.049491
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=54 node=N3701 type=control0 q_typed_reliable_context=0.919654 sequence=92.969145
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=55 node=N3862 type=control0 q_typed_reliable_context=0.940920 sequence=93.910064
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=56 node=N3855 type=control0 q_typed_reliable_context=0.953490 sequence=94.863554
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=57 node=N3848 type=control0 q_typed_reliable_context=0.957503 sequence=95.821057
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=58 node=N3889 type=control0 q_typed_reliable_context=0.969291 sequence=96.790348
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=59 node=N2083 type=observe q_typed_reliable_context=0.902590 sequence=97.692938
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=60 node=N4606 type=control0 q_typed_reliable_context=1.133827 sequence=98.826765
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=61 node=N5603 type=control0 q_typed_reliable_context=1.002606 sequence=99.829371
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=62 node=N7506 type=observe q_typed_reliable_context=1.840988 sequence=101.670359
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=63 node=N3882 type=control0 q_typed_reliable_context=0.924634 sequence=102.594993
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=64 node=N4716 type=control0 q_typed_reliable_context=0.872640 sequence=103.467633
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=65 node=N4712 type=control0 q_typed_reliable_context=0.956065 sequence=104.423698
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=66 node=N3805 type=control0 q_typed_reliable_context=0.913377 sequence=105.337075
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=67 node=N899 type=observe q_typed_reliable_context=1.055134 sequence=106.392209
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=68 node=N519 type=control1 q_typed_reliable_context=1.027031 sequence=107.419241
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=69 node=N2044 type=observe q_typed_reliable_context=0.905225 sequence=108.324466
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=70 node=N504 type=control1 q_typed_reliable_context=1.119341 sequence=109.443807
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=71 node=N2042 type=observe q_typed_reliable_context=0.837077 sequence=110.280884
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=72 node=N513 type=control1 q_typed_reliable_context=1.222297 sequence=111.503181
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=73 node=N5234 type=observe q_typed_reliable_context=0.987539 sequence=112.490720
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=74 node=N7532 type=observe q_typed_reliable_context=0.998767 sequence=113.489487
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=75 node=N7534 type=observe q_typed_reliable_context=1.045548 sequence=114.535035
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=76 node=N7535 type=observe q_typed_reliable_context=1.011331 sequence=115.546366
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=77 node=N7537 type=observe q_typed_reliable_context=1.090924 sequence=116.637290
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=78 node=N520 type=control1 q_typed_reliable_context=1.199229 sequence=117.836519
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=79 node=N7471 type=control0 q_typed_reliable_context=0.965833 sequence=118.802352
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=80 node=N516 type=control1 q_typed_reliable_context=1.388640 sequence=120.190992
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=81 node=N7722 type=control0 q_typed_reliable_context=1.383111 sequence=121.574103
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=82 node=N7724 type=control0 q_typed_reliable_context=1.185575 sequence=122.759678
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=83 node=N1539 type=control0 q_typed_reliable_context=0.881907 sequence=123.641585
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=84 node=N7885 type=control1 q_typed_reliable_context=0.649016 sequence=124.290601
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=85 node=N7886 type=control1 q_typed_reliable_context=1.236852 sequence=125.527453
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=86 node=N7887 type=control1 q_typed_reliable_context=1.304723 sequence=126.832175
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=87 node=N7888 type=control1 q_typed_reliable_context=0.942136 sequence=127.774311
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=88 node=N7889 type=control1 q_typed_reliable_context=1.107438 sequence=128.881749
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=89 node=N7890 type=control1 q_typed_reliable_context=1.229661 sequence=130.111410
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=90 node=N556 type=control1 q_typed_reliable_context=1.204523 sequence=131.315933
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=91 node=N7891 type=control1 q_typed_reliable_context=1.939584 sequence=133.255517
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=92 node=N507 type=control1 q_typed_reliable_context=1.088842 sequence=134.344359
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=93 node=N3827 type=control0 q_typed_reliable_context=2.482770 sequence=136.827130
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=94 node=N3820 type=control0 q_typed_reliable_context=2.779746 sequence=139.606875
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=95 node=N7854 type=control0 q_typed_reliable_context=3.212017 sequence=142.818893
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=96 node=N4585 type=control0 q_typed_reliable_context=1.347738 sequence=144.166631
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=97 node=N713 type=observe q_typed_reliable_context=2.408887 sequence=146.575518
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=98 node=N3813 type=control0 q_typed_reliable_context=1.276995 sequence=147.852513
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=99 node=N7725 type=control0 q_typed_reliable_context=1.461936 sequence=149.314449
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=100 node=N3799 type=control0 q_typed_reliable_context=1.351436 sequence=150.665885
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=101 node=N7723 type=control0 q_typed_reliable_context=1.507446 sequence=152.173331
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=102 node=N7872 type=control1 q_typed_reliable_context=1.556500 sequence=153.729831
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=103 node=N4564 type=control0 q_typed_reliable_context=2.275009 sequence=156.004839
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=104 node=N7408 type=control0 q_typed_reliable_context=2.389739 sequence=158.394578
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=105 node=N7541 type=control0 q_typed_reliable_context=1.853200 sequence=160.247778
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=106 node=N555 type=control1 q_typed_reliable_context=2.430999 sequence=162.678778
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=107 node=N510 type=control1 q_typed_reliable_context=1.498255 sequence=164.177033
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=108 node=N7852 type=control0 q_typed_reliable_context=1.892542 sequence=166.069574
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=109 node=N3682 type=control0 q_typed_reliable_context=1.857488 sequence=167.927062
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=110 node=N7820 type=control0 q_typed_reliable_context=1.583949 sequence=169.511012
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=111 node=N4557 type=control0 q_typed_reliable_context=2.495480 sequence=172.006492
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=112 node=N7847 type=control0 q_typed_reliable_context=2.232386 sequence=174.238877
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=113 node=N7370 type=control1 q_typed_reliable_context=1.778770 sequence=176.017647
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=114 node=N3792 type=control0 q_typed_reliable_context=3.007231 sequence=179.024878
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=115 node=N722 type=observe q_typed_reliable_context=5.463712 sequence=184.488590
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=116 node=N3785 type=control0 q_typed_reliable_context=3.045135 sequence=187.533725
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=117 node=N3903 type=control0 q_typed_reliable_context=3.191663 sequence=190.725388
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=118 node=N7853 type=control0 q_typed_reliable_context=3.005599 sequence=193.730987
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=119 node=N7590 type=control1 q_typed_reliable_context=2.869684 sequence=196.600671
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=120 node=N3896 type=control0 q_typed_reliable_context=2.333130 sequence=198.933802
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=121 node=N4578 type=control0 q_typed_reliable_context=2.627552 sequence=201.561354
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=122 node=N4520 type=control0 q_typed_reliable_context=4.227528 sequence=205.788882
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=123 node=N638 type=control1 q_typed_reliable_context=4.858545 sequence=210.647427
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=124 node=N7588 type=control1 q_typed_reliable_context=5.761530 sequence=216.408956
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=125 node=N634 type=control1 q_typed_reliable_context=3.981002 sequence=220.389958
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=126 node=N645 type=control1 q_typed_reliable_context=5.733374 sequence=226.123332
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=127 node=N3180 type=control1 q_typed_reliable_context=5.389740 sequence=231.513072
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=128 node=N7518 type=observe q_typed_reliable_context=6.318610 sequence=237.831682
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=129 node=N616 type=control1 q_typed_reliable_context=5.611557 sequence=243.443240
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=130 node=N785 type=observe q_typed_reliable_context=7.128070 sequence=250.571310
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=131 node=N7421 type=control1 q_typed_reliable_context=3.521030 sequence=254.092340
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=132 node=N3410 type=control1 q_typed_reliable_context=3.942536 sequence=258.034876
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=133 node=N2040 type=observe q_typed_reliable_context=3.217802 sequence=261.252678
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=134 node=N7856 type=control1 q_typed_reliable_context=2.780721 sequence=264.033399
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=135 node=N7424 type=control1 q_typed_reliable_context=1.733895 sequence=265.767294
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=136 node=N636 type=control1 q_typed_reliable_context=2.562717 sequence=268.330011
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=137 node=N630 type=control1 q_typed_reliable_context=7.131450 sequence=275.461461
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=138 node=N642 type=control1 q_typed_reliable_context=7.230084 sequence=282.691545
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=139 node=N649 type=control1 q_typed_reliable_context=7.187909 sequence=289.879454
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=140 node=N620 type=control1 q_typed_reliable_context=6.751560 sequence=296.631014
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=141 node=N614 type=control1 q_typed_reliable_context=5.999275 sequence=302.630289
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=142 node=N610 type=control1 q_typed_reliable_context=7.252154 sequence=309.882443
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=143 node=N3467 type=control1 q_typed_reliable_context=5.268672 sequence=315.151115
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=144 node=N1607 type=control1 q_typed_reliable_context=4.355975 sequence=319.507091
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=145 node=N647 type=control1 q_typed_reliable_context=7.242716 sequence=326.749807
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=146 node=N1586 type=control1 q_typed_reliable_context=7.095588 sequence=333.845395
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=147 node=N3525 type=control1 q_typed_reliable_context=5.105134 sequence=338.950529
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=148 node=N1552 type=observe q_typed_reliable_context=3.667686 sequence=342.618215
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=149 node=N3295 type=control1 q_typed_reliable_context=1.522715 sequence=344.140930
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=150 node=N694 type=observe q_typed_reliable_context=2.856898 sequence=346.997827
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=151 node=N5867 type=observe q_typed_reliable_context=2.160351 sequence=349.158178
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=152 node=N7442 type=control0 q_typed_reliable_context=2.513343 sequence=351.671522
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=153 node=N7402 type=observe q_typed_reliable_context=3.726587 sequence=355.398108
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=154 node=N5627 type=observe q_typed_reliable_context=6.258846 sequence=361.656954
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=155 node=N5740 type=observe q_typed_reliable_context=0.800602 sequence=362.457556
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=156 node=N7482 type=observe q_typed_reliable_context=1.219698 sequence=363.677255
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=157 node=N1987 type=observe q_typed_reliable_context=0.492546 sequence=364.169801
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=158 node=N7628 type=observe q_typed_reliable_context=3.338448 sequence=367.508249
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=159 node=N7500 type=observe q_typed_reliable_context=1.514445 sequence=369.022694
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=160 node=N7453 type=observe q_typed_reliable_context=1.108912 sequence=370.131605
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=161 node=N578 type=observe q_typed_reliable_context=0.832822 sequence=370.964428
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=162 node=N6534 type=observe q_typed_reliable_context=1.185732 sequence=372.150160
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=163 node=N2157 type=observe q_typed_reliable_context=1.499142 sequence=373.649302
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=164 node=N2106 type=observe q_typed_reliable_context=0.904157 sequence=374.553459
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=165 node=N7385 type=observe q_typed_reliable_context=1.093425 sequence=375.646884
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=166 node=N5028 type=observe q_typed_reliable_context=0.873379 sequence=376.520263
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=167 node=N2102 type=observe q_typed_reliable_context=0.874780 sequence=377.395043
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=168 node=N4489 type=observe q_typed_reliable_context=0.711284 sequence=378.106327
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=169 node=N712 type=observe q_typed_reliable_context=5.936819 sequence=384.043146
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=170 node=N6533 type=observe q_typed_reliable_context=0.632445 sequence=384.675591
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=171 node=N7405 type=observe q_typed_reliable_context=0.565734 sequence=385.241325
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=172 node=N2652 type=control1 q_typed_reliable_context=0.485567 sequence=385.726893
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=173 node=N2721 type=control1 q_typed_reliable_context=0.647507 sequence=386.374399
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=174 node=N2894 type=control1 q_typed_reliable_context=0.465658 sequence=386.840058
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=175 node=N2952 type=control1 q_typed_reliable_context=1.152538 sequence=387.992596
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=176 node=N2837 type=control1 q_typed_reliable_context=1.382401 sequence=389.374997
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=177 node=N5356 type=observe q_typed_reliable_context=1.242903 sequence=390.617900
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=178 node=N763 type=observe q_typed_reliable_context=4.057045 sequence=394.674945
[b15-long-decay/d128/a0.10] [plan iscas99__b15_1] [plan] step=179 node=N7551 type=observe q_typed_reliable_context=1.224182 sequence=395.899127
