[b15-long-decay/d64/a0.10] [gmean] 2026-07-21T14:37:17 out_dir=autoresearch/loop-260720-0945/model_training_round7/b15_selection/long_decay/decay_64/alpha_0p10
[b15-long-decay/d64/a0.10] [gmean] 2026-07-21T14:37:17 budgets=iscas99__b15_1:278
[b15-long-decay/d64/a0.10] [gmean] 2026-07-21T14:37:17 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-long-decay/d64/a0.10] [gmean] 2026-07-21T14:37:17 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=25 node=N582 type=control1 q_typed_reliable_context=1.728247 sequence=46.814909
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=26 node=N1532 type=observe q_typed_reliable_context=1.821913 sequence=48.636822
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=27 node=N766 type=control1 q_typed_reliable_context=0.811041 sequence=49.447863
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=28 node=N7516 type=observe q_typed_reliable_context=0.848876 sequence=50.296738
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=29 node=N4684 type=control0 q_typed_reliable_context=2.985791 sequence=53.282530
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=30 node=N1437 type=control1 q_typed_reliable_context=0.324663 sequence=53.607193
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=31 node=N583 type=control1 q_typed_reliable_context=1.472114 sequence=55.079307
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=32 node=N4677 type=control0 q_typed_reliable_context=2.806337 sequence=57.885644
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=33 node=N7411 type=control1 q_typed_reliable_context=0.746178 sequence=58.631822
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=34 node=N7413 type=control1 q_typed_reliable_context=0.978282 sequence=59.610104
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=35 node=N4670 type=control0 q_typed_reliable_context=1.831360 sequence=61.441464
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=36 node=N4656 type=control0 q_typed_reliable_context=2.134401 sequence=63.575866
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=37 node=N4649 type=control0 q_typed_reliable_context=1.615069 sequence=65.190935
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=38 node=N7881 type=control1 q_typed_reliable_context=0.712282 sequence=65.903217
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=39 node=N7882 type=control1 q_typed_reliable_context=0.829881 sequence=66.733098
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=40 node=N7883 type=control1 q_typed_reliable_context=0.600772 sequence=67.333869
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=41 node=N7884 type=control1 q_typed_reliable_context=0.496965 sequence=67.830835
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=42 node=N704 type=observe q_typed_reliable_context=1.458814 sequence=69.289649
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=43 node=N6537 type=observe q_typed_reliable_context=3.684615 sequence=72.974264
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=44 node=N4691 type=control0 q_typed_reliable_context=5.737793 sequence=78.712057
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=45 node=N724 type=observe q_typed_reliable_context=3.062804 sequence=81.774861
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=46 node=N4663 type=control0 q_typed_reliable_context=1.937052 sequence=83.711913
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=47 node=N4698 type=control0 q_typed_reliable_context=1.140052 sequence=84.851965
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=48 node=N8470 type=observe q_typed_reliable_context=1.498861 sequence=86.350826
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=49 node=N4635 type=control0 q_typed_reliable_context=1.296360 sequence=87.647186
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=50 node=N4705 type=control0 q_typed_reliable_context=1.395258 sequence=89.042444
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=51 node=N3911 type=control0 q_typed_reliable_context=0.943220 sequence=89.985664
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=52 node=N3904 type=control0 q_typed_reliable_context=0.944240 sequence=90.929903
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=53 node=N3897 type=control0 q_typed_reliable_context=0.972966 sequence=91.902870
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=54 node=N3701 type=control0 q_typed_reliable_context=0.916894 sequence=92.819763
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=55 node=N3862 type=control0 q_typed_reliable_context=0.940920 sequence=93.760683
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=56 node=N3855 type=control0 q_typed_reliable_context=0.953490 sequence=94.714173
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=57 node=N3848 type=control0 q_typed_reliable_context=0.957503 sequence=95.671675
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=58 node=N3889 type=control0 q_typed_reliable_context=0.963292 sequence=96.634968
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=59 node=N3882 type=control0 q_typed_reliable_context=0.902126 sequence=97.537094
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=60 node=N2083 type=observe q_typed_reliable_context=1.004444 sequence=98.541538
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=61 node=N3805 type=control0 q_typed_reliable_context=1.114230 sequence=99.655767
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=62 node=N5603 type=control0 q_typed_reliable_context=1.065799 sequence=100.721566
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=63 node=N7506 type=observe q_typed_reliable_context=1.725277 sequence=102.446843
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=64 node=N4606 type=control0 q_typed_reliable_context=0.898713 sequence=103.345556
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=65 node=N4712 type=control0 q_typed_reliable_context=0.917916 sequence=104.263471
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=66 node=N4716 type=control0 q_typed_reliable_context=1.024035 sequence=105.287506
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=67 node=N2044 type=observe q_typed_reliable_context=1.034404 sequence=106.321911
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=68 node=N519 type=control1 q_typed_reliable_context=0.967601 sequence=107.289512
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=69 node=N2042 type=observe q_typed_reliable_context=0.858047 sequence=108.147559
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=70 node=N504 type=control1 q_typed_reliable_context=1.406622 sequence=109.554181
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=71 node=N7471 type=control0 q_typed_reliable_context=0.779398 sequence=110.333579
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=72 node=N513 type=control1 q_typed_reliable_context=1.245294 sequence=111.578873
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=73 node=N7724 type=control0 q_typed_reliable_context=0.756677 sequence=112.335550
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=74 node=N520 type=control1 q_typed_reliable_context=1.391524 sequence=113.727074
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=75 node=N1539 type=control0 q_typed_reliable_context=0.761077 sequence=114.488152
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=76 node=N516 type=control1 q_typed_reliable_context=1.557465 sequence=116.045617
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=77 node=N5234 type=observe q_typed_reliable_context=0.766255 sequence=116.811872
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=78 node=N7722 type=control0 q_typed_reliable_context=0.843703 sequence=117.655575
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=79 node=N4578 type=control0 q_typed_reliable_context=1.272576 sequence=118.928151
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=80 node=N899 type=observe q_typed_reliable_context=1.117101 sequence=120.045252
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=81 node=N7875 type=control1 q_typed_reliable_context=0.813393 sequence=120.858645
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=82 node=N4585 type=control0 q_typed_reliable_context=1.269412 sequence=122.128057
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=83 node=N7370 type=control1 q_typed_reliable_context=0.752135 sequence=122.880192
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=84 node=N555 type=control1 q_typed_reliable_context=1.527499 sequence=124.407691
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=85 node=N7891 type=control1 q_typed_reliable_context=1.320236 sequence=125.727927
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=86 node=N7885 type=control1 q_typed_reliable_context=1.515693 sequence=127.243620
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=87 node=N7886 type=control1 q_typed_reliable_context=1.689439 sequence=128.933060
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=88 node=N7887 type=control1 q_typed_reliable_context=1.671013 sequence=130.604073
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=89 node=N7888 type=control1 q_typed_reliable_context=0.992343 sequence=131.596416
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=90 node=N7889 type=control1 q_typed_reliable_context=0.991927 sequence=132.588342
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=91 node=N7890 type=control1 q_typed_reliable_context=1.112735 sequence=133.701077
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=92 node=N507 type=control1 q_typed_reliable_context=1.311997 sequence=135.013074
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=93 node=N3827 type=control0 q_typed_reliable_context=1.010409 sequence=136.023483
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=94 node=N3820 type=control0 q_typed_reliable_context=2.631229 sequence=138.654713
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=95 node=N713 type=observe q_typed_reliable_context=5.386861 sequence=144.041574
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=96 node=N3813 type=control0 q_typed_reliable_context=1.424060 sequence=145.465634
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=97 node=N7725 type=control0 q_typed_reliable_context=1.217604 sequence=146.683238
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=98 node=N7723 type=control0 q_typed_reliable_context=1.466177 sequence=148.149416
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=99 node=N7408 type=control0 q_typed_reliable_context=1.527169 sequence=149.676585
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=100 node=N7541 type=control0 q_typed_reliable_context=1.386285 sequence=151.062870
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=101 node=N3799 type=control0 q_typed_reliable_context=1.332586 sequence=152.395456
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=102 node=N7846 type=control0 q_typed_reliable_context=1.352954 sequence=153.748410
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=103 node=N556 type=control1 q_typed_reliable_context=1.368217 sequence=155.116627
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=104 node=N634 type=control1 q_typed_reliable_context=1.601921 sequence=156.718548
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=105 node=N3792 type=control0 q_typed_reliable_context=1.557342 sequence=158.275890
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=106 node=N614 type=control1 q_typed_reliable_context=1.421687 sequence=159.697577
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=107 node=N610 type=control1 q_typed_reliable_context=1.256139 sequence=160.953715
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=108 node=N3785 type=control0 q_typed_reliable_context=1.690379 sequence=162.644095
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=109 node=N620 type=control1 q_typed_reliable_context=1.387887 sequence=164.031982
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=110 node=N510 type=control1 q_typed_reliable_context=1.884742 sequence=165.916724
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=111 node=N638 type=control1 q_typed_reliable_context=1.396578 sequence=167.313302
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=112 node=N3682 type=control0 q_typed_reliable_context=1.619800 sequence=168.933102
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=113 node=N7852 type=control0 q_typed_reliable_context=1.678494 sequence=170.611595
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=114 node=N722 type=observe q_typed_reliable_context=2.362705 sequence=172.974300
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=115 node=N4564 type=control0 q_typed_reliable_context=1.841587 sequence=174.815887
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=116 node=N7872 type=control1 q_typed_reliable_context=2.171213 sequence=176.987100
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=117 node=N4557 type=control0 q_typed_reliable_context=2.483250 sequence=179.470350
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=118 node=N3903 type=control0 q_typed_reliable_context=2.478566 sequence=181.948916
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=119 node=N7820 type=control0 q_typed_reliable_context=2.562107 sequence=184.511023
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=120 node=N3896 type=control0 q_typed_reliable_context=2.271607 sequence=186.782630
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=121 node=N7853 type=control0 q_typed_reliable_context=1.925146 sequence=188.707776
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=122 node=N4520 type=control0 q_typed_reliable_context=2.516197 sequence=191.223973
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=123 node=N7847 type=control0 q_typed_reliable_context=1.927279 sequence=193.151252
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=124 node=N7588 type=control1 q_typed_reliable_context=1.627786 sequence=194.779039
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=125 node=N7590 type=control1 q_typed_reliable_context=1.797380 sequence=196.576419
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=126 node=N7537 type=observe q_typed_reliable_context=1.668983 sequence=198.245401
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=127 node=N7534 type=observe q_typed_reliable_context=2.122060 sequence=200.367461
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=128 node=N7535 type=observe q_typed_reliable_context=2.224149 sequence=202.591610
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=129 node=N7532 type=observe q_typed_reliable_context=2.895787 sequence=205.487397
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=130 node=N3180 type=control1 q_typed_reliable_context=3.857727 sequence=209.345125
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=131 node=N7518 type=observe q_typed_reliable_context=3.398344 sequence=212.743469
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=132 node=N645 type=control1 q_typed_reliable_context=1.821681 sequence=214.565150
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=133 node=N785 type=observe q_typed_reliable_context=2.339861 sequence=216.905011
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=134 node=N636 type=control1 q_typed_reliable_context=2.233301 sequence=219.138312
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=135 node=N616 type=control1 q_typed_reliable_context=2.152285 sequence=221.290597
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=136 node=N7424 type=control1 q_typed_reliable_context=1.236134 sequence=222.526731
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=137 node=N3295 type=control1 q_typed_reliable_context=1.334519 sequence=223.861250
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=138 node=N630 type=control1 q_typed_reliable_context=1.396803 sequence=225.258053
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=139 node=N642 type=control1 q_typed_reliable_context=1.230875 sequence=226.488928
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=140 node=N649 type=control1 q_typed_reliable_context=1.241768 sequence=227.730695
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=141 node=N1552 type=observe q_typed_reliable_context=1.498274 sequence=229.228969
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=142 node=N3467 type=control1 q_typed_reliable_context=0.935037 sequence=230.164006
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=143 node=N5867 type=observe q_typed_reliable_context=0.888360 sequence=231.052366
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=144 node=N694 type=observe q_typed_reliable_context=1.958444 sequence=233.010810
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=145 node=N647 type=control1 q_typed_reliable_context=6.960349 sequence=239.971159
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=146 node=N2040 type=observe q_typed_reliable_context=3.894133 sequence=243.865292
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=147 node=N1586 type=control1 q_typed_reliable_context=2.584108 sequence=246.449400
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=148 node=N7402 type=observe q_typed_reliable_context=4.027773 sequence=250.477174
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=149 node=N1607 type=control1 q_typed_reliable_context=1.906713 sequence=252.383887
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=150 node=N2102 type=observe q_typed_reliable_context=3.164665 sequence=255.548552
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=151 node=N7694 type=control0 q_typed_reliable_context=1.523376 sequence=257.071928
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=152 node=N7442 type=control0 q_typed_reliable_context=1.772758 sequence=258.844686
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=153 node=N3410 type=control1 q_typed_reliable_context=1.615638 sequence=260.460324
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=154 node=N3525 type=control1 q_typed_reliable_context=1.113771 sequence=261.574095
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=155 node=N7679 type=observe q_typed_reliable_context=1.110046 sequence=262.684140
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=156 node=N7421 type=control1 q_typed_reliable_context=5.608619 sequence=268.292760
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=157 node=N7628 type=observe q_typed_reliable_context=0.786841 sequence=269.079601
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=158 node=N2894 type=control1 q_typed_reliable_context=0.962032 sequence=270.041632
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=159 node=N2157 type=observe q_typed_reliable_context=1.783956 sequence=271.825588
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=160 node=N7465 type=observe q_typed_reliable_context=1.284616 sequence=273.110204
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=161 node=N2721 type=control1 q_typed_reliable_context=2.081800 sequence=275.192004
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=162 node=N2952 type=control1 q_typed_reliable_context=1.224062 sequence=276.416065
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=163 node=N7624 type=observe q_typed_reliable_context=1.031690 sequence=277.447756
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=164 node=N4521 type=observe q_typed_reliable_context=1.862280 sequence=279.310035
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=165 node=N6948 type=observe q_typed_reliable_context=2.398731 sequence=281.708766
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=166 node=N5627 type=observe q_typed_reliable_context=1.908287 sequence=283.617053
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=167 node=N5617 type=observe q_typed_reliable_context=2.422904 sequence=286.039957
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=168 node=N2106 type=observe q_typed_reliable_context=1.583645 sequence=287.623603
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=169 node=N6531 type=observe q_typed_reliable_context=4.896745 sequence=292.520348
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=170 node=N2652 type=control1 q_typed_reliable_context=4.924145 sequence=297.444493
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=171 node=N2149 type=observe q_typed_reliable_context=3.508819 sequence=300.953312
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=172 node=N7614 type=observe q_typed_reliable_context=4.558851 sequence=305.512163
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=173 node=N7436 type=observe q_typed_reliable_context=3.863443 sequence=309.375605
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=174 node=N2779 type=control1 q_typed_reliable_context=1.643024 sequence=311.018629
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=175 node=N723 type=observe q_typed_reliable_context=5.287056 sequence=316.305686
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=176 node=N712 type=observe q_typed_reliable_context=5.337117 sequence=321.642803
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=177 node=N5877 type=observe q_typed_reliable_context=4.294828 sequence=325.937631
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=178 node=N2580 type=control1 q_typed_reliable_context=1.554216 sequence=327.491847
[b15-long-decay/d64/a0.10] [plan iscas99__b15_1] [plan] step=179 node=N7385 type=observe q_typed_reliable_context=5.541869 sequence=333.033716
