step,node,type,q_pred,q_pred_context,score_pred,reward_pred,reward_pred_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
22,N7021,control0,1.0192785263061523,4.088505455851555,1.0192785263061523,0.49033427238464355,3.2838305264711383,0.004903342723846436,0.045302629470825195,0.008039357140660286,0.008039357140660286,1.449024349451065,0.04540298134088516,0.1450212448835373,0.02130761370062828,103468.84375,43108.69921875,60360.140625,103185.6640625,42950.40625,60235.2578125,0.0027368594892323017,0.0036719494964927435,0.0020689615048468113,0.27368594892323017,5.03867176361382,2.844424598813057,4.664891541469842,2.8712736302614212,4.088505455851555,51.415325943026694,51.415325943026694,greedy,4.088505455851555,0.0,hard_fault_cluster
23,N7049,control0,1.1442450284957886,5.222852917015552,1.1442450284957886,0.5382484197616577,4.599713726341724,0.0053824841976165775,0.042020201683044434,0.008402043953537941,0.008402043953537941,1.6707640194892883,0.046042442321777344,0.14476367831230164,0.021700698882341385,103189.625,42955.4140625,60234.21484375,102995.59375,42879.0546875,60116.5390625,0.0018803367856889963,0.0017776426393538713,0.001953636761754751,0.18803367856889963,5.15089469589293,3.7697849118709565,4.740906848106533,4.06427322268486,5.222852917015552,56.638178860042245,56.638178860042245,greedy,5.222852917015552,0.0,hard_fault_cluster
24,N6868,control0,0.8980850577354431,3.9509386125253516,0.8980850577354431,0.5176317691802979,3.5418858471559362,0.005176317691802978,0.04501521587371826,0.003724901005625725,0.003724901005625725,0.9683113820478321,0.04409726709127426,0.14216646552085876,0.017938338220119476,102995.984375,42879.80859375,60116.1796875,103366.7734375,43013.9140625,60352.859375,-0.003600034164264798,-0.0031274736393243074,-0.003937038127332926,-0.3600034164264798,4.93108337931335,5.330406625512987,4.540065876673907,4.496462352517992,3.9509386125253516,60.589117472567594,60.589117472567594,greedy,3.9509386125253516,0.0,hard_fault_cluster
25,N7292,control0,1.1023974418640137,2.7230174541473384,1.1023974418640137,0.5388066172599792,3.114161071181297,0.0053880661725997925,0.04215288162231445,0.005909966304898262,0.005909966304898262,1.2242423123121262,0.04466288164258003,0.14451955258846283,0.019936848431825638,103367.21875,43014.09375,60353.125,102953.921875,42801.078125,60152.84375,0.003998335916548967,0.004952228628098965,0.0033184902276843786,0.39983359165489674,5.011004747822881,2.4872282230854035,4.602467310149223,2.5890837156772615,2.7230174541473384,63.31213492671493,63.31213492671493,greedy,2.7230174541473384,0.0,hard_fault_cluster
26,N7310,control0,1.1030728816986084,2.0474295794963835,1.1030728816986084,0.5244312286376953,1.977804016470909,0.0052443122863769535,0.04017758369445801,0.008894117549061775,0.008894117549061775,1.1875925135612486,0.04251967743039131,0.14181719720363617,0.018135525286197662,102953.8046875,42801.046875,60152.7578125,102775.2734375,42680.8515625,60094.421875,0.0017340908525511622,0.0028082330245524645,0.0009697965579107404,0.17340908525511622,4.785293089225888,2.2847271227836607,4.38529907958582,2.4707802677154542,2.0474295794963835,65.35956450621131,65.35956450621131,greedy,2.0474295794963835,0.0,hard_fault_cluster
27,N18034,control0,0.8394212126731873,1.2160657957196235,0.8394212126731873,0.4787628650665283,1.0896061101555823,0.004787628650665283,0.0345194935798645,0.014057355001568794,0.014057355001568794,0.9054115948081016,0.03824922442436218,0.13345836102962494,0.013720501214265823,102773.4375,42678.875,60094.5625,102619.5859375,42477.7265625,60141.859375,0.001496997312642634,0.004713067784905434,-0.0007870408589951694,0.1496997312642634,4.317742662504315,0.9674975310266017,3.9481274974532425,0.9676259790360927,1.2160657957196235,66.57563030193094,66.57563030193094,greedy,1.2160657957196235,0.0,hard_fault_cluster
28,N7177,control0,0.9167678356170654,1.5044570975005627,0.9167678356170654,0.4619407653808594,1.4390491984784601,0.004619407653808594,0.034569352865219116,0.014177056029438972,0.014177056029438972,0.7577625495195388,0.03753148019313812,0.1332574039697647,0.013204820454120636,102621.296875,42479.71875,60141.578125,102425.140625,42361.9375,60063.203125,0.0019114575115963817,0.0027726467233151197,0.0013031749986112118,0.19114575115963817,4.229265840724111,1.0826611630618572,3.872177474666387,1.0968958847224712,1.5044570975005627,68.0800873994315,68.0800873994315,greedy,1.5044570975005627,0.0,hard_fault_cluster
29,N7268,control0,1.0420570373535156,1.5886297069489956,1.0420570373535156,0.47251343727111816,1.6053432784974575,0.004725134372711182,0.03444376587867737,0.014782583341002464,0.014782583341002464,0.7044089972972869,0.037638016045093536,0.1340579092502594,0.013444386422634125,102425.234375,42361.95703125,60063.2734375,102322.0859375,42305.140625,60016.9453125,0.0010070607531815767,0.0013412130065262318,0.0007713219965808094,0.10070607531815767,4.251097625121474,1.2454648871719836,3.885625609662384,1.1753389497101305,1.5886297069489956,69.6687171063805,69.6687171063805,greedy,1.5886297069489956,0.0,hard_fault_cluster
30,N7218,control0,0.937841534614563,1.2180791683495045,0.937841534614563,0.44857800006866455,1.0034186454117298,0.004485780000686645,0.03441300988197327,0.018048809841275215,0.018048809841275215,0.7630046136677264,0.03412919491529465,0.13008993864059448,0.010184668004512787,102322.0703125,42305.14453125,60016.92578125,102282.375,42198.6015625,60083.76953125,0.00038794477586634457,0.0025184398982673883,-0.001113748294301331,0.03879447758663446,3.8795463014394045,0.7138110909610986,3.5295761940069497,0.65751310326159,1.2180791683495045,70.88679627473,70.88679627473,greedy,1.2180791683495045,0.0,hard_fault_cluster
31,N18009,control0,0.9418436884880066,1.1301970683038236,0.9418436884880066,0.4260268211364746,0.7714558649808168,0.004260268211364746,0.035986870527267456,0.02071649767458439,0.02071649767458439,0.5514042174816132,0.031039509922266006,0.1268925666809082,0.007933594286441803,102282.59375,42198.7421875,60083.8515625,102161.59375,42068.60546875,60092.984375,0.0011829970171675086,0.0030839003156870604,-0.00015200111374724656,0.11829970171675086,3.5506943110376596,0.5478770804405213,3.2156368219293654,0.5228515934944153,1.1301970683038236,72.01699334303383,72.01699334303383,greedy,1.1301970683038236,0.0,hard_fault_cluster
32,N7274,control0,0.8983739614486694,1.0709554873406888,0.8983739614486694,0.408230721950531,0.7822996876761317,0.00408230721950531,0.040562719106674194,0.016320673748850822,0.016320673748850822,0.5290500586479903,0.028101451694965363,0.1256421059370041,0.005855396389961243,102161.296875,42068.48046875,60092.81640625,102102.4609375,41989.2109375,60113.25,0.0005759121850132942,0.0018842974677681923,-0.0003400338755454868,0.05759121850132942,3.234696565195918,0.45583203200250866,2.9162830184213817,0.42565239731222393,1.0709554873406888,73.08794883037451,73.08794883037451,greedy,1.0709554873406888,0.0,hard_fault_cluster
33,N7123,control0,0.8818281888961792,1.0045022532343866,0.8818281888961792,0.3884581923484802,0.6284206212684511,0.0038845819234848023,0.04275438189506531,0.01637876220047474,0.01637876220047474,0.5112407881766557,0.025543581694364548,0.12425562739372253,0.0040714070200920105,102102.265625,41988.9609375,60113.30859375,102043.5,41897.11328125,60146.390625,0.0005755565362051129,0.002187423873692751,-0.0005503278807736933,0.05755565362051129,2.9591951239854097,0.35165748085826637,2.6555674080736935,0.3192310267314315,1.0045022532343866,74.0924510836089,74.0924510836089,greedy,1.0045022532343866,0.0,hard_fault_cluster
34,N2849,control0,0.8793396353721619,1.0252006051130593,0.8793396353721619,0.3837413191795349,0.869677369017154,0.003837413191795349,0.05029699206352234,0.01277966983616352,0.01277966983616352,0.1904509653151035,0.026785489171743393,0.13072200119495392,0.00454891100525856,102036.640625,41887.52734375,60149.109375,102156.390625,41856.3203125,60300.06640625,-0.0011735979933291674,0.0007450196426361799,-0.0025097134057432413,-0.11735979933291674,3.0750699061900377,0.8439702556282281,2.777679164428264,0.8322210536152124,1.0252006051130593,75.11765168872196,75.11765168872196,greedy,1.0252006051130593,0.0,hard_fault_cluster
35,N4256,control0,0.7289470434188843,1.0021844066679477,0.7289470434188843,0.3877819776535034,1.025618865340948,0.003877819776535034,0.03774744272232056,0.019237978383898735,0.019237978383898735,0.6640228340029717,0.026653245091438293,0.1253288984298706,0.00438806414604187,102163.8046875,41866.03125,60297.7734375,102377.203125,41943.9765625,60433.22265625,-0.0020887870341539383,-0.0018617793684825301,-0.002246338641270995,-0.20887870341539383,3.0723444651812315,0.5888832525908947,2.76707949815318,0.5504002587497234,1.0021844066679477,76.11983609538991,76.11983609538991,greedy,1.0021844066679477,0.0,hard_fault_cluster
36,N28737,control0,0.8116435408592224,1.1340104028582574,0.8116435408592224,0.3811193108558655,0.872167794406414,0.0038111931085586547,0.045214444398880005,0.016167158260941505,0.016167158260941505,0.2501319229602813,0.028068017214536667,0.13296078145503998,0.0051414854824543,102375.0859375,41942.2734375,60432.8125,102228.28125,41788.1953125,60440.0859375,0.00143398845102638,0.0036735758185386658,-0.00012035576946800575,0.143398845102638,3.2040881905704737,0.9071822565793991,2.9061233387328684,0.906740443110466,1.1340104028582574,77.25384649824817,77.25384649824817,greedy,1.1340104028582574,0.0,hard_fault_cluster
37,N13624,control0,0.696184515953064,1.0504565492272377,0.696184515953064,0.38470321893692017,1.1298875048756598,0.0038470321893692015,0.03460100293159485,0.021510859951376915,0.021510859951376915,0.5406801867485046,0.027496937662363052,0.1269553005695343,0.004851054400205612,102229.7890625,41789.55859375,60440.23046875,102394.828125,41836.08984375,60558.7421875,-0.0016143930843099952,-0.0011134659871459007,-0.0019608084112405777,-0.16143930843099952,3.1559078451246023,0.7611521026492118,2.8512472859583795,0.7297151228785514,1.0504565492272377,78.3043030474754,78.3043030474754,greedy,1.0504565492272377,0.0,hard_fault_cluster
38,N3964,control0,0.7683314085006714,1.3547250121831893,0.7683314085006714,0.3774358034133911,0.9950146162509917,0.003774358034133911,0.041034162044525146,0.01873781718313694,0.01873781718313694,0.4716895407438278,0.02843514084815979,0.1344326138496399,0.005264852195978165,102389.8125,41827.48046875,60562.3359375,102235.0078125,41661.0625,60573.9453125,0.0015119148883968592,0.003978675231337547,-0.00019169299048371613,0.15119148883968592,3.239687705412507,1.1762155199050903,2.942557489965111,1.216609641313553,1.3547250121831893,79.6590280596586,79.6590280596586,greedy,1.3547250121831893,0.0,hard_fault_cluster
39,N18085,control0,0.6531213521957397,1.4415093913674355,0.6531213521957397,0.38108813762664795,1.5434690058231353,0.0038108813762664797,0.03037819266319275,0.02218092419207096,0.02218092419207096,0.7638499554991722,0.027499601244926453,0.12808766961097717,0.004592142999172211,102240.1171875,41669.6953125,60570.421875,102419.4765625,41721.34375,60698.1328125,-0.0017542954301461577,-0.0012394724180921912,-0.0021084703039377928,-0.17542954301461577,3.153229186311364,0.9667857156693935,2.850777389947325,0.936801658719778,1.4415093913674355,81.10053745102603,81.10053745102603,greedy,1.4415093913674355,0.0,hard_fault_cluster
40,N20280,control0,0.7182486057281494,1.6916254028677942,0.7182486057281494,0.37368708848953247,1.4340800404548646,0.0037368708848953248,0.03673350811004639,0.021465884521603584,0.021465884521603584,0.7294701769948005,0.028458520770072937,0.13513168692588806,0.00509219616651535,102419.046875,41720.81640625,60698.234375,102300.578125,41568.14453125,60732.4296875,0.001156706246547401,0.0036593691911548376,-0.0005633658729493618,0.1156706246547401,3.2410050500184298,2.0099391573667527,2.9446403202600777,1.9360092157125475,1.6916254028677942,82.79216285389383,82.79216285389383,greedy,1.6916254028677942,0.0,hard_fault_cluster
41,N13662,control0,0.670716404914856,1.6818211894482376,0.670716404914856,0.3633812665939331,1.2970793524757027,0.003633812665939331,0.030246585607528687,0.02899657003581524,0.02899657003581524,0.9970173522457481,0.02537548542022705,0.12797795236110687,0.0031298473477363586,102300.6875,41568.28515625,60732.40625,102116.1640625,41450.4453125,60665.71875,0.0018037360860034823,0.0028348497580736876,0.0010980545775964856,0.18037360860034823,2.9299263786524534,0.5617590584047139,2.635643001180142,0.46141778307035564,1.6818211894482376,84.47398404334207,84.47398404334207,greedy,1.6818211894482376,0.0,hard_fault_cluster
42,N9778,control0,0.8143147230148315,1.9936115755140782,0.8143147230148315,0.3835715651512146,3.1323831632733343,0.003835715651512146,0.03708407282829285,0.032011523842811584,0.032011523842811584,1.5310219889879226,0.02964824065566063,0.12761841714382172,0.007038526237010956,102109.3984375,41440.94140625,60668.45703125,101502.375,41044.8515625,60457.5234375,0.005944834090769291,0.009557935409247875,0.0034768248442560434,0.5944834090769291,3.380407154560089,3.1245956122875214,3.0687198378145695,3.171373552083969,1.9936115755140782,86.46759561885615,86.46759561885615,greedy,1.9936115755140782,0.0,hard_fault_cluster
43,N19195,control0,0.7737232446670532,1.7050352364778518,0.7737232446670532,0.3677927255630493,1.4401202201843262,0.003677927255630493,0.026787787675857544,0.04048551619052887,0.04048551619052887,1.2108741492033004,0.02571513131260872,0.12323737144470215,0.004467993974685669,101509.0390625,41054.3828125,60454.65625,101627.40625,41170.0859375,60457.32421875,-0.0011660753516480327,-0.0028182892128825188,-4.413173155626282e-05,-0.11660753516480327,2.97979137301445,0.45658945679664614,2.6735826916992664,0.36020011097192767,1.7050352364778518,88.172630855334,88.172630855334,greedy,1.7050352364778518,0.0,hard_fault_cluster
44,N3774,observe,0.7151663303375244,1.3136203031055629,0.7151663303375244,0.3354891538619995,0.395186083316803,0.003354891538619995,0.03340914845466614,0.029889265075325966,0.029889265075325966,0.640244545917958,0.02666155993938446,0.12335149943828583,0.0031679198145866394,101628.1328125,41170.265625,60457.8671875,102631.25,41872.2265625,60759.01953125,-0.009870467707514763,-0.01705019176006317,-0.004981193691492081,-0.9870467707514763,3.0315344128757715,2.302035387158394,2.7575005986727774,2.6819827395677565,1.3136203031055629,89.48625115843957,89.48625115843957,greedy,1.3136203031055629,0.0,hard_fault_cluster
45,N18114,control0,0.4790235757827759,1.3268775790929794,0.4790235757827759,0.30687421560287476,1.764010092616081,0.0030687421560287474,0.010784268379211426,0.017130175605416298,0.017130175605416298,1.8626318302750586,0.022268205881118774,0.10244728624820709,-0.0009964853525161743,102630.0625,41871.8203125,60758.2421875,102467.203125,41783.3046875,60683.90234375,0.0015868584159761667,0.002113966504111886,0.0012235351605340838,0.15868584159761667,2.5508249793201685,1.889728776216507,2.30782168591395,1.882843438386917,1.3268775790929794,90.81312873753255,90.81312873753255,greedy,1.3268775790929794,0.0,hard_fault_cluster
