line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
22,__buf_split_7031 /1 undetected,output,,__buf_split_7031,__buf_split_7031,1,undetected,__buf_split_7031,__buf_split_7031,__buf_split_7031,sa1,1
23,__aig_not_11916 /1 undetected,output,,__aig_not_11916,__aig_not_11916,1,undetected,__aig_not_11916,__aig_not_11916,__aig_not_11916,sa1,1
24,__buf_split_7029 /1 undetected,output,,__buf_split_7029,__buf_split_7029,1,undetected,__buf_split_7029,__buf_split_7029,__buf_split_7029,sa1,1
25,__aig_not_11913 /1 undetected,output,,__aig_not_11913,__aig_not_11913,1,undetected,__aig_not_11913,__aig_not_11913,__aig_not_11913,sa1,1
26,__tpi_not_test_en->__tpi_cp_8_new_n5604 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_8_new_n5604,__tpi_cp_8_new_n5604,1,undetected,__tpi_cp_8_new_n5604,__tpi_cp_8_new_n5604,__tpi_cp_8_new_n5604,sa1,1
27,__tpi_not_test_en->__tpi_cp_7_new_n5238 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_7_new_n5238,__tpi_cp_7_new_n5238,1,undetected,__tpi_cp_7_new_n5238,__tpi_cp_7_new_n5238,__tpi_cp_7_new_n5238,sa1,1
28,__aig_not_26 /1 undetected,output,,__aig_not_26,__aig_not_26,1,undetected,__aig_not_26,__aig_not_26,__aig_not_26,sa1,1
29,__buf_split_18->__aig_and_23 /1 undetected,input_edge,__buf_split_18,__aig_and_23,__aig_and_23,1,undetected,__aig_and_23,__aig_and_23,__aig_and_23,sa1,1
30,__buf_split_19 /1 undetected,output,,__buf_split_19,__buf_split_19,1,undetected,__buf_split_19,__buf_split_19,__buf_split_19,sa1,1
31,__aig_not_21 /1 undetected,output,,__aig_not_21,__aig_not_21,1,undetected,__aig_not_21,__aig_not_21,__aig_not_21,sa1,1
32,__aig_not_19 /1 undetected,output,,__aig_not_19,__aig_not_19,1,undetected,__aig_not_19,__aig_not_19,__aig_not_19,sa1,1
33,__tpi_not_test_en->__tpi_cp_32___aig_not_11904 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_32___aig_not_11904,__tpi_cp_32___aig_not_11904,1,undetected,__tpi_cp_32___aig_not_11904,__tpi_cp_32___aig_not_11904,__tpi_cp_32___aig_not_11904,sa1,1
34,__tpi_not_test_en->__tpi_cp_21___aig_not_11893 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_21___aig_not_11893,__tpi_cp_21___aig_not_11893,1,undetected,__tpi_cp_21___aig_not_11893,__tpi_cp_21___aig_not_11893,__tpi_cp_21___aig_not_11893,sa1,1
35,__tpi_not_test_en->__tpi_cp_45___aig_not_11891 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_45___aig_not_11891,__tpi_cp_45___aig_not_11891,1,undetected,__tpi_cp_45___aig_not_11891,__tpi_cp_45___aig_not_11891,__tpi_cp_45___aig_not_11891,sa1,1
36,__buf_split_10 /1 undetected,output,,__buf_split_10,__buf_split_10,1,undetected,__buf_split_10,__buf_split_10,__buf_split_10,sa1,1
37,__buf_split_6 /1 undetected,output,,__buf_split_6,__buf_split_6,1,undetected,__buf_split_6,__buf_split_6,__buf_split_6,sa1,1
38,__buf_split_5 /1 undetected,output,,__buf_split_5,__buf_split_5,1,undetected,__buf_split_5,__buf_split_5,__buf_split_5,sa1,1
39,__tpi_not_test_en->__tpi_cp_53___aig_not_3 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_53___aig_not_3,__tpi_cp_53___aig_not_3,1,undetected,__tpi_cp_53___aig_not_3,__tpi_cp_53___aig_not_3,__tpi_cp_53___aig_not_3,sa1,1
40,__tpi_cp_53___aig_not_3 /1 undetected,output,,__tpi_cp_53___aig_not_3,__tpi_cp_53___aig_not_3,1,undetected,__tpi_cp_53___aig_not_3,__tpi_cp_53___aig_not_3,__tpi_cp_53___aig_not_3,sa1,1
41,__aig_not_3 /1 undetected,output,,__aig_not_3,__aig_not_3,1,undetected,__aig_not_3,__aig_not_3,__aig_not_3,sa1,1
42,__tpi_not_test_en->__tpi_cp_12___aig_and_2 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_12___aig_and_2,__tpi_cp_12___aig_and_2,1,undetected,__tpi_cp_12___aig_and_2,__tpi_cp_12___aig_and_2,__tpi_cp_12___aig_and_2,sa1,1
43,__aig_not_1 /1 undetected,output,,__aig_not_1,__aig_not_1,1,undetected,__aig_not_1,__aig_not_1,__aig_not_1,sa1,1
