line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
46,__tpi_not_test_en->__tpi_cp_48_R248_U8 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_48_R248_U8,__tpi_cp_48_R248_U8,1,undetected,__tpi_cp_48_R248_U8,__tpi_cp_48_R248_U8,__tpi_cp_48_R248_U8,sa1,1
47,__tpi_not_test_en->__tpi_cp_32_R248_U23 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_32_R248_U23,__tpi_cp_32_R248_U23,1,undetected,__tpi_cp_32_R248_U23,__tpi_cp_32_R248_U23,__tpi_cp_32_R248_U23,sa1,1
48,__tpi_cp_32_R248_U23 /1 undetected,output,,__tpi_cp_32_R248_U23,__tpi_cp_32_R248_U23,1,undetected,__tpi_cp_32_R248_U23,__tpi_cp_32_R248_U23,__tpi_cp_32_R248_U23,sa1,1
49,R248_U23 /1 undetected,output,,R248_U23,R248_U23,1,undetected,R248_U23,R248_U23,R248_U23,sa1,1
50,test_en->__tpi_cp_77___buf_split_518 /0 undetected,input_edge,test_en,__tpi_cp_77___buf_split_518,__tpi_cp_77___buf_split_518,0,undetected,__tpi_cp_77___buf_split_518,__tpi_cp_77___buf_split_518,__tpi_cp_77___buf_split_518,sa0,1
51,__buf_split_518 /0 undetected,output,,__buf_split_518,__buf_split_518,0,undetected,__buf_split_518,__buf_split_518,__buf_split_518,sa0,1
52,U352->__tpi_cp_73_U352 /0 undetected,input_edge,U352,__tpi_cp_73_U352,__tpi_cp_73_U352,0,undetected,__tpi_cp_73_U352,__tpi_cp_73_U352,__tpi_cp_73_U352,sa0,1
53,test_en->__tpi_cp_73_U352 /0 undetected,input_edge,test_en,__tpi_cp_73_U352,__tpi_cp_73_U352,0,undetected,__tpi_cp_73_U352,__tpi_cp_73_U352,__tpi_cp_73_U352,sa0,1
54,test_en->__tpi_cp_72_U312 /0 undetected,input_edge,test_en,__tpi_cp_72_U312,__tpi_cp_72_U312,0,undetected,__tpi_cp_72_U312,__tpi_cp_72_U312,__tpi_cp_72_U312,sa0,1
55,test_en->__tpi_cp_71___buf_split_515 /0 undetected,input_edge,test_en,__tpi_cp_71___buf_split_515,__tpi_cp_71___buf_split_515,0,undetected,__tpi_cp_71___buf_split_515,__tpi_cp_71___buf_split_515,__tpi_cp_71___buf_split_515,sa0,1
56,test_en->__tpi_cp_81___buf_split_511 /0 undetected,input_edge,test_en,__tpi_cp_81___buf_split_511,__tpi_cp_81___buf_split_511,0,undetected,__tpi_cp_81___buf_split_511,__tpi_cp_81___buf_split_511,__tpi_cp_81___buf_split_511,sa0,1
57,__tpi_not_test_en->__tpi_cp_35___buf_split_510 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_35___buf_split_510,__tpi_cp_35___buf_split_510,1,undetected,__tpi_cp_35___buf_split_510,__tpi_cp_35___buf_split_510,__tpi_cp_35___buf_split_510,sa1,1
58,test_en->__tpi_cp_84___buf_split_507 /0 undetected,input_edge,test_en,__tpi_cp_84___buf_split_507,__tpi_cp_84___buf_split_507,0,undetected,__tpi_cp_84___buf_split_507,__tpi_cp_84___buf_split_507,__tpi_cp_84___buf_split_507,sa0,1
59,__tpi_not_test_en->__tpi_cp_66___buf_split_512 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_66___buf_split_512,__tpi_cp_66___buf_split_512,1,undetected,__tpi_cp_66___buf_split_512,__tpi_cp_66___buf_split_512,__tpi_cp_66___buf_split_512,sa1,1
60,__tpi_not_test_en->__tpi_cp_74___buf_split_506 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_74___buf_split_506,__tpi_cp_74___buf_split_506,1,undetected,__tpi_cp_74___buf_split_506,__tpi_cp_74___buf_split_506,__tpi_cp_74___buf_split_506,sa1,1
61,__tpi_not_test_en->__tpi_cp_58_U354 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_58_U354,__tpi_cp_58_U354,1,undetected,__tpi_cp_58_U354,__tpi_cp_58_U354,__tpi_cp_58_U354,sa1,1
62,R248_U18->__tpi_cp_57_R248_U18 /1 undetected,input_edge,R248_U18,__tpi_cp_57_R248_U18,__tpi_cp_57_R248_U18,1,undetected,__tpi_cp_57_R248_U18,__tpi_cp_57_R248_U18,__tpi_cp_57_R248_U18,sa1,1
63,__tpi_not_test_en->__tpi_cp_57_R248_U18 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_57_R248_U18,__tpi_cp_57_R248_U18,1,undetected,__tpi_cp_57_R248_U18,__tpi_cp_57_R248_U18,__tpi_cp_57_R248_U18,sa1,1
64,__tpi_cp_57_R248_U18 /1 undetected,output,,__tpi_cp_57_R248_U18,__tpi_cp_57_R248_U18,1,undetected,__tpi_cp_57_R248_U18,__tpi_cp_57_R248_U18,__tpi_cp_57_R248_U18,sa1,1
65,test_en->__tpi_cp_5_U351 /0 undetected,input_edge,test_en,__tpi_cp_5_U351,__tpi_cp_5_U351,0,undetected,__tpi_cp_5_U351,__tpi_cp_5_U351,__tpi_cp_5_U351,sa0,1
66,test_en->__tpi_cp_4_U349 /0 undetected,input_edge,test_en,__tpi_cp_4_U349,__tpi_cp_4_U349,0,undetected,__tpi_cp_4_U349,__tpi_cp_4_U349,__tpi_cp_4_U349,sa0,1
67,test_en->__tpi_cp_2_U347 /0 undetected,input_edge,test_en,__tpi_cp_2_U347,__tpi_cp_2_U347,0,undetected,__tpi_cp_2_U347,__tpi_cp_2_U347,__tpi_cp_2_U347,sa0,1
68,__tpi_not_test_en->__tpi_cp_61_U355 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_61_U355,__tpi_cp_61_U355,1,undetected,__tpi_cp_61_U355,__tpi_cp_61_U355,__tpi_cp_61_U355,sa1,1
69,__tpi_not_test_en->__tpi_cp_21_U353 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_21_U353,__tpi_cp_21_U353,1,undetected,__tpi_cp_21_U353,__tpi_cp_21_U353,__tpi_cp_21_U353,sa1,1
70,test_en->__tpi_cp_76___buf_split_508 /0 undetected,input_edge,test_en,__tpi_cp_76___buf_split_508,__tpi_cp_76___buf_split_508,0,undetected,__tpi_cp_76___buf_split_508,__tpi_cp_76___buf_split_508,__tpi_cp_76___buf_split_508,sa0,1
71,test_en->__tpi_cp_79_U400 /0 undetected,input_edge,test_en,__tpi_cp_79_U400,__tpi_cp_79_U400,0,undetected,__tpi_cp_79_U400,__tpi_cp_79_U400,__tpi_cp_79_U400,sa0,1
72,__tpi_not_test_en->__tpi_cp_12___buf_split_112 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_12___buf_split_112,__tpi_cp_12___buf_split_112,1,undetected,__tpi_cp_12___buf_split_112,__tpi_cp_12___buf_split_112,__tpi_cp_12___buf_split_112,sa1,1
73,__tpi_not_test_en->__tpi_cp_83___buf_split_87 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_83___buf_split_87,__tpi_cp_83___buf_split_87,1,undetected,__tpi_cp_83___buf_split_87,__tpi_cp_83___buf_split_87,__tpi_cp_83___buf_split_87,sa1,1
74,__tpi_not_test_en->__tpi_cp_80___buf_split_83 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_80___buf_split_83,__tpi_cp_80___buf_split_83,1,undetected,__tpi_cp_80___buf_split_83,__tpi_cp_80___buf_split_83,__tpi_cp_80___buf_split_83,sa1,1
75,test_en->__tpi_cp_86___buf_split_81 /0 undetected,input_edge,test_en,__tpi_cp_86___buf_split_81,__tpi_cp_86___buf_split_81,0,undetected,__tpi_cp_86___buf_split_81,__tpi_cp_86___buf_split_81,__tpi_cp_86___buf_split_81,sa0,1
76,__tpi_not_test_en->__tpi_cp_78___buf_split_79 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_78___buf_split_79,__tpi_cp_78___buf_split_79,1,undetected,__tpi_cp_78___buf_split_79,__tpi_cp_78___buf_split_79,__tpi_cp_78___buf_split_79,sa1,1
77,test_en->__tpi_cp_82___buf_split_77 /0 undetected,input_edge,test_en,__tpi_cp_82___buf_split_77,__tpi_cp_82___buf_split_77,0,undetected,__tpi_cp_82___buf_split_77,__tpi_cp_82___buf_split_77,__tpi_cp_82___buf_split_77,sa0,1
78,__tpi_not_test_en->__tpi_cp_13_U401 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_13_U401,__tpi_cp_13_U401,1,undetected,__tpi_cp_13_U401,__tpi_cp_13_U401,__tpi_cp_13_U401,sa1,1
79,test_en->__tpi_cp_75_U399 /0 undetected,input_edge,test_en,__tpi_cp_75_U399,__tpi_cp_75_U399,0,undetected,__tpi_cp_75_U399,__tpi_cp_75_U399,__tpi_cp_75_U399,sa0,1
80,__tpi_not_test_en->__tpi_cp_15___buf_split_84 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_15___buf_split_84,__tpi_cp_15___buf_split_84,1,undetected,__tpi_cp_15___buf_split_84,__tpi_cp_15___buf_split_84,__tpi_cp_15___buf_split_84,sa1,1
81,test_en->__tpi_cp_55_U311 /0 undetected,input_edge,test_en,__tpi_cp_55_U311,__tpi_cp_55_U311,0,undetected,__tpi_cp_55_U311,__tpi_cp_55_U311,__tpi_cp_55_U311,sa0,1
82,__tpi_not_test_en->__tpi_cp_26___buf_split_9 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_26___buf_split_9,__tpi_cp_26___buf_split_9,1,undetected,__tpi_cp_26___buf_split_9,__tpi_cp_26___buf_split_9,__tpi_cp_26___buf_split_9,sa1,1
83,__tpi_not_test_en->__tpi_cp_67___buf_split_8 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_67___buf_split_8,__tpi_cp_67___buf_split_8,1,undetected,__tpi_cp_67___buf_split_8,__tpi_cp_67___buf_split_8,__tpi_cp_67___buf_split_8,sa1,1
