[b15-r11/marginal_horizon_lr5e5/e006] [gmean] 2026-07-21T17:57:46 out_dir=autoresearch/loop-260720-0945/model_training_round11/b15_selection/marginal_horizon_lr5e5/epoch_006/alpha_0p10_decay_64
[b15-r11/marginal_horizon_lr5e5/e006] [gmean] 2026-07-21T17:57:46 budgets=iscas99__b15_1:278
[b15-r11/marginal_horizon_lr5e5/e006] [gmean] 2026-07-21T17:57:46 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r11/marginal_horizon_lr5e5/e006] [gmean] 2026-07-21T17:57:46 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=23 node=N1860 type=observe q_typed_reliable_context=1.942957 sequence=43.314306
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=24 node=N1372 type=observe q_typed_reliable_context=1.817075 sequence=45.131381
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=25 node=N582 type=control1 q_typed_reliable_context=1.720757 sequence=46.852138
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=26 node=N1532 type=observe q_typed_reliable_context=1.804813 sequence=48.656951
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=27 node=N766 type=control1 q_typed_reliable_context=0.806460 sequence=49.463410
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=28 node=N7516 type=observe q_typed_reliable_context=0.856903 sequence=50.320313
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=29 node=N4684 type=control0 q_typed_reliable_context=2.985693 sequence=53.306007
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=30 node=N1437 type=control1 q_typed_reliable_context=0.324663 sequence=53.630670
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=31 node=N583 type=control1 q_typed_reliable_context=1.472114 sequence=55.102784
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=32 node=N4670 type=control0 q_typed_reliable_context=2.807866 sequence=57.910650
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=33 node=N7411 type=control1 q_typed_reliable_context=0.746173 sequence=58.656823
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=34 node=N7413 type=control1 q_typed_reliable_context=0.978288 sequence=59.635111
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=35 node=N4663 type=control0 q_typed_reliable_context=1.831765 sequence=61.466876
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=36 node=N4656 type=control0 q_typed_reliable_context=2.134395 sequence=63.601272
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=37 node=N4649 type=control0 q_typed_reliable_context=1.615070 sequence=65.216342
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=38 node=N7881 type=control1 q_typed_reliable_context=0.712285 sequence=65.928627
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=39 node=N7882 type=control1 q_typed_reliable_context=0.829745 sequence=66.758372
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=40 node=N7883 type=control1 q_typed_reliable_context=0.600771 sequence=67.359143
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=41 node=N7884 type=control1 q_typed_reliable_context=0.496956 sequence=67.856100
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=42 node=N704 type=observe q_typed_reliable_context=1.458803 sequence=69.314903
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=43 node=N6537 type=observe q_typed_reliable_context=3.684462 sequence=72.999365
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=44 node=N4691 type=control0 q_typed_reliable_context=5.738025 sequence=78.737390
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=45 node=N724 type=observe q_typed_reliable_context=3.062793 sequence=81.800184
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=46 node=N4677 type=control0 q_typed_reliable_context=1.937010 sequence=83.737194
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=47 node=N4698 type=control0 q_typed_reliable_context=1.140037 sequence=84.877231
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=48 node=N8470 type=observe q_typed_reliable_context=1.498666 sequence=86.375896
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=49 node=N4635 type=control0 q_typed_reliable_context=1.295819 sequence=87.671715
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=50 node=N4705 type=control0 q_typed_reliable_context=1.395245 sequence=89.066960
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=51 node=N3911 type=control0 q_typed_reliable_context=0.943222 sequence=90.010182
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=52 node=N3904 type=control0 q_typed_reliable_context=0.944241 sequence=90.954423
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=53 node=N3897 type=control0 q_typed_reliable_context=0.963790 sequence=91.918212
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=54 node=N3701 type=control0 q_typed_reliable_context=0.916428 sequence=92.834640
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=55 node=N3862 type=control0 q_typed_reliable_context=0.940914 sequence=93.775555
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=56 node=N3855 type=control0 q_typed_reliable_context=0.953488 sequence=94.729043
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=57 node=N3848 type=control0 q_typed_reliable_context=0.957504 sequence=95.686546
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=58 node=N3805 type=control0 q_typed_reliable_context=0.959617 sequence=96.646164
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=59 node=N3889 type=control0 q_typed_reliable_context=0.902132 sequence=97.548296
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=60 node=N2083 type=observe q_typed_reliable_context=1.004439 sequence=98.552735
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=61 node=N3882 type=control0 q_typed_reliable_context=1.114180 sequence=99.666914
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=62 node=N5603 type=control0 q_typed_reliable_context=1.065801 sequence=100.732715
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=63 node=N7506 type=observe q_typed_reliable_context=1.725392 sequence=102.458107
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=64 node=N4606 type=control0 q_typed_reliable_context=0.898713 sequence=103.356820
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=65 node=N4712 type=control0 q_typed_reliable_context=0.917928 sequence=104.274748
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=66 node=N4716 type=control0 q_typed_reliable_context=1.024028 sequence=105.298776
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=67 node=N2044 type=observe q_typed_reliable_context=1.029735 sequence=106.328511
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=68 node=N519 type=control1 q_typed_reliable_context=0.967599 sequence=107.296111
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=69 node=N2042 type=observe q_typed_reliable_context=0.853954 sequence=108.150064
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=70 node=N504 type=control1 q_typed_reliable_context=1.406626 sequence=109.556691
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=71 node=N7471 type=control0 q_typed_reliable_context=0.790816 sequence=110.347507
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=72 node=N513 type=control1 q_typed_reliable_context=1.245284 sequence=111.592791
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=73 node=N7724 type=control0 q_typed_reliable_context=0.756676 sequence=112.349467
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=74 node=N520 type=control1 q_typed_reliable_context=1.391537 sequence=113.741004
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=75 node=N1539 type=control0 q_typed_reliable_context=0.758632 sequence=114.499636
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=76 node=N516 type=control1 q_typed_reliable_context=1.557464 sequence=116.057100
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=77 node=N5234 type=observe q_typed_reliable_context=0.771746 sequence=116.828846
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=78 node=N7722 type=control0 q_typed_reliable_context=0.843700 sequence=117.672545
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=79 node=N4578 type=control0 q_typed_reliable_context=1.272582 sequence=118.945127
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=80 node=N899 type=observe q_typed_reliable_context=1.117102 sequence=120.062230
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=81 node=N7875 type=control1 q_typed_reliable_context=0.813394 sequence=120.875623
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=82 node=N4585 type=control0 q_typed_reliable_context=1.269409 sequence=122.145032
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=83 node=N7370 type=control1 q_typed_reliable_context=0.752138 sequence=122.897170
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=84 node=N555 type=control1 q_typed_reliable_context=1.527494 sequence=124.424664
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=85 node=N7891 type=control1 q_typed_reliable_context=1.320239 sequence=125.744903
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=86 node=N7885 type=control1 q_typed_reliable_context=1.515749 sequence=127.260652
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=87 node=N7886 type=control1 q_typed_reliable_context=1.689438 sequence=128.950090
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=88 node=N7887 type=control1 q_typed_reliable_context=1.671019 sequence=130.621109
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=89 node=N7888 type=control1 q_typed_reliable_context=0.992342 sequence=131.613452
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=90 node=N7889 type=control1 q_typed_reliable_context=0.991923 sequence=132.605375
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=91 node=N7890 type=control1 q_typed_reliable_context=1.112731 sequence=133.718106
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=92 node=N507 type=control1 q_typed_reliable_context=1.311989 sequence=135.030095
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=93 node=N3785 type=control0 q_typed_reliable_context=1.010804 sequence=136.040899
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=94 node=N3827 type=control0 q_typed_reliable_context=2.631303 sequence=138.672203
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=95 node=N713 type=observe q_typed_reliable_context=5.386739 sequence=144.058941
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=96 node=N3820 type=control0 q_typed_reliable_context=1.424080 sequence=145.483021
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=97 node=N7725 type=control0 q_typed_reliable_context=1.217618 sequence=146.700639
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=98 node=N7723 type=control0 q_typed_reliable_context=1.466191 sequence=148.166830
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=99 node=N7408 type=control0 q_typed_reliable_context=1.527273 sequence=149.694103
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=100 node=N7541 type=control0 q_typed_reliable_context=1.386282 sequence=151.080385
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=101 node=N7846 type=control0 q_typed_reliable_context=1.331841 sequence=152.412226
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=102 node=N556 type=control1 q_typed_reliable_context=1.462480 sequence=153.874706
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=103 node=N614 type=control1 q_typed_reliable_context=1.321318 sequence=155.196025
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=104 node=N3813 type=control0 q_typed_reliable_context=1.783298 sequence=156.979322
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=105 node=N634 type=control1 q_typed_reliable_context=1.444218 sequence=158.423540
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=106 node=N3799 type=control0 q_typed_reliable_context=1.443681 sequence=159.867221
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=107 node=N610 type=control1 q_typed_reliable_context=1.350894 sequence=161.218115
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=108 node=N3792 type=control0 q_typed_reliable_context=1.323319 sequence=162.541434
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=109 node=N620 type=control1 q_typed_reliable_context=1.224016 sequence=163.765449
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=110 node=N510 type=control1 q_typed_reliable_context=1.716818 sequence=165.482267
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=111 node=N638 type=control1 q_typed_reliable_context=1.312546 sequence=166.794813
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=112 node=N3682 type=control0 q_typed_reliable_context=1.660053 sequence=168.454866
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=113 node=N7852 type=control0 q_typed_reliable_context=1.336572 sequence=169.791437
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=114 node=N722 type=observe q_typed_reliable_context=2.392744 sequence=172.184181
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=115 node=N4564 type=control0 q_typed_reliable_context=1.972797 sequence=174.156979
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=116 node=N7872 type=control1 q_typed_reliable_context=2.152274 sequence=176.309252
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=117 node=N4557 type=control0 q_typed_reliable_context=2.926533 sequence=179.235785
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=118 node=N4520 type=control0 q_typed_reliable_context=2.978783 sequence=182.214568
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=119 node=N7847 type=control0 q_typed_reliable_context=3.026080 sequence=185.240648
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=120 node=N3903 type=control0 q_typed_reliable_context=2.353161 sequence=187.593809
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=121 node=N7853 type=control0 q_typed_reliable_context=2.391950 sequence=189.985759
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=122 node=N7820 type=control0 q_typed_reliable_context=2.535725 sequence=192.521484
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=123 node=N3896 type=control0 q_typed_reliable_context=2.362523 sequence=194.884008
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=124 node=N7588 type=control1 q_typed_reliable_context=1.516259 sequence=196.400267
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=125 node=N645 type=control1 q_typed_reliable_context=1.650564 sequence=198.050831
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=126 node=N2040 type=observe q_typed_reliable_context=1.932197 sequence=199.983028
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=127 node=N7590 type=control1 q_typed_reliable_context=1.280528 sequence=201.263556
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=128 node=N7537 type=observe q_typed_reliable_context=1.544327 sequence=202.807883
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=129 node=N7535 type=observe q_typed_reliable_context=1.965591 sequence=204.773474
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=130 node=N7534 type=observe q_typed_reliable_context=2.771891 sequence=207.545364
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=131 node=N7532 type=observe q_typed_reliable_context=3.783625 sequence=211.328989
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=132 node=N3180 type=control1 q_typed_reliable_context=4.607083 sequence=215.936071
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=133 node=N7518 type=observe q_typed_reliable_context=3.088060 sequence=219.024132
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=134 node=N636 type=control1 q_typed_reliable_context=1.671792 sequence=220.695924
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=135 node=N785 type=observe q_typed_reliable_context=2.528722 sequence=223.224646
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=136 node=N616 type=control1 q_typed_reliable_context=2.319628 sequence=225.544274
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=137 node=N7424 type=control1 q_typed_reliable_context=1.436147 sequence=226.980421
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=138 node=N1552 type=observe q_typed_reliable_context=1.004579 sequence=227.985001
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=139 node=N5867 type=observe q_typed_reliable_context=1.548223 sequence=229.533223
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=140 node=N2157 type=observe q_typed_reliable_context=3.639728 sequence=233.172951
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=141 node=N630 type=control1 q_typed_reliable_context=5.788562 sequence=238.961513
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=142 node=N649 type=control1 q_typed_reliable_context=5.763968 sequence=244.725481
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=143 node=N642 type=control1 q_typed_reliable_context=3.120802 sequence=247.846283
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=144 node=N7402 type=observe q_typed_reliable_context=2.670873 sequence=250.517156
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=145 node=N7679 type=observe q_typed_reliable_context=1.379887 sequence=251.897042
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=146 node=N7627 type=observe q_typed_reliable_context=2.827096 sequence=254.724138
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=147 node=N7465 type=observe q_typed_reliable_context=0.849318 sequence=255.573456
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=148 node=N5627 type=observe q_typed_reliable_context=2.333433 sequence=257.906889
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=149 node=N725 type=observe q_typed_reliable_context=2.700030 sequence=260.606919
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=150 node=N7624 type=observe q_typed_reliable_context=2.854035 sequence=263.460954
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=151 node=N6948 type=observe q_typed_reliable_context=2.923660 sequence=266.384614
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=152 node=N3467 type=control1 q_typed_reliable_context=1.712943 sequence=268.097558
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=153 node=N5617 type=observe q_typed_reliable_context=4.153623 sequence=272.251180
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=154 node=N2580 type=control1 q_typed_reliable_context=1.735247 sequence=273.986427
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=155 node=N2149 type=observe q_typed_reliable_context=2.214925 sequence=276.201353
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=156 node=N1586 type=control1 q_typed_reliable_context=2.024057 sequence=278.225410
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=157 node=N647 type=control1 q_typed_reliable_context=2.272031 sequence=280.497441
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=158 node=N1607 type=control1 q_typed_reliable_context=2.671786 sequence=283.169228
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=159 node=N4529 type=observe q_typed_reliable_context=4.691798 sequence=287.861026
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=160 node=N2102 type=observe q_typed_reliable_context=1.746056 sequence=289.607081
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=161 node=N6531 type=observe q_typed_reliable_context=5.157921 sequence=294.765003
[b15-r11/marginal_horizon_lr5e5/e006] [plan iscas99__b15_1] [plan] step=162 node=N7385 type=observe q_typed_reliable_context=5.391046 sequence=300.156049
