step,node,type,q_pred,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,bounded_residual_hybrid_pred,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
11,__buf_split_22180,observe,1.6491974592208862,1.6491974592208862,-0.06681223958730698,-0.0006681223958730697,-0.4390099048614502,-0.09098006039857864,-0.09098006039857864,-0.0014048812445253134,-0.03541620448231697,-0.010230088606476784,104894.046875,40108.3828125,64785.66796875,104753.03125,39992.578125,64760.45703125,0.0013443625066429377,0.002887293929234147,0.00038914373726584017,0.13443625066429377,-0.29828042443841696,-0.17993619944900274,1.6491974592208862,19.61132025718689,19.61132025718689,greedy,1.6491974592208862,0.0,heuristic_recall_pool
12,N48468,observe,1.8515770435333252,1.8515770435333252,-0.06817042082548141,-0.0006817042082548141,-0.44449907541275024,-0.11183588951826096,-0.11183588951826096,0.001955183455720544,-0.03305491432547569,-0.006900809705257416,104755.03125,39992.60546875,64762.421875,104702.265625,39952.51171875,64749.7578125,0.0005037049413658679,0.0010025290539488196,0.00019554646860342473,0.050370494136586785,0.015512035228312016,0.1505167679861188,1.8515770435333252,21.462897300720215,21.462897300720215,greedy,1.8515770435333252,0.0,heuristic_recall_pool
13,N42300,observe,1.8707194328308105,1.8707194328308105,-0.05724259465932846,-0.0005724259465932847,-0.4471938908100128,-0.1022985652089119,-0.1022985652089119,-2.1535088308155537e-05,-0.03502706065773964,-0.008346106857061386,104702.0390625,39952.5078125,64749.53125,104606.8125,39880.86328125,64725.9453125,0.0009095005807466805,0.0017932424088940024,0.00036426421138457954,0.09095005807466805,-0.1616946686990559,-0.04203879879787564,1.8707194328308105,23.333616733551025,23.333616733551025,greedy,1.8707194328308105,0.0,heuristic_recall_pool
14,N8687,observe,1.8004194498062134,1.8004194498062134,0.002576783299446106,2.576783299446106e-05,-0.45387858152389526,-0.05070965737104416,-0.05070965737104416,-0.0036699578631669283,-0.029995916411280632,-0.019835729151964188,104604.5859375,39880.390625,64724.1953125,104439.6484375,39720.359375,64719.2890625,0.0015767712611705065,0.004012780264019966,7.580241071991622e-05,0.15767712611705065,-0.4151286603882909,-0.37902900483459234,1.8004194498062134,25.13403618335724,25.13403618335724,greedy,1.8004194498062134,0.0,heuristic_recall_pool
15,N8682,observe,1.8389910459518433,1.8389910459518433,0.006195567548274994,6.195567548274993e-05,-0.45290178060531616,-0.048468224704265594,-0.048468224704265594,-0.0036499162670224905,-0.02980838716030121,-0.019160814583301544,104439.6484375,39720.359375,64719.2890625,104305.5078125,39591.78515625,64713.72265625,0.0012843841686844826,0.0032369852997362614,8.600845467299223e-05,0.12843841686844826,-0.40726428385823965,-0.3755597909912467,1.8389910459518433,26.973027229309082,26.973027229309082,greedy,1.8389910459518433,0.0,heuristic_recall_pool
16,N8677,observe,1.9221351146697998,1.9221351146697998,0.04075776785612106,0.00040757767856121064,-0.45873507857322693,-0.038726113736629486,-0.038726113736629486,-0.002989266300573945,-0.028214480727910995,-0.01668626442551613,104305.53125,39591.8125,64713.71875,104163.8125,39458.125,64705.6875,0.001358688692562282,0.0033766450360417366,0.00012410429189912975,0.1358688692562282,-0.2968949759379029,-0.2984187165275216,1.9221351146697998,28.895162343978882,28.895162343978882,greedy,1.9221351146697998,0.0,heuristic_recall_pool
17,N8672,observe,1.9939134120941162,1.9939134120941162,0.07265681773424149,0.0007265681773424149,-0.4641965627670288,-0.02558346651494503,-0.02558346651494503,-0.0026055967900902033,-0.027031561359763145,-0.013661310076713562,104163.8125,39458.11328125,64705.6953125,104010.078125,39316.05078125,64694.0234375,0.0014758903998881578,0.003600336844101548,0.00018038404232356697,0.14758903998881578,-0.21348632778972387,-0.24879134120419621,1.9939134120941162,30.889075756072998,30.889075756072998,greedy,1.9939134120941162,0.0,heuristic_recall_pool
18,N8662,observe,1.9983216524124146,1.9983216524124146,0.032383523881435394,0.00032383523881435395,-0.44971027970314026,-0.02519371174275875,-0.02519371174275875,-0.0020032087340950966,-0.0348220020532608,-0.009756747633218765,104010.546875,39316.1171875,64694.4296875,103863.1015625,39178.609375,64684.4921875,0.001417599618434906,0.003497492289170623,0.00015360672841779888,0.1417599618434906,-0.19313106127083302,-0.1985234203748405,1.9983216524124146,32.88739740848541,32.88739740848541,greedy,1.9983216524124146,0.0,heuristic_recall_pool
19,N22470,observe,2.035447359085083,2.035447359085083,0.041677169501781464,0.00041677169501781465,-0.46306732296943665,-0.021062633022665977,-0.021062633022665977,-0.0021394335199147463,-0.0359211266040802,-0.008897040039300919,103862.6328125,39178.5390625,64684.09375,103711.328125,39037.1484375,64674.1796875,0.0014567769831046462,0.0036088794004172087,0.0001532689348096028,0.14567769831046462,-0.19332881551235914,-0.20878971787169576,2.035447359085083,34.922844767570496,34.922844767570496,greedy,2.035447359085083,0.0,heuristic_recall_pool
20,N22482,observe,2.079843759536743,2.079843759536743,0.05029115825891495,0.0005029115825891494,-0.47661322355270386,-0.017860522493720055,-0.017860522493720055,-0.0020038371440023184,-0.03911476954817772,-0.007140938192605972,103711.3203125,39037.1328125,64674.1875,103566.21875,38898.765625,64667.453125,0.0013990908628329635,0.0035445017274469137,0.00010412770643597469,0.13990908628329635,-0.16795307863503695,-0.19227605545893312,2.079843759536743,37.00268852710724,37.00268852710724,greedy,2.079843759536743,0.0,heuristic_recall_pool
21,N8667,observe,2.1307373046875,2.1307373046875,-0.08458223938941956,-0.0008458223938941956,-0.4038248360157013,-0.019076308235526085,-0.08458223938941956,0.020369233563542366,-0.03557693213224411,0.024958688765764236,103566.59375,38898.796875,64667.796875,103434.703125,38770.94140625,64663.76171875,0.0012734861811622977,0.003286874620243907,6.239823414944112e-05,0.12734861811622977,1.933264808729291,2.011008719448,2.1307373046875,39.13342583179474,39.13342583179474,greedy,2.1307373046875,0.0,heuristic_recall_pool
22,N22458,observe,2.1648199558258057,2.1648199558258057,-0.0812503844499588,-0.000812503844499588,-0.40664970874786377,-0.018909594044089317,-0.0812503844499588,0.021944578737020493,-0.03588275611400604,0.02776360884308815,103434.296875,38770.87890625,64663.421875,103315.09375,38655.8515625,64659.2421875,0.0011524526635184884,0.002966848900541663,6.463758472818881e-05,0.11524526635184884,2.094297895208001,2.1694178790785372,2.1648199558258057,41.298245787620544,41.298245787620544,greedy,2.1648199558258057,0.0,heuristic_recall_pool
23,N22420,observe,2.1889901161193848,2.1889901161193848,-0.17881515622138977,-0.0017881515622138978,-0.34543663263320923,-0.004603942856192589,-0.17881515622138977,0.04164927080273628,-0.027758410200476646,0.052326787263154984,103315.109375,38655.828125,64659.28125,103198.796875,38546.3125,64652.48828125,0.0011258033337071538,0.0028330946806818247,0.00010505790851311758,0.11258033337071538,3.981507981196046,4.119072305504233,2.1889901161193848,43.48723590373993,43.48723590373993,greedy,2.1889901161193848,0.0,heuristic_recall_pool
24,__buf_split_19584,observe,2.397294044494629,2.397294044494629,-0.1804484724998474,-0.001804484724998474,-0.3328242599964142,-0.0010771658271551132,-0.1804484724998474,0.049490079283714294,-0.02274267189204693,0.06053105369210243,103199.25,38546.67578125,64652.5703125,102939.9921875,38321.03125,64618.9609375,0.0025122063234448433,0.005853800103068352,0.0005198459257371724,0.25122063234448433,4.767482290044427,4.903626518789679,2.397294044494629,45.88452994823456,45.88452994823456,greedy,2.397294044494629,0.0,heuristic_recall_pool
25,N22433,observe,2.201524496078491,2.201524496078491,-0.2034774124622345,-0.002034774124622345,-0.3387449383735657,0.0037821922451257706,-0.2034774124622345,0.04640726000070572,-0.025516750290989876,0.058011483401060104,102939.546875,38320.65234375,64618.8984375,102928.625,38298.8203125,64629.8046875,0.00010609989112708718,0.0005697197047993541,-0.00016877803136594594,0.010609989112708718,4.441030779853463,4.590802195016295,2.201524496078491,48.08605444431305,48.08605444431305,greedy,2.201524496078491,0.0,heuristic_recall_pool
26,N22419,observe,2.1869876384735107,2.1869876384735107,-0.24884673953056335,-0.0024884673953056336,-0.2742035388946533,0.02119145728647709,-0.24884673953056335,0.07102839648723602,-0.01304159127175808,0.09013016521930695,102928.8125,38299.0,64629.8125,102872.40625,38243.33984375,64629.0703125,0.0005480122636072338,0.0014533057110384107,1.1483671187306754e-05,0.054801226360723376,6.875184366479516,7.045925828162581,2.1869876384735107,50.27304208278656,50.27304208278656,greedy,2.1869876384735107,0.0,heuristic_recall_pool
27,N22469,observe,2.2045419216156006,2.2045419216156006,-0.24312454462051392,-0.002431245446205139,-0.2694300711154938,0.02484245039522648,-0.24312454462051392,0.07170530408620834,-0.013258865103125572,0.0910777896642685,102872.3359375,38243.28125,64629.0546875,102820.40625,38185.48046875,64634.9296875,0.0005047973827458918,0.001511397073045373,-9.090338426176459e-05,0.05047973827458918,6.952248314395547,7.1159598850645125,2.2045419216156006,52.47758400440216,52.47758400440216,greedy,2.2045419216156006,0.0,heuristic_recall_pool
28,N22432,observe,2.2295804023742676,2.2295804023742676,-0.23545947670936584,-0.0023545947670936583,-0.2690291702747345,0.030469724908471107,-0.23545947670936584,0.0727442130446434,-0.013106642290949821,0.09253627061843872,102820.4375,38185.484375,64634.95703125,102749.15625,38114.3984375,64634.7578125,0.0006932595279067755,0.001861595781520009,3.0822136523056543e-06,0.06932595279067755,7.0694315526634455,7.2231738665141165,2.2295804023742676,54.70716440677643,54.70716440677643,greedy,2.2295804023742676,0.0,heuristic_recall_pool
29,N22481,observe,2.2375118732452393,2.2375118732452393,-0.22634804248809814,-0.0022634804248809815,-0.27612563967704773,0.03643739968538284,-0.22634804248809814,0.07323741167783737,-0.013690231367945671,0.09375956654548645,102749.0859375,38114.34375,64634.7421875,102706.78125,38065.515625,64641.26171875,0.00041172810597345233,0.0012810957850888371,-0.00010086729162139818,0.04117281059734523,7.133830524981022,7.276263507083058,2.2375118732452393,56.94467628002167,56.94467628002167,greedy,2.2375118732452393,0.0,heuristic_recall_pool
30,N22446,observe,2.236454725265503,2.236454725265503,-0.2220287322998047,-0.0022202873229980468,-0.28515228629112244,0.03992072492837906,-0.2220287322998047,0.07141357660293579,-0.016427813097834587,0.09251151978969574,102706.5625,38065.3125,64641.25390625,102681.3984375,38032.3125,64649.0859375,0.00024500928702764213,0.0008669309900142252,-0.0001211615017382428,0.024500928702764213,6.9592496529221535,7.095830658450723,2.236454725265503,59.18113100528717,59.18113100528717,greedy,2.236454725265503,0.0,heuristic_recall_pool
31,N22457,observe,2.2587521076202393,2.2587521076202393,-0.21451660990715027,-0.0021451660990715027,-0.2922384440898895,0.04293493181467056,-0.21451660990715027,0.07029897719621658,-0.01827549748122692,0.09180554747581482,102681.578125,38032.484375,64649.09765625,102652.203125,37998.41796875,64653.7890625,0.00028607857530005276,0.0008957186946645379,-7.256723620230332e-05,0.028607857530005276,6.858316041529179,6.987002300098538,2.2587521076202393,61.43988311290741,61.43988311290741,greedy,2.2587521076202393,0.0,heuristic_recall_pool
32,N22445,observe,2.263511896133423,2.263511896133423,-0.20910581946372986,-0.0020910581946372987,-0.2844753563404083,0.044416643679142,-0.20910581946372986,0.0752723217010498,-0.016433632001280785,0.09928113222122192,102652.1953125,37998.3984375,64653.796875,102624.21875,37967.46875,64656.75,0.0002725374069996178,0.0008139734272845089,-4.56759735243395e-05,0.02725374069996178,7.362542994320393,7.4860598761588335,2.263511896133423,63.70339500904083,63.70339500904083,greedy,2.263511896133423,0.0,heuristic_recall_pool
33,N14471,observe,2.258873224258423,2.258873224258423,-0.20635700225830078,-0.0020635700225830078,-0.2884233891963959,0.046737976372241974,-0.20635700225830078,0.07381498068571091,-0.018241820856928825,0.09803560376167297,102624.828125,37967.9296875,64656.8984375,102634.6484375,37965.046875,64669.6015625,-9.569139365339652e-05,7.59275644668378e-05,-0.00019646975852083415,-0.009569139365339652,7.221879042685032,7.341593312099576,2.258873224258423,65.96226823329926,65.96226823329926,greedy,2.258873224258423,0.0,heuristic_recall_pool
34,N826,observe,2.2559688091278076,2.2559688091278076,-0.20813444256782532,-0.0020813444256782532,-0.28622326254844666,0.0447542741894722,-0.20813444256782532,0.07239458709955215,-0.019552400335669518,0.09642380475997925,102633.09375,37962.5078125,64670.5859375,102627.125,37948.9296875,64678.19140625,5.815619442728348e-05,0.0003576719609554857,-0.00011760321649489924,0.005815619442728348,7.076078541576862,7.198613667860627,2.2559688091278076,68.21823704242706,68.21823704242706,greedy,2.2559688091278076,0.0,heuristic_recall_pool
35,N4083,observe,2.260162353515625,2.260162353515625,-0.20886680483818054,-0.0020886680483818056,-0.28032681345939636,0.042203135788440704,-0.20886680483818054,0.07105669379234314,-0.020639976486563683,0.09475810825824738,102627.25,37948.94921875,64678.296875,102617.03125,37932.83984375,64684.1875,9.957150905393064e-05,0.0004245012241881341,-9.10757589736022e-05,0.009957150905393064,6.939005710184574,7.064003461971879,2.260162353515625,70.47839939594269,70.47839939594269,greedy,2.260162353515625,0.0,heuristic_recall_pool
36,N1437,observe,2.275817394256592,2.275817394256592,-0.20703652501106262,-0.002070365250110626,-0.2748621702194214,0.04017738252878189,-0.20703652501106262,0.07044593244791031,-0.020962422713637352,0.09379389882087708,102617.59375,37933.89453125,64683.703125,102590.03125,37905.61328125,64684.421875,0.0002685943036340177,0.0007455403683707118,-1.1111763342341874e-05,0.02685943036340177,6.87773410230875,7.002878459170461,2.275817394256592,72.75421679019928,72.75421679019928,greedy,2.275817394256592,0.0,heuristic_recall_pool
37,N1442,observe,2.2953665256500244,2.2953665256500244,-0.2024126946926117,-0.0020241269469261167,-0.2704850733280182,0.03907731920480728,-0.2024126946926117,0.07082749158143997,-0.020467495545744896,0.0939965546131134,102590.046875,37905.609375,64684.43359375,102571.359375,37884.30859375,64687.046875,0.0001821570476749912,0.0005619426956400275,-4.0400464058620855e-05,0.01821570476749912,6.919413782656193,7.041915314272046,2.2953665256500244,75.0495833158493,75.0495833158493,greedy,2.2953665256500244,0.0,heuristic_recall_pool
38,N21039,observe,2.3330252170562744,2.3330252170562744,-0.18949949741363525,-0.0018949949741363526,-0.27734115719795227,0.042204298079013824,-0.18949949741363525,0.0718790590763092,-0.019794246181845665,0.09533223509788513,102571.1484375,37884.58203125,64686.56640625,102531.78125,37848.3984375,64683.3828125,0.00038380370824597776,0.0009551007533445954,4.9215686885872856e-05,0.038380370824597776,7.040610708296299,7.151082107797265,2.3330252170562744,77.38260853290558,77.38260853290558,greedy,2.3330252170562744,0.0,heuristic_recall_pool
39,N21048,observe,2.355844259262085,2.355844259262085,-0.18142560124397278,-0.0018142560124397278,-0.2855087220668793,0.046988047659397125,-0.18142560124397278,0.07349811494350433,-0.01871592365205288,0.09753179550170898,102531.78125,37848.390625,64683.390625,102510.53125,37828.21484375,64682.3125,0.00020725281501654536,0.0005330683779902756,1.6667725503793918e-05,0.020725281501654536,7.215373940765858,7.316202105954289,2.355844259262085,79.73845279216766,79.73845279216766,greedy,2.355844259262085,0.0,heuristic_recall_pool
40,N21038,observe,2.393702983856201,2.393702983856201,-0.16820117831230164,-0.0016820117831230163,-0.2952061891555786,0.0531606450676918,-0.16820117831230164,0.07537233829498291,-0.01746784709393978,0.10005742311477661,102510.6328125,37828.578125,64682.0546875,102472.78125,37793.1796875,64679.6015625,0.00036924524465575814,0.000935759162530303,3.7925896322121844e-05,0.036924524465575814,7.422193296253681,7.508473696187139,2.393702983856201,82.13215577602386,82.13215577602386,greedy,2.393702983856201,0.0,heuristic_recall_pool
41,N21047,observe,2.404768228530884,2.404768228530884,-0.1634381115436554,-0.001634381115436554,-0.3040545880794525,0.05703619867563248,-0.1634381115436554,0.07636943459510803,-0.016852309927344322,0.10151061415672302,102472.78125,37793.17578125,64679.6015625,102456.5859375,37778.5234375,64678.0625,0.00015804501890670508,0.00038769812090322375,2.379517536610365e-05,0.015804501890670508,7.53054154664278,7.6103429812937975,2.404768228530884,84.53692400455475,84.53692400455475,greedy,2.404768228530884,0.0,heuristic_recall_pool
42,N4692,observe,2.383129835128784,2.383129835128784,-0.1709275245666504,-0.001709275245666504,-0.30662456154823303,0.0599750354886055,-0.1709275245666504,0.07592099159955978,-0.017315661534667015,0.10131065547466278,102456.9375,37777.9296875,64679.0078125,102493.6875,37810.2734375,64683.41796875,-0.0003586872771847993,-0.0008561546565033495,-6.818528345320374e-05,-0.03586872771847993,7.4811466708779335,7.564361037686467,2.383129835128784,86.92005383968353,86.92005383968353,greedy,2.383129835128784,0.0,heuristic_recall_pool
43,N4687,observe,2.393202304840088,2.393202304840088,-0.17178970575332642,-0.001717897057533264,-0.30332452058792114,0.05970538407564163,-0.17178970575332642,0.07610292732715607,-0.016771813854575157,0.10127092897891998,102493.703125,37810.27734375,64683.4296875,102495.7109375,37809.71875,64685.9921875,-1.9589617295423523e-05,1.4773595466976985e-05,-3.961601760238409e-05,-0.0019589617295423523,7.498208411037922,7.5822716522961855,2.393202304840088,89.31325614452362,89.31325614452362,greedy,2.393202304840088,0.0,heuristic_recall_pool
44,N21946,observe,2.4210407733917236,2.4210407733917236,-0.17144370079040527,-0.0017144370079040527,-0.29695895314216614,0.057890601456165314,-0.17144370079040527,0.07610250264406204,-0.01623610220849514,0.10079413652420044,102495.171875,37809.9453125,64685.23046875,102470.1484375,37786.5703125,64683.578125,0.00024414260406047106,0.0006182235665619373,2.5544373784214258e-05,0.024414260406047106,7.496697165071964,7.581861989572644,2.4210407733917236,91.73429691791534,91.73429691791534,greedy,2.4210407733917236,0.0,heuristic_recall_pool
45,N21937,observe,2.4314610958099365,2.4314610958099365,-0.17172124981880188,-0.0017172124981880187,-0.29840442538261414,0.05802924185991287,-0.17172124981880188,0.07528537511825562,-0.016962824389338493,0.09993511438369751,102470.1484375,37786.56640625,64683.58203125,102461.09375,37778.22265625,64682.87109375,8.836414781399071e-05,0.00022081259521655738,1.0991004273819271e-05,0.008836414781399071,7.4148455038666725,7.500114509835839,2.4314610958099365,94.16575801372528,94.16575801372528,greedy,2.4314610958099365,0.0,heuristic_recall_pool
46,N21945,observe,2.4495480060577393,2.4495480060577393,-0.17042499780654907,-0.0017042499780654907,-0.29653996229171753,0.05671892315149307,-0.17042499780654907,0.07539528608322144,-0.01659250818192959,0.0998014509677887,102461.1953125,37778.578125,64682.6171875,102432.28125,37751.81640625,64680.46875,0.0002821952512022108,0.000708383449818939,3.321506665088236e-05,0.02821952512022108,7.4258225336670876,7.5111020896583796,2.4495480060577393,96.61530601978302,96.61530601978302,greedy,2.4495480060577393,0.0,heuristic_recall_pool
47,N21936,observe,2.4577620029449463,2.4577620029449463,-0.16897720098495483,-0.0016897720098495482,-0.3007642924785614,0.0580049529671669,-0.16897720098495483,0.07447167485952377,-0.017599595710635185,0.09894192218780518,102432.28125,37751.8125,64680.46875,102422.0,37743.078125,64678.921875,0.0001003711877274327,0.0002313630684511736,2.3915643396321684e-05,0.01003711877274327,7.336195237934589,7.41942442394793,2.4577620029449463,99.07306802272797,99.07306802272797,greedy,2.4577620029449463,0.0,heuristic_recall_pool
48,N4683,observe,2.474203109741211,2.474203109741211,-0.16483017802238464,-0.0016483017802238465,-0.30046120285987854,0.057977207005023956,-0.16483017802238464,0.07407164573669434,-0.01791766844689846,0.09847316145896912,102423.03125,37743.84375,64679.1875,102435.4375,37753.91796875,64681.515625,-0.00012112754484405741,-0.00026691023958846927,-3.599496267270297e-05,-0.012112754484405741,7.300311602652073,7.380451330915093,2.474203109741211,101.54727113246918,101.54727113246918,greedy,2.474203109741211,0.0,heuristic_recall_pool
49,N4684,observe,2.482787847518921,2.482787847518921,-0.16659390926361084,-0.0016659390926361084,-0.3000210225582123,0.05788383632898331,-0.16659390926361084,0.07357361167669296,-0.018254732713103294,0.09791174530982971,102434.90625,37753.66015625,64681.2421875,102418.1953125,37739.4140625,64678.78125,0.00016313714149873704,0.0003773433854803443,3.8047157431719825e-05,0.016313714149873704,7.248651094734669,7.330183649435639,2.482787847518921,104.0300589799881,104.0300589799881,greedy,2.482787847518921,0.0,heuristic_recall_pool
50,N4685,observe,2.4985263347625732,2.4985263347625732,-0.16534867882728577,-0.0016534867882728576,-0.3029850721359253,0.05836353451013565,-0.16534867882728577,0.07323708385229111,-0.018524592742323875,0.09755465388298035,102418.046875,37739.265625,64678.78125,102394.1875,37719.21484375,64674.96875,0.00023296065046451986,0.0005312975845299661,5.894514106330462e-05,0.023296065046451986,7.216723240911961,7.296962099149823,2.4985263347625732,106.52858531475067,106.52858531475067,greedy,2.4985263347625732,0.0,heuristic_recall_pool
51,N4688,observe,2.4977047443389893,2.4977047443389893,-0.16634351015090942,-0.0016634351015090943,-0.30213531851768494,0.057745225727558136,-0.16634351015090942,0.07297597080469131,-0.018598338589072227,0.09715205430984497,102394.859375,37719.6328125,64675.23046875,102421.984375,37743.5078125,64678.48046875,-0.0002649058878887445,-0.0006329594762064517,-5.0251077482244e-05,-0.026490588788874447,7.18899879604578,7.270447509363294,2.4977047443389893,109.02629005908966,109.02629005908966,greedy,2.4977047443389893,0.0,heuristic_recall_pool
52,N4689,observe,2.504229784011841,2.504229784011841,-0.16911128163337708,-0.0016911128163337708,-0.29934462904930115,0.05689883977174759,-0.16911128163337708,0.072933629155159,-0.018321042880415916,0.09692057967185974,102421.4609375,37743.25,64678.2109375,102410.40625,37734.203125,64676.20703125,0.00010793330875458196,0.00023969517496880144,3.0982708267401904e-05,0.010793330875458196,7.18115047365427,7.265309805050492,2.504229784011841,111.5305198431015,111.5305198431015,greedy,2.504229784011841,0.0,heuristic_recall_pool
