step,node,type,q_pred,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,bounded_residual_hybrid_pred,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
11,N8815,observe,0.4379528760910034,0.4379528760910034,1.3068028688430786,0.013068028688430787,-0.04366645589470863,0.854171097278595,0.854171097278595,0.022263888269662857,-0.0805402621626854,-0.01003798097372055,101172.0078125,36033.4453125,65138.5625,101304.796875,36144.4375,65160.359375,-0.0013125078985467553,-0.003080254653468728,-0.0003346232115291059,-0.13125078985467553,4.387362793087959,2.766632318496704,1.3068028688430786,12.099784135818481,12.099784135818481,greedy,1.3068028688430786,0.0,heuristic_recall_pool
12,N8662,observe,0.4473550617694855,0.4473550617694855,1.3919878005981445,0.013919878005981445,-0.056164659559726715,0.847428560256958,0.847428560256958,0.022433362901210785,-0.07874803990125656,-0.009019345045089722,101305.875,36144.703125,65161.16796875,100748.6171875,35619.359375,65129.2578125,0.005500745493918657,0.014534460380673409,0.0004897112376056612,0.5500745493918657,4.482752650976181,2.803190380334854,1.3919878005981445,13.491771936416626,13.491771936416626,greedy,1.3919878005981445,0.0,heuristic_recall_pool
13,__buf_split_17488,observe,0.44117358326911926,0.44117358326911926,1.4511088132858276,0.014511088132858277,-0.0723549872636795,0.8484023809432983,0.8484023809432983,0.02014729753136635,-0.08485270291566849,-0.011505953967571259,100746.234375,35618.96875,65127.265625,101122.75,35949.14453125,65173.6015625,-0.0037372675724327564,-0.009269661270081997,-0.000711467582732439,-0.37372675724327564,4.314240947365761,2.5896075516939163,1.4511088132858276,14.942880749702454,14.942880749702454,greedy,1.4511088132858276,0.0,heuristic_recall_pool
14,__buf_split_13742,observe,0.43465739488601685,0.43465739488601685,1.8543730974197388,0.018543730974197387,-0.16374509036540985,0.8249582648277283,0.8249582648277283,0.007662195712327957,-0.08654319494962692,-0.021570488810539246,101122.9375,35949.44921875,65173.4921875,100912.671875,35812.15625,65100.51953125,0.0020793068688362837,0.0038190563209354877,0.001119667780585587,0.20793068688362837,3.4455509334802628,1.4360524117946625,1.8543730974197388,16.797253847122192,16.797253847122192,greedy,1.8543730974197388,0.0,heuristic_recall_pool
15,__buf_split_23178,observe,0.4441699683666229,0.4441699683666229,2.372368335723877,0.02372368335723877,-0.2762344479560852,0.8523312211036682,0.8523312211036682,-0.027162715792655945,-0.08397593349218369,-0.05185001343488693,100912.671875,35812.1328125,65100.5390625,100650.90625,35612.80859375,65038.09375,0.0025939818006008863,0.005565829109400511,0.0009592134738340974,0.25939818006008863,0.5084279775619507,-1.9100966900587082,2.372368335723877,19.16962218284607,19.16962218284607,greedy,2.372368335723877,0.0,heuristic_recall_pool
16,__buf_split_17112,observe,0.42923879623413086,0.42923879623413086,2.634643077850342,0.02634643077850342,-0.3373686671257019,0.8795687556266785,0.8795687556266785,-0.049695271998643875,-0.0822199359536171,-0.07299533486366272,100650.9375,35612.875,65038.05859375,100590.921875,35562.28125,65028.640625,0.0005962748546153307,0.0014206590130925179,0.00014480703976005316,0.05962748546153307,-1.4553153663873672,-4.0909742414951324,2.634643077850342,21.80426526069641,21.80426526069641,greedy,2.634643077850342,0.0,heuristic_recall_pool
17,N8667,observe,0.4327501356601715,0.4327501356601715,2.7403407096862793,0.027403407096862793,-0.34895145893096924,0.8830918073654175,0.8830918073654175,-0.03945795074105263,-0.07356072962284088,-0.06704393029212952,100593.1640625,35562.375,65030.7890625,98884.921875,34078.4453125,64806.4765625,0.016981692984700203,0.041727520525455475,0.003449327778071165,1.6981692984700203,-0.322362557053566,-3.0399369448423386,2.7403407096862793,24.54460597038269,24.54460597038269,greedy,2.7403407096862793,0.0,heuristic_recall_pool
18,__buf_split_15730,observe,0.4227084517478943,0.4227084517478943,2.745771884918213,0.02745771884918213,-0.35575348138809204,0.8848673105239868,0.8848673105239868,-0.05483020842075348,-0.08122388273477554,-0.07881060242652893,98882.4296875,34078.1875,64804.2421875,99755.140625,34833.3203125,64921.8203125,-0.008825743570923805,-0.022158831357955933,-0.001814358402043581,-0.8825743570923805,-1.8523816466331482,-4.575361043214798,2.745771884918213,27.290377855300903,27.290377855300903,greedy,2.745771884918213,0.0,heuristic_recall_pool
19,__buf_split_18359,observe,0.410898357629776,0.410898357629776,2.8345203399658203,0.028345203399658202,-0.36375850439071655,0.8933171033859253,0.8933171033859253,-0.062492627650499344,-0.08381613343954086,-0.08628571033477783,99755.171875,34833.34375,64921.828125,99967.546875,35014.31640625,64953.2265625,-0.002128962194547057,-0.005195385776460171,-0.0004836345324292779,-0.21289621945470572,-2.521425321698189,-5.317303404211998,2.8345203399658203,30.124898195266724,30.124898195266724,greedy,2.8345203399658203,0.0,heuristic_recall_pool
20,__buf_split_15725,observe,0.400371253490448,0.400371253490448,2.925314426422119,0.029253144264221192,-0.3721844553947449,0.9015147089958191,0.9015147089958191,-0.06820622086524963,-0.08552051335573196,-0.09238506853580475,99967.546875,35014.3359375,64953.21484375,100025.9921875,35056.390625,64969.6015625,-0.000584642868489027,-0.0012010704958811402,-0.000252284953603521,-0.0584642868489027,-2.993792951107025,-5.863914802670479,2.925314426422119,33.05021262168884,33.05021262168884,greedy,2.925314426422119,0.0,heuristic_recall_pool
21,__buf_split_10165,observe,0.39854344725608826,0.39854344725608826,2.993462562561035,0.02993462562561035,-0.37709641456604004,0.905214250087738,0.905214250087738,-0.07070790231227875,-0.08679545670747757,-0.09541720151901245,100025.875,35055.109375,64970.76953125,100125.546875,35106.73828125,65018.8125,-0.0009964609052985907,-0.0014727925881743431,-0.0007394551066681743,-0.09964609052985907,-3.1721134185791016,-6.0961210280656815,2.993462562561035,36.04367518424988,36.04367518424988,greedy,2.993462562561035,0.0,heuristic_recall_pool
22,__buf_split_16442,observe,0.3920314610004425,0.3920314610004425,3.0442309379577637,0.030442309379577637,-0.3840947151184082,0.9098163843154907,0.9098163843154907,-0.07450179755687714,-0.08798860758543015,-0.09930557012557983,100125.578125,35108.0234375,65017.55859375,100116.453125,35092.2890625,65024.16015625,9.113555279327556e-05,0.0004481703508645296,-0.00010153507173527032,0.009113555279327556,-3.4961324334144592,-6.4616679251194,3.0442309379577637,39.08790612220764,39.08790612220764,greedy,3.0442309379577637,0.0,heuristic_recall_pool
23,__buf_split_22180,observe,0.38718199729919434,0.38718199729919434,3.0885472297668457,0.030885472297668456,-0.3902921676635742,0.9126643538475037,0.9126643538475037,-0.07632409036159515,-0.08792554587125778,-0.1010865718126297,100116.46875,35092.33203125,65024.140625,100107.484375,35075.97265625,65031.5078125,8.973923104349524e-05,0.0004661809070967138,-0.00011329926928738132,0.008973923104349524,-3.631197452545166,-6.632106140255928,3.0885472297668457,42.17645335197449,42.17645335197449,greedy,3.0885472297668457,0.0,heuristic_recall_pool
24,__buf_split_13140,observe,0.383372962474823,0.383372962474823,3.1253252029418945,0.03125325202941895,-0.39489680528640747,0.9156453013420105,0.9156453013420105,-0.07791882008314133,-0.08771855384111404,-0.10262104868888855,100107.484375,35075.984375,65031.49609375,100086.3515625,35045.578125,65040.7734375,0.00021110122906975448,0.0008668680675327778,-0.00014265923528000712,0.021110122906975448,-3.7509115040302277,-6.781639382243156,3.1253252029418945,45.30177855491638,45.30177855491638,greedy,3.1253252029418945,0.0,heuristic_recall_pool
25,__buf_split_18675,observe,0.3802544176578522,0.3802544176578522,3.1519622802734375,0.031519622802734376,-0.39893144369125366,0.917340874671936,0.917340874671936,-0.0797027200460434,-0.08794821053743362,-0.10436837375164032,100086.3359375,35045.5703125,65040.765625,100055.953125,35005.140625,65050.80859375,0.00030356604838743806,0.0011536318343132734,-0.00015441037248820066,0.030356604838743806,-3.900968849658966,-6.952946215867996,3.1519622802734375,48.45374083518982,48.45374083518982,greedy,3.1519622802734375,0.0,heuristic_recall_pool
26,__buf_split_15465,observe,0.3777438700199127,0.3777438700199127,3.173737049102783,0.03173737049102783,-0.40212392807006836,0.9190050363540649,0.9190050363540649,-0.08105640113353729,-0.08803369849920273,-0.10569095611572266,100055.921875,35005.1328125,65050.7890625,100010.6015625,34954.16796875,65056.43359375,0.00045294984010979533,0.001455924822948873,-8.677114237798378e-05,0.04529498401097953,-4.012898027896881,-7.082454591989517,3.173737049102783,51.6274778842926,51.6274778842926,greedy,3.173737049102783,0.0,heuristic_recall_pool
27,__buf_split_19975,observe,0.37573257088661194,0.37573257088661194,3.191249370574951,0.031912493705749514,-0.4044930934906006,0.9206445217132568,0.9206445217132568,-0.08251315355300903,-0.08826958388090134,-0.10712984204292297,100010.59375,34954.140625,65056.45703125,99957.859375,34896.05859375,65061.796875,0.000527287891600281,0.0016616638749837875,-8.208015060517937e-05,0.0527287891600281,-4.139421463012695,-7.223341882228851,3.191249370574951,54.818727254867554,54.818727254867554,greedy,3.191249370574951,0.0,heuristic_recall_pool
28,N24081,observe,0.37550970911979675,0.37550970911979675,3.196105480194092,0.03196105480194092,-0.40064382553100586,0.9259982705116272,0.9259982705116272,-0.09184679388999939,-0.09362531453371048,-0.11623191833496094,99964.859375,34896.9921875,65067.8671875,100083.28125,34924.86328125,65158.41796875,-0.0011846349807456136,-0.000798667490016669,-0.001391635974869132,-0.11846349807456136,-5.06257563829422,-8.15415345132351,3.196105480194092,58.014832735061646,58.014832735061646,greedy,3.196105480194092,0.0,heuristic_recall_pool
29,N26421,observe,0.37213462591171265,0.37213462591171265,3.2514662742614746,0.03251466274261475,-0.39785927534103394,0.9343487620353699,0.9343487620353699,-0.0960472971200943,-0.09483467787504196,-0.12054619193077087,100083.7734375,34925.1015625,65158.671875,100097.890625,34909.03125,65188.85546875,-0.00014105370792094618,0.0004601364489644766,-0.0004632321943063289,-0.014105370792094618,-5.4189146757125854,-8.558275952935219,3.2514662742614746,61.26629900932312,61.26629900932312,greedy,3.2514662742614746,0.0,heuristic_recall_pool
30,N24931,observe,0.3683810830116272,0.3683810830116272,3.3047447204589844,0.033047447204589846,-0.39686065912246704,0.9420226216316223,0.9420226216316223,-0.09964810311794281,-0.09579173475503922,-0.12460820376873016,100092.8984375,34907.8046875,65185.09375,100076.4140625,34876.609375,65199.8046875,0.00016469074762426317,0.0008936486556194723,-0.00022567946871276945,0.016469074762426317,-5.718042969703674,-8.90311847627163,3.3047447204589844,64.5710437297821,64.5710437297821,greedy,3.3047447204589844,0.0,heuristic_recall_pool
31,N27267,observe,0.36446574330329895,0.36446574330329895,3.3535404205322266,0.033535404205322264,-0.39687150716781616,0.9490126967430115,0.9490126967430115,-0.1029084175825119,-0.09666968137025833,-0.12841227650642395,100076.2578125,34876.6171875,65199.640625,100044.34375,34837.05859375,65207.28125,0.0003188974515069276,0.0011342440266162157,-0.00011718814494088292,0.03188974515069276,-5.988288640975952,-9.21520347893238,3.3535404205322266,67.92458415031433,67.92458415031433,greedy,3.3535404205322266,0.0,heuristic_recall_pool
32,N4112,observe,0.3605947196483612,0.3605947196483612,3.398993492126465,0.03398993492126465,-0.39742106199264526,0.9554356336593628,0.9554356336593628,-0.10586868226528168,-0.09749829024076462,-0.13192006945610046,100045.046875,34836.8125,65208.23046875,100008.6796875,34794.6640625,65214.015625,0.00036350812297314405,0.0012098822044208646,-8.871818863553926e-05,0.036350812297314405,-6.23243910074234,-9.49826094508171,3.398993492126465,71.3235776424408,71.3235776424408,greedy,3.398993492126465,0.0,heuristic_recall_pool
33,N8644,observe,0.35572490096092224,0.35572490096092224,3.460747241973877,0.03460747241973877,-0.3989771604537964,0.966753363609314,0.966753363609314,-0.10625213384628296,-0.0958019271492958,-0.1332622915506363,100007.15625,34795.265625,65211.890625,99655.3046875,34415.0390625,65240.265625,0.0035182638093829155,0.010927537456154823,-0.0004351200186647475,0.35182638093829155,-6.197712779045105,-9.518338233232498,3.460747241973877,74.78432488441467,74.78432488441467,greedy,3.460747241973877,0.0,heuristic_recall_pool
34,N23254,observe,0.35420462489128113,0.35420462489128113,3.4864139556884766,0.03486413955688476,-0.3988933563232422,0.9691309332847595,0.9691309332847595,-0.11012043058872223,-0.09801086038351059,-0.13720807433128357,99652.453125,34414.29296875,65238.1640625,99744.796875,34510.21875,65234.578125,-0.0009266580455005169,-0.002787382109090686,5.4966865718597546e-05,-0.09266580455005169,-6.556498169898987,-9.898156836628914,3.4864139556884766,78.27073884010315,78.27073884010315,greedy,3.4864139556884766,0.0,heuristic_recall_pool
35,N23249,observe,0.35215291380882263,0.35215291380882263,3.515542984008789,0.03515542984008789,-0.39931267499923706,0.9722295999526978,0.9722295999526978,-0.11281250417232513,-0.0992598757147789,-0.1400022804737091,99744.421875,34509.9140625,65234.50390625,99747.171875,34518.84765625,65228.3203125,-2.7570464226300828e-05,-0.0002588703646324575,9.479022992309183e-05,-0.002757046422630083,-6.793477833271027,-10.159307271242142,3.515542984008789,81.78628182411194,81.78628182411194,greedy,3.515542984008789,0.0,heuristic_recall_pool
36,N22899,observe,0.35033249855041504,0.35033249855041504,3.54148530960083,0.0354148530960083,-0.3996506929397583,0.9753854870796204,0.9753854870796204,-0.11493489146232605,-0.10003276914358139,-0.14216572046279907,99748.3203125,34519.75,65228.5703125,99719.15625,34499.6875,65219.47265625,0.0002923764695879072,0.0005811890005134046,0.00013947348634246737,0.02923764695879072,-6.9766183495521545,-10.364271447062492,3.54148530960083,85.32776713371277,85.32776713371277,greedy,3.54148530960083,0.0,heuristic_recall_pool
37,N23403,observe,0.34933289885520935,0.34933289885520935,3.5611395835876465,0.03561139583587646,-0.3994903564453125,0.9779128432273865,0.9779128432273865,-0.11681748926639557,-0.10074508935213089,-0.14400839805603027,99718.1484375,34498.92578125,65219.22265625,99687.546875,34477.54296875,65210.0,0.00030688056722283363,0.0006198109476827085,0.0001414100988768041,0.030688056722283363,-7.142696499824524,-10.546985819935799,3.5611395835876465,88.88890671730042,88.88890671730042,greedy,3.5611395835876465,0.0,heuristic_recall_pool
38,N32458,observe,0.3483971953392029,0.3483971953392029,3.5794992446899414,0.03579499244689941,-0.399225652217865,0.9801581501960754,0.9801581501960754,-0.1181907206773758,-0.10123584419488907,-0.14537689089775085,99688.125,34478.0546875,65210.0703125,99646.9375,34450.28125,65196.65625,0.00041316356509923935,0.0008055396028794348,0.00020570537890307605,0.041316356509923935,-7.2594146728515625,-10.679157719016075,3.5794992446899414,92.46840596199036,92.46840596199036,greedy,3.5794992446899414,0.0,heuristic_recall_pool
39,N826,observe,0.349554181098938,0.349554181098938,3.579777717590332,0.03579777717590332,-0.3984415531158447,0.9801543354988098,0.9801543354988098,-0.11958962678909302,-0.10204235464334488,-0.14643517136573792,99648.578125,34449.73046875,65198.84375,99649.796875,34459.3046875,65190.4921875,-1.2230480933794752e-05,-0.00027791853062808514,0.00012809371401090175,-0.0012230480933794752,-7.39903062582016,-10.818979665637016,3.579777717590332,96.04818367958069,96.04818367958069,greedy,3.579777717590332,0.0,heuristic_recall_pool
40,N857,observe,0.34995922446250916,0.34995922446250916,3.5838632583618164,0.03583863258361816,-0.3978409767150879,0.9801403880119324,0.9801403880119324,-0.11993686854839325,-0.10218847543001175,-0.1467190682888031,99652.125,34460.265625,65191.859375,99628.0390625,34448.46875,65179.5703125,0.00024170019605662674,0.0003423326706979424,0.00018850609194487333,0.024170019605662674,-7.429683208465576,-10.852685943245888,3.5838632583618164,99.6320469379425,99.6320469379425,greedy,3.5838632583618164,0.0,heuristic_recall_pool
41,__buf_split_15851,observe,0.35017555952072144,0.35017555952072144,3.571417808532715,0.03571417808532715,-0.40168070793151855,0.9692672491073608,0.9692672491073608,-0.11642898619174957,-0.10061684995889664,-0.1438690572977066,99624.3125,34448.6640625,65175.65234375,99805.65625,34554.140625,65251.515625,-0.0018202760256826878,-0.003061847761273384,-0.0011639819713309407,-0.18202760256826878,-7.102213561534882,-10.507727354764938,3.571417808532715,103.20346474647522,103.20346474647522,greedy,3.571417808532715,0.0,heuristic_recall_pool
42,__buf_split_20069,observe,0.35018426179885864,0.35018426179885864,3.548485279083252,0.03548485279083252,-0.4032079577445984,0.9613896012306213,0.9613896012306213,-0.11495228111743927,-0.0998188778758049,-0.14217573404312134,99805.921875,34554.30078125,65251.6171875,99989.96875,34668.6796875,65321.28515625,-0.0018440476851537824,-0.003310120664536953,-0.0010676818201318383,-0.18440476851537824,-6.985353231430054,-10.367759391665459,3.548485279083252,106.75195002555847,106.75195002555847,greedy,3.548485279083252,0.0,heuristic_recall_pool
43,N14471,observe,0.3515796959400177,0.3515796959400177,3.529013156890869,0.03529013156890869,-0.4054332375526428,0.9589906334877014,0.9589906334877014,-0.11212508380413055,-0.09919065982103348,-0.139240562915802,99990.3984375,34668.6875,65321.7109375,99849.375,34542.76171875,65306.609375,0.001410369761288166,0.0036322628147900105,0.00023118748504202813,0.1410369761288166,-6.724504590034485,-10.090507432818413,3.529013156890869,110.28096318244934,110.28096318244934,greedy,3.529013156890869,0.0,heuristic_recall_pool
44,N39437,control1,0.3081042766571045,0.3081042766571045,4.321016311645508,0.04321016311645508,-0.3878629803657532,1.0329015254974365,1.0329015254974365,-0.05841938778758049,-0.06111692637205124,-0.08843591809272766,99849.390625,34542.859375,65306.53125,98107.125,33100.0859375,65007.03515625,0.01744893565773964,0.041767630726099014,0.004586005117744207,1.744893565773964,-0.4880209416151047,-4.503459319472313,4.321016311645508,114.60197949409485,114.60197949409485,greedy,4.321016311645508,0.0,heuristic_recall_pool
45,__buf_split_20573,observe,0.34701836109161377,0.34701836109161377,3.711005687713623,0.03711005687713623,-0.40077823400497437,0.9743877053260803,0.9743877053260803,-0.10646766424179077,-0.09915713220834732,-0.13503769040107727,98106.640625,33099.96875,65006.66796875,99888.15625,34607.484375,65280.66796875,-0.018158970400691032,-0.045544322580099106,-0.0042149522341787815,-1.8158970400691032,-5.961373031139374,-9.475418075919151,3.711005687713623,118.31298518180847,118.31298518180847,greedy,3.711005687713623,0.0,heuristic_recall_pool
46,__buf_split_19584,observe,0.3519313633441925,0.3519313633441925,3.6505861282348633,0.03650586128234863,-0.4045087695121765,0.9655147194862366,0.9655147194862366,-0.10728392004966736,-0.09887614101171494,-0.1347241997718811,99888.7265625,34607.5625,65281.1640625,100004.09375,34719.87890625,65284.2109375,-0.0011549569899216294,-0.0032454296015203,-4.667311077355407e-05,-0.11549569899216294,-6.112291157245636,-9.57436679303646,3.6505861282348633,121.96357131004333,121.96357131004333,greedy,3.6505861282348633,0.0,heuristic_recall_pool
47,N39470,control1,0.3355717658996582,0.3355717658996582,4.010801792144775,0.040108017921447754,-0.3925755023956299,1.0036779642105103,1.0036779642105103,-0.07920756936073303,-0.08007054775953293,-0.10736674070358276,100003.9921875,34719.9609375,65284.03125,98965.484375,34010.5,64954.984375,0.010384663939476013,0.020433805882930756,0.005040235351771116,1.0384663939476013,-2.9062771797180176,-6.667136996984482,4.010801792144775,125.97437310218811,125.97437310218811,greedy,4.010801792144775,0.0,heuristic_recall_pool
48,__buf_split_21265,observe,0.35582584142684937,0.35582584142684937,3.7025299072265625,0.03702529907226562,-0.4012352228164673,0.9701746106147766,0.9701746106147766,-0.10256047546863556,-0.0995912030339241,-0.13013014197349548,98964.59375,34010.1171875,64954.4765625,100224.234375,34984.609375,65239.625,-0.012728194706141949,-0.028653008863329887,-0.004389973822981119,-1.2728194706141949,-5.583343029022217,-9.087871417403221,3.7025299072265625,129.67690300941467,129.67690300941467,greedy,3.7025299072265625,0.0,heuristic_recall_pool
49,__buf_split_21088,observe,0.3572477400302887,0.3572477400302887,3.657961845397949,0.036579618453979494,-0.4035481810569763,0.962282121181488,0.962282121181488,-0.10575062036514282,-0.10044225305318832,-0.13269975781440735,100224.640625,34984.890625,65239.75390625,100596.8125,35228.17578125,65368.640625,-0.0037133770529180765,-0.006954006385058165,-0.0019755857065320015,-0.37133770529180765,-5.954818069934845,-9.420001044869423,3.657961845397949,133.33486485481262,133.33486485481262,greedy,3.657961845397949,0.0,heuristic_recall_pool
50,__buf_split_21994,observe,0.35797837376594543,0.35797837376594543,3.6348114013671875,0.03634811401367188,-0.4049718379974365,0.9564303755760193,0.9564303755760193,-0.1067170649766922,-0.10010875016450882,-0.13335591554641724,100596.828125,35228.1953125,65368.6328125,100722.7890625,35273.2109375,65449.578125,-0.0012521363096311688,-0.001277829403989017,-0.0012382898712530732,-0.12521363096311688,-6.080464720726013,-9.523896053433418,3.6348114013671875,136.9696762561798,136.9696762561798,greedy,3.6348114013671875,0.0,heuristic_recall_pool
51,__buf_split_19035,observe,0.35975131392478943,0.35975131392478943,3.6092453002929688,0.03609245300292969,-0.40558570623397827,0.9502964019775391,0.9502964019775391,-0.10636673867702484,-0.09988193958997726,-0.13287943601608276,100722.46875,35272.953125,65449.515625,100768.21875,35261.73828125,65506.484375,-0.00045421841787174344,0.0003179445629939437,-0.0008704228093847632,-0.045421841787174344,-6.077132165431976,-9.496788442134857,3.6092453002929688,140.57892155647278,140.57892155647278,greedy,3.6092453002929688,0.0,heuristic_recall_pool
52,__buf_split_22916,observe,0.36022189259529114,0.36022189259529114,3.5847721099853516,0.03584772109985351,-0.405643105506897,0.9450677633285522,0.9450677633285522,-0.10682012140750885,-0.100011445581913,-0.1331356167793274,100768.578125,35262.03515625,65506.546875,100799.9375,35245.1171875,65554.8203125,-0.0003112019330728799,0.00047977856593206525,-0.000736925401724875,-0.03112019330728799,-6.152172267436981,-9.549552172422409,3.5847721099853516,144.16369366645813,144.16369366645813,greedy,3.5847721099853516,0.0,heuristic_recall_pool
