step,node,type,q_pred,q_pred_context,score_pred,reward_pred,reward_pred_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
11,N18172,control0,1.567386507987976,1.3157377524673937,1.567386507987976,0.8864323496818542,1.9247683830559252,0.008864323496818543,0.4236770272254944,0.026675501838326454,0.026675501838326454,1.2884461514651775,0.05751382187008858,0.16710954904556274,0.04308915510773659,106570.3828125,44599.359375,61971.0234375,105882.703125,44196.55859375,61686.14453125,0.006452821660786867,0.009031536988914013,0.004596969578415155,0.6452821660786867,6.664490038529038,0.8549120534211396,5.979659149888903,0.7348498512059449,1.3157377524673937,21.657228886242955,21.657228886242955,greedy,1.3157377524673937,0.0,hard_fault_cluster
12,N12015,control0,1.5519989728927612,2.0846236407756806,1.5519989728927612,0.9034151434898376,2.507057550549507,0.009034151434898377,0.4317840337753296,0.028418535366654396,0.028418535366654396,1.2311403483152388,0.05878617987036705,0.17334717512130737,0.04530555009841919,105882.9375,44196.90625,61686.02734375,105795.8125,44164.68359375,61631.1328125,0.0008228427032008767,0.0007290703942999244,0.0008899021777324378,0.08228427032008767,6.810451665893197,2.1616757023334507,6.111576406750828,1.9165711510181427,2.0846236407756806,23.741852527018636,23.741852527018636,greedy,2.0846236407756806,0.0,hard_fault_cluster
13,N11983,control0,1.4746601581573486,2.77144356071949,1.4746601581573486,0.9045536518096924,2.235385337471962,0.009045536518096925,0.433687686920166,0.02995152212679386,0.02995152212679386,1.2390881419181823,0.058791305869817734,0.17632925510406494,0.04546189308166504,105795.8125,44164.66796875,61631.140625,105656.0625,44094.51953125,61561.546875,0.0013209407916292548,0.0015883384039625525,0.0011291977716609836,0.13209407916292548,6.81363576091826,2.372826020717621,6.112756880465895,1.771540776491165,2.77144356071949,26.513296087738127,26.513296087738127,greedy,2.77144356071949,0.0,hard_fault_cluster
14,N12071,control0,1.42626953125,2.6234739959239963,1.42626953125,0.9082568883895874,2.1630110681056975,0.009082568883895874,0.434471994638443,0.031831078231334686,0.031831078231334686,1.6630862331390381,0.06015978008508682,0.17898854613304138,0.04480215534567833,105656.234375,44094.62890625,61561.60546875,105500.6875,44022.25,61478.4375,0.0014721978222951293,0.0016414449783042073,0.0013509714044630527,0.14721978222951293,6.956065975129604,2.2336516332626344,6.251000000163913,1.9641678178310396,2.6234739959239963,29.13677008366212,29.13677008366212,greedy,2.6234739959239963,0.0,hard_fault_cluster
15,N12055,control0,1.3154666423797607,1.8251777440309525,1.3154666423797607,0.8965195417404175,1.8055257990956308,0.008965195417404174,0.4342476725578308,0.033842913806438446,0.033842913806438446,1.7333876623213291,0.06079468876123428,0.1805325299501419,0.0434475913643837,105500.5625,44022.21875,61478.34375,105441.40625,43999.7578125,61441.6484375,0.0005607197526842356,0.0005102182039991021,0.0005968819023109972,0.05607197526842356,7.009831331670284,2.0379661720991136,6.312059490010142,2.024277464747429,1.8251777440309525,30.961947827693074,30.961947827693074,greedy,1.8251777440309525,0.0,hard_fault_cluster
16,N12039,control0,1.1206879615783691,1.5377691760659218,1.1206879615783691,0.8757754564285278,1.4570894526690243,0.008757754564285278,0.39822402596473694,0.01673148013651371,0.01673148013651371,1.5258062199503184,0.06158546358346939,0.1799519658088684,0.03995158150792122,105441.4140625,43999.7734375,61441.640625,105415.453125,43992.640625,61422.8125,0.0002462119737174362,0.0001621102128410712,0.0003064391785301268,0.02462119737174362,7.051053294911981,1.9812943598628043,6.3816730924881995,1.9770380160212517,1.5377691760659218,32.499717003758995,32.499717003758995,greedy,1.5377691760659218,0.0,hard_fault_cluster
17,N8089,observe,0.988558828830719,2.3587180361151696,0.988558828830719,0.8102791905403137,1.5899519938230513,0.008102791905403138,0.3485132157802582,0.00646299310028553,0.00646299310028553,2.2267029954493047,0.06010621041059494,0.17776267230510712,0.03814162313938141,105414.8203125,43991.8046875,61423.015625,105319.828125,43952.796875,61367.03125,0.0009011274669319391,0.0008867063443176448,0.0009114560089074075,0.09011274669319391,6.827363224700093,2.023308818936348,6.214806586969644,2.409688324928284,2.3587180361151696,34.858435039874166,34.858435039874166,greedy,2.3587180361151696,0.0,hard_fault_cluster
18,N19193,control0,0.6522395610809326,1.990241887141019,0.6522395610809326,0.7094738483428955,1.3009656065981834,0.0070947384834289555,0.05650264024734497,-0.0028489064425230026,-0.0028489064425230026,0.4636793120205402,0.055676355957984924,0.16043519973754883,0.028780486434698105,105320.2890625,43953.484375,61366.8046875,104478.609375,43512.796875,60965.81640625,0.007991619408130646,0.01002622488886118,0.006534286309033632,0.7991619408130646,6.274260537698865,1.097395984660834,5.744291831273586,1.0831979794614017,1.990241887141019,36.848676927015184,36.848676927015184,greedy,1.990241887141019,0.0,hard_fault_cluster
19,N19195,control0,0.7101218700408936,2.353651510365307,0.7101218700408936,0.6861389875411987,1.5297597861103713,0.0068613898754119875,0.05076900124549866,-0.007048157975077629,-0.007048157975077629,0.6220273676514626,0.053808845579624176,0.15696828067302704,0.027168534696102142,104478.640625,43512.81640625,60965.828125,103890.25,43221.53125,60668.71875,0.005631683394312859,0.006694238167256117,0.004873375408351421,0.5631683394312859,6.059975387528539,1.2762147317454218,5.550657265353948,1.2168104181811212,2.353651510365307,39.202328437380494,39.202328437380494,greedy,2.353651510365307,0.0,hard_fault_cluster
20,N13626,control0,0.7445966005325317,3.3267618179321286,0.7445966005325317,0.6753295660018921,1.9026249897480012,0.006753295660018921,0.05190810561180115,-0.006336137652397156,-0.006336137652397156,1.7903327643871307,0.05250685289502144,0.15717479586601257,0.026432842016220093,103890.515625,43221.87109375,60668.640625,103534.453125,43038.0390625,60496.41015625,0.003427285933867097,0.004253217950463295,0.002838871441781521,0.3427285933867097,5.919678717851639,1.5614832869172095,5.417933646589518,1.4850505223870276,3.3267618179321286,42.529090255312624,42.529090255312624,greedy,3.3267618179321286,0.0,hard_fault_cluster
21,N13624,control0,0.7030757665634155,2.8489120066165925,0.7030757665634155,0.6573851704597473,1.9727605804800987,0.006573851704597473,0.045110881328582764,-0.00989021360874176,-0.00989021360874176,1.8311980372667311,0.05119900405406952,0.1529349684715271,0.02494215965270996,103534.359375,43037.8671875,60496.4921875,103231.1875,42874.1796875,60357.00390625,0.0029282248578965664,0.0038033367600291967,0.002305725123733282,0.29282248578965664,5.7673953622579575,1.2339680087566376,5.281774144619703,1.2274985206127167,2.8489120066165925,45.37800226192922,45.37800226192922,greedy,2.8489120066165925,0.0,hard_fault_cluster
22,N4256,control0,0.6870517730712891,2.6543077260255816,0.6870517730712891,0.6412376165390015,2.1353477028012273,0.006412376165390015,0.0408041775226593,-0.01210942491889,-0.01210942491889,1.8686643362045288,0.050371721386909485,0.15142308175563812,0.02408786490559578,103232.03125,42874.6015625,60357.42578125,102954.6875,42711.140625,60243.546875,0.002686605555936694,0.003812535433098674,0.0018867423059418797,0.2686605555936694,5.66630033031106,1.1834674671292305,5.194454186595976,1.161019106209278,2.6543077260255816,48.0323099879548,48.0323099879548,greedy,2.6543077260255816,0.0,hard_fault_cluster
23,N12511,control0,0.6814950108528137,2.3745059743523598,0.6814950108528137,0.6261318922042847,1.8318183556199075,0.006261318922042847,0.035665810108184814,-0.014867404475808144,-0.014867404475808144,1.3467386761307716,0.049963559955358505,0.14923880994319916,0.023565664887428284,102954.0859375,42711.01953125,60243.06640625,102694.109375,42553.125,60140.984375,0.0025251698680222034,0.003696810221299529,0.001694502541795373,0.25251698680222034,5.607620483264327,1.1988317163288593,5.14917211746797,1.205576458722353,2.3745059743523598,50.40681596230716,50.40681596230716,greedy,2.3745059743523598,0.0,hard_fault_cluster
24,N11941,control0,0.6450077295303345,1.7954032011330128,0.6450077295303345,0.6171691417694092,2.091191706806421,0.006171691417694092,0.046562016010284424,-0.019001800566911697,-0.019001800566911697,0.9372880643606185,0.05094541609287262,0.1529354453086853,0.024358104914426804,102694.03125,42552.9609375,60141.0703125,102963.4921875,42719.6015625,60243.890625,-0.0026239200960844755,-0.003916075918823481,-0.0017096521332859993,-0.26239200960844755,5.6927089504897594,1.4658367985486984,5.244083444587886,1.4594617241621017,1.7954032011330128,52.20221916344017,52.20221916344017,greedy,1.7954032011330128,0.0,hard_fault_cluster
25,N7682,control0,0.6132761836051941,2.2818336501717567,0.6132761836051941,0.5924294590950012,2.489734983444214,0.005924294590950012,0.035309821367263794,-0.01521238498389721,-0.01521238498389721,2.2050023621320722,0.04891819506883621,0.14950932562351227,0.022568106651306152,102963.484375,42719.71875,60243.765625,102696.3671875,42500.71875,60195.6484375,0.0025942905340343714,0.005126438103616238,0.0007987081771716475,0.25942905340343714,5.469036580994725,1.6236203572154047,5.036123775411397,1.5875539442896844,2.2818336501717567,54.484052813611925,54.484052813611925,greedy,2.2818336501717567,0.0,hard_fault_cluster
26,N7680,control0,0.6439950466156006,2.1573899745941163,0.6439950466156006,0.5658963918685913,2.2234481036663056,0.005658963918685913,0.033465832471847534,-0.013256236910820007,-0.013256236910820007,1.6634163177013397,0.04767454415559769,0.1494726687669754,0.02174241468310356,102696.453125,42500.78515625,60195.66796875,102475.7265625,42259.09375,60216.6328125,0.002149310428649187,0.005686751566827297,-0.0003482782922219485,0.2149310428649187,5.32009457051754,1.5822950026392937,4.9056144542992115,1.5250745436549187,2.1573899745941163,56.64144278820604,56.64144278820604,greedy,2.1573899745941163,0.0,hard_fault_cluster
27,N11923,control0,0.551665186882019,1.9069255352020262,0.551665186882019,0.5546208620071411,1.9264841467142104,0.005546208620071411,0.04269269108772278,-0.018796797841787338,-0.018796797841787338,0.7304941564798354,0.047685038298368454,0.150791198015213,0.021347828209400177,102475.75,42259.01171875,60216.734375,103002.734375,42454.1953125,60548.54296875,-0.005142527632415295,-0.00461874483153224,-0.005510238930583,-0.5142527632415295,5.304327894002199,1.649463783502579,4.902459845878184,1.6302739727497102,1.9069255352020262,58.54836832340807,58.54836832340807,greedy,1.9069255352020262,0.0,hard_fault_cluster
28,N11952,control0,0.4543432593345642,2.1445289507508276,0.4543432593345642,0.5474948883056641,2.1259546115994454,0.00547494888305664,0.04453855752944946,-0.02382904477417469,-0.02382904477417469,0.2889130628108977,0.04732990264892578,0.1511484533548355,0.020753614604473114,103002.765625,42454.2265625,60548.5390625,103354.5546875,42560.19140625,60794.36328125,-0.0034153361339122057,-0.0024959787260740995,-0.004059953149408102,-0.34153361339122057,5.2566561084240675,1.804157202243805,4.8639067257754505,1.7610577511787415,2.1445289507508276,60.692897274158895,60.692897274158895,greedy,2.1445289507508276,0.0,hard_fault_cluster
29,N18340,control0,0.49045392870903015,2.4383864536881448,0.49045392870903015,0.5154837369918823,2.138947309553623,0.005154837369918824,0.031522154808044434,-0.014541275799274445,-0.014541275799274445,1.2028710556030273,0.04490597918629646,0.1441270262002945,0.018954884260892868,103354.015625,42559.55859375,60794.453125,103236.046875,42420.2109375,60815.8359375,0.0011414046166464686,0.003274179995059967,-0.0003517230798024684,0.11414046166464686,4.991540379822254,1.5464313459396362,4.615833533927798,1.5355751943588256,2.4383864536881448,63.13128372784704,63.13128372784704,greedy,2.4383864536881448,0.0,hard_fault_cluster
30,N18879,control0,0.5375298261642456,2.022931303083897,0.5375298261642456,0.5030851364135742,1.9585675016045567,0.005030851364135742,0.029018253087997437,-0.012675438076257706,-0.012675438076257706,1.0095800542831421,0.04372512549161911,0.14057786762714386,0.01872473955154419,103236.8359375,42421.0859375,60815.75,103154.2421875,42343.2890625,60810.953125,0.0008000414818525314,0.0018339199014008045,7.887553510954604e-05,0.08000414818525314,4.8629222474992275,1.619086099267006,4.49511497374624,1.5962969785928727,2.022931303083897,65.15421503093094,65.15421503093094,greedy,2.022931303083897,0.0,hard_fault_cluster
31,N18771,control0,0.552584171295166,1.8373633647337555,0.552584171295166,0.49096232652664185,1.7149673545733093,0.004909623265266418,0.024118423461914062,-0.016193898394703865,-0.016193898394703865,0.5652467057108879,0.0428021103143692,0.13586513698101044,0.01848350465297699,103153.7265625,42342.7578125,60810.96875,102953.640625,42209.3359375,60744.30859375,0.0019396869465708733,0.0031509962864220142,0.001096186344511807,0.19396869465708733,4.754979459568858,1.5240554089844227,4.398903138469905,1.4769159074127673,1.8373633647337555,66.9915783956647,66.9915783956647,greedy,1.8373633647337555,0.0,hard_fault_cluster
32,N18496,control1,0.3904475271701813,1.7730453791096807,0.3904475271701813,0.4551292061805725,1.3239615770056845,0.004551292061805725,0.023695021867752075,-0.01689962111413479,-0.01689962111413479,0.3547174787521362,0.040042147040367126,0.12940722703933716,0.0140741728246212,102954.140625,42205.640625,60748.49609375,103361.328125,42303.1796875,61058.1484375,-0.003955037798732519,-0.00231104320846498,-0.005097283981740475,-0.3955037798732519,4.44244428910315,1.2309446409344673,4.113772100303322,1.2073847606778145,1.7730453791096807,68.76462377477438,68.76462377477438,greedy,1.7730453791096807,0.0,hard_fault_cluster
33,N13589,observe,0.2618117034435272,1.611154891550541,0.2618117034435272,0.4181968569755554,0.8233535096049308,0.004181968569755554,0.03581666946411133,-0.03366263210773468,-0.03366263210773468,-1.523510475754738,0.040733929723501205,0.1252116560935974,0.012959513813257217,103361.6796875,42307.5703125,61054.109375,103797.671875,42549.671875,61248.0,-0.004218121990561485,-0.005722417030483484,-0.003175717778503895,-0.42181219905614853,4.457927197217941,1.3533432644605639,4.169526528567076,1.363012198805809,1.611154891550541,70.37577866632492,70.37577866632492,greedy,1.611154891550541,0.0,hard_fault_cluster
34,N13509,observe,0.18350879848003387,1.2238786756992341,0.18350879848003387,0.39672553539276123,0.866620011627674,0.003967255353927612,0.044571518898010254,-0.033013634383678436,-0.033013634383678436,-1.1151598975062371,0.03928840905427933,0.1273573786020279,0.011777423322200775,103797.78125,42549.6875,61248.09765625,104153.0234375,42706.640625,61446.3828125,-0.0034224449191242456,-0.0036887021269649267,-0.003237409284338355,-0.34224449191242456,4.2925528064370155,1.395123992562294,4.019768880680203,1.4788853031396867,1.2238786756992341,71.59965734202416,71.59965734202416,greedy,1.2238786756992341,0.0,hard_fault_cluster
35,N15365,control1,0.03288041427731514,1.09743243008852,0.03288041427731514,0.3756054639816284,0.9044186897575855,0.003756054639816284,0.030992358922958374,-0.027515782043337822,-0.027515782043337822,-0.9844757427275181,0.03557918593287468,0.11763285100460052,0.008666057139635086,104154.2265625,42706.48046875,61447.74609375,104702.75,43047.546875,61655.203125,-0.005266454070806503,-0.00798629131168127,-0.0033761535305529833,-0.5266454070806503,3.9060082752257586,1.262325186431408,3.6449410137720406,1.2536116549372673,1.09743243008852,72.69708977211268,72.69708977211268,greedy,1.09743243008852,0.0,hard_fault_cluster
36,N13605,observe,0.03885577991604805,0.924559372663498,0.03885577991604805,0.3575296401977539,0.5959716230630875,0.003575296401977539,0.04018339514732361,-0.03200428932905197,-0.03200428932905197,-2.723736329674721,0.0355607233941555,0.1185528039932251,0.008192837238311768,104701.546875,43047.66796875,61653.875,104897.9609375,43070.46875,61827.4921875,-0.0018759423401206732,-0.0005296635790728033,-0.002815997926518321,-0.18759423401206732,3.881597690284252,1.1466203320026398,3.6374536771327257,1.185612462759018,0.924559372663498,73.62164914477617,73.62164914477617,greedy,0.924559372663498,0.0,hard_fault_cluster
37,N19351,control1,-0.06199316307902336,0.9343208730220794,-0.06199316307902336,0.3470703959465027,0.8827303737401963,0.003470703959465027,0.02596139907836914,-0.026695264503359795,-0.026695264503359795,-0.8564523380994797,0.033417023718357086,0.1144457459449768,0.007714748382568359,104897.1484375,43069.515625,61827.6328125,105052.046875,43255.7265625,61796.31640625,-0.0014766696840524673,-0.004323497414588928,0.0005065114819444716,-0.14766696840524673,3.6620775032788515,0.9724085623025894,3.4217961546964943,0.9552135103940964,0.9343208730220794,74.55597001779824,74.55597001779824,greedy,0.9343208730220794,0.0,hard_fault_cluster
38,N9512,control1,0.10066669434309006,1.0833842419087887,0.10066669434309006,0.3211323022842407,0.5938416585326195,0.003211323022842407,0.024188309907913208,-0.021376943215727806,-0.021376943215727806,-0.10532599464058881,0.03183402121067047,0.11649507284164429,0.006557784974575043,105054.1484375,43256.78125,61797.3671875,105215.9375,43208.62109375,62007.3203125,-0.001540053985081613,0.0011133550433441997,-0.0033974444959312677,-0.1540053985081613,3.48315748013556,1.140611037015915,3.2583409608341753,1.1838296854496002,1.0833842419087887,75.63935425970703,75.63935425970703,greedy,1.0833842419087887,0.0,hard_fault_cluster
39,N7639,observe,-0.00716389250010252,1.2786085598170758,-0.00716389250010252,0.31476521492004395,1.2178503774106502,0.0031476521492004392,0.013690054416656494,-0.019619198516011238,-0.019619198516011238,0.2801581169664859,0.03083103522658348,0.11153686046600342,0.006749633699655533,105215.0234375,43208.796875,62006.2265625,105109.015625,43290.171875,61818.84765625,0.0010075349127873778,-0.0018832971109077334,0.0030219368636608124,0.10075349127873778,3.378249539062381,1.4873064436763526,3.1568900267593563,1.489931360706687,1.2786085598170758,76.9179628195241,76.9179628195241,greedy,1.2786085598170758,0.0,hard_fault_cluster
40,N13493,observe,0.04819675162434578,1.2644892886281014,0.04819675162434578,0.30508190393447876,0.7727525562047959,0.0030508190393447876,0.012147575616836548,-0.02703174762427807,-0.02703174762427807,-1.1374332413077355,0.030518468469381332,0.10435204207897186,0.007181301712989807,105108.6484375,43289.96875,61818.6796875,104932.1875,43202.78125,61729.40625,0.0016788431676104665,0.0020140346605330706,0.001444117515347898,0.16788431676104665,3.329897003248334,1.4379882335662841,3.1213593860156834,1.4623008489608764,1.2644892886281014,78.1824521081522,78.1824521081522,greedy,1.2644892886281014,0.0,hard_fault_cluster
41,N13541,observe,0.0780290886759758,1.5300049275159835,0.0780290886759758,0.306235671043396,1.2380861639976501,0.00306235671043396,0.009340047836303711,-0.025051413103938103,-0.025051413103938103,-0.2736375159025193,0.030046921223402023,0.10446116328239441,0.0076283663511276245,104932.109375,43202.7109375,61729.3984375,104787.53125,43164.79296875,61622.7421875,0.0013778253924101591,0.000877675658557564,0.0017278031446039677,0.1377825392410159,3.2858763802796602,1.6891744232177734,3.074988186825067,1.7454140162467957,1.5300049275159835,79.7124570356682,79.7124570356682,greedy,1.5300049275159835,0.0,hard_fault_cluster
42,N13573,observe,0.06333758682012558,1.583313135802746,0.06333758682012558,0.3055870532989502,1.3799558147788047,0.003055870532989502,0.003704667091369629,-0.022230448201298714,-0.022230448201298714,0.33996769666671756,0.029934197664260864,0.1050456166267395,0.00778517872095108,104787.5546875,43164.796875,61622.7578125,104675.0625,43160.953125,61514.11328125,0.001073526218533516,8.904825517674908e-05,0.0017630585934966803,0.10735262185335159,3.276776371523738,1.7009955626726152,3.0642589177004993,1.7427182894945146,1.583313135802746,81.29577017147093,81.29577017147093,greedy,1.583313135802746,0.0,hard_fault_cluster
43,N13208,observe,0.06163706257939339,1.7544213004410267,0.06163706257939339,0.3054625391960144,1.4981929771602154,0.003054625391960144,0.00024268031120300293,-0.020786533132195473,-0.020786533132195473,0.4402838340401649,0.030221842229366302,0.10480329394340515,0.008167874068021774,104674.8671875,43160.6328125,61514.234375,104524.4609375,43120.7578125,61403.703125,0.001436889753676951,0.0009238743223249912,0.0017968402244150639,0.1436889753676951,3.306860229000449,1.8462211039662362,3.093353224452585,1.8577029970288277,1.7544213004410267,83.05019147191196,83.05019147191196,greedy,1.7544213004410267,0.0,hard_fault_cluster
44,N13187,observe,0.03448345139622688,1.8292659970931708,0.03448345139622688,0.30339640378952026,1.533436771016568,0.0030339640378952027,-0.0019802749156951904,-0.01964324526488781,-0.01964324526488781,0.5574126395583152,0.030208177864551544,0.10418355464935303,0.008333463221788406,104524.484375,43120.78515625,61403.703125,104404.625,43110.296875,61294.328125,0.0011467109434306622,0.00024323030083905905,0.0017812444129958749,0.11467109434306622,3.304570944979787,1.8067958796024324,3.0917560760863125,1.8288098418712617,1.8292659970931708,84.87945746900513,84.87945746900513,greedy,1.8292659970931708,0.0,hard_fault_cluster
45,N13186,observe,-0.024727266281843185,1.8890330523252488,-0.024727266281843185,0.30062711238861084,1.5082415267825127,0.0030062711238861084,-0.006112396717071533,-0.018145689740777016,-0.018145689740777016,0.8087963274121284,0.029851209372282028,0.10318757593631744,0.008046522736549377,104404.640625,43110.3125,61294.33203125,104265.75,43091.6015625,61174.1484375,0.0013303108280524611,0.0004340246377978474,0.001960761845111847,0.13303108280524611,3.2676023598760366,1.8054953396320341,3.0557412928901613,1.814786297082901,1.8890330523252488,86.76849052133038,86.76849052133038,greedy,1.8890330523252488,0.0,hard_fault_cluster
