[gmean] 2026-07-16T14:43:06 out_dir=autoresearch/improve-260716-1344/round2_b15/q_lcb_cluster_c48
[gmean] 2026-07-16T14:43:06 budgets=iscas99__b15_1:278
[gmean] 2026-07-16T14:43:06 variant_start id=greedy__cumulative__q_pred_lcb__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[gmean] 2026-07-16T14:43:06 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_pred_lcb
[plan iscas99__b15_1] [plan] step=53 node=N2106 type=observe q_pred_lcb=-0.865569 sequence=-18.909200
[plan iscas99__b15_1] [plan] step=54 node=N5876 type=observe q_pred_lcb=-0.643024 sequence=-19.552224
[plan iscas99__b15_1] [plan] step=55 node=N6531 type=observe q_pred_lcb=-0.873633 sequence=-20.425857
[plan iscas99__b15_1] [plan] step=56 node=N869 type=observe q_pred_lcb=-0.859090 sequence=-21.284947
[plan iscas99__b15_1] [plan] step=57 node=N694 type=observe q_pred_lcb=-0.944700 sequence=-22.229647
[plan iscas99__b15_1] [plan] step=58 node=N7454 type=observe q_pred_lcb=-0.938252 sequence=-23.167899
[plan iscas99__b15_1] [plan] step=59 node=N5473 type=observe q_pred_lcb=-0.855071 sequence=-24.022970
[plan iscas99__b15_1] [plan] step=60 node=N868 type=observe q_pred_lcb=-0.865137 sequence=-24.888107
[plan iscas99__b15_1] [plan] step=61 node=N712 type=observe q_pred_lcb=-0.947586 sequence=-25.835693
[plan iscas99__b15_1] [plan] step=62 node=N5878 type=observe q_pred_lcb=-0.632102 sequence=-26.467796
[plan iscas99__b15_1] [plan] step=63 node=N722 type=observe q_pred_lcb=-0.897952 sequence=-27.365747
[plan iscas99__b15_1] [plan] step=64 node=N6678 type=observe q_pred_lcb=-0.958410 sequence=-28.324157
[plan iscas99__b15_1] [plan] step=65 node=N705 type=observe q_pred_lcb=-0.921171 sequence=-29.245329
[plan iscas99__b15_1] [plan] step=66 node=N870 type=observe q_pred_lcb=-0.918378 sequence=-30.163706
[plan iscas99__b15_1] [plan] step=67 node=N725 type=observe q_pred_lcb=-0.982229 sequence=-31.145935
[plan iscas99__b15_1] [plan] step=68 node=N715 type=observe q_pred_lcb=-1.001406 sequence=-32.147341
[plan iscas99__b15_1] [plan] step=69 node=N7613 type=observe q_pred_lcb=-1.027184 sequence=-33.174525
[plan iscas99__b15_1] [plan] step=70 node=N5422 type=observe q_pred_lcb=-0.862514 sequence=-34.037039
[plan iscas99__b15_1] [plan] step=71 node=N714 type=observe q_pred_lcb=-0.943727 sequence=-34.980766
[plan iscas99__b15_1] [plan] step=72 node=N7679 type=observe q_pred_lcb=-1.010556 sequence=-35.991322
[plan iscas99__b15_1] [plan] step=73 node=N1598 type=observe q_pred_lcb=-1.089843 sequence=-37.081165
[plan iscas99__b15_1] [plan] step=74 node=N6685 type=observe q_pred_lcb=-1.116190 sequence=-38.197355
[plan iscas99__b15_1] [plan] step=75 node=N7626 type=observe q_pred_lcb=-1.036274 sequence=-39.233630
[plan iscas99__b15_1] [plan] step=76 node=N723 type=observe q_pred_lcb=-1.007834 sequence=-40.241463
[plan iscas99__b15_1] [plan] step=77 node=N706 type=observe q_pred_lcb=-1.026598 sequence=-41.268061
[plan iscas99__b15_1] [plan] step=78 node=N5456 type=observe q_pred_lcb=-0.915602 sequence=-42.183662
[plan iscas99__b15_1] [plan] step=79 node=N679 type=observe q_pred_lcb=-0.982527 sequence=-43.166189
[plan iscas99__b15_1] [plan] step=80 node=N703 type=observe q_pred_lcb=-1.053202 sequence=-44.219391
[plan iscas99__b15_1] [plan] step=81 node=N5439 type=observe q_pred_lcb=-0.921385 sequence=-45.140776
[plan iscas99__b15_1] [plan] step=82 node=N6581 type=observe q_pred_lcb=-1.099876 sequence=-46.240652
[plan iscas99__b15_1] [plan] step=83 node=N5390 type=observe q_pred_lcb=-0.892165 sequence=-47.132818
[plan iscas99__b15_1] [plan] step=84 node=N2151 type=observe q_pred_lcb=-0.707803 sequence=-47.840621
[plan iscas99__b15_1] [plan] step=85 node=N5373 type=observe q_pred_lcb=-0.809333 sequence=-48.649954
[plan iscas99__b15_1] [plan] step=86 node=N7436 type=observe q_pred_lcb=-0.850225 sequence=-49.500179
[plan iscas99__b15_1] [plan] step=87 node=N6656 type=observe q_pred_lcb=-1.005807 sequence=-50.505986
[plan iscas99__b15_1] [plan] step=88 node=N2159 type=observe q_pred_lcb=-0.667039 sequence=-51.173025
[plan iscas99__b15_1] [plan] step=89 node=N2072 type=observe q_pred_lcb=-1.048306 sequence=-52.221331
[plan iscas99__b15_1] [plan] step=90 node=N6682 type=observe q_pred_lcb=-1.147928 sequence=-53.369259
[plan iscas99__b15_1] [plan] step=91 node=N1351 type=observe q_pred_lcb=-1.128676 sequence=-54.497935
[plan iscas99__b15_1] [plan] step=92 node=N699 type=observe q_pred_lcb=-1.184373 sequence=-55.682307
[plan iscas99__b15_1] [plan] step=93 node=N734 type=observe q_pred_lcb=-1.195326 sequence=-56.877633
[plan iscas99__b15_1] [plan] step=94 node=N5735 type=observe q_pred_lcb=-1.023857 sequence=-57.901491
[plan iscas99__b15_1] [plan] step=95 node=N708 type=observe q_pred_lcb=-1.186926 sequence=-59.088417
[plan iscas99__b15_1] [plan] step=96 node=N729 type=observe q_pred_lcb=-1.202113 sequence=-60.290530
[plan iscas99__b15_1] [plan] step=97 node=N719 type=observe q_pred_lcb=-1.234121 sequence=-61.524650
[plan iscas99__b15_1] [plan] step=98 node=N686 type=observe q_pred_lcb=-1.255221 sequence=-62.779871
[plan iscas99__b15_1] [plan] step=99 node=N7422 type=observe q_pred_lcb=-0.736136 sequence=-63.516007
[plan iscas99__b15_1] [plan] step=100 node=N6657 type=observe q_pred_lcb=-1.138777 sequence=-64.654784
[plan iscas99__b15_1] [plan] step=101 node=N5111 type=observe q_pred_lcb=-0.980043 sequence=-65.634827
[plan iscas99__b15_1] [plan] step=102 node=N5094 type=observe q_pred_lcb=-0.923238 sequence=-66.558065
[plan iscas99__b15_1] [plan] step=103 node=N2271 type=observe q_pred_lcb=-0.609303 sequence=-67.167369
[plan iscas99__b15_1] [plan] step=104 node=N7438 type=observe q_pred_lcb=-0.837369 sequence=-68.004738
[plan iscas99__b15_1] [plan] step=105 node=N5160 type=observe q_pred_lcb=-0.834974 sequence=-68.839712
[plan iscas99__b15_1] [plan] step=106 node=N2243 type=observe q_pred_lcb=-0.567053 sequence=-69.406765
[plan iscas99__b15_1] [plan] step=107 node=N6680 type=observe q_pred_lcb=-0.955863 sequence=-70.362627
[plan iscas99__b15_1] [plan] step=108 node=N6537 type=observe q_pred_lcb=-1.020256 sequence=-71.382883
[plan iscas99__b15_1] [plan] step=109 node=N689 type=observe q_pred_lcb=-1.066023 sequence=-72.448905
[plan iscas99__b15_1] [plan] step=110 node=N2259 type=observe q_pred_lcb=-0.666586 sequence=-73.115492
[plan iscas99__b15_1] [plan] step=111 node=N6659 type=observe q_pred_lcb=-1.013249 sequence=-74.128740
[plan iscas99__b15_1] [plan] step=112 node=N1701 type=observe q_pred_lcb=-0.478458 sequence=-74.607198
[plan iscas99__b15_1] [plan] step=113 node=N7386 type=observe q_pred_lcb=-0.992576 sequence=-75.599774
[plan iscas99__b15_1] [plan] step=114 node=N2267 type=observe q_pred_lcb=-0.545363 sequence=-76.145137
[plan iscas99__b15_1] [plan] step=115 node=N1688 type=observe q_pred_lcb=-0.979640 sequence=-77.124777
[plan iscas99__b15_1] [plan] step=116 node=N680 type=observe q_pred_lcb=-0.969112 sequence=-78.093889
[plan iscas99__b15_1] [plan] step=117 node=N696 type=observe q_pred_lcb=-1.104874 sequence=-79.198763
[plan iscas99__b15_1] [plan] step=118 node=N2251 type=observe q_pred_lcb=-0.688384 sequence=-79.887147
[plan iscas99__b15_1] [plan] step=119 node=N7384 type=observe q_pred_lcb=-1.052003 sequence=-80.939150
[plan iscas99__b15_1] [plan] step=120 node=N2263 type=observe q_pred_lcb=-0.604955 sequence=-81.544106
[plan iscas99__b15_1] [plan] step=121 node=N6684 type=observe q_pred_lcb=-0.981184 sequence=-82.525289
[plan iscas99__b15_1] [plan] step=122 node=N2218 type=observe q_pred_lcb=-0.512482 sequence=-83.037771
[plan iscas99__b15_1] [plan] step=123 node=N2247 type=observe q_pred_lcb=-0.575677 sequence=-83.613448
[plan iscas99__b15_1] [plan] step=124 node=N6660 type=observe q_pred_lcb=-0.948153 sequence=-84.561602
[plan iscas99__b15_1] [plan] step=125 node=N2205 type=observe q_pred_lcb=-0.477288 sequence=-85.038889
[plan iscas99__b15_1] [plan] step=126 node=N7391 type=observe q_pred_lcb=-0.733743 sequence=-85.772633
[plan iscas99__b15_1] [plan] step=127 node=N2185 type=observe q_pred_lcb=-0.423964 sequence=-86.196597
[plan iscas99__b15_1] [plan] step=128 node=N1352 type=observe q_pred_lcb=-0.828703 sequence=-87.025300
[plan iscas99__b15_1] [plan] step=129 node=N2201 type=observe q_pred_lcb=-0.434362 sequence=-87.459662
[plan iscas99__b15_1] [plan] step=130 node=N6658 type=observe q_pred_lcb=-0.873144 sequence=-88.332805
[plan iscas99__b15_1] [plan] step=131 node=N2255 type=observe q_pred_lcb=-0.407551 sequence=-88.740356
[plan iscas99__b15_1] [plan] step=132 node=N2226 type=observe q_pred_lcb=-0.546028 sequence=-89.286384
[plan iscas99__b15_1] [plan] step=133 node=N4900 type=observe q_pred_lcb=-0.862092 sequence=-90.148476
[plan iscas99__b15_1] [plan] step=134 node=N2214 type=observe q_pred_lcb=-0.411731 sequence=-90.560206
[plan iscas99__b15_1] [plan] step=135 node=N1879 type=observe q_pred_lcb=-0.863188 sequence=-91.423394
[plan iscas99__b15_1] [plan] step=136 node=N7452 type=observe q_pred_lcb=-0.924572 sequence=-92.347966
[plan iscas99__b15_1] [plan] step=137 node=N771 type=observe q_pred_lcb=-0.950465 sequence=-93.298431
[plan iscas99__b15_1] [plan] step=138 node=N2222 type=observe q_pred_lcb=-0.473934 sequence=-93.772365
[plan iscas99__b15_1] [plan] step=139 node=N6562 type=observe q_pred_lcb=-0.791540 sequence=-94.563905
[plan iscas99__b15_1] [plan] step=140 node=N1348 type=observe q_pred_lcb=-0.753953 sequence=-95.317858
[plan iscas99__b15_1] [plan] step=141 node=N733 type=observe q_pred_lcb=-0.939632 sequence=-96.257491
[plan iscas99__b15_1] [plan] step=142 node=N8470 type=observe q_pred_lcb=-0.881773 sequence=-97.139264
[plan iscas99__b15_1] [plan] step=143 node=N7425 type=observe q_pred_lcb=-0.777245 sequence=-97.916509
[plan iscas99__b15_1] [plan] step=144 node=N2209 type=observe q_pred_lcb=-0.470771 sequence=-98.387280
[plan iscas99__b15_1] [plan] step=145 node=N1347 type=observe q_pred_lcb=-0.789774 sequence=-99.177054
[plan iscas99__b15_1] [plan] step=146 node=N6571 type=observe q_pred_lcb=-0.922772 sequence=-100.099826
[plan iscas99__b15_1] [plan] step=147 node=N732 type=observe q_pred_lcb=-0.985023 sequence=-101.084848
[plan iscas99__b15_1] [plan] step=148 node=N735 type=observe q_pred_lcb=-1.022699 sequence=-102.107547
[plan iscas99__b15_1] [plan] step=149 node=N7445 type=observe q_pred_lcb=-0.953665 sequence=-103.061213
[plan iscas99__b15_1] [plan] step=150 node=N6586 type=observe q_pred_lcb=-0.909283 sequence=-103.970495
[plan iscas99__b15_1] [plan] step=151 node=N5034 type=observe q_pred_lcb=-0.972667 sequence=-104.943163
[plan iscas99__b15_1] [plan] step=152 node=N7446 type=observe q_pred_lcb=-0.788882 sequence=-105.732045
[plan iscas99__b15_1] [plan] step=153 node=N717 type=observe q_pred_lcb=-0.985808 sequence=-106.717852
[plan iscas99__b15_1] [plan] step=154 node=N6561 type=observe q_pred_lcb=-0.936377 sequence=-107.654229
[plan iscas99__b15_1] [plan] step=155 node=N690 type=observe q_pred_lcb=-1.008131 sequence=-108.662360
[plan iscas99__b15_1] [plan] step=156 node=N730 type=observe q_pred_lcb=-1.039382 sequence=-109.701742
[plan iscas99__b15_1] [plan] step=157 node=N7442 type=observe q_pred_lcb=-0.931222 sequence=-110.632964
[plan iscas99__b15_1] [plan] step=158 node=N684 type=observe q_pred_lcb=-1.040083 sequence=-111.673047
[plan iscas99__b15_1] [plan] step=159 node=N697 type=observe q_pred_lcb=-1.073611 sequence=-112.746658
[plan iscas99__b15_1] [plan] step=160 node=N695 type=observe q_pred_lcb=-1.087708 sequence=-113.834366
[plan iscas99__b15_1] [plan] step=161 node=N685 type=observe q_pred_lcb=-1.109258 sequence=-114.943624
[plan iscas99__b15_1] [plan] step=162 node=N6582 type=observe q_pred_lcb=-1.021585 sequence=-115.965210
[plan iscas99__b15_1] [plan] step=163 node=N4821 type=observe q_pred_lcb=-1.066031 sequence=-117.031240
[plan iscas99__b15_1] [plan] step=164 node=N4798 type=observe q_pred_lcb=-1.027078 sequence=-118.058318
[plan iscas99__b15_1] [plan] step=165 node=N6564 type=observe q_pred_lcb=-0.873582 sequence=-118.931901
[plan iscas99__b15_1] [plan] step=166 node=N4790 type=observe q_pred_lcb=-0.936710 sequence=-119.868610
[plan iscas99__b15_1] [plan] step=167 node=N4829 type=observe q_pred_lcb=-0.913326 sequence=-120.781937
[plan iscas99__b15_1] [plan] step=168 node=N6566 type=observe q_pred_lcb=-0.742459 sequence=-121.524395
[plan iscas99__b15_1] [plan] step=169 node=N4758 type=observe q_pred_lcb=-0.863095 sequence=-122.387491
[plan iscas99__b15_1] [plan] step=170 node=N2179 type=observe q_pred_lcb=-0.533627 sequence=-122.921117
[plan iscas99__b15_1] [plan] step=171 node=N2175 type=observe q_pred_lcb=-0.514037 sequence=-123.435154
[plan iscas99__b15_1] [plan] step=172 node=N4766 type=observe q_pred_lcb=-0.887785 sequence=-124.322939
[plan iscas99__b15_1] [plan] step=173 node=N6568 type=observe q_pred_lcb=-0.747146 sequence=-125.070086
[plan iscas99__b15_1] [plan] step=174 node=N2171 type=observe q_pred_lcb=-0.543461 sequence=-125.613547
[plan iscas99__b15_1] [plan] step=175 node=N4762 type=observe q_pred_lcb=-0.883513 sequence=-126.497060
[plan iscas99__b15_1] [plan] step=176 node=N4774 type=observe q_pred_lcb=-0.882949 sequence=-127.380009
[plan iscas99__b15_1] [plan] step=177 node=N2163 type=observe q_pred_lcb=-0.502203 sequence=-127.882212
[plan iscas99__b15_1] [plan] step=178 node=N7441 type=observe q_pred_lcb=-0.766386 sequence=-128.648598
[plan iscas99__b15_1] [plan] step=179 node=N6679 type=observe q_pred_lcb=-0.920987 sequence=-129.569586
[plan iscas99__b15_1] [plan] step=180 node=N2167 type=observe q_pred_lcb=-0.548259 sequence=-130.117844
[plan iscas99__b15_1] [plan] step=181 node=N4837 type=observe q_pred_lcb=-0.896069 sequence=-131.013913
[plan iscas99__b15_1] [plan] step=182 node=N4845 type=observe q_pred_lcb=-0.889697 sequence=-131.903610
[plan iscas99__b15_1] [plan] step=183 node=N681 type=observe q_pred_lcb=-0.931877 sequence=-132.835487
[plan iscas99__b15_1] [plan] step=184 node=N728 type=observe q_pred_lcb=-0.997557 sequence=-133.833044
[plan iscas99__b15_1] [plan] step=185 node=N6584 type=observe q_pred_lcb=-0.867428 sequence=-134.700472
[plan iscas99__b15_1] [plan] step=186 node=N4805 type=observe q_pred_lcb=-0.978488 sequence=-135.678960
[plan iscas99__b15_1] [plan] step=187 node=N687 type=observe q_pred_lcb=-1.000467 sequence=-136.679427
[plan iscas99__b15_1] [plan] step=188 node=N6563 type=observe q_pred_lcb=-0.847019 sequence=-137.526446
[plan iscas99__b15_1] [plan] step=189 node=N4809 type=observe q_pred_lcb=-0.957613 sequence=-138.484059
[plan iscas99__b15_1] [plan] step=190 node=N4813 type=observe q_pred_lcb=-0.933265 sequence=-139.417324
[plan iscas99__b15_1] [plan] step=191 node=N6583 type=observe q_pred_lcb=-0.713450 sequence=-140.130775
[plan iscas99__b15_1] [plan] step=192 node=N691 type=observe q_pred_lcb=-0.944835 sequence=-141.075610
[plan iscas99__b15_1] [plan] step=193 node=N727 type=observe q_pred_lcb=-1.000191 sequence=-142.075801
[plan iscas99__b15_1] [plan] step=194 node=N6567 type=observe q_pred_lcb=-0.817605 sequence=-142.893406
[plan iscas99__b15_1] [plan] step=195 node=N8111 type=observe q_pred_lcb=-0.777523 sequence=-143.670929
[plan iscas99__b15_1] [plan] step=196 node=N4849 type=observe q_pred_lcb=-0.882231 sequence=-144.553160
[plan iscas99__b15_1] [plan] step=197 node=N4861 type=observe q_pred_lcb=-0.865415 sequence=-145.418574
[plan iscas99__b15_1] [plan] step=198 node=N8113 type=observe q_pred_lcb=-0.795113 sequence=-146.213687
[plan iscas99__b15_1] [plan] step=199 node=N682 type=observe q_pred_lcb=-0.786579 sequence=-147.000266
[plan iscas99__b15_1] [plan] step=200 node=N4853 type=observe q_pred_lcb=-0.918863 sequence=-147.919128
[plan iscas99__b15_1] [plan] step=201 node=N4750 type=observe q_pred_lcb=-0.905571 sequence=-148.824700
[plan iscas99__b15_1] [plan] step=202 node=N4742 type=observe q_pred_lcb=-0.885419 sequence=-149.710118
[plan iscas99__b15_1] [plan] step=203 node=N707 type=observe q_pred_lcb=-0.928297 sequence=-150.638415
[plan iscas99__b15_1] [plan] step=204 node=N701 type=observe q_pred_lcb=-0.984189 sequence=-151.622604
[plan iscas99__b15_1] [plan] step=205 node=N6683 type=observe q_pred_lcb=-1.087308 sequence=-152.709912
[plan iscas99__b15_1] [plan] step=206 node=N7518 type=observe q_pred_lcb=-1.140455 sequence=-153.850367
[plan iscas99__b15_1] [plan] step=207 node=N4738 type=observe q_pred_lcb=-1.035808 sequence=-154.886175
[plan iscas99__b15_1] [plan] step=208 node=N5617 type=observe q_pred_lcb=-0.355656 sequence=-155.241831
[plan iscas99__b15_1] [plan] step=209 node=N8453 type=observe q_pred_lcb=-0.695865 sequence=-155.937696
[plan iscas99__b15_1] [plan] step=210 node=N8482 type=observe q_pred_lcb=-0.725335 sequence=-156.663030
[plan iscas99__b15_1] [plan] step=211 node=N710 type=observe q_pred_lcb=-0.896310 sequence=-157.559340
[plan iscas99__b15_1] [plan] step=212 node=N7681 type=observe q_pred_lcb=-0.825298 sequence=-158.384638
[plan iscas99__b15_1] [plan] step=213 node=N675 type=observe q_pred_lcb=-0.938032 sequence=-159.322670
[plan iscas99__b15_1] [plan] step=214 node=N6804 type=observe q_pred_lcb=-1.081262 sequence=-160.403931
[plan iscas99__b15_1] [plan] step=215 node=N698 type=observe q_pred_lcb=-1.019054 sequence=-161.422985
[plan iscas99__b15_1] [plan] step=216 node=N656 type=observe q_pred_lcb=-1.032554 sequence=-162.455540
[plan iscas99__b15_1] [plan] step=217 node=N670 type=observe q_pred_lcb=-1.046169 sequence=-163.501709
[plan iscas99__b15_1] [plan] step=218 node=N666 type=observe q_pred_lcb=-1.058562 sequence=-164.560271
[plan iscas99__b15_1] [plan] step=219 node=N6570 type=observe q_pred_lcb=-0.863574 sequence=-165.423845
[plan iscas99__b15_1] [plan] step=220 node=N8484 type=observe q_pred_lcb=-0.795913 sequence=-166.219759
[plan iscas99__b15_1] [plan] step=221 node=N4904 type=observe q_pred_lcb=-0.938936 sequence=-167.158694
[plan iscas99__b15_1] [plan] step=222 node=N6569 type=observe q_pred_lcb=-0.713306 sequence=-167.872000
[plan iscas99__b15_1] [plan] step=223 node=N6565 type=observe q_pred_lcb=-0.672936 sequence=-168.544936
[plan iscas99__b15_1] [plan] step=224 node=N718 type=observe q_pred_lcb=-0.941468 sequence=-169.486404
[plan iscas99__b15_1] [plan] step=225 node=N5052 type=observe q_pred_lcb=-0.982100 sequence=-170.468504
[plan iscas99__b15_1] [plan] step=226 node=N6934 type=observe q_pred_lcb=-0.426701 sequence=-170.895205
[plan iscas99__b15_1] [plan] step=227 node=N7421 type=observe q_pred_lcb=-0.942786 sequence=-171.837991
[plan iscas99__b15_1] [plan] step=228 node=N5065 type=observe q_pred_lcb=-0.945169 sequence=-172.783160
[plan iscas99__b15_1] [plan] step=229 node=N899 type=observe q_pred_lcb=-0.975701 sequence=-173.758861
[plan iscas99__b15_1] [plan] step=230 node=N4521 type=observe q_pred_lcb=-0.696735 sequence=-174.455596
[plan iscas99__b15_1] [plan] step=231 node=N5053 type=observe q_pred_lcb=-0.917029 sequence=-175.372625
[plan iscas99__b15_1] [plan] step=232 node=N5116 type=observe q_pred_lcb=-0.926327 sequence=-176.298952
[plan iscas99__b15_1] [plan] step=233 node=N5173 type=observe q_pred_lcb=-0.913906 sequence=-177.212858
[plan iscas99__b15_1] [plan] step=234 node=N5082 type=observe q_pred_lcb=-0.903441 sequence=-178.116299
[plan iscas99__b15_1] [plan] step=235 node=N5055 type=observe q_pred_lcb=-0.189027 sequence=-178.305326
[plan iscas99__b15_1] [plan] step=236 node=N5148 type=observe q_pred_lcb=-0.754613 sequence=-179.059939
[plan iscas99__b15_1] [plan] step=237 node=N5174 type=observe q_pred_lcb=-0.644733 sequence=-179.704672
[plan iscas99__b15_1] [plan] step=238 node=N5131 type=observe q_pred_lcb=-0.838368 sequence=-180.543040
[plan iscas99__b15_1] [plan] step=239 node=N8457 type=observe q_pred_lcb=-0.689192 sequence=-181.232232
[plan iscas99__b15_1] [plan] step=240 node=N5016 type=observe q_pred_lcb=-0.866596 sequence=-182.098828
