* Log file for the circuit autoresearch/deeptpi_table2_restored_bench/mem_ctrl_aig.bench.
test    9: 00000001101110100100100000001100110011101101111000100101110100101011111101001010100011110101001011100100111000000100010011101101000010100010100111010001110110001011100111000101001111111110010100100110101101100000011100000101101011111001100010011110001000000101011111110011011011001010010001000100100101111100011010011011100011101100011000111010010100100101100110100100111000100111111110100110010001001011101001100000010110111110001100101001010010001110100101110111101001001111100001100011010001101110101011001011010111011000010001101000100111111100101010001010000101100011001101010000001110010101001110111010011011100001000111000111001011011001011001011011011011000011111001101010111100000011010011011111100011001001101011111001110000000100111001110111011010111000010101110000000011101001000001010000100011111110101010000111011001100001110011100110111010010111111110010001010111111110000110001110010000110101100011100111110101011010001001101101101000110110111111110100110111010010110101000000100110000101111110011100001111001001 0101011001010101111001111000111000011111001111111101111100110000010000000000000000000000000000000000000000000000000000000000000000000000000000011011100101100000000000010111001101111111010000001100000000000000000000000011010000000111000110001010100111000110000010111100100001111101101001111000111100111000100101110111100001111100000110011000010100010100001001001001100000111001010101101000110010100001001111110011000100111101100110111100100001101100001111111001111000010011101110110001111001101100001110111111010011100010101110000000011111001100001010010100011111110100010000111011001100100111001110011010001000000000000010000011011101001010100001100100000010001000000100000010000010000000010010100000100010010000000000000011000110011111100000000010100000000010111000001111000101100001110011111010001100111110110101000000011100110100001001101001110000010101101011101110101111000111111111101001001010011101010100011011111100101101111000010001111011011101100000000000011  756 faults detected
test   10: 10101010000101011010000110111000101100101000111111001010100011111000101101101100000010010110111100110011010110101001010100101110110111110111001100011101110101101100010111110101110011000001011110001110010101111100001111111110100110001011101001011110010100000011010111100011111110101000000000011011000111010001000000010111101100011000111010000001010100000111000010100111111101001110100100110110000010110100011011001000111000001110100111000101010110111111110011100000101111111010010101101010011011101001000100001001000001010100110110000010111001010010011110111101001011100111110101001001010100100010110001011010011111100101111011110111111100100100010010011100111101001001010010010000101001110111010110100111011101110100111000110010101110101010000000110111110010100000000010111101000011111110111010000111101000000001011110011001010111000010110101111011111101001010001010000100010001101111000010010111010010100100000111100101100011001000011011101111111001110101101000110101011011110111001011011000100110110101100111101001110100010010 0001110001100100111000000100101100000010001111111100111100110000000000000000100000000000000000000000000000000000000000000000000000000001000000001011100101111100000011111100001100001010011100011011000110111101001010110011110000000100010010000000010010001100100100011111000011111000000000011011011100100011000000110000110101111011110010010001001101111100000111101010000000000011101000000000000100010010001111010000111000110000010000111101000100100001001011001001101111111010111111011100101011000111000110111010010000100000010111101000011101110011010000101101000000001010110011001010111000101011010111101110001000000010000000011111101001010000101000000100000000000000000100000010000110100011010000000010000010000000000000000001000000010101000000000000100000100110010101011100100100001111000111000000000110010100000111101110110000100110010000001010110001010100000111011100010101100010110000111011101000100100010010001000011010001000011101001011000011101100100000000000011  596 faults detected
test   11: 01101010011110101001101110011111100001111010101100000111011111101110100011110110111010101110011000111100000001100000000010001010000110011101011110100001110011000101111101001010011000011101111100101011100100010100100100110110100000000011010010111101100110000101110111011001110001101000101110011010010000101001100010101111100011101101101000000000100010110110100001010000010101110010011100001000011010100010110000001100000011010001110110011011000110100011111101111000000101110001000101101101000100001000001000010101000011101100000011001111011111100101011010000000000100111001011011011000000110011010101011011100010110000000101110001110110000110010010100000101001110110000010101111100001101001001111111001001010011110000011011111001010110101101110101000000101110011110101100010110001001000111101110110101111101001111110111111000100000110010011100100100110001110110010001100001110010100000100000001001010100000001101101000000100011001011110101001110100001010101001110110001101101101000100110101101000101010000000101001011111001011100 0001010100010111110101001100101011110111101111111100111100010000010000000000000000000000000000000000000000000000000000000000000000000001000000001011100101100000010011100001101111011001101101011010110101100101101110110010110000000110010110001001110010000000000000000000000001101100101011110110010011111110010111001111110100001010010010001000001011001000001110001001010010000011100111101001100000001000110010001010010010011110010010100010101111110001010000101010010011010000100100100111000011101101001000000001110111010101100010110001001010111001110110111111101001111111111111000100000101101001110010010010001000000000000110100000000111000000000110011011010101000000011000000000001001000100000000000100000100101011011010111100100000000000100010001011011011111111101111111111111111111110101010111111000010110101101100100010100000010001000100001011001001110001100111010000100001000010100100111011110100010010100000011000000000000100111101111101001110000010010100000010011  655 faults detected
test   12: 01010010111101011000000011010101110111010101111110100101101100011000010110100101110010101111100111010011010000001001101011111000100101110001011010110111011111100001100001110111111100111001001100000001100010000101110101010001001110010010010000000010101100000010000101111100000100101101010110100101110110100011000100100010010110000011111110101110010010001110011101010011111101110010100111001110001101000011110000010100100100110001000010001011000111111001111101100011010111100011111111110010100111110110100100101011100000000100111010001101010001000101111000001101011110101100110100110100101101001100011101010011101111001100101101000100100111110010111111011101001011100001110001001111010001111101010110010101101000000101001011101110000111001110011110110010100000110001110110110011000101100101100000101010000110010001010110111111010001110101001111001101011111110111000000001101110100100011100000101111010010100110010111000100011110000101010010001110101010010001111111101001011010101000110111001001001000110111001110001010001111001000 1001111110011011100100101100101100100101101111111100111100010000010000000000000000000000000000000000000000000000000000000000000000000001000000111011100101111110000001011100101110010101010101010100111101001010100100000011110000000010101001001000010111000000000000000000000100100101000000000000000000000000000001101010110001101101011010000000100110001100001111001010010110010100011010110110010111011111110010100000010011010011101110110010001011100100000100100000111011010100110010000011000010100111000110010000000010101110110110011000101110101000000101000000110010001011110111111010001101110100111100110100001000000010000110100000000011000000010100011001000100010000010000110001001001000000000000000101010000001101100001001100110000000000100100000100000100111111101111111111111111101111111011110000011000001100111110010100100110000101110101001011001001110110110111000000000010000010000010001111111010100100010000011000101101101100110011010110001001001000100000000000011  289 faults detected
test   13: 11000011101111110000101000010010000101001111101010000111011000100111100101110001100001100010100000011001101111101100000010100010010111111000101110100011000101110010101000100011010111001110111010001110100000010000110000000000011010011010111111000111101110111011100001001100101011110111011011111100100001001001110111010010101001010111001101101110001111101101111000110110101010101110001011011110101010111010100100101000011001001101010100011101101010101101000100100001000111000011100010000001011101001101011111001111111010101100010000110101110001001000001010001110011010001010001101010001010001010101000111011100110110111100100000000001001101000000110110000000001111110011111001001110111010101000110011111000010101011011000010000111101010111110110100001000011100000001001000010000111011001110100011101101111000011111110111010011010000000100010011111011010000001010110111011000000001000011011000010111011001110110100001111111010011101101111111101001001010110011011111101010111001000101001001110100100000100010011010010111010111101000 0011110001011111110111111110010101100001001111111100111100010000010000000000000000000000000000000000000000000000000000000000000000000001000000001011100101100000000000100001000111111011111101000010011101101100011010100011000010001011001111011111010010000110110011100001100000000111111100000011010111110010001111000110000101000010100110011001000011100011011000011001000101111111110001011110111011000110110101110111001001110010110011010001000010110011110010101011101000110011101010001011111011000010000001000111100100101001000010000111011011110000011101111111000011111111111010011010000010110001001111101101101110000001111001010001010100100000011100000111010000011000101101100101101101001000110010001001000100100011000101010100110000000000001100000010011111101001110001101001000111100000111011101101001001100000011010100001110011100010010000000000111001101110011011011010100110011001111011111010001000111100110110000110111011100100111011010101100101101100101011000001010  323 faults detected
test   14: 01111100100011011110000000011100001011101101111000111100000101001111000001010100010000100100001001000010100100011010111100011001100100000011100010101001101011101000010110010011010010111110010011110110111011000000001111100010100001000100100110011011111101111110100111100101011010100000000010000100011010101000110100100000011101101001001101001011111000001011000010101001000111001001010011000000110011000011011000100111101000001111011000010010011010000001010101111000101101110101010110001000111101111000101010111001111010111010101111100111010111100111101110101100101100001101000011010001100011001101000101101111100101111101000000001001010111101100010000011011110100010000111111100001001010010001110011011110001111110010110000110001001100011100110000010010110010101111100101110110000011011111111001101011111001111111110101001101000011010111110011111000001100011100001101110101100101001100111001000001110001000110001011000001011001100001010000110111100001110010010101010111110101110111000010101010001111000000010000001010011000101010 0110001001001001111000011110100111111001001111111110111100010000010000000000000000000000000000000000000000000000000000000000000000000000000000011011100101100000010111011000001011000100100101000110000100110001000110100000100000001010011000001010000010000000101110000101100011011001101011000110100011110110000001111001010101110001110011000100100000001010011111110111011110100000011001100100001011010000001100101000011101001101110101000111011010011010011010000101000000000001011000111010010100111000000010010010010001011100101110110000011001111011001101001111001111111111101001101000011011111111001111100001000010000010000010101110010001010100101001100000000000101100000001001010000100110000101110000000100000010000000000000010001001000000100000000000100000110111110010101101000101101110101110011111110111101100001101101001001111100110000010001011011000100100100100010101010100010010111110111011000010010001001110111110100001110101100000101101101100100110010000010001111  379 faults detected
test   15: 00101011000011000011110110011110110111011011000011001101000100011010110100110101100110011111111100010011000100101110000110100000100110101110000100000101010001111010000010001111100010100000101110010100100010001001101110111100110000000110010101010010011100111110001010010110100001000100000010010000010000000100001101111011101001001110100111000110011001111011010011010111010001111011100111001100101110100100111001110111001010000000110111000010100101111111100100000100000010110001000011101100110000001110101000101000001110011000100101110100001110010011111101110010010000111010100111100111010010011101011100011100000110011101111001010110010100011000100111010111110011001010110100101011110011011011001011111101110001011011010001110101010100100110010000100111100010100010101000111111000001100000000110101111100110101100110011000111110101101111001101101001010000100001111010011111111010011000001001110000101111010011101001111010011101101111000110000011000010001111111011101010000001010010010110101111011010010101100110010011010001010111 1001101011011010100001000110100000011101001111111100111100110000010000000000000000000000000000000000000100000000000000000000000000000001000001011001100101100000001000111111100111111001111110100100110010101001000111110011010000000001011111101000010010000000000000000000000000110001110000111001000000111011000001011001010100101110000110010000010011001110000111011000110111000011000101010111101101011010011111100100101111010010111011100111111100010000100001001100000111000101100110001011000010100111000100111000010000110101000111111000001110000100110101101100110101100111011000111110101110011100110110100100100010000000000100000000000011000000100110010011011101000011000000000101110000000100000000000100011000001001010111101100010000100000000010000101010010111111101111111111111111101111101010111010010111101011011001001100011110110110110011001000010000110111111001000001011010011011101110110000000111011000001110111101000001100101111110100001000001100010100000000000001  279 faults detected
test   16: 00000001000011110101011111101110100001111111101101010000011101011001110110001101100011010010110001011110111011010111001101011101011100000100011100111001001100101001101010000011010011100110110100011000101101010110010110100010100010101000011001111000101101111111000110110100000000011101001010111011001110100010110010100100000001110100101110000001101000000101111011000001000011000100110010100001011111100101001000010101101000111100111110111101111101001000000111000000011100001010000011011010101001100101101111110011001111011100111001110111111100100101001001110000000011011101000100101010101110110001000101100010001000011011010010001101110111000111011010101111011001101111110011100000010011001100100100000001110100010110111011110001001011001001100000010100111011100111110000001101011011011011111000110001001010000100111011110110110010000100010101101100000010110000000101010101001110011001100101101100101010100111001111001110100100101100100000100100010010001111011100100000101111001000011100111100100001011011011100010111100110010111 0101100111010101011101011000100110010100001111111100111100010000000100000000000000000000000000000000000000000000000000000000000000000001011000011011100001100000011101001110111101011110011101100111011110011011110010010000001111000001010111110011110010000000000000100000000010011001000010110100011101001010010101010000110100011000010010001010001101001100010000111000001010100110101001101010000101011100001100001000100000101111111100001101001101111110111010111100000011110100011000100110001010110011010010100011011000011110000001101011011001011011000110011001010000100110011110110110010010110001010110110000001000000000110110000000001010000000110100011001001001000010100000010001110001000000000000001001011001001011110000110100000000000000001110110000000000111111111111111111111111101110111011111010001111110010011101010000101100100000101101101110001000100010011001001010111001101111101010000000011000100101101000110011100100100001000101111010000101111110100100000000101  207 faults detected
test   17: 10101010110011110110001011011010000010101100010011101101000100010001111000110101011010110011011100010001110110100001101010010011001111001110100011010111011100000101101011110010101010100010101001110101011111111011111001010010010000010110001111000010000000011110010011010011100001100111100111111001111010110001010001101011011011111011010100000110010000101100010001101001110100000010110001100110101011000011111101110000101010110011010100010001101111101011100100111000001010101011011000110111110111011001111001101101001100001101000001110101000101111001110110010101001111000111010001011000011000110001011101101011110011011000101111100001010111010100100010001100111011100110110010001010111111011111111010000001010101001010010111001000111101111111111001101100110011100001010111111011010111100010101001101000111011001110001110111011110110011111101011000011010110110000001001001011101101100100001000011100001000101111100101101110011011100001101001111010101000100011001010101111010111000111100111101001101010111010011111000000110111011011 1010001010100000000010101100110100010101101111111100111100110000010000000000000000000000000000000000000100000000000000000000000000000001000001011011100101111100001110000101110100110000000110001110111101100001001010110010010001001110110011011110010010001000111101000011101000101101110000000000000000000000001000010100010010001010100010000100100000010100001101001000011011111110101111110110100001011000000010100000010001011011010101011101100011110110110001001001110001010101110110111011011011100011001101100010011000101010111111011010111110010001001101010111011001110000110111011110110001011110101100001101001000011111110101000000001111000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000111111101111111111111111111110111110111100111011001010111111110110010111110000001000101010101010011000101111011000011011001111000100110001001001000100100011110000010101101101111010000000000111100000110111001101011  144 faults detected
test   18: 01101000000000100001110101010001111100001001010100101010111110011111011110000101111100111101111011110100011001001111010001011000100000000011111111000110110001111101001110000010100011111111011001110101110010010110101001110111000111010000011100111101000010101011010101110001101011010000100011111010100010111100100111101000000001000010111001110011111000100001110001010001001000010100001100011101011101001110011010110010100010001111010000010010010101111100000110101000011101101110011001011101101100011000011111110111100001101100101110111010110110101111010000010000000001101011101000010010001110100101101101010000101111110110010001001100000010001000010111110101100011101101010000110101111011000110000001111111100101100001010101100010000101000101011100110110101110011000010010000111001000111010110110110001001111100000110001100111111011001111111110100010101111110010110110011000001100010110001011111101110011100110010110110100111001000110010100101000010100010100001100100000001101011010110110001110010011111011011001011000100110101000 0010001010001011010010001100110111100101101111111100111100010000000100000000000000000000000000000000000000000000000000000000000000000000000000101011100101100000010011110101101001101100110001011010011101010001100110000010000000000101111001100010110110000110100101010000001001110110010111101110010011100000110100110000010100100010100110001011000010010000001101111001100111011110101101101010111000111000010100101011100010100111001000100110110010010000011010000000001001001101011010010110010000011000100110110001110111100010010000111001000101010010110110011001111100000111001100111111011000011111111010001010001000000010000110000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000111111101111111111111111101110101011111001011010010100011001111111011100100000001110001011001000011010011000010101000110111101000011001110101000011100011011100111100101101101101101100001101010101010110100100010111  279 faults detected
test   19: 10001111110010011101001010010100100000010011110110101000001110110100001011111000111001001011011100101111010111000110101101110001100001100000111010101001011100010100111001011010101011000111100010010010100100101000010000100000111011011100100011110000001110100100111010101111101111010100000001111001110011100001001100100011001011111101101111110010011100111011100000110100100101011101000000110001100001011010011110110100000000001001111110100010110010010101001100101011111001010010101011101110100110101100110100110110010100101000011000011011011101010101100100111110100111101010011111000010111111101110100110110001011001111100000110011001010001111101111011011111011110001110110000000101110101100000011011100111111110101111100011110101010001101100111011010101011001001010010101001101010000010101100001100001101110000111010010000011100010000110001010110001000100001010110010100011111011011000011101001001101101100011011000101000000111001000100010111101110111010011110101110001001111010110010001001010001000000101111000100100101110100101 1111101101010110111111011110000110101000001111111100111100010000000100000000000000000000000000000000000000000000000000000000000000000001000000011011100101111100000000001010011100110011011111101100000000000000000000000001010100000011100100000001100010001100011110101110001011111011111000111011111111001110011111110110000110111111111110000011010000101000001111010000010110011110101001101101111101100000010101110001011110100001000001001110001110011000101000011001110010001111101100101000000010000000001010101111001101110010101001101010000000101000001100011101110000111011010000011100010010111000101011000101100100000111100100100001000100111010111000100101000011101111001101011101000000000100000000001101001101101111101101111000010000000000000011111000000101001100000010011110100101100010111111001011001010001011101100010101010010111010011100100010011010000101110110001110111001110001100101011110000101011011001000111101010010110100000000100010111111001100001011010100011  338 faults detected
test   20: 10000110011000101101100000010100101101000100011011000000101010011111011010100111010101111111101010110100101110111101001011001111001101111011000001010101100000110000010001110011010110001110101011101011100010100111001110111111011010111011111110010011111001110110011101010110010001011110111101011100110111111101100100111110110010000000001101010110110101001001111101101110100111000111001000111110100000110110010100011101000111000111100011001110000001101000001110011011001001111110010010100010111100011010000100111011001111110001100010111111111110001011100000101010100001001110010001110111011000110110110010010110101101110010001111011110111111100101010001101101000110111111100110000110001011011001101100010000111100010111111100010000010111110011110110110000010111010000001011000110111111001100000111011000101011010000010100011011110101011111101101101001001010110110111111011101100000011111111110000110001110110101001000011110011010110010111010110100100110010101111001010001001011111001011001001100011010010101000001000111110110101101 1010010100011011001001000100111101011111101111111100111100010000000000000000100000000000000000000000000000000000000000000000000000000001000000101011100101100000010111001111010101111000000110000101010101000000001100110000010000001011010001100010110010001010101101011101100101110011011101011111111100111110000000001110110001000110111010010101101111111001011101001001110110011011111110111110001001101111000101111110110100110000000001011010101110000001000110100111110110100110100010010000010010001111010110000110111110100001011000110111111011100100111011010101011010000011100011011110101011011110110110100100100010000000000110100000000011000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000111111111111111111111111111110111110110011010101111010001010111011100011100111111101101011001011101101111100101011001011011011000011101000011100111101110100010011101001110101010111100110011111100101100000000000001   87 faults detected
