[b15-r10/return_dual_lr5e5/e008] [gmean] 2026-07-21T17:11:15 out_dir=autoresearch/loop-260720-0945/model_training_round10/b15_selection/return_dual_lr5e5/epoch_008/alpha_0p10_decay_64
[b15-r10/return_dual_lr5e5/e008] [gmean] 2026-07-21T17:11:15 budgets=iscas99__b15_1:278
[b15-r10/return_dual_lr5e5/e008] [gmean] 2026-07-21T17:11:15 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[b15-r10/return_dual_lr5e5/e008] [gmean] 2026-07-21T17:11:15 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_reliable_context
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=34 node=N7413 type=control1 q_typed_reliable_context=0.978288 sequence=59.648691
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=35 node=N4663 type=control0 q_typed_reliable_context=1.831770 sequence=61.480461
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=36 node=N4656 type=control0 q_typed_reliable_context=2.134395 sequence=63.614857
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=37 node=N4649 type=control0 q_typed_reliable_context=1.615070 sequence=65.229927
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=38 node=N7881 type=control1 q_typed_reliable_context=0.712285 sequence=65.942212
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=39 node=N7882 type=control1 q_typed_reliable_context=0.829745 sequence=66.771957
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=40 node=N7883 type=control1 q_typed_reliable_context=0.600771 sequence=67.372728
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=41 node=N7884 type=control1 q_typed_reliable_context=0.496956 sequence=67.869685
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=42 node=N704 type=observe q_typed_reliable_context=1.458803 sequence=69.328488
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=43 node=N6537 type=observe q_typed_reliable_context=3.684462 sequence=73.012951
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=44 node=N4691 type=control0 q_typed_reliable_context=5.738028 sequence=78.750979
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=45 node=N724 type=observe q_typed_reliable_context=3.062793 sequence=81.813772
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=46 node=N4677 type=control0 q_typed_reliable_context=1.937010 sequence=83.750782
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=47 node=N4698 type=control0 q_typed_reliable_context=1.140037 sequence=84.890819
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=48 node=N8470 type=observe q_typed_reliable_context=1.498005 sequence=86.388824
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=49 node=N4635 type=control0 q_typed_reliable_context=1.295819 sequence=87.684643
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=50 node=N4705 type=control0 q_typed_reliable_context=1.395245 sequence=89.079888
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=51 node=N3911 type=control0 q_typed_reliable_context=0.943222 sequence=90.023111
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=52 node=N3904 type=control0 q_typed_reliable_context=0.944241 sequence=90.967351
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=53 node=N3897 type=control0 q_typed_reliable_context=0.964064 sequence=91.931416
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=54 node=N3701 type=control0 q_typed_reliable_context=0.916496 sequence=92.847912
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=55 node=N3862 type=control0 q_typed_reliable_context=0.940914 sequence=93.788826
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=56 node=N3855 type=control0 q_typed_reliable_context=0.953488 sequence=94.742314
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=57 node=N3848 type=control0 q_typed_reliable_context=0.957504 sequence=95.699818
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=58 node=N3889 type=control0 q_typed_reliable_context=0.959327 sequence=96.659145
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=59 node=N3882 type=control0 q_typed_reliable_context=0.902126 sequence=97.561271
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=60 node=N2083 type=observe q_typed_reliable_context=1.004444 sequence=98.565715
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=61 node=N3805 type=control0 q_typed_reliable_context=1.114228 sequence=99.679943
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=62 node=N5603 type=control0 q_typed_reliable_context=1.065797 sequence=100.745741
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=63 node=N7506 type=observe q_typed_reliable_context=1.725270 sequence=102.471010
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=64 node=N4606 type=control0 q_typed_reliable_context=0.898715 sequence=103.369725
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=65 node=N4712 type=control0 q_typed_reliable_context=0.917913 sequence=104.287638
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=66 node=N4716 type=control0 q_typed_reliable_context=1.024032 sequence=105.311670
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=67 node=N2044 type=observe q_typed_reliable_context=1.029482 sequence=106.341153
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=68 node=N519 type=control1 q_typed_reliable_context=0.967605 sequence=107.308757
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=69 node=N2042 type=observe q_typed_reliable_context=0.853549 sequence=108.162306
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=70 node=N504 type=control1 q_typed_reliable_context=1.406622 sequence=109.568928
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=71 node=N7471 type=control0 q_typed_reliable_context=0.791065 sequence=110.359994
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=72 node=N513 type=control1 q_typed_reliable_context=1.245291 sequence=111.605284
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=73 node=N7724 type=control0 q_typed_reliable_context=0.756680 sequence=112.361964
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=74 node=N520 type=control1 q_typed_reliable_context=1.391535 sequence=113.753499
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=75 node=N1539 type=control0 q_typed_reliable_context=0.758377 sequence=114.511877
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=76 node=N516 type=control1 q_typed_reliable_context=1.557467 sequence=116.069344
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=77 node=N5234 type=observe q_typed_reliable_context=0.770088 sequence=116.839432
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=78 node=N7722 type=control0 q_typed_reliable_context=0.843706 sequence=117.683137
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=79 node=N4578 type=control0 q_typed_reliable_context=1.272578 sequence=118.955716
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=80 node=N899 type=observe q_typed_reliable_context=1.117104 sequence=120.072820
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=81 node=N7875 type=control1 q_typed_reliable_context=0.813393 sequence=120.886212
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=82 node=N4585 type=control0 q_typed_reliable_context=1.269411 sequence=122.155624
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=83 node=N7370 type=control1 q_typed_reliable_context=0.752133 sequence=122.907756
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=84 node=N555 type=control1 q_typed_reliable_context=1.527500 sequence=124.435257
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=85 node=N7891 type=control1 q_typed_reliable_context=1.320237 sequence=125.755493
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=86 node=N7885 type=control1 q_typed_reliable_context=1.515689 sequence=127.271182
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=87 node=N7886 type=control1 q_typed_reliable_context=1.689439 sequence=128.960622
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=88 node=N7887 type=control1 q_typed_reliable_context=1.671014 sequence=130.631635
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=89 node=N7888 type=control1 q_typed_reliable_context=0.992343 sequence=131.623978
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=90 node=N7889 type=control1 q_typed_reliable_context=0.991927 sequence=132.615906
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=91 node=N7890 type=control1 q_typed_reliable_context=1.112735 sequence=133.728640
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=92 node=N507 type=control1 q_typed_reliable_context=1.311996 sequence=135.040636
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=93 node=N3785 type=control0 q_typed_reliable_context=1.010804 sequence=136.051440
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=94 node=N3827 type=control0 q_typed_reliable_context=2.631296 sequence=138.682736
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=95 node=N713 type=observe q_typed_reliable_context=5.386838 sequence=144.069574
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=96 node=N3820 type=control0 q_typed_reliable_context=1.424068 sequence=145.493642
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=97 node=N7725 type=control0 q_typed_reliable_context=1.217617 sequence=146.711259
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=98 node=N7723 type=control0 q_typed_reliable_context=1.466193 sequence=148.177452
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=99 node=N7408 type=control0 q_typed_reliable_context=1.527170 sequence=149.704622
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=100 node=N7541 type=control0 q_typed_reliable_context=1.386280 sequence=151.090903
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=101 node=N7846 type=control0 q_typed_reliable_context=1.331846 sequence=152.422749
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=102 node=N556 type=control1 q_typed_reliable_context=1.462483 sequence=153.885232
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=103 node=N614 type=control1 q_typed_reliable_context=1.321327 sequence=155.206559
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=104 node=N3813 type=control0 q_typed_reliable_context=1.783297 sequence=156.989856
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=105 node=N634 type=control1 q_typed_reliable_context=1.444222 sequence=158.434078
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=106 node=N3799 type=control0 q_typed_reliable_context=1.443681 sequence=159.877759
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=107 node=N610 type=control1 q_typed_reliable_context=1.350883 sequence=161.228642
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=108 node=N3792 type=control0 q_typed_reliable_context=1.323315 sequence=162.551958
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=109 node=N620 type=control1 q_typed_reliable_context=1.224021 sequence=163.775978
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=110 node=N510 type=control1 q_typed_reliable_context=1.716811 sequence=165.492790
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=111 node=N638 type=control1 q_typed_reliable_context=1.312584 sequence=166.805374
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=112 node=N3682 type=control0 q_typed_reliable_context=1.659994 sequence=168.465368
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=113 node=N7852 type=control0 q_typed_reliable_context=1.336578 sequence=169.801946
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=114 node=N722 type=observe q_typed_reliable_context=2.392752 sequence=172.194698
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=115 node=N4564 type=control0 q_typed_reliable_context=1.972797 sequence=174.167495
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=116 node=N7872 type=control1 q_typed_reliable_context=2.152248 sequence=176.319743
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=117 node=N4557 type=control0 q_typed_reliable_context=2.926529 sequence=179.246272
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=118 node=N4520 type=control0 q_typed_reliable_context=2.978776 sequence=182.225048
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=119 node=N7847 type=control0 q_typed_reliable_context=3.026102 sequence=185.251149
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=120 node=N3903 type=control0 q_typed_reliable_context=2.353151 sequence=187.604300
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=121 node=N7853 type=control0 q_typed_reliable_context=2.391949 sequence=189.996249
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=122 node=N7820 type=control0 q_typed_reliable_context=2.535723 sequence=192.531972
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=123 node=N3896 type=control0 q_typed_reliable_context=2.362525 sequence=194.894497
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=124 node=N7588 type=control1 q_typed_reliable_context=1.516251 sequence=196.410748
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=125 node=N645 type=control1 q_typed_reliable_context=1.650566 sequence=198.061314
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=126 node=N2040 type=observe q_typed_reliable_context=1.932182 sequence=199.993495
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=127 node=N7590 type=control1 q_typed_reliable_context=1.280666 sequence=201.274161
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=128 node=N7537 type=observe q_typed_reliable_context=1.544326 sequence=202.818487
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=129 node=N7535 type=observe q_typed_reliable_context=1.965578 sequence=204.784065
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=130 node=N7534 type=observe q_typed_reliable_context=2.771862 sequence=207.555927
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=131 node=N7532 type=observe q_typed_reliable_context=3.783565 sequence=211.339492
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=132 node=N3180 type=control1 q_typed_reliable_context=4.606993 sequence=215.946486
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=133 node=N7518 type=observe q_typed_reliable_context=3.088007 sequence=219.034493
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=134 node=N636 type=control1 q_typed_reliable_context=1.671790 sequence=220.706283
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=135 node=N785 type=observe q_typed_reliable_context=2.528710 sequence=223.234993
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=136 node=N616 type=control1 q_typed_reliable_context=2.320087 sequence=225.555080
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=137 node=N7424 type=control1 q_typed_reliable_context=1.436147 sequence=226.991227
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=138 node=N1552 type=observe q_typed_reliable_context=1.004581 sequence=227.995808
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=139 node=N5867 type=observe q_typed_reliable_context=1.548236 sequence=229.544044
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=140 node=N2157 type=observe q_typed_reliable_context=3.637893 sequence=233.181937
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=141 node=N630 type=control1 q_typed_reliable_context=5.788600 sequence=238.970538
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=142 node=N649 type=control1 q_typed_reliable_context=5.763966 sequence=244.734503
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=143 node=N642 type=control1 q_typed_reliable_context=3.120743 sequence=247.855246
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=144 node=N7402 type=observe q_typed_reliable_context=2.670667 sequence=250.525913
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=145 node=N7679 type=observe q_typed_reliable_context=1.379924 sequence=251.905837
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=146 node=N7627 type=observe q_typed_reliable_context=2.827038 sequence=254.732875
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=147 node=N7465 type=observe q_typed_reliable_context=0.848195 sequence=255.581070
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=148 node=N5627 type=observe q_typed_reliable_context=2.333425 sequence=257.914496
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=149 node=N723 type=observe q_typed_reliable_context=2.701479 sequence=260.615974
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=150 node=N7624 type=observe q_typed_reliable_context=2.862346 sequence=263.478320
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=151 node=N6948 type=observe q_typed_reliable_context=2.923596 sequence=266.401916
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=152 node=N3467 type=control1 q_typed_reliable_context=1.712995 sequence=268.114911
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=153 node=N4521 type=observe q_typed_reliable_context=4.153678 sequence=272.268589
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=154 node=N2580 type=control1 q_typed_reliable_context=1.735169 sequence=274.003758
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=155 node=N2149 type=observe q_typed_reliable_context=2.214981 sequence=276.218739
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=156 node=N1586 type=control1 q_typed_reliable_context=2.024161 sequence=278.242899
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=157 node=N647 type=control1 q_typed_reliable_context=2.272261 sequence=280.515160
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=158 node=N1607 type=control1 q_typed_reliable_context=2.671675 sequence=283.186835
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=159 node=N5617 type=observe q_typed_reliable_context=4.693278 sequence=287.880113
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=160 node=N2102 type=observe q_typed_reliable_context=1.783021 sequence=289.663135
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=161 node=N6531 type=observe q_typed_reliable_context=5.159943 sequence=294.823078
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=162 node=N7385 type=observe q_typed_reliable_context=5.391940 sequence=300.215018
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=163 node=N714 type=observe q_typed_reliable_context=2.311152 sequence=302.526170
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=164 node=N7614 type=observe q_typed_reliable_context=2.556161 sequence=305.082331
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=165 node=N725 type=observe q_typed_reliable_context=2.655479 sequence=307.737810
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=166 node=N694 type=observe q_typed_reliable_context=3.480392 sequence=311.218203
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=167 node=N2106 type=observe q_typed_reliable_context=2.229516 sequence=313.447719
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=168 node=N5877 type=observe q_typed_reliable_context=2.915399 sequence=316.363117
[b15-r10/return_dual_lr5e5/e008] [plan iscas99__b15_1] [plan] step=169 node=N3525 type=control1 q_typed_reliable_context=1.654353 sequence=318.017470
