[typed-five-r3/b20_C] [gmean] 2026-07-20T22:00:13 out_dir=autoresearch/loop-260720-0945/typed_winner_round3_five/b20_C
[typed-five-r3/b20_C] [gmean] 2026-07-20T22:00:13 budgets=iscas99__b20:616
[typed-five-r3/b20_C] [gmean] 2026-07-20T22:00:13 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r3/b20_C] [gmean] 2026-07-20T22:00:13 [1/1] plan_start benchmark=iscas99__b20 budget=616 planner=greedy score=q_typed_residual_context
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=33 node=N4148 type=observe q_typed_residual_context=0.882612 sequence=53.142519
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=34 node=N4146 type=observe q_typed_residual_context=0.872718 sequence=54.015237
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=35 node=N4142 type=observe q_typed_residual_context=0.919366 sequence=54.934602
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=36 node=N4577 type=observe q_typed_residual_context=0.848242 sequence=55.782845
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=37 node=N4141 type=observe q_typed_residual_context=0.856564 sequence=56.639409
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=38 node=N4169 type=observe q_typed_residual_context=0.839505 sequence=57.478915
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=39 node=N4172 type=observe q_typed_residual_context=0.827168 sequence=58.306082
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=40 node=N4173 type=observe q_typed_residual_context=0.822033 sequence=59.128115
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=41 node=N3997 type=control0 q_typed_residual_context=3.113488 sequence=62.241603
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=42 node=N4167 type=observe q_typed_residual_context=0.828782 sequence=63.070384
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=43 node=N4176 type=observe q_typed_residual_context=1.249363 sequence=64.319747
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=44 node=N4178 type=control0 q_typed_residual_context=0.934430 sequence=65.254177
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=45 node=N5784 type=control0 q_typed_residual_context=2.699777 sequence=67.953953
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=46 node=N1909 type=control0 q_typed_residual_context=1.830750 sequence=69.784703
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=47 node=N4177 type=observe q_typed_residual_context=0.959025 sequence=70.743728
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=48 node=N3486 type=control0 q_typed_residual_context=1.458874 sequence=72.202601
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=49 node=N3484 type=control0 q_typed_residual_context=2.091500 sequence=74.294102
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=50 node=N8557 type=control0 q_typed_residual_context=1.444609 sequence=75.738711
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=51 node=N4179 type=control0 q_typed_residual_context=1.639398 sequence=77.378109
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=52 node=N962 type=observe q_typed_residual_context=1.120137 sequence=78.498245
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=53 node=N828 type=control0 q_typed_residual_context=1.613064 sequence=80.111310
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=54 node=N830 type=control0 q_typed_residual_context=2.379393 sequence=82.490703
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=55 node=N829 type=control0 q_typed_residual_context=2.806287 sequence=85.296990
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=56 node=N4183 type=observe q_typed_residual_context=2.413624 sequence=87.710614
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=57 node=N4174 type=observe q_typed_residual_context=1.785954 sequence=89.496568
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=58 node=N4136 type=observe q_typed_residual_context=1.854350 sequence=91.350918
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=59 node=N4138 type=observe q_typed_residual_context=1.837135 sequence=93.188053
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=60 node=N4583 type=observe q_typed_residual_context=1.888695 sequence=95.076749
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=61 node=N4171 type=observe q_typed_residual_context=1.737538 sequence=96.814287
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=62 node=N4180 type=observe q_typed_residual_context=1.601920 sequence=98.416207
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=63 node=N4576 type=observe q_typed_residual_context=1.559681 sequence=99.975888
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=64 node=N4582 type=observe q_typed_residual_context=1.444624 sequence=101.420512
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=65 node=N4584 type=observe q_typed_residual_context=1.266737 sequence=102.687249
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=66 node=N4575 type=observe q_typed_residual_context=1.174563 sequence=103.861812
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=67 node=N4586 type=observe q_typed_residual_context=1.107628 sequence=104.969440
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=68 node=N4807 type=control1 q_typed_residual_context=1.197787 sequence=106.167227
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=69 node=N4580 type=observe q_typed_residual_context=0.864035 sequence=107.031262
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=70 node=N4585 type=observe q_typed_residual_context=0.997203 sequence=108.028465
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=71 node=N4574 type=observe q_typed_residual_context=0.962027 sequence=108.990492
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=72 node=N4579 type=observe q_typed_residual_context=1.132882 sequence=110.123374
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=73 node=N4565 type=observe q_typed_residual_context=0.980671 sequence=111.104045
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=74 node=N4557 type=observe q_typed_residual_context=0.992529 sequence=112.096574
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=75 node=N1616 type=control1 q_typed_residual_context=0.833464 sequence=112.930039
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=76 node=N4170 type=observe q_typed_residual_context=1.061303 sequence=113.991341
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=77 node=N4578 type=observe q_typed_residual_context=1.033218 sequence=115.024560
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=78 node=N4139 type=observe q_typed_residual_context=1.408237 sequence=116.432797
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=79 node=N8653 type=control0 q_typed_residual_context=1.508106 sequence=117.940903
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=80 node=N4135 type=observe q_typed_residual_context=0.975287 sequence=118.916189
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=81 node=N4562 type=observe q_typed_residual_context=0.897757 sequence=119.813946
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=82 node=N4133 type=observe q_typed_residual_context=0.891737 sequence=120.705683
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=83 node=N4069 type=control1 q_typed_residual_context=0.832129 sequence=121.537812
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=84 node=N4809 type=control1 q_typed_residual_context=1.709491 sequence=123.247303
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=85 node=N4131 type=observe q_typed_residual_context=1.120473 sequence=124.367776
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=86 node=N4132 type=observe q_typed_residual_context=1.127645 sequence=125.495421
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=87 node=N4560 type=observe q_typed_residual_context=1.825326 sequence=127.320747
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=88 node=N2690 type=control0 q_typed_residual_context=1.544623 sequence=128.865370
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=89 node=N1707 type=observe q_typed_residual_context=1.181388 sequence=130.046758
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=90 node=N1705 type=observe q_typed_residual_context=2.189606 sequence=132.236364
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=91 node=N1708 type=observe q_typed_residual_context=1.906231 sequence=134.142595
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=92 node=N1706 type=observe q_typed_residual_context=1.840061 sequence=135.982656
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=93 node=N1670 type=observe q_typed_residual_context=1.878276 sequence=137.860932
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=94 node=N4616 type=observe q_typed_residual_context=1.549598 sequence=139.410530
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=95 node=N10721 type=control1 q_typed_residual_context=0.876751 sequence=140.287280
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=96 node=N4182 type=observe q_typed_residual_context=1.432289 sequence=141.719570
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=97 node=N1696 type=observe q_typed_residual_context=1.576652 sequence=143.296221
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=98 node=N4066 type=control1 q_typed_residual_context=1.602612 sequence=144.898833
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=99 node=N4070 type=control1 q_typed_residual_context=1.209151 sequence=146.107983
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=100 node=N1433 type=observe q_typed_residual_context=0.735571 sequence=146.843554
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=101 node=N4168 type=observe q_typed_residual_context=1.200806 sequence=148.044361
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=102 node=N4559 type=observe q_typed_residual_context=1.001379 sequence=149.045739
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=103 node=N1021 type=observe q_typed_residual_context=1.096829 sequence=150.142569
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=104 node=N4802 type=observe q_typed_residual_context=2.189522 sequence=152.332091
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=105 node=N12538 type=observe q_typed_residual_context=1.688659 sequence=154.020750
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=106 node=N4163 type=observe q_typed_residual_context=2.150555 sequence=156.171305
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=107 node=N4137 type=control0 q_typed_residual_context=1.855039 sequence=158.026344
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=108 node=N4558 type=observe q_typed_residual_context=2.050692 sequence=160.077037
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=109 node=N4140 type=control0 q_typed_residual_context=1.904307 sequence=161.981343
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=110 node=N1662 type=observe q_typed_residual_context=2.509755 sequence=164.491098
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=111 node=N1698 type=observe q_typed_residual_context=2.108711 sequence=166.599809
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=112 node=N1781 type=control0 q_typed_residual_context=1.483544 sequence=168.083353
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=113 node=N4810 type=control1 q_typed_residual_context=0.853846 sequence=168.937199
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=114 node=N8674 type=control0 q_typed_residual_context=1.146628 sequence=170.083827
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=115 node=N8651 type=control0 q_typed_residual_context=1.099256 sequence=171.183083
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=116 node=N8650 type=control0 q_typed_residual_context=1.132916 sequence=172.316000
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=117 node=N8709 type=control1 q_typed_residual_context=1.265634 sequence=173.581634
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=118 node=N1439 type=observe q_typed_residual_context=0.771512 sequence=174.353146
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=119 node=N8710 type=control1 q_typed_residual_context=1.302662 sequence=175.655808
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=120 node=N8649 type=control0 q_typed_residual_context=1.125554 sequence=176.781362
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=121 node=N10723 type=control1 q_typed_residual_context=1.582248 sequence=178.363610
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=122 node=N10722 type=control1 q_typed_residual_context=1.000611 sequence=179.364220
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=123 node=N10720 type=control1 q_typed_residual_context=0.855304 sequence=180.219524
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=124 node=N10719 type=control1 q_typed_residual_context=0.984341 sequence=181.203866
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=125 node=N10718 type=control1 q_typed_residual_context=0.957640 sequence=182.161505
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=126 node=N4898 type=control0 q_typed_residual_context=0.857667 sequence=183.019173
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=127 node=N4620 type=observe q_typed_residual_context=1.702185 sequence=184.721357
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=128 node=N16601 type=control1 q_typed_residual_context=2.161131 sequence=186.882488
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=129 node=N1672 type=observe q_typed_residual_context=2.140055 sequence=189.022543
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=130 node=N16600 type=control1 q_typed_residual_context=2.385977 sequence=191.408520
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=131 node=N8561 type=control1 q_typed_residual_context=1.538428 sequence=192.946948
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=132 node=N1697 type=observe q_typed_residual_context=1.648790 sequence=194.595738
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=133 node=N8652 type=control0 q_typed_residual_context=1.187312 sequence=195.783050
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=134 node=N8648 type=control0 q_typed_residual_context=1.222596 sequence=197.005646
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=135 node=N6945 type=observe q_typed_residual_context=1.631537 sequence=198.637183
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=136 node=N6010 type=control0 q_typed_residual_context=2.765647 sequence=201.402830
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=137 node=N8707 type=control1 q_typed_residual_context=1.664263 sequence=203.067092
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=138 node=N8752 type=control0 q_typed_residual_context=0.697988 sequence=203.765080
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=139 node=N3409 type=observe q_typed_residual_context=0.989281 sequence=204.754361
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=140 node=N1699 type=observe q_typed_residual_context=0.859427 sequence=205.613788
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=141 node=N12506 type=observe q_typed_residual_context=1.852749 sequence=207.466538
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=142 node=N8764 type=control0 q_typed_residual_context=1.028459 sequence=208.494997
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=143 node=N8556 type=control0 q_typed_residual_context=1.332299 sequence=209.827296
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=144 node=N8758 type=control0 q_typed_residual_context=1.202532 sequence=211.029828
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=145 node=N8750 type=control0 q_typed_residual_context=1.166065 sequence=212.195893
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=146 node=N8754 type=control0 q_typed_residual_context=1.129515 sequence=213.325408
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=147 node=N8706 type=control1 q_typed_residual_context=1.705709 sequence=215.031117
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=148 node=N8748 type=control0 q_typed_residual_context=1.375589 sequence=216.406706
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=149 node=N8756 type=control0 q_typed_residual_context=1.162646 sequence=217.569352
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=150 node=N3394 type=observe q_typed_residual_context=1.709184 sequence=219.278536
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=151 node=N3524 type=observe q_typed_residual_context=1.734223 sequence=221.012759
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=152 node=N5067 type=observe q_typed_residual_context=1.898802 sequence=222.911561
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=153 node=N1701 type=observe q_typed_residual_context=1.387956 sequence=224.299516
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=154 node=N3884 type=observe q_typed_residual_context=1.936961 sequence=226.236477
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=155 node=N2534 type=observe q_typed_residual_context=1.448839 sequence=227.685316
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=156 node=N1700 type=observe q_typed_residual_context=1.875950 sequence=229.561266
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=157 node=N1702 type=observe q_typed_residual_context=1.921056 sequence=231.482322
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=158 node=N14445 type=control0 q_typed_residual_context=1.372312 sequence=232.854634
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=159 node=N3916 type=observe q_typed_residual_context=1.689758 sequence=234.544392
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=160 node=N3528 type=observe q_typed_residual_context=1.355169 sequence=235.899561
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=161 node=N10813 type=control1 q_typed_residual_context=1.418238 sequence=237.317799
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=162 node=N10806 type=control1 q_typed_residual_context=1.663157 sequence=238.980956
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=163 node=N10801 type=control1 q_typed_residual_context=1.590095 sequence=240.571051
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=164 node=N6964 type=control0 q_typed_residual_context=1.121729 sequence=241.692780
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=165 node=N8741 type=control0 q_typed_residual_context=1.083036 sequence=242.775816
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=166 node=N14431 type=control0 q_typed_residual_context=0.780269 sequence=243.556085
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=167 node=N6443 type=control0 q_typed_residual_context=1.363514 sequence=244.919599
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=168 node=N10137 type=control1 q_typed_residual_context=1.175603 sequence=246.095202
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=169 node=N2965 type=control0 q_typed_residual_context=2.150706 sequence=248.245908
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=170 node=N3072 type=control0 q_typed_residual_context=1.864004 sequence=250.109912
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=171 node=N10809 type=control1 q_typed_residual_context=1.249506 sequence=251.359418
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=172 node=N3054 type=control0 q_typed_residual_context=1.996163 sequence=253.355581
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=173 node=N1919 type=observe q_typed_residual_context=1.976052 sequence=255.331633
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=174 node=N2938 type=control0 q_typed_residual_context=2.138316 sequence=257.469949
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=175 node=N10206 type=control0 q_typed_residual_context=2.502407 sequence=259.972356
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=176 node=N2947 type=control0 q_typed_residual_context=1.977044 sequence=261.949400
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=177 node=N1704 type=observe q_typed_residual_context=2.709860 sequence=264.659260
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=178 node=N3099 type=control0 q_typed_residual_context=4.684878 sequence=269.344137
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=179 node=N2916 type=control0 q_typed_residual_context=3.096396 sequence=272.440533
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=180 node=N3135 type=control0 q_typed_residual_context=4.741393 sequence=277.181927
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=181 node=N16754 type=control0 q_typed_residual_context=5.956462 sequence=283.138389
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=182 node=N840 type=control1 q_typed_residual_context=2.683491 sequence=285.821880
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=183 node=N3009 type=control0 q_typed_residual_context=4.697283 sequence=290.519163
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=184 node=N839 type=control1 q_typed_residual_context=4.628981 sequence=295.148144
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=185 node=N3045 type=control0 q_typed_residual_context=3.251143 sequence=298.399287
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=186 node=N3018 type=control0 q_typed_residual_context=6.394820 sequence=304.794107
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=187 node=N8637 type=control0 q_typed_residual_context=5.362959 sequence=310.157066
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=188 node=N2992 type=control0 q_typed_residual_context=5.319159 sequence=315.476225
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=189 node=N8636 type=control0 q_typed_residual_context=5.051681 sequence=320.527906
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=190 node=N3027 type=control0 q_typed_residual_context=5.621205 sequence=326.149111
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=191 node=N3063 type=control0 q_typed_residual_context=3.112741 sequence=329.261852
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=192 node=N18423 type=control1 q_typed_residual_context=3.269594 sequence=332.531445
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=193 node=N16603 type=control1 q_typed_residual_context=4.103998 sequence=336.635444
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=194 node=N4068 type=control1 q_typed_residual_context=6.904047 sequence=343.539491
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=195 node=N16602 type=control1 q_typed_residual_context=3.371666 sequence=346.911157
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=196 node=N12543 type=control1 q_typed_residual_context=3.329860 sequence=350.241017
