[typed-five-r3/b22_C] [gmean] 2026-07-20T22:00:13 out_dir=autoresearch/loop-260720-0945/typed_winner_round3_five/b22_C
[typed-five-r3/b22_C] [gmean] 2026-07-20T22:00:13 budgets=iscas99__b22:915
[typed-five-r3/b22_C] [gmean] 2026-07-20T22:00:13 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r3/b22_C] [gmean] 2026-07-20T22:00:13 [1/1] plan_start benchmark=iscas99__b22 budget=915 planner=greedy score=q_typed_residual_context
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=116 node=N8330 type=control1 q_typed_residual_context=1.555885 sequence=217.057309
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=117 node=N19356 type=control0 q_typed_residual_context=0.955135 sequence=218.012444
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=118 node=N6993 type=observe q_typed_residual_context=0.707721 sequence=218.720164
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=119 node=N8333 type=control1 q_typed_residual_context=1.245556 sequence=219.965720
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=120 node=N19358 type=control0 q_typed_residual_context=1.193373 sequence=221.159093
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=121 node=N6990 type=observe q_typed_residual_context=0.609669 sequence=221.768762
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=122 node=N19354 type=control0 q_typed_residual_context=0.229003 sequence=221.997764
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=123 node=N24124 type=control1 q_typed_residual_context=0.920935 sequence=222.918699
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=124 node=N7014 type=observe q_typed_residual_context=0.807579 sequence=223.726279
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=125 node=N19360 type=control0 q_typed_residual_context=0.571604 sequence=224.297882
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=126 node=N5621 type=observe q_typed_residual_context=0.812125 sequence=225.110007
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=127 node=N19364 type=control0 q_typed_residual_context=0.187901 sequence=225.297909
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=128 node=N5868 type=observe q_typed_residual_context=0.646181 sequence=225.944090
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=129 node=N7008 type=observe q_typed_residual_context=0.810888 sequence=226.754978
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=130 node=N19352 type=control0 q_typed_residual_context=1.379520 sequence=228.134498
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=131 node=N7005 type=observe q_typed_residual_context=0.810969 sequence=228.945467
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=132 node=N13014 type=control0 q_typed_residual_context=0.570672 sequence=229.516138
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=133 node=N6999 type=observe q_typed_residual_context=0.810510 sequence=230.326649
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=134 node=N19321 type=control0 q_typed_residual_context=0.646202 sequence=230.972851
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=135 node=N13016 type=control0 q_typed_residual_context=0.635991 sequence=231.608842
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=136 node=N7002 type=observe q_typed_residual_context=0.810932 sequence=232.419774
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=137 node=N19327 type=control0 q_typed_residual_context=0.657904 sequence=233.077678
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=138 node=N5887 type=observe q_typed_residual_context=0.681243 sequence=233.758921
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=139 node=N6996 type=observe q_typed_residual_context=0.681554 sequence=234.440475
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=140 node=N5963 type=observe q_typed_residual_context=0.682667 sequence=235.123142
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=141 node=N5944 type=observe q_typed_residual_context=0.682580 sequence=235.805722
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=142 node=N6095 type=observe q_typed_residual_context=0.682039 sequence=236.487761
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=143 node=N1585 type=control1 q_typed_residual_context=0.692748 sequence=237.180509
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=144 node=N19301 type=control1 q_typed_residual_context=0.745767 sequence=237.926276
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=145 node=N7131 type=observe q_typed_residual_context=0.681839 sequence=238.608115
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=146 node=N6115 type=observe q_typed_residual_context=0.681881 sequence=239.289996
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=147 node=N18522 type=control1 q_typed_residual_context=0.925075 sequence=240.215071
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=148 node=N12999 type=control1 q_typed_residual_context=0.796522 sequence=241.011594
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=149 node=N21464 type=control1 q_typed_residual_context=1.215395 sequence=242.226988
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=150 node=N3289 type=control0 q_typed_residual_context=1.401306 sequence=243.628294
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=151 node=N7173 type=observe q_typed_residual_context=0.681675 sequence=244.309970
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=152 node=N2297 type=control1 q_typed_residual_context=1.059952 sequence=245.369922
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=153 node=N7187 type=observe q_typed_residual_context=0.811506 sequence=246.181428
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=154 node=N5925 type=observe q_typed_residual_context=0.812360 sequence=246.993788
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=155 node=N4453 type=control1 q_typed_residual_context=3.156355 sequence=250.150143
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=156 node=N5811 type=observe q_typed_residual_context=0.811519 sequence=250.961662
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=157 node=N7598 type=control1 q_typed_residual_context=3.088603 sequence=254.050265
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=158 node=N5754 type=observe q_typed_residual_context=0.811501 sequence=254.861766
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=159 node=N12990 type=control1 q_typed_residual_context=1.056435 sequence=255.918201
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=160 node=N19312 type=control1 q_typed_residual_context=1.145961 sequence=257.064162
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=161 node=N19311 type=control1 q_typed_residual_context=0.916141 sequence=257.980303
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=162 node=N1520 type=control0 q_typed_residual_context=1.358177 sequence=259.338480
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=163 node=N7201 type=observe q_typed_residual_context=0.681546 sequence=260.020026
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=164 node=N5640 type=observe q_typed_residual_context=0.744310 sequence=260.764336
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=165 node=N7180 type=observe q_typed_residual_context=0.715956 sequence=261.480292
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=166 node=N7152 type=observe q_typed_residual_context=1.131734 sequence=262.612026
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=167 node=N6058 type=observe q_typed_residual_context=1.119421 sequence=263.731447
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=168 node=N6039 type=observe q_typed_residual_context=1.231493 sequence=264.962940
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=169 node=N3844 type=observe q_typed_residual_context=1.432710 sequence=266.395650
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=170 node=N3840 type=observe q_typed_residual_context=1.633341 sequence=268.028991
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=171 node=N3836 type=observe q_typed_residual_context=1.846840 sequence=269.875831
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=172 node=N3832 type=observe q_typed_residual_context=2.029872 sequence=271.905703
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=173 node=N3848 type=observe q_typed_residual_context=1.999960 sequence=273.905664
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=174 node=N7024 type=control1 q_typed_residual_context=1.233564 sequence=275.139228
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=175 node=N7027 type=control1 q_typed_residual_context=0.988584 sequence=276.127812
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=176 node=N7030 type=control1 q_typed_residual_context=0.890777 sequence=277.018590
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=177 node=N3885 type=control0 q_typed_residual_context=0.776198 sequence=277.794788
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=178 node=N5252 type=observe q_typed_residual_context=1.527869 sequence=279.322657
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=179 node=N4544 type=observe q_typed_residual_context=0.909690 sequence=280.232347
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=180 node=N4543 type=observe q_typed_residual_context=1.103633 sequence=281.335980
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=181 node=N4540 type=observe q_typed_residual_context=1.185291 sequence=282.521271
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=182 node=N4541 type=observe q_typed_residual_context=1.142739 sequence=283.664010
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=183 node=N14429 type=observe q_typed_residual_context=1.183134 sequence=284.847144
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=184 node=N2033 type=observe q_typed_residual_context=1.420780 sequence=286.267924
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=185 node=N4530 type=observe q_typed_residual_context=0.908868 sequence=287.176792
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=186 node=N6974 type=observe q_typed_residual_context=1.561927 sequence=288.738719
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=187 node=N6986 type=observe q_typed_residual_context=1.428570 sequence=290.167289
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=188 node=N3860 type=observe q_typed_residual_context=1.401969 sequence=291.569257
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=189 node=N3856 type=observe q_typed_residual_context=1.444373 sequence=293.013631
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=190 node=N7017 type=observe q_typed_residual_context=1.485418 sequence=294.499049
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=191 node=N3852 type=observe q_typed_residual_context=1.509678 sequence=296.008727
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=192 node=N6971 type=observe q_typed_residual_context=1.584659 sequence=297.593386
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=193 node=N3868 type=observe q_typed_residual_context=1.638718 sequence=299.232104
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=194 node=N3864 type=observe q_typed_residual_context=1.695674 sequence=300.927778
[typed-five-r3/b22_C] [plan iscas99__b22] [plan] step=195 node=N6963 type=observe q_typed_residual_context=2.079871 sequence=303.007649
