[typed-five-r3/b20_C] [gmean] 2026-07-21T15:00:51 out_dir=autoresearch/loop-260720-0945/typed_winner_round7_five/b20_C
[typed-five-r3/b20_C] [gmean] 2026-07-21T15:00:51 budgets=iscas99__b20:616
[typed-five-r3/b20_C] [gmean] 2026-07-21T15:00:51 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r3/b20_C] [gmean] 2026-07-21T15:00:51 [1/1] plan_start benchmark=iscas99__b20 budget=616 planner=greedy score=q_typed_reliable_context
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=32 node=N4177 type=observe q_typed_reliable_context=1.551836 sequence=52.217239
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=33 node=N4613 type=control0 q_typed_reliable_context=2.115896 sequence=54.333135
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=34 node=N4178 type=observe q_typed_reliable_context=1.345163 sequence=55.678298
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=35 node=N4179 type=observe q_typed_reliable_context=1.378156 sequence=57.056455
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=36 node=N5784 type=control0 q_typed_reliable_context=1.698024 sequence=58.754478
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=37 node=N3997 type=control0 q_typed_reliable_context=1.428505 sequence=60.182983
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=38 node=N1909 type=control0 q_typed_reliable_context=1.289820 sequence=61.472803
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=39 node=N4801 type=control1 q_typed_reliable_context=1.380315 sequence=62.853118
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=40 node=N3486 type=control0 q_typed_reliable_context=1.566899 sequence=64.420017
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=41 node=N3484 type=control0 q_typed_reliable_context=1.759538 sequence=66.179555
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=42 node=N8557 type=control0 q_typed_reliable_context=0.973278 sequence=67.152833
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=43 node=N4147 type=observe q_typed_reliable_context=0.925611 sequence=68.078444
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=44 node=N828 type=control0 q_typed_reliable_context=1.399231 sequence=69.477675
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=45 node=N2682 type=control0 q_typed_reliable_context=1.443591 sequence=70.921266
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=46 node=N4148 type=observe q_typed_reliable_context=0.861402 sequence=71.782669
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=47 node=N4146 type=observe q_typed_reliable_context=0.953526 sequence=72.736194
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=48 node=N4141 type=observe q_typed_reliable_context=0.975625 sequence=73.711819
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=49 node=N4138 type=observe q_typed_reliable_context=0.983053 sequence=74.694872
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=50 node=N4180 type=observe q_typed_reliable_context=1.037253 sequence=75.732125
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=51 node=N4139 type=observe q_typed_reliable_context=0.958218 sequence=76.690344
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=52 node=N4576 type=observe q_typed_reliable_context=0.906572 sequence=77.596916
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=53 node=N4173 type=observe q_typed_reliable_context=0.823607 sequence=78.420523
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=54 node=N3948 type=control1 q_typed_reliable_context=0.869548 sequence=79.290072
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=55 node=N8718 type=control1 q_typed_reliable_context=0.921702 sequence=80.211774
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=56 node=N4807 type=control1 q_typed_reliable_context=0.965461 sequence=81.177235
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=57 node=N4130 type=control0 q_typed_reliable_context=0.792998 sequence=81.970233
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=58 node=N4172 type=observe q_typed_reliable_context=0.718719 sequence=82.688952
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=59 node=N830 type=control0 q_typed_reliable_context=0.745100 sequence=83.434052
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=60 node=N829 type=control0 q_typed_reliable_context=0.838135 sequence=84.272187
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=61 node=N6008 type=control1 q_typed_reliable_context=0.923627 sequence=85.195814
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=62 node=N1616 type=control1 q_typed_reliable_context=1.929981 sequence=87.125795
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=63 node=N4581 type=observe q_typed_reliable_context=1.031980 sequence=88.157775
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=64 node=N4069 type=control1 q_typed_reliable_context=1.182869 sequence=89.340644
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=65 node=N4809 type=control1 q_typed_reliable_context=1.224259 sequence=90.564904
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=66 node=N4583 type=observe q_typed_reliable_context=1.148804 sequence=91.713708
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=67 node=N4136 type=observe q_typed_reliable_context=0.906716 sequence=92.620423
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=68 node=N10721 type=control1 q_typed_reliable_context=0.908163 sequence=93.528586
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=69 node=N4171 type=observe q_typed_reliable_context=0.917120 sequence=94.445706
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=70 node=N4582 type=observe q_typed_reliable_context=1.485833 sequence=95.931539
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=71 node=N4135 type=observe q_typed_reliable_context=1.432936 sequence=97.364475
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=72 node=N4170 type=observe q_typed_reliable_context=1.427766 sequence=98.792241
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=73 node=N4169 type=observe q_typed_reliable_context=1.382743 sequence=100.174984
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=74 node=N4183 type=observe q_typed_reliable_context=1.159367 sequence=101.334351
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=75 node=N4132 type=observe q_typed_reliable_context=0.993659 sequence=102.328009
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=76 node=N4133 type=observe q_typed_reliable_context=0.827873 sequence=103.155883
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=77 node=N4585 type=observe q_typed_reliable_context=0.866880 sequence=104.022763
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=78 node=N4586 type=observe q_typed_reliable_context=0.682068 sequence=104.704831
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=79 node=N4163 type=observe q_typed_reliable_context=0.690523 sequence=105.395353
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=80 node=N4168 type=observe q_typed_reliable_context=0.775236 sequence=106.170590
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=81 node=N4131 type=observe q_typed_reliable_context=0.691483 sequence=106.862073
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=82 node=N4565 type=observe q_typed_reliable_context=0.722508 sequence=107.584581
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=83 node=N4580 type=observe q_typed_reliable_context=0.735898 sequence=108.320479
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=84 node=N4066 type=control1 q_typed_reliable_context=0.811535 sequence=109.132014
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=85 node=N4584 type=observe q_typed_reliable_context=0.771521 sequence=109.903536
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=86 node=N1707 type=observe q_typed_reliable_context=1.380789 sequence=111.284325
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=87 node=N1705 type=observe q_typed_reliable_context=1.848825 sequence=113.133150
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=88 node=N1708 type=observe q_typed_reliable_context=1.553044 sequence=114.686194
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=89 node=N1706 type=observe q_typed_reliable_context=1.594549 sequence=116.280743
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=90 node=N12512 type=observe q_typed_reliable_context=1.072931 sequence=117.353675
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=91 node=N1670 type=observe q_typed_reliable_context=0.865728 sequence=118.219402
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=92 node=N14366 type=observe q_typed_reliable_context=1.399496 sequence=119.618898
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=93 node=N14365 type=observe q_typed_reliable_context=1.402520 sequence=121.021418
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=94 node=N10718 type=control1 q_typed_reliable_context=1.136561 sequence=122.157980
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=95 node=N1021 type=observe q_typed_reliable_context=0.800648 sequence=122.958627
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=96 node=N14368 type=observe q_typed_reliable_context=0.970613 sequence=123.929240
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=97 node=N8758 type=control0 q_typed_reliable_context=0.886889 sequence=124.816129
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=98 node=N14369 type=observe q_typed_reliable_context=1.329907 sequence=126.146036
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=99 node=N8764 type=control0 q_typed_reliable_context=0.924203 sequence=127.070238
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=100 node=N8762 type=control0 q_typed_reliable_context=1.130760 sequence=128.200998
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=101 node=N16738 type=observe q_typed_reliable_context=2.022250 sequence=130.223248
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=102 node=N4181 type=observe q_typed_reliable_context=1.851638 sequence=132.074886
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=103 node=N4560 type=observe q_typed_reliable_context=1.165583 sequence=133.240469
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=104 node=N14378 type=observe q_typed_reliable_context=1.581225 sequence=134.821695
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=105 node=N4070 type=control1 q_typed_reliable_context=1.559832 sequence=136.381526
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=106 node=N4559 type=observe q_typed_reliable_context=1.033752 sequence=137.415278
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=107 node=N4134 type=observe q_typed_reliable_context=0.769598 sequence=138.184877
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=108 node=N4140 type=observe q_typed_reliable_context=0.789903 sequence=138.974780
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=109 node=N4562 type=observe q_typed_reliable_context=0.844197 sequence=139.818977
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=110 node=N4621 type=observe q_typed_reliable_context=1.137141 sequence=140.956118
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=111 node=N12535 type=observe q_typed_reliable_context=0.641325 sequence=141.597443
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=112 node=N16653 type=observe q_typed_reliable_context=0.727352 sequence=142.324795
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=113 node=N4810 type=control1 q_typed_reliable_context=1.563111 sequence=143.887906
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=114 node=N10723 type=control1 q_typed_reliable_context=1.134284 sequence=145.022190
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=115 node=N10722 type=control1 q_typed_reliable_context=1.033569 sequence=146.055759
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=116 node=N2690 type=control0 q_typed_reliable_context=1.129160 sequence=147.184919
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=117 node=N8648 type=control0 q_typed_reliable_context=0.437199 sequence=147.622119
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=118 node=N8710 type=control1 q_typed_reliable_context=1.478026 sequence=149.100145
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=119 node=N14346 type=observe q_typed_reliable_context=1.072977 sequence=150.173122
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=120 node=N8766 type=control0 q_typed_reliable_context=1.322154 sequence=151.495276
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=121 node=N10813 type=control1 q_typed_reliable_context=1.081081 sequence=152.576357
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=122 node=N10806 type=control1 q_typed_reliable_context=1.254875 sequence=153.831233
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=123 node=N1667 type=observe q_typed_reliable_context=0.988021 sequence=154.819254
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=124 node=N905 type=observe q_typed_reliable_context=1.595147 sequence=156.414401
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=125 node=N4802 type=observe q_typed_reliable_context=2.801649 sequence=159.216050
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=126 node=N1439 type=observe q_typed_reliable_context=0.588253 sequence=159.804303
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=127 node=N1696 type=observe q_typed_reliable_context=1.704119 sequence=161.508422
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=128 node=N16601 type=control1 q_typed_reliable_context=0.715073 sequence=162.223495
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=129 node=N4615 type=observe q_typed_reliable_context=1.362799 sequence=163.586294
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=130 node=N16600 type=control1 q_typed_reliable_context=0.989670 sequence=164.575965
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=131 node=N10720 type=control1 q_typed_reliable_context=1.270803 sequence=165.846768
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=132 node=N8561 type=control1 q_typed_reliable_context=1.017390 sequence=166.864158
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=133 node=N1434 type=observe q_typed_reliable_context=1.302332 sequence=168.166489
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=134 node=N12547 type=observe q_typed_reliable_context=1.881565 sequence=170.048055
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=135 node=N10831 type=observe q_typed_reliable_context=1.727662 sequence=171.775716
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=136 node=N1672 type=observe q_typed_reliable_context=1.315305 sequence=173.091022
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=137 node=N8707 type=control1 q_typed_reliable_context=2.495260 sequence=175.586282
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=138 node=N14444 type=control0 q_typed_reliable_context=2.741901 sequence=178.328183
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=139 node=N8744 type=control0 q_typed_reliable_context=1.721525 sequence=180.049708
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=140 node=N8653 type=control0 q_typed_reliable_context=0.764321 sequence=180.814029
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=141 node=N8652 type=control0 q_typed_reliable_context=0.856292 sequence=181.670321
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=142 node=N3108 type=control0 q_typed_reliable_context=1.730160 sequence=183.400480
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=143 node=N14468 type=control0 q_typed_reliable_context=1.640572 sequence=185.041052
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=144 node=N8642 type=control0 q_typed_reliable_context=2.085437 sequence=187.126489
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=145 node=N8650 type=control0 q_typed_reliable_context=1.342550 sequence=188.469039
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=146 node=N8649 type=control0 q_typed_reliable_context=1.051102 sequence=189.520141
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=147 node=N3072 type=control0 q_typed_reliable_context=2.107008 sequence=191.627149
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=148 node=N2965 type=control0 q_typed_reliable_context=2.014377 sequence=193.641526
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=149 node=N3117 type=control0 q_typed_reliable_context=2.177902 sequence=195.819427
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=150 node=N3054 type=control0 q_typed_reliable_context=1.862977 sequence=197.682404
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=151 node=N2938 type=control0 q_typed_reliable_context=1.684710 sequence=199.367114
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=152 node=N10796 type=control1 q_typed_reliable_context=1.390993 sequence=200.758107
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=153 node=N2947 type=control0 q_typed_reliable_context=2.687703 sequence=203.445811
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=154 node=N2916 type=control0 q_typed_reliable_context=1.867123 sequence=205.312933
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=155 node=N8637 type=control0 q_typed_reliable_context=1.645303 sequence=206.958236
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=156 node=N3135 type=control0 q_typed_reliable_context=2.147474 sequence=209.105710
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=157 node=N10719 type=control1 q_typed_reliable_context=1.546527 sequence=210.652237
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=158 node=N3009 type=control0 q_typed_reliable_context=2.053283 sequence=212.705520
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=159 node=N840 type=control1 q_typed_reliable_context=2.271344 sequence=214.976864
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=160 node=N3045 type=control0 q_typed_reliable_context=2.195930 sequence=217.172794
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=161 node=N3018 type=control0 q_typed_reliable_context=2.599319 sequence=219.772113
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=162 node=N2992 type=control0 q_typed_reliable_context=2.210595 sequence=221.982708
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=163 node=N839 type=control1 q_typed_reliable_context=1.784560 sequence=223.767268
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=164 node=N8636 type=control0 q_typed_reliable_context=2.172302 sequence=225.939570
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=165 node=N16602 type=control1 q_typed_reliable_context=2.100818 sequence=228.040388
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=166 node=N8645 type=control0 q_typed_reliable_context=1.869691 sequence=229.910079
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=167 node=N3027 type=control0 q_typed_reliable_context=2.078957 sequence=231.989036
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=168 node=N10805 type=control1 q_typed_reliable_context=1.958433 sequence=233.947469
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=169 node=N3063 type=control0 q_typed_reliable_context=2.087052 sequence=236.034522
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=170 node=N8556 type=control0 q_typed_reliable_context=1.841073 sequence=237.875595
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=171 node=N3162 type=control0 q_typed_reliable_context=1.524540 sequence=239.400135
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=172 node=N4068 type=control1 q_typed_reliable_context=1.445713 sequence=240.845848
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=173 node=N6010 type=control0 q_typed_reliable_context=2.716803 sequence=243.562651
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=174 node=N8651 type=control0 q_typed_reliable_context=1.802912 sequence=245.365563
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=175 node=N14445 type=control0 q_typed_reliable_context=1.235130 sequence=246.600693
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=176 node=N16775 type=control0 q_typed_reliable_context=1.290516 sequence=247.891208
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=177 node=N2956 type=control0 q_typed_reliable_context=1.810802 sequence=249.702010
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=178 node=N8741 type=control0 q_typed_reliable_context=1.043103 sequence=250.745114
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=179 node=N8022 type=control0 q_typed_reliable_context=1.509761 sequence=252.254875
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=180 node=N6867 type=control0 q_typed_reliable_context=1.231503 sequence=253.486378
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=181 node=N16606 type=control0 q_typed_reliable_context=1.878882 sequence=255.365261
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=182 node=N8024 type=control0 q_typed_reliable_context=1.586737 sequence=256.951997
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=183 node=N12543 type=control1 q_typed_reliable_context=1.377292 sequence=258.329290
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=184 node=N4063 type=control1 q_typed_reliable_context=1.795426 sequence=260.124716
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=185 node=N5777 type=control0 q_typed_reliable_context=1.134331 sequence=261.259047
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=186 node=N6039 type=control0 q_typed_reliable_context=1.162889 sequence=262.421936
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=187 node=N8026 type=control0 q_typed_reliable_context=1.796712 sequence=264.218648
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=188 node=N11065 type=control0 q_typed_reliable_context=1.229504 sequence=265.448152
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=189 node=N16603 type=control1 q_typed_reliable_context=1.804138 sequence=267.252290
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=190 node=N18423 type=control1 q_typed_reliable_context=1.824622 sequence=269.076912
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=191 node=N3881 type=control0 q_typed_reliable_context=2.255104 sequence=271.332016
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=192 node=N841 type=control1 q_typed_reliable_context=2.362524 sequence=273.694541
[typed-five-r3/b20_C] [plan iscas99__b20] [plan] step=193 node=N8028 type=control0 q_typed_reliable_context=2.523767 sequence=276.218308
