[typed-five-r3/b21_C] [gmean] 2026-07-21T15:50:23 out_dir=autoresearch/loop-260720-0945/typed_winner_round8_five/b21_C
[typed-five-r3/b21_C] [gmean] 2026-07-21T15:50:23 budgets=iscas99__b21:628
[typed-five-r3/b21_C] [gmean] 2026-07-21T15:50:23 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r3/b21_C] [gmean] 2026-07-21T15:50:23 [1/1] plan_start benchmark=iscas99__b21 budget=628 planner=greedy score=q_typed_reliable_context
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=20 node=N960 type=observe q_typed_reliable_context=1.547183 sequence=46.521693
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=21 node=N1680 type=control1 q_typed_reliable_context=1.340784 sequence=47.862476
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=22 node=N4049 type=control0 q_typed_reliable_context=1.553542 sequence=49.416018
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=23 node=N4009 type=control0 q_typed_reliable_context=1.822261 sequence=51.238279
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=24 node=N4165 type=observe q_typed_reliable_context=1.782181 sequence=53.020460
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=25 node=N4941 type=control1 q_typed_reliable_context=1.615987 sequence=54.636447
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=26 node=N4176 type=observe q_typed_reliable_context=1.193436 sequence=55.829883
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=27 node=N4665 type=observe q_typed_reliable_context=1.268799 sequence=57.098682
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=28 node=N4683 type=control0 q_typed_reliable_context=2.677617 sequence=59.776299
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=29 node=N4027 type=control0 q_typed_reliable_context=1.889435 sequence=61.665734
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=30 node=N3550 type=control0 q_typed_reliable_context=1.135478 sequence=62.801212
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=31 node=N4198 type=observe q_typed_reliable_context=1.392607 sequence=64.193818
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=32 node=N4200 type=observe q_typed_reliable_context=1.083248 sequence=65.277066
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=33 node=N4163 type=observe q_typed_reliable_context=0.937719 sequence=66.214785
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=34 node=N4168 type=observe q_typed_reliable_context=0.955187 sequence=67.169972
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=35 node=N1942 type=control0 q_typed_reliable_context=0.991315 sequence=68.161288
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=36 node=N4169 type=observe q_typed_reliable_context=1.099787 sequence=69.261075
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=37 node=N15816 type=control1 q_typed_reliable_context=2.529407 sequence=71.790482
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=38 node=N4166 type=observe q_typed_reliable_context=1.480166 sequence=73.270648
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=39 node=N4171 type=observe q_typed_reliable_context=1.309831 sequence=74.580479
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=40 node=N4178 type=observe q_typed_reliable_context=1.344817 sequence=75.925295
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=41 node=N4174 type=control0 q_typed_reliable_context=1.006784 sequence=76.932079
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=42 node=N4205 type=observe q_typed_reliable_context=0.935387 sequence=77.867466
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=43 node=N4204 type=observe q_typed_reliable_context=0.983565 sequence=78.851030
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=44 node=N8963 type=control1 q_typed_reliable_context=1.179992 sequence=80.031022
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=45 node=N4159 type=observe q_typed_reliable_context=1.393800 sequence=81.424822
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=46 node=N15820 type=control1 q_typed_reliable_context=1.027191 sequence=82.452013
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=47 node=N4162 type=observe q_typed_reliable_context=1.169456 sequence=83.621469
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=48 node=N4228 type=observe q_typed_reliable_context=1.499435 sequence=85.120904
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=49 node=N4943 type=control1 q_typed_reliable_context=0.926851 sequence=86.047755
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=50 node=N4161 type=observe q_typed_reliable_context=0.965800 sequence=87.013555
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=51 node=N8973 type=control1 q_typed_reliable_context=1.104485 sequence=88.118040
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=52 node=N4945 type=control1 q_typed_reliable_context=1.296337 sequence=89.414377
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=53 node=N6231 type=control1 q_typed_reliable_context=1.517682 sequence=90.932059
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=54 node=N4208 type=observe q_typed_reliable_context=1.658705 sequence=92.590764
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=55 node=N4203 type=observe q_typed_reliable_context=1.606850 sequence=94.197614
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=56 node=N4225 type=observe q_typed_reliable_context=1.422942 sequence=95.620556
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=57 node=N4227 type=observe q_typed_reliable_context=1.281621 sequence=96.902177
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=58 node=N4202 type=observe q_typed_reliable_context=1.392599 sequence=98.294776
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=59 node=N4229 type=observe q_typed_reliable_context=1.333134 sequence=99.627910
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=60 node=N3554 type=control0 q_typed_reliable_context=1.272937 sequence=100.900847
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=61 node=N4209 type=observe q_typed_reliable_context=1.303015 sequence=102.203862
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=62 node=N4175 type=observe q_typed_reliable_context=1.674378 sequence=103.878241
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=63 node=N4230 type=observe q_typed_reliable_context=1.588834 sequence=105.467075
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=64 node=N4177 type=observe q_typed_reliable_context=1.629831 sequence=107.096906
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=65 node=N4207 type=observe q_typed_reliable_context=1.664342 sequence=108.761247
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=66 node=N4210 type=observe q_typed_reliable_context=1.636846 sequence=110.398093
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=67 node=N4233 type=observe q_typed_reliable_context=1.377937 sequence=111.776030
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=68 node=N4232 type=observe q_typed_reliable_context=1.411456 sequence=113.187487
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=69 node=N4667 type=observe q_typed_reliable_context=1.203653 sequence=114.391140
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=70 node=N4160 type=observe q_typed_reliable_context=1.248956 sequence=115.640096
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=71 node=N4231 type=observe q_typed_reliable_context=1.250178 sequence=116.890273
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=72 node=N4236 type=observe q_typed_reliable_context=1.234059 sequence=118.124333
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=73 node=N4239 type=observe q_typed_reliable_context=1.233978 sequence=119.358310
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=74 node=N4238 type=observe q_typed_reliable_context=1.227854 sequence=120.586164
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=75 node=N4237 type=observe q_typed_reliable_context=1.263859 sequence=121.850024
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=76 node=N4235 type=observe q_typed_reliable_context=1.445159 sequence=123.295183
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=77 node=N4244 type=observe q_typed_reliable_context=1.349373 sequence=124.644556
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=78 node=N4678 type=observe q_typed_reliable_context=1.161066 sequence=125.805622
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=79 node=N4243 type=observe q_typed_reliable_context=1.246520 sequence=127.052142
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=80 node=N4213 type=observe q_typed_reliable_context=1.235098 sequence=128.287240
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=81 node=N3512 type=control0 q_typed_reliable_context=1.384416 sequence=129.671656
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=82 node=N4946 type=control1 q_typed_reliable_context=1.758306 sequence=131.429962
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=83 node=N4206 type=observe q_typed_reliable_context=1.214889 sequence=132.644851
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=84 node=N4242 type=observe q_typed_reliable_context=1.448612 sequence=134.093463
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=85 node=N4234 type=observe q_typed_reliable_context=1.453789 sequence=135.547252
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=86 node=N4172 type=observe q_typed_reliable_context=1.481859 sequence=137.029111
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=87 node=N4164 type=observe q_typed_reliable_context=1.364386 sequence=138.393497
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=88 node=N4179 type=observe q_typed_reliable_context=1.571721 sequence=139.965219
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=89 node=N4170 type=observe q_typed_reliable_context=1.879099 sequence=141.844318
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=90 node=N12805 type=observe q_typed_reliable_context=2.638744 sequence=144.483062
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=91 node=N3426 type=observe q_typed_reliable_context=2.799123 sequence=147.282185
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=92 node=N1736 type=observe q_typed_reliable_context=2.447687 sequence=149.729872
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=93 node=N1734 type=observe q_typed_reliable_context=3.124250 sequence=152.854122
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=94 node=N1733 type=observe q_typed_reliable_context=3.168190 sequence=156.022312
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=95 node=N4201 type=observe q_typed_reliable_context=3.003284 sequence=159.025595
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=96 node=N4241 type=observe q_typed_reliable_context=2.089846 sequence=161.115442
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=97 node=N4240 type=observe q_typed_reliable_context=3.414639 sequence=164.530081
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=98 node=N4173 type=observe q_typed_reliable_context=2.117733 sequence=166.647815
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=99 node=N1735 type=observe q_typed_reliable_context=2.002128 sequence=168.649942
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=100 node=N1241 type=observe q_typed_reliable_context=1.849763 sequence=170.499706
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=101 node=N11090 type=observe q_typed_reliable_context=2.259257 sequence=172.758963
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=102 node=N4664 type=observe q_typed_reliable_context=1.942375 sequence=174.701338
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=103 node=N4212 type=observe q_typed_reliable_context=2.023049 sequence=176.724387
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=104 node=N4167 type=control0 q_typed_reliable_context=1.961127 sequence=178.685514
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=105 node=N4095 type=control1 q_typed_reliable_context=4.272422 sequence=182.957937
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=106 node=N8907 type=control0 q_typed_reliable_context=1.661816 sequence=184.619753
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=107 node=N4692 type=control1 q_typed_reliable_context=1.337789 sequence=185.957542
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=108 node=N10980 type=control1 q_typed_reliable_context=1.721470 sequence=187.679011
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=109 node=N1626 type=control1 q_typed_reliable_context=1.533213 sequence=189.212224
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=110 node=N2723 type=control0 q_typed_reliable_context=1.200228 sequence=190.412452
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=111 node=N15872 type=control1 q_typed_reliable_context=2.544887 sequence=192.957339
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=112 node=N6745 type=observe q_typed_reliable_context=2.593744 sequence=195.551083
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=113 node=N6747 type=observe q_typed_reliable_context=1.826897 sequence=197.377980
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=114 node=N14896 type=observe q_typed_reliable_context=1.765722 sequence=199.143702
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=115 node=N4656 type=observe q_typed_reliable_context=2.096035 sequence=201.239737
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=116 node=N4194 type=observe q_typed_reliable_context=2.384685 sequence=203.624422
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=117 node=N1706 type=observe q_typed_reliable_context=2.533962 sequence=206.158384
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=118 node=N906 type=observe q_typed_reliable_context=2.041029 sequence=208.199413
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=119 node=N12877 type=observe q_typed_reliable_context=2.148725 sequence=210.348139
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=120 node=N904 type=observe q_typed_reliable_context=1.378834 sequence=211.726973
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=121 node=N8812 type=control0 q_typed_reliable_context=0.867006 sequence=212.593979
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=122 node=N4196 type=observe q_typed_reliable_context=1.135460 sequence=213.729439
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=123 node=N3441 type=observe q_typed_reliable_context=0.838058 sequence=214.567497
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=124 node=N12801 type=observe q_typed_reliable_context=1.396637 sequence=215.964134
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=125 node=N1679 type=observe q_typed_reliable_context=1.827517 sequence=217.791650
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=126 node=N1436 type=observe q_typed_reliable_context=1.326143 sequence=219.117793
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=127 node=N4673 type=observe q_typed_reliable_context=1.103734 sequence=220.221527
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=128 node=N1715 type=observe q_typed_reliable_context=1.493016 sequence=221.714542
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=129 node=N12681 type=observe q_typed_reliable_context=1.482215 sequence=223.196758
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=130 node=N12528 type=observe q_typed_reliable_context=1.011710 sequence=224.208468
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=131 node=N12582 type=observe q_typed_reliable_context=1.374599 sequence=225.583067
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=132 node=N8908 type=control0 q_typed_reliable_context=0.808151 sequence=226.391218
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=133 node=N15753 type=control0 q_typed_reliable_context=1.116751 sequence=227.507968
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=134 node=N1677 type=observe q_typed_reliable_context=2.462750 sequence=229.970718
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=135 node=N12709 type=observe q_typed_reliable_context=1.820526 sequence=231.791245
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=136 node=N4685 type=observe q_typed_reliable_context=1.134071 sequence=232.925316
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=137 node=N4195 type=observe q_typed_reliable_context=0.754474 sequence=233.679790
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=138 node=N15755 type=control0 q_typed_reliable_context=0.637955 sequence=234.317744
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=139 node=N15810 type=control1 q_typed_reliable_context=1.053749 sequence=235.371494
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=140 node=N15801 type=control1 q_typed_reliable_context=1.419246 sequence=236.790740
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=141 node=N10978 type=control1 q_typed_reliable_context=1.187243 sequence=237.977983
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=142 node=N8954 type=control1 q_typed_reliable_context=1.078848 sequence=239.056831
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=143 node=N10982 type=control1 q_typed_reliable_context=1.385264 sequence=240.442095
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=144 node=N4102 type=control1 q_typed_reliable_context=1.377598 sequence=241.819693
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=145 node=N10977 type=control1 q_typed_reliable_context=0.960005 sequence=242.779699
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=146 node=N15874 type=control1 q_typed_reliable_context=1.458109 sequence=244.237808
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=147 node=N10979 type=control1 q_typed_reliable_context=1.951058 sequence=246.188866
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=148 node=N8811 type=control0 q_typed_reliable_context=1.569759 sequence=247.758625
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=149 node=N8965 type=control1 q_typed_reliable_context=0.737865 sequence=248.496489
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=150 node=N4104 type=control1 q_typed_reliable_context=3.918824 sequence=252.415313
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=151 node=N8905 type=control0 q_typed_reliable_context=1.036552 sequence=253.451865
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=152 node=N11452 type=observe q_typed_reliable_context=4.061038 sequence=257.512904
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=153 node=N1721 type=observe q_typed_reliable_context=6.432918 sequence=263.945821
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=154 node=N10981 type=control1 q_typed_reliable_context=6.879582 sequence=270.825404
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=155 node=N14903 type=observe q_typed_reliable_context=3.111997 sequence=273.937401
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=156 node=N4675 type=observe q_typed_reliable_context=1.705726 sequence=275.643127
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=157 node=N854 type=observe q_typed_reliable_context=1.509727 sequence=277.152854
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=158 node=N15750 type=control0 q_typed_reliable_context=1.530056 sequence=278.682910
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=159 node=N14900 type=observe q_typed_reliable_context=4.491589 sequence=283.174499
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=160 node=N12903 type=observe q_typed_reliable_context=1.926179 sequence=285.100678
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=161 node=N2566 type=observe q_typed_reliable_context=1.620614 sequence=286.721291
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=162 node=N14989 type=observe q_typed_reliable_context=1.870359 sequence=288.591650
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=163 node=N15004 type=observe q_typed_reliable_context=2.245243 sequence=290.836892
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=164 node=N14991 type=observe q_typed_reliable_context=1.351341 sequence=292.188233
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=165 node=N14986 type=observe q_typed_reliable_context=1.367654 sequence=293.555887
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=166 node=N2929 type=observe q_typed_reliable_context=1.911131 sequence=295.467018
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=167 node=N14633 type=observe q_typed_reliable_context=2.133885 sequence=297.600903
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=168 node=N1716 type=observe q_typed_reliable_context=2.313769 sequence=299.914672
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=169 node=N12583 type=observe q_typed_reliable_context=2.721547 sequence=302.636219
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=170 node=N5164 type=observe q_typed_reliable_context=2.543976 sequence=305.180196
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=171 node=N4671 type=observe q_typed_reliable_context=1.756413 sequence=306.936609
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=172 node=N12769 type=observe q_typed_reliable_context=1.444160 sequence=308.380769
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=173 node=N14556 type=observe q_typed_reliable_context=1.657508 sequence=310.038277
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=174 node=N12620 type=observe q_typed_reliable_context=1.672150 sequence=311.710427
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=175 node=N1707 type=observe q_typed_reliable_context=2.239699 sequence=313.950126
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=176 node=N12685 type=observe q_typed_reliable_context=2.076943 sequence=316.027069
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=177 node=N11410 type=observe q_typed_reliable_context=1.517726 sequence=317.544795
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=178 node=N1683 type=observe q_typed_reliable_context=1.695605 sequence=319.240400
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=179 node=N4647 type=observe q_typed_reliable_context=1.409854 sequence=320.650254
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=180 node=N12772 type=observe q_typed_reliable_context=1.983288 sequence=322.633542
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=181 node=N12777 type=observe q_typed_reliable_context=1.992680 sequence=324.626222
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=182 node=N14631 type=observe q_typed_reliable_context=1.967997 sequence=326.594219
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=183 node=N1714 type=observe q_typed_reliable_context=1.956551 sequence=328.550770
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=184 node=N14629 type=observe q_typed_reliable_context=1.892598 sequence=330.443368
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=185 node=N14612 type=observe q_typed_reliable_context=1.649828 sequence=332.093197
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=186 node=N12798 type=observe q_typed_reliable_context=1.551686 sequence=333.644883
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=187 node=N14627 type=observe q_typed_reliable_context=2.405799 sequence=336.050682
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=188 node=N14899 type=observe q_typed_reliable_context=2.616593 sequence=338.667274
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=189 node=N14897 type=observe q_typed_reliable_context=2.045141 sequence=340.712415
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=190 node=N15751 type=control0 q_typed_reliable_context=1.510621 sequence=342.223036
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=191 node=N8906 type=control0 q_typed_reliable_context=1.566031 sequence=343.789067
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=192 node=N15754 type=control0 q_typed_reliable_context=1.805178 sequence=345.594245
[typed-five-r3/b21_C] [plan iscas99__b21] [plan] step=193 node=N15811 type=control1 q_typed_reliable_context=1.375257 sequence=346.969502
