[typed-five-r3/b17_C] [gmean] 2026-07-21T15:50:23 out_dir=autoresearch/loop-260720-0945/typed_winner_round8_five/b17_C
[typed-five-r3/b17_C] [gmean] 2026-07-21T15:50:23 budgets=iscas99__b17:994
[typed-five-r3/b17_C] [gmean] 2026-07-21T15:50:23 variant_start id=greedy__cumulative__q_typed_reliable_context__bw1__d1__c64__g1p0__candhard_fault_cluster__div0p0__s0
[typed-five-r3/b17_C] [gmean] 2026-07-21T15:50:23 [1/1] plan_start benchmark=iscas99__b17 budget=994 planner=greedy score=q_typed_reliable_context
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=18 node=N13624 type=control0 q_typed_reliable_context=2.655798 sequence=38.957887
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=19 node=N19193 type=control0 q_typed_reliable_context=2.613062 sequence=41.570949
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=20 node=N19195 type=control0 q_typed_reliable_context=2.969891 sequence=44.540840
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=21 node=N12630 type=control0 q_typed_reliable_context=2.951117 sequence=47.491957
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=22 node=N7680 type=control0 q_typed_reliable_context=2.726763 sequence=50.218720
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=23 node=N7682 type=control0 q_typed_reliable_context=2.418182 sequence=52.636903
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=24 node=N13626 type=control0 q_typed_reliable_context=2.096653 sequence=54.733555
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=25 node=N11952 type=control0 q_typed_reliable_context=1.905642 sequence=56.639197
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=26 node=N18340 type=control0 q_typed_reliable_context=2.022517 sequence=58.661714
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=27 node=N18879 type=control0 q_typed_reliable_context=2.003102 sequence=60.664816
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=28 node=N4256 type=control0 q_typed_reliable_context=1.854741 sequence=62.519557
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=29 node=N18771 type=control0 q_typed_reliable_context=1.658449 sequence=64.178006
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=30 node=N12782 type=control0 q_typed_reliable_context=1.485219 sequence=65.663224
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=31 node=N12791 type=control0 q_typed_reliable_context=1.266462 sequence=66.929687
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=32 node=N12824 type=control0 q_typed_reliable_context=1.250234 sequence=68.179921
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=33 node=N12866 type=control0 q_typed_reliable_context=1.210989 sequence=69.390910
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=34 node=N12863 type=control0 q_typed_reliable_context=1.175653 sequence=70.566562
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=35 node=N12794 type=control0 q_typed_reliable_context=1.257154 sequence=71.823716
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=36 node=N12797 type=control0 q_typed_reliable_context=1.250806 sequence=73.074522
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=37 node=N12803 type=control0 q_typed_reliable_context=1.361391 sequence=74.435913
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=38 node=N12806 type=control0 q_typed_reliable_context=1.491795 sequence=75.927707
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=39 node=N2201 type=control1 q_typed_reliable_context=1.449516 sequence=77.377224
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=40 node=N12809 type=control0 q_typed_reliable_context=1.766691 sequence=79.143915
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=41 node=N12812 type=control0 q_typed_reliable_context=2.369910 sequence=81.513824
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=42 node=N12821 type=control0 q_typed_reliable_context=2.178964 sequence=83.692788
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=43 node=N12830 type=control0 q_typed_reliable_context=1.918024 sequence=85.610812
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=44 node=N12836 type=control0 q_typed_reliable_context=1.160436 sequence=86.771248
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=45 node=N12765 type=control0 q_typed_reliable_context=1.604683 sequence=88.375931
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=46 node=N12769 type=control0 q_typed_reliable_context=1.752331 sequence=90.128263
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=47 node=N19315 type=observe q_typed_reliable_context=1.386677 sequence=91.514940
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=48 node=N12847 type=control0 q_typed_reliable_context=1.102056 sequence=92.616996
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=49 node=N6796 type=control0 q_typed_reliable_context=1.158445 sequence=93.775441
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=50 node=N6868 type=control0 q_typed_reliable_context=1.207460 sequence=94.982901
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=51 node=N6892 type=control0 q_typed_reliable_context=1.161543 sequence=96.144445
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=52 node=N11923 type=control0 q_typed_reliable_context=1.301838 sequence=97.446282
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=53 node=N11941 type=control0 q_typed_reliable_context=1.519398 sequence=98.965680
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=54 node=N3774 type=observe q_typed_reliable_context=1.448814 sequence=100.414494
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=55 node=N16901 type=control0 q_typed_reliable_context=2.383015 sequence=102.797509
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=56 node=N9508 type=control1 q_typed_reliable_context=2.115758 sequence=104.913267
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=57 node=N18004 type=control0 q_typed_reliable_context=2.262335 sequence=107.175602
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=58 node=N15365 type=control1 q_typed_reliable_context=1.904957 sequence=109.080559
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=59 node=N19160 type=control0 q_typed_reliable_context=3.043338 sequence=112.123897
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=60 node=N14731 type=control1 q_typed_reliable_context=1.360818 sequence=113.484716
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=61 node=N19206 type=control0 q_typed_reliable_context=1.369309 sequence=114.854025
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=62 node=N19172 type=control0 q_typed_reliable_context=1.216148 sequence=116.070173
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=63 node=N13984 type=observe q_typed_reliable_context=3.582979 sequence=119.653152
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=64 node=N13988 type=observe q_typed_reliable_context=2.515987 sequence=122.169138
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=65 node=N29355 type=control1 q_typed_reliable_context=1.340610 sequence=123.509749
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=66 node=N19170 type=control0 q_typed_reliable_context=2.074379 sequence=125.584127
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=67 node=N19222 type=control0 q_typed_reliable_context=2.458208 sequence=128.042335
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=68 node=N19232 type=control0 q_typed_reliable_context=1.604834 sequence=129.647169
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=69 node=N26510 type=control1 q_typed_reliable_context=0.759204 sequence=130.406373
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=70 node=N19512 type=observe q_typed_reliable_context=1.261500 sequence=131.667874
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=71 node=N26509 type=control1 q_typed_reliable_context=0.761887 sequence=132.429761
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=72 node=N14004 type=observe q_typed_reliable_context=1.984929 sequence=134.414690
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=73 node=N12167 type=control0 q_typed_reliable_context=1.256746 sequence=135.671436
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=74 node=N19477 type=control0 q_typed_reliable_context=1.917404 sequence=137.588840
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=75 node=N19476 type=control0 q_typed_reliable_context=1.663134 sequence=139.251974
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=76 node=N19474 type=control0 q_typed_reliable_context=1.597381 sequence=140.849354
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=77 node=N18176 type=control0 q_typed_reliable_context=1.476925 sequence=142.326280
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=78 node=N19471 type=control0 q_typed_reliable_context=1.484090 sequence=143.810369
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=79 node=N12208 type=control0 q_typed_reliable_context=0.919009 sequence=144.729378
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=80 node=N6988 type=control0 q_typed_reliable_context=1.747006 sequence=146.476384
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=81 node=N19468 type=control0 q_typed_reliable_context=1.789819 sequence=148.266203
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=82 node=N19464 type=control0 q_typed_reliable_context=1.418179 sequence=149.684382
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=83 node=N19462 type=control0 q_typed_reliable_context=1.097384 sequence=150.781766
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=84 node=N18233 type=control0 q_typed_reliable_context=1.306183 sequence=152.087949
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=85 node=N4557 type=control0 q_typed_reliable_context=1.264092 sequence=153.352042
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=86 node=N4505 type=control0 q_typed_reliable_context=1.265870 sequence=154.617911
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=87 node=N4609 type=control0 q_typed_reliable_context=1.321600 sequence=155.939512
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=88 node=N4660 type=control0 q_typed_reliable_context=1.296690 sequence=157.236201
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=89 node=N4761 type=control0 q_typed_reliable_context=1.317030 sequence=158.553231
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=90 node=N4709 type=control0 q_typed_reliable_context=1.275753 sequence=159.828984
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=91 node=N18188 type=control0 q_typed_reliable_context=1.286463 sequence=161.115447
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=92 node=N4813 type=control0 q_typed_reliable_context=1.269379 sequence=162.384826
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=93 node=N19459 type=control0 q_typed_reliable_context=1.083589 sequence=163.468415
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=94 node=N4350 type=control0 q_typed_reliable_context=1.211938 sequence=164.680354
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=95 node=N4298 type=control0 q_typed_reliable_context=1.264564 sequence=165.944917
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=96 node=N4402 type=control0 q_typed_reliable_context=1.249012 sequence=167.193930
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=97 node=N4453 type=control0 q_typed_reliable_context=1.231545 sequence=168.425474
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=98 node=N19455 type=control0 q_typed_reliable_context=1.488628 sequence=169.914103
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=99 node=N19453 type=control0 q_typed_reliable_context=1.156147 sequence=171.070250
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=100 node=N7021 type=control0 q_typed_reliable_context=1.208182 sequence=172.278432
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=101 node=N7032 type=control0 q_typed_reliable_context=1.324551 sequence=173.602983
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=102 node=N7064 type=control0 q_typed_reliable_context=1.323665 sequence=174.926648
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=103 node=N7112 type=control0 q_typed_reliable_context=1.245280 sequence=176.171928
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=104 node=N18711 type=control0 q_typed_reliable_context=1.611737 sequence=177.783665
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=105 node=N12330 type=control0 q_typed_reliable_context=1.534777 sequence=179.318442
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=106 node=N7280 type=control0 q_typed_reliable_context=1.328545 sequence=180.646987
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=107 node=N7344 type=control0 q_typed_reliable_context=1.956693 sequence=182.603680
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=108 node=N7376 type=control0 q_typed_reliable_context=1.432920 sequence=184.036600
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=109 node=N7123 type=control0 q_typed_reliable_context=1.642146 sequence=185.678745
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=110 node=N7277 type=control0 q_typed_reliable_context=1.728434 sequence=187.407179
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=111 node=N12344 type=control0 q_typed_reliable_context=1.659261 sequence=189.066440
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=112 node=N12392 type=control0 q_typed_reliable_context=1.622760 sequence=190.689200
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=113 node=N12424 type=control0 q_typed_reliable_context=1.671423 sequence=192.360622
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=114 node=N7049 type=control0 q_typed_reliable_context=1.742683 sequence=194.103306
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=115 node=N18114 type=control0 q_typed_reliable_context=1.837636 sequence=195.940942
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=116 node=N27349 type=control1 q_typed_reliable_context=2.849522 sequence=198.790463
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=117 node=N27351 type=control1 q_typed_reliable_context=2.192769 sequence=200.983232
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=118 node=N27353 type=control1 q_typed_reliable_context=2.379949 sequence=203.363181
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=119 node=N27354 type=control1 q_typed_reliable_context=2.653838 sequence=206.017020
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=120 node=N27366 type=control1 q_typed_reliable_context=2.718208 sequence=208.735227
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=121 node=N27363 type=control1 q_typed_reliable_context=2.398925 sequence=211.134152
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=122 node=N7292 type=control0 q_typed_reliable_context=2.431071 sequence=213.565223
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=123 node=N7324 type=control0 q_typed_reliable_context=2.367024 sequence=215.932247
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=124 node=N18699 type=control0 q_typed_reliable_context=2.081991 sequence=218.014238
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=125 node=N18750 type=control0 q_typed_reliable_context=1.816078 sequence=219.830316
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=126 node=N18063 type=control0 q_typed_reliable_context=1.712305 sequence=221.542622
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=127 node=N12368 type=control0 q_typed_reliable_context=1.741135 sequence=223.283757
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=128 node=N12385 type=control0 q_typed_reliable_context=1.804309 sequence=225.088066
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=129 node=N12401 type=control0 q_typed_reliable_context=2.067525 sequence=227.155592
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=130 node=N12404 type=control0 q_typed_reliable_context=2.459788 sequence=229.615380
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=131 node=N12417 type=control0 q_typed_reliable_context=2.634846 sequence=232.250226
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=132 node=N12433 type=control0 q_typed_reliable_context=2.715143 sequence=234.965368
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=133 node=N12448 type=control0 q_typed_reliable_context=3.432410 sequence=238.397779
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=134 node=N12464 type=control0 q_typed_reliable_context=3.416462 sequence=241.814240
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=135 node=N27357 type=control1 q_typed_reliable_context=2.611458 sequence=244.425698
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=136 node=N26505 type=control1 q_typed_reliable_context=2.702915 sequence=247.128613
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=137 node=N29495 type=control1 q_typed_reliable_context=2.900934 sequence=250.029548
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=138 node=N26515 type=control1 q_typed_reliable_context=1.512890 sequence=251.542438
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=139 node=N26518 type=control1 q_typed_reliable_context=1.232209 sequence=252.774647
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=140 node=N26504 type=control1 q_typed_reliable_context=1.292782 sequence=254.067429
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=141 node=N26513 type=control1 q_typed_reliable_context=1.428653 sequence=255.496082
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=142 node=N18764 type=control0 q_typed_reliable_context=1.414590 sequence=256.910671
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=143 node=N12611 type=control0 q_typed_reliable_context=2.044717 sequence=258.955389
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=144 node=N12351 type=control0 q_typed_reliable_context=2.657115 sequence=261.612504
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=145 node=N12569 type=control0 q_typed_reliable_context=2.103375 sequence=263.715879
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=146 node=N18272 type=control0 q_typed_reliable_context=1.045504 sequence=264.761384
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=147 node=N19511 type=observe q_typed_reliable_context=1.068119 sequence=265.829503
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=148 node=N27361 type=control1 q_typed_reliable_context=1.223011 sequence=267.052514
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=149 node=N27358 type=control1 q_typed_reliable_context=1.101121 sequence=268.153634
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=150 node=N7645 type=control0 q_typed_reliable_context=0.998024 sequence=269.151658
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=151 node=N14047 type=control1 q_typed_reliable_context=0.945230 sequence=270.096888
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=152 node=N7643 type=control0 q_typed_reliable_context=1.244025 sequence=271.340913
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=153 node=N13615 type=control0 q_typed_reliable_context=0.935310 sequence=272.276222
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=154 node=N13613 type=control0 q_typed_reliable_context=0.937667 sequence=273.213889
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=155 node=N7067 type=control0 q_typed_reliable_context=2.201735 sequence=275.415624
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=156 node=N7083 type=control0 q_typed_reliable_context=1.892497 sequence=277.308121
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=157 node=N7115 type=control0 q_typed_reliable_context=1.795700 sequence=279.103821
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=158 node=N7131 type=control0 q_typed_reliable_context=1.803823 sequence=280.907643
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=159 node=N12570 type=control0 q_typed_reliable_context=1.818493 sequence=282.726136
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=160 node=N12604 type=control0 q_typed_reliable_context=1.878611 sequence=284.604747
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=161 node=N12706 type=control0 q_typed_reliable_context=1.975989 sequence=286.580737
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=162 node=N12740 type=control0 q_typed_reliable_context=2.147322 sequence=288.728058
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=163 node=N19450 type=control0 q_typed_reliable_context=1.324391 sequence=290.052450
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=164 node=N18037 type=control0 q_typed_reliable_context=0.572910 sequence=290.625360
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=165 node=N18085 type=control0 q_typed_reliable_context=0.514177 sequence=291.139537
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=166 node=N7310 type=control0 q_typed_reliable_context=2.750721 sequence=293.890258
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=167 node=N13455 type=control0 q_typed_reliable_context=0.985087 sequence=294.875346
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=168 node=N18128 type=control0 q_typed_reliable_context=1.054028 sequence=295.929373
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=169 node=N12674 type=control0 q_typed_reliable_context=0.838610 sequence=296.767984
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=170 node=N12323 type=observe q_typed_reliable_context=0.721279 sequence=297.489263
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=171 node=N29398 type=control1 q_typed_reliable_context=1.404204 sequence=298.893467
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=172 node=N18097 type=control0 q_typed_reliable_context=1.827543 sequence=300.721010
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=173 node=N18314 type=control0 q_typed_reliable_context=5.676794 sequence=306.397804
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=174 node=N18414 type=control0 q_typed_reliable_context=5.912200 sequence=312.310003
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=175 node=N3971 type=control1 q_typed_reliable_context=7.787183 sequence=320.097186
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=176 node=N7177 type=control0 q_typed_reliable_context=8.208073 sequence=328.305260
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=177 node=N7225 type=control0 q_typed_reliable_context=1.631469 sequence=329.936728
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=178 node=N7268 type=control0 q_typed_reliable_context=1.768470 sequence=331.705199
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=179 node=N12216 type=control0 q_typed_reliable_context=1.673247 sequence=333.378445
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=180 node=N12232 type=control0 q_typed_reliable_context=2.231889 sequence=335.610335
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=181 node=N12248 type=control0 q_typed_reliable_context=2.907199 sequence=338.517533
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=182 node=N12280 type=control0 q_typed_reliable_context=4.022491 sequence=342.540024
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=183 node=N12312 type=control0 q_typed_reliable_context=5.754079 sequence=348.294103
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=184 node=N12328 type=control0 q_typed_reliable_context=7.563133 sequence=355.857235
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=185 node=N12641 type=control0 q_typed_reliable_context=6.487655 sequence=362.344890
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=186 node=N7199 type=control0 q_typed_reliable_context=5.914403 sequence=368.259293
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=187 node=N7218 type=control0 q_typed_reliable_context=8.221770 sequence=376.481064
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=188 node=N12637 type=control0 q_typed_reliable_context=7.037366 sequence=383.518429
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=189 node=N7222 type=control0 q_typed_reliable_context=4.671225 sequence=388.189655
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=190 node=N12294 type=control0 q_typed_reliable_context=6.273972 sequence=394.463627
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=191 node=N7162 type=control0 q_typed_reliable_context=6.498855 sequence=400.962482
[typed-five-r3/b17_C] [plan iscas99__b17] [plan] step=192 node=N7210 type=control0 q_typed_reliable_context=6.680519 sequence=407.643000
