variant	feature	weight
action_type_linear	benchmark_id=subckt_0103	0.014470335096120834
action_type_linear	return_pred	-0.013930244371294975
action_type_linear	benchmark_id=subckt_0018	-0.013704578392207623
action_type_linear	candidate_rank__z_group	0.013701464049518108
action_type_linear	benchmark_id=subckt_0309	-0.013494768179953098
action_type_linear	benchmark_id=subckt_0261	-0.013259855099022388
action_type_linear	benchmark_id=__UNK__	0.013203446753323078
action_type_linear	benchmark_id=subckt_0292	-0.012500696815550327
action_type_linear	guarded_reward__minus_group_mean	-0.012469951063394547
action_type_linear	benchmark_id=subckt_0189	-0.011736853048205376
action_type_linear	derived_hard_reduction_hybrid_pred__minus_group_mean	0.010880411602556705
action_type_linear	benchmark_id=subckt_0327	0.010730383917689323
action_type_linear	derived_hard_reduction_sa0_pred__minus_group_mean	-0.010724756866693497
action_type_linear	benchmark_id=subckt_0063	0.010163944214582443
action_type_linear	benchmark_id=subckt_0295	0.009363722987473011
action_type_linear	candidate_strategy=cached_random	-0.009264707565307617
action_type_linear	benchmark_id=subckt_0215	-0.008829055353999138
action_type_linear	benchmark_id=subckt_0289	-0.00823063775897026
action_type_linear	benchmark_id=subckt_0010	0.007754353806376457
action_type_linear	benchmark_id=subckt_0231	0.007243664935231209
action_type_linear	derived_hard_count_post_total_pred__z_group	0.007094233762472868
action_type_linear	benchmark_id=subckt_0279	-0.0063596670515835285
action_type_linear	benchmark_id=subckt_0315	-0.0061096190474927425
action_type_linear	benchmark_id=subckt_0011	0.005858003627508879
action_type_linear	return_pred__z_group	-0.005210873670876026
action_type_linear	benchmark_id=subckt_0313	-0.004044998437166214
action_type_linear	benchmark_id=subckt_0041	-0.003256965661421418
action_type_linear	hybrid_pred	-0.0026772154960781336
action_type_linear	derived_hard_reduction_total_pred__z_group	0.002459525829181075
action_type_linear	benchmark_id=subckt_0258	-0.0024499124847352505
action_type_linear	benchmark_id=subckt_0347	-0.0017788594122976065
action_type_linear	benchmark_id=subckt_0173	0.0015592785784974694
action_type_linear	hybrid_pred__rank_pct_group	0.0012523096520453691
action_type_linear	derived_hard_reduction_sa1_pred__minus_group_mean	0.0011339639313519
action_type_linear	benchmark_id=subckt_0116	-0.0009367289021611214
action_type_linear	benchmark_id=subckt_0128	0.00030777667416259646
action_type_linear	benchmark_id=subckt_0297	9.821407729759812e-05
action_type_linear	type_bias=control0	0.13402841985225677
action_type_linear	type_bias=control1	0.061005350202322006
action_type_linear	type_bias=observe	-0.4586506485939026
